candidate_id,candidate_type,game_id,game_pk,market_ticker,event_ticker,market_type,settlement_horizon,side,candidate_line_value,resolved_line_value,selected_team_abbr,status,blocked_reason,eligible_for_paper,created_at,inning,half_inning,outs,score_away_at_candidate,score_home_at_candidate,entry_yes_bid,entry_yes_ask,entry_side_price,spread_cents,overall_watch_score,trigger_event_type,trigger_description,final_away_score,final_home_score,final_total,game_status,game_is_final,f5_away_score,f5_home_score,f5_total,f5_innings_seen,f5_has_all_5,market_yes_means,market_no_means,market_contract_direction,market_semantics_confidence,market_is_semantics_clear,market_spread_value,market_line_value,settlement_status,settlement_reason,settled_yes_value,settled_side_value,hold_to_settle_win,hold_to_settle_pnl_cents,hold_to_settle_roi,market_inferred_yes,market_inferred_reason,market_inferred_avg_price,market_inferred_at,market_inferred_source,context_source,team_strength_metric,team_strength_col,team_strength_bucket,offense_metric,offense_col,offense_bucket,bullpen_risk_metric,bullpen_risk_col,bullpen_risk_bucket,l1_rpg_metric,l1_rpg_col,l1_rpg_bucket,l5_rpg_metric,l5_rpg_col,l5_rpg_bucket,l10_rpg_metric,l10_rpg_col,l10_rpg_bucket,scoring_form_metric,scoring_form_col,scoring_form_bucket,runs_needed_team_inferred,runs_needed_team_bucket,runs_needed_total_inferred,runs_needed_total_bucket
1108,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM3,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,3.0,NYM,blocked,wide_spread_hard_block: spread=18c > 12c,0,2026-06-16T20:20:23.206080,4,top,2,1,4,54,72,72,18,34.6,trailing_team_total_lag,NYM trails 4-1 in inning 4; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,28,0.3889,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,44.1,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.2,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,-2.0,need_0_1
1109,trailing_team_total_lag_watch,TOR@BOS,824750,KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS3,KXMLBTEAMTOTAL-26JUN161845TORBOS,team_total,full_game,YES,,3.0,BOS,blocked,team_lag_insufficient_baseball_support,0,2026-06-16T20:20:23.207180,5,bottom,1,3,0,30,36,36,6,40.5,trailing_team_total_lag,BOS trails 3-0 in inning 5; team total may be lagging,6,1,7,Final,1,3,0,3,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-36,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,49.7,team_strength_rating,45_50,46.8,offense_rating,45_50,39.1,bullpen_risk_rating,low_risk_lt_40,4.0,l1_rpg,mid_3_5_4_5,5.6,l5_rpg,very_high_5_5_plus,4.5,l10_rpg,high_4_5_5_5,,,missing,3.0,need_3,0.0,need_0_1
1110,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX4,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,4.0,TEX,blocked,team_lag_observe_only,0,2026-06-16T20:21:23.218680,1,bottom,0,2,0,57,62,62,5,55.9,trailing_team_total_lag,TEX trails 2-0 in inning 1; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-62,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,42.6,bullpen_risk_rating,slightly_low_40_50,2.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,3.8,l10_rpg,mid_3_5_4_5,,,missing,4.0,need_4,2.0,need_2
1111,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,2.0,MIA,blocked,wide_spread_hard_block: spread=24c > 12c,0,2026-06-16T20:21:23.220947,6,bottom,1,0,8,36,60,60,24,35.2,trailing_team_total_lag,MIA trails 8-0 in inning 6; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,40,0.6667,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,-6.0,need_0_1
1112,trailing_team_total_lag_watch,CWS@NYY,823535,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS2,KXMLBTEAMTOTAL-26JUN161905CWSNYY,team_total,full_game,YES,,2.0,CWS,blocked,team_lag_blowout,0,2026-06-16T20:21:23.222233,4,bottom,1,1,9,72,75,75,3,58.8,trailing_team_total_lag,CWS trails 9-1 in inning 4; team total may be lagging,2,12,14,Final,1,1,11,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,25,0.3333,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,52.5,team_strength_rating,50_55,53.2,offense_rating,50_55,45.5,bullpen_risk_rating,slightly_low_40_50,6.0,l1_rpg,very_high_5_5_plus,4.6,l5_rpg,high_4_5_5_5,5.2,l10_rpg,high_4_5_5_5,,,missing,1.0,need_0_1,-8.0,need_0_1
1113,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM4,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,4.0,NYM,blocked,rally_still_active,0,2026-06-16T20:21:23.224151,4,top,2,1,4,57,62,62,5,54.4,trailing_team_total_lag,NYM trails 4-1 in inning 4; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-62,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,44.1,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.2,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,3.0,need_3,-1.0,need_0_1
1114,trailing_team_total_lag_watch,TOR@BOS,824750,KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS4,KXMLBTEAMTOTAL-26JUN161845TORBOS,team_total,full_game,YES,,4.0,BOS,blocked,team_lag_insufficient_baseball_support,0,2026-06-16T20:21:23.224974,5,bottom,1,3,0,19,25,25,6,40.5,trailing_team_total_lag,BOS trails 3-0 in inning 5; team total may be lagging,6,1,7,Final,1,3,0,3,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-25,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,49.7,team_strength_rating,45_50,46.8,offense_rating,45_50,39.1,bullpen_risk_rating,low_risk_lt_40,4.0,l1_rpg,mid_3_5_4_5,5.6,l5_rpg,very_high_5_5_plus,4.5,l10_rpg,high_4_5_5_5,,,missing,4.0,need_4,1.0,need_0_1
1115,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX2,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,2.0,TEX,blocked,team_lag_observe_only,0,2026-06-16T20:22:23.237711,1,bottom,0,2,0,84,92,92,8,48.4,trailing_team_total_lag,TEX trails 2-0 in inning 1; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,8,0.087,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,42.6,bullpen_risk_rating,slightly_low_40_50,2.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,3.8,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,0.0,need_0_1
1116,trailing_team_total_lag_watch,SD@STL,823045,KXMLBTEAMTOTAL-26JUN161945SDSTL-SD8,KXMLBTEAMTOTAL-26JUN161945SDSTL,team_total,full_game,YES,,8.0,SD,blocked,rally_still_active,0,2026-06-16T20:22:23.238853,2,bottom,2,0,2,7,12,12,5,55.0,trailing_team_total_lag,SD trails 2-0 in inning 2; team total may be lagging,2,3,5,Final,1,1,3,4,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-12,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.5,team_strength_rating,45_50,46.9,offense_rating,45_50,41.3,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.4,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,8.0,need_6_plus,6.0,need_6_plus
1117,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA3,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,3.0,MIA,blocked,wide_spread_hard_block: spread=45c > 12c,0,2026-06-16T20:22:23.240129,6,bottom,1,0,8,7,52,52,45,35.2,trailing_team_total_lag,MIA trails 8-0 in inning 6; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-52,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,3.0,need_3,-5.0,need_0_1
1118,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX6,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,6.0,TEX,blocked,rally_still_active,0,2026-06-16T20:23:23.254794,1,bottom,0,2,0,24,30,30,6,53.4,trailing_team_total_lag,TEX trails 2-0 in inning 1; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-30,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,42.6,bullpen_risk_rating,slightly_low_40_50,2.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,3.8,l10_rpg,mid_3_5_4_5,,,missing,6.0,need_6_plus,4.0,need_4
1119,trailing_team_total_lag_watch,SD@STL,823045,KXMLBTEAMTOTAL-26JUN161945SDSTL-SD7,KXMLBTEAMTOTAL-26JUN161945SDSTL,team_total,full_game,YES,,7.0,SD,blocked,rally_still_active,0,2026-06-16T20:23:23.255381,2,bottom,2,0,2,9,16,16,7,50.0,trailing_team_total_lag,SD trails 2-0 in inning 2; team total may be lagging,2,3,5,Final,1,1,3,4,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-16,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.5,team_strength_rating,45_50,46.9,offense_rating,45_50,41.3,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.4,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,7.0,need_6_plus,5.0,need_5
1120,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA4,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,4.0,MIA,blocked,wide_spread_hard_block: spread=50c > 12c,0,2026-06-16T20:23:23.256855,6,bottom,2,0,8,9,59,59,50,35.2,trailing_team_total_lag,MIA trails 8-0 in inning 6; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-59,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,4.0,need_4,-4.0,need_0_1
1121,trailing_team_total_lag_watch,CWS@NYY,823535,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS4,KXMLBTEAMTOTAL-26JUN161905CWSNYY,team_total,full_game,YES,,4.0,CWS,blocked,team_lag_blowout,0,2026-06-16T20:23:23.257424,4,bottom,1,1,9,30,34,34,4,56.3,trailing_team_total_lag,CWS trails 9-1 in inning 4; team total may be lagging,2,12,14,Final,1,1,11,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-34,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,52.5,team_strength_rating,50_55,53.2,offense_rating,50_55,45.5,bullpen_risk_rating,slightly_low_40_50,6.0,l1_rpg,very_high_5_5_plus,4.6,l5_rpg,high_4_5_5_5,5.2,l10_rpg,high_4_5_5_5,,,missing,3.0,need_3,-6.0,need_0_1
1122,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM6,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,6.0,NYM,blocked,team_lag_observe_only,0,2026-06-16T20:23:23.259470,4,top,3,1,4,21,27,27,6,51.9,trailing_team_total_lag,NYM trails 4-1 in inning 4; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-27,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,44.1,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.2,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,5.0,need_5,1.0,need_0_1
1123,trailing_team_total_lag_watch,TOR@BOS,824750,KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS8,KXMLBTEAMTOTAL-26JUN161845TORBOS,team_total,full_game,YES,,8.0,BOS,blocked,rally_still_active,0,2026-06-16T20:23:23.260249,5,bottom,1,3,0,4,8,8,4,41.6,trailing_team_total_lag,BOS trails 3-0 in inning 5; team total may be lagging,6,1,7,Final,1,3,0,3,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-8,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,49.7,team_strength_rating,45_50,46.8,offense_rating,45_50,39.1,bullpen_risk_rating,low_risk_lt_40,4.0,l1_rpg,mid_3_5_4_5,5.6,l5_rpg,very_high_5_5_plus,4.5,l10_rpg,high_4_5_5_5,,,missing,8.0,need_6_plus,5.0,need_5
1124,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX4,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,4.0,TEX,blocked,team_lag_observe_only,0,2026-06-16T20:24:23.270807,1,bottom,3,2,0,49,54,54,5,55.9,trailing_team_total_lag,TEX trails 2-0 in inning 1; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-54,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,42.6,bullpen_risk_rating,slightly_low_40_50,2.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,3.8,l10_rpg,mid_3_5_4_5,,,missing,4.0,need_4,2.0,need_2
1125,trailing_team_total_lag_watch,SD@STL,823045,KXMLBTEAMTOTAL-26JUN161945SDSTL-SD7,KXMLBTEAMTOTAL-26JUN161945SDSTL,team_total,full_game,YES,,7.0,SD,blocked,rally_still_active,0,2026-06-16T20:24:23.271477,2,bottom,2,0,2,10,17,17,7,50.0,trailing_team_total_lag,SD trails 2-0 in inning 2; team total may be lagging,2,3,5,Final,1,1,3,4,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-17,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.5,team_strength_rating,45_50,46.9,offense_rating,45_50,41.3,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.4,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,7.0,need_6_plus,5.0,need_5
1126,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA4,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,4.0,MIA,blocked,wide_spread_hard_block: spread=31c > 12c,0,2026-06-16T20:24:23.272187,6,bottom,2,0,8,9,40,40,31,35.2,trailing_team_total_lag,MIA trails 8-0 in inning 6; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-40,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,4.0,need_4,-4.0,need_0_1
1127,trailing_team_total_lag_watch,CWS@NYY,823535,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS6,KXMLBTEAMTOTAL-26JUN161905CWSNYY,team_total,full_game,YES,,6.0,CWS,blocked,wide_spread_hard_block: spread=14c > 12c,0,2026-06-16T20:24:23.272596,4,bottom,1,1,9,10,24,24,14,34.0,trailing_team_total_lag,CWS trails 9-1 in inning 4; team total may be lagging,2,12,14,Final,1,1,11,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-24,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,52.5,team_strength_rating,50_55,53.2,offense_rating,50_55,45.5,bullpen_risk_rating,slightly_low_40_50,6.0,l1_rpg,very_high_5_5_plus,4.6,l5_rpg,high_4_5_5_5,5.2,l10_rpg,high_4_5_5_5,,,missing,5.0,need_5,-4.0,need_0_1
1128,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM3,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,3.0,NYM,blocked,team_lag_observe_only,0,2026-06-16T20:24:23.274346,4,top,3,1,4,62,67,67,5,54.4,trailing_team_total_lag,NYM trails 4-1 in inning 4; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,33,0.4925,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,44.1,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.2,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,-2.0,need_0_1
1129,trailing_team_total_lag_watch,TOR@BOS,824750,KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS7,KXMLBTEAMTOTAL-26JUN161845TORBOS,team_total,full_game,YES,,7.0,BOS,blocked,rally_still_active,0,2026-06-16T20:24:23.275158,5,bottom,1,3,0,7,10,10,3,48.0,trailing_team_total_lag,BOS trails 3-0 in inning 5; team total may be lagging,6,1,7,Final,1,3,0,3,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-10,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,49.7,team_strength_rating,45_50,46.8,offense_rating,45_50,39.1,bullpen_risk_rating,low_risk_lt_40,4.0,l1_rpg,mid_3_5_4_5,5.6,l5_rpg,very_high_5_5_plus,4.5,l10_rpg,high_4_5_5_5,,,missing,7.0,need_6_plus,4.0,need_4
1130,trailing_team_total_lag_watch,SD@STL,823045,KXMLBTEAMTOTAL-26JUN161945SDSTL-SD6,KXMLBTEAMTOTAL-26JUN161945SDSTL,team_total,full_game,YES,,6.0,SD,blocked,rally_still_active,0,2026-06-16T20:25:23.288811,2,bottom,2,0,2,17,23,23,6,52.5,trailing_team_total_lag,SD trails 2-0 in inning 2; team total may be lagging,2,3,5,Final,1,1,3,4,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-23,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.5,team_strength_rating,45_50,46.9,offense_rating,45_50,41.3,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.4,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,6.0,need_6_plus,4.0,need_4
1131,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA3,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,3.0,MIA,blocked,wide_spread_hard_block: spread=35c > 12c,0,2026-06-16T20:25:23.290989,6,bottom,2,0,8,7,42,42,35,35.2,trailing_team_total_lag,MIA trails 8-0 in inning 6; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-42,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,44.6,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,3.2,l5_rpg,low_lt_3_5,4.2,l10_rpg,mid_3_5_4_5,,,missing,3.0,need_3,-5.0,need_0_1
1132,trailing_team_total_lag_watch,CWS@NYY,823535,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS3,KXMLBTEAMTOTAL-26JUN161905CWSNYY,team_total,full_game,YES,,3.0,CWS,blocked,rally_still_active,0,2026-06-16T20:25:23.292789,4,bottom,1,1,9,50,61,61,11,36.5,trailing_team_total_lag,CWS trails 9-1 in inning 4; team total may be lagging,2,12,14,Final,1,1,11,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-61,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,52.5,team_strength_rating,50_55,53.2,offense_rating,50_55,45.5,bullpen_risk_rating,slightly_low_40_50,6.0,l1_rpg,very_high_5_5_plus,4.6,l5_rpg,high_4_5_5_5,5.2,l10_rpg,high_4_5_5_5,,,missing,2.0,need_2,-7.0,need_0_1
1133,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM3,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,3.0,NYM,blocked,team_lag_observe_only,0,2026-06-16T20:25:23.320247,4,bottom,0,1,4,62,67,67,5,54.4,trailing_team_total_lag,NYM trails 4-1 in inning 4; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,33,0.4925,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,44.1,bullpen_risk_rating,slightly_low_40_50,0.0,l1_rpg,low_lt_3_5,4.2,l5_rpg,mid_3_5_4_5,3.7,l10_rpg,mid_3_5_4_5,,,missing,2.0,need_2,-2.0,need_0_1
1134,trailing_team_total_lag_watch,TOR@BOS,824750,KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS5,KXMLBTEAMTOTAL-26JUN161845TORBOS,team_total,full_game,YES,,5.0,BOS,blocked,rally_still_active,0,2026-06-16T20:25:23.321075,5,bottom,2,3,0,9,19,19,10,28.2,trailing_team_total_lag,BOS trails 3-0 in inning 5; team total may be lagging,6,1,7,Final,1,3,0,3,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-19,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,49.7,team_strength_rating,45_50,46.8,offense_rating,45_50,39.1,bullpen_risk_rating,low_risk_lt_40,4.0,l1_rpg,mid_3_5_4_5,5.6,l5_rpg,very_high_5_5_plus,4.5,l10_rpg,high_4_5_5_5,,,missing,5.0,need_5,2.0,need_2
