market_ticker,market_type,game_id,event_time,event_type,inning,inning_half,score_after,mid_at_event,mid_5min_after,movement_5min_cents,repriced_within_5min,repriced_within_window
KXMLBSPREAD-26JUN152140LAAAZ-LAA4,spread_run_line,LAA@AZ,2026-06-16T02:39:57Z,score_change,4,bottom,1-2,17,17,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA4,spread_run_line,LAA@AZ,2026-06-16T02:48:44Z,score_change,5,top,2-2,17,17,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA4,spread_run_line,LAA@AZ,2026-06-16T03:28:51Z,score_change,7,bottom,2-3,17,17,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA4,spread_run_line,LAA@AZ,2026-06-16T03:32:42Z,score_change,7,bottom,2-4,17,17,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA4,spread_run_line,LAA@AZ,2026-06-16T03:55:26Z,score_change,9,top,3-4,17,17,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA3,spread_run_line,LAA@AZ,2026-06-16T01:44:50Z,score_change,1,top,1-0,24,24,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA3,spread_run_line,LAA@AZ,2026-06-16T01:56:54Z,score_change,1,bottom,1-1,24,24,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA3,spread_run_line,LAA@AZ,2026-06-16T02:39:57Z,score_change,4,bottom,1-2,24,24,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA3,spread_run_line,LAA@AZ,2026-06-16T02:48:44Z,score_change,5,top,2-2,24,24,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA3,spread_run_line,LAA@AZ,2026-06-16T03:28:51Z,score_change,7,bottom,2-3,24,24,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA3,spread_run_line,LAA@AZ,2026-06-16T03:32:42Z,score_change,7,bottom,2-4,24,24,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA3,spread_run_line,LAA@AZ,2026-06-16T03:55:26Z,score_change,9,top,3-4,24,24,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ4,spread_run_line,LAA@AZ,2026-06-16T01:44:50Z,score_change,1,top,1-0,19,19,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ4,spread_run_line,LAA@AZ,2026-06-16T01:56:54Z,score_change,1,bottom,1-1,19,19,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ4,spread_run_line,LAA@AZ,2026-06-16T02:39:57Z,score_change,4,bottom,1-2,19,19,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ4,spread_run_line,LAA@AZ,2026-06-16T02:48:44Z,score_change,5,top,2-2,19,19,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ4,spread_run_line,LAA@AZ,2026-06-16T03:28:51Z,score_change,7,bottom,2-3,19,19,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ4,spread_run_line,LAA@AZ,2026-06-16T03:32:42Z,score_change,7,bottom,2-4,19,19,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ4,spread_run_line,LAA@AZ,2026-06-16T03:55:26Z,score_change,9,top,3-4,19,19,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA2,spread_run_line,LAA@AZ,2026-06-16T01:44:50Z,score_change,1,top,1-0,34,34,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA2,spread_run_line,LAA@AZ,2026-06-16T01:56:54Z,score_change,1,bottom,1-1,34,34,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA2,spread_run_line,LAA@AZ,2026-06-16T02:39:57Z,score_change,4,bottom,1-2,34,34,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA2,spread_run_line,LAA@AZ,2026-06-16T02:48:44Z,score_change,5,top,2-2,34,34,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA2,spread_run_line,LAA@AZ,2026-06-16T03:28:51Z,score_change,7,bottom,2-3,34,34,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA2,spread_run_line,LAA@AZ,2026-06-16T03:32:42Z,score_change,7,bottom,2-4,34,34,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-LAA2,spread_run_line,LAA@AZ,2026-06-16T03:55:26Z,score_change,9,top,3-4,34,34,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ2,spread_run_line,LAA@AZ,2026-06-16T01:44:50Z,score_change,1,top,1-0,39,39,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ2,spread_run_line,LAA@AZ,2026-06-16T01:56:54Z,score_change,1,bottom,1-1,39,39,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ2,spread_run_line,LAA@AZ,2026-06-16T02:39:57Z,score_change,4,bottom,1-2,39,39,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ2,spread_run_line,LAA@AZ,2026-06-16T02:48:44Z,score_change,5,top,2-2,39,39,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ2,spread_run_line,LAA@AZ,2026-06-16T03:28:51Z,score_change,7,bottom,2-3,39,39,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ2,spread_run_line,LAA@AZ,2026-06-16T03:32:42Z,score_change,7,bottom,2-4,39,39,0,False,False
KXMLBSPREAD-26JUN152140LAAAZ-AZ2,spread_run_line,LAA@AZ,2026-06-16T03:55:26Z,score_change,9,top,3-4,39,39,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU4,spread_run_line,DET@HOU,2026-06-16T00:22:07Z,score_change,1,top,1-0,18,18,0,False,True
KXMLBSPREAD-26JUN152010DETHOU-HOU4,spread_run_line,DET@HOU,2026-06-16T00:43:24Z,score_change,2,top,2-0,14,,,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU4,spread_run_line,DET@HOU,2026-06-16T01:06:10Z,score_change,3,top,4-0,14,,,False,True
KXMLBSPREAD-26JUN152010DETHOU-HOU4,spread_run_line,DET@HOU,2026-06-16T01:08:01Z,score_change,3,top,5-0,14,2,12,True,True
KXMLBSPREAD-26JUN152010DETHOU-HOU4,spread_run_line,DET@HOU,2026-06-16T01:21:31Z,score_change,3,bottom,5-2,2,2,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU4,spread_run_line,DET@HOU,2026-06-16T01:22:08Z,score_change,3,bottom,5-3,2,2,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU4,spread_run_line,DET@HOU,2026-06-16T01:47:17Z,score_change,5,top,6-3,2,2,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU4,spread_run_line,DET@HOU,2026-06-16T02:21:09Z,score_change,7,top,8-3,2,2,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU4,spread_run_line,DET@HOU,2026-06-16T02:59:14Z,score_change,9,top,9-3,2,2,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET4,spread_run_line,DET@HOU,2026-06-16T00:22:07Z,score_change,1,top,1-0,19,19,0,False,True
KXMLBSPREAD-26JUN152010DETHOU-DET4,spread_run_line,DET@HOU,2026-06-16T00:43:24Z,score_change,2,top,2-0,24,,,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET4,spread_run_line,DET@HOU,2026-06-16T01:06:10Z,score_change,3,top,4-0,24,,,False,True
KXMLBSPREAD-26JUN152010DETHOU-DET4,spread_run_line,DET@HOU,2026-06-16T01:08:01Z,score_change,3,top,5-0,24,60,36,True,True
KXMLBSPREAD-26JUN152010DETHOU-DET4,spread_run_line,DET@HOU,2026-06-16T01:21:31Z,score_change,3,bottom,5-2,60,60,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET4,spread_run_line,DET@HOU,2026-06-16T01:22:08Z,score_change,3,bottom,5-3,60,60,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET4,spread_run_line,DET@HOU,2026-06-16T01:47:17Z,score_change,5,top,6-3,60,60,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET4,spread_run_line,DET@HOU,2026-06-16T02:21:09Z,score_change,7,top,8-3,60,60,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET4,spread_run_line,DET@HOU,2026-06-16T02:59:14Z,score_change,9,top,9-3,60,60,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU3,spread_run_line,DET@HOU,2026-06-16T00:22:07Z,score_change,1,top,1-0,26,26,0,False,True
KXMLBSPREAD-26JUN152010DETHOU-HOU3,spread_run_line,DET@HOU,2026-06-16T00:43:24Z,score_change,2,top,2-0,20,,,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU3,spread_run_line,DET@HOU,2026-06-16T01:06:10Z,score_change,3,top,4-0,20,,,False,True
KXMLBSPREAD-26JUN152010DETHOU-HOU3,spread_run_line,DET@HOU,2026-06-16T01:08:01Z,score_change,3,top,5-0,20,4,16,True,True
KXMLBSPREAD-26JUN152010DETHOU-HOU3,spread_run_line,DET@HOU,2026-06-16T01:21:31Z,score_change,3,bottom,5-2,4,4,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU3,spread_run_line,DET@HOU,2026-06-16T01:22:08Z,score_change,3,bottom,5-3,4,4,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU3,spread_run_line,DET@HOU,2026-06-16T01:47:17Z,score_change,5,top,6-3,4,4,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU3,spread_run_line,DET@HOU,2026-06-16T02:21:09Z,score_change,7,top,8-3,4,4,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU3,spread_run_line,DET@HOU,2026-06-16T02:59:14Z,score_change,9,top,9-3,4,4,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET3,spread_run_line,DET@HOU,2026-06-16T00:22:07Z,score_change,1,top,1-0,26,26,0,False,True
KXMLBSPREAD-26JUN152010DETHOU-DET3,spread_run_line,DET@HOU,2026-06-16T00:43:24Z,score_change,2,top,2-0,33,,,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET3,spread_run_line,DET@HOU,2026-06-16T01:06:10Z,score_change,3,top,4-0,33,,,False,True
KXMLBSPREAD-26JUN152010DETHOU-DET3,spread_run_line,DET@HOU,2026-06-16T01:08:01Z,score_change,3,top,5-0,33,71,38,True,True
KXMLBSPREAD-26JUN152010DETHOU-DET3,spread_run_line,DET@HOU,2026-06-16T01:21:31Z,score_change,3,bottom,5-2,71,71,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET3,spread_run_line,DET@HOU,2026-06-16T01:22:08Z,score_change,3,bottom,5-3,71,71,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET3,spread_run_line,DET@HOU,2026-06-16T01:47:17Z,score_change,5,top,6-3,71,71,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET3,spread_run_line,DET@HOU,2026-06-16T02:21:09Z,score_change,7,top,8-3,71,71,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET3,spread_run_line,DET@HOU,2026-06-16T02:59:14Z,score_change,9,top,9-3,71,71,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU2,spread_run_line,DET@HOU,2026-06-16T00:22:07Z,score_change,1,top,1-0,35,35,0,False,True
KXMLBSPREAD-26JUN152010DETHOU-HOU2,spread_run_line,DET@HOU,2026-06-16T00:43:24Z,score_change,2,top,2-0,28,,,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU2,spread_run_line,DET@HOU,2026-06-16T01:06:10Z,score_change,3,top,4-0,28,,,False,True
KXMLBSPREAD-26JUN152010DETHOU-HOU2,spread_run_line,DET@HOU,2026-06-16T01:08:01Z,score_change,3,top,5-0,28,6,22,True,True
KXMLBSPREAD-26JUN152010DETHOU-HOU2,spread_run_line,DET@HOU,2026-06-16T01:21:31Z,score_change,3,bottom,5-2,6,6,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU2,spread_run_line,DET@HOU,2026-06-16T01:22:08Z,score_change,3,bottom,5-3,6,6,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU2,spread_run_line,DET@HOU,2026-06-16T01:47:17Z,score_change,5,top,6-3,6,6,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU2,spread_run_line,DET@HOU,2026-06-16T02:21:09Z,score_change,7,top,8-3,6,6,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-HOU2,spread_run_line,DET@HOU,2026-06-16T02:59:14Z,score_change,9,top,9-3,6,6,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET2,spread_run_line,DET@HOU,2026-06-16T00:22:07Z,score_change,1,top,1-0,35,35,0,False,True
KXMLBSPREAD-26JUN152010DETHOU-DET2,spread_run_line,DET@HOU,2026-06-16T00:43:24Z,score_change,2,top,2-0,43,,,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET2,spread_run_line,DET@HOU,2026-06-16T01:06:10Z,score_change,3,top,4-0,43,,,False,True
KXMLBSPREAD-26JUN152010DETHOU-DET2,spread_run_line,DET@HOU,2026-06-16T01:08:01Z,score_change,3,top,5-0,43,79,36,True,True
KXMLBSPREAD-26JUN152010DETHOU-DET2,spread_run_line,DET@HOU,2026-06-16T01:21:31Z,score_change,3,bottom,5-2,79,79,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET2,spread_run_line,DET@HOU,2026-06-16T01:22:08Z,score_change,3,bottom,5-3,79,79,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET2,spread_run_line,DET@HOU,2026-06-16T01:47:17Z,score_change,5,top,6-3,79,79,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET2,spread_run_line,DET@HOU,2026-06-16T02:21:09Z,score_change,7,top,8-3,79,79,0,False,False
KXMLBSPREAD-26JUN152010DETHOU-DET2,spread_run_line,DET@HOU,2026-06-16T02:59:14Z,score_change,9,top,9-3,79,79,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-MIN3,spread_run_line,MIN@TEX,2026-06-16T00:17:09Z,score_change,1,top,3-0,20,20,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-MIN3,spread_run_line,MIN@TEX,2026-06-16T00:50:08Z,score_change,3,bottom,3-2,51,,,False,False
KXMLBSPREAD-26JUN152005MINTEX-MIN3,spread_run_line,MIN@TEX,2026-06-16T01:30:55Z,score_change,6,top,4-2,26,26,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-MIN4,spread_run_line,MIN@TEX,2026-06-16T00:17:09Z,score_change,1,top,3-0,13,13,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-MIN4,spread_run_line,MIN@TEX,2026-06-16T00:50:08Z,score_change,3,bottom,3-2,39,,,False,False
KXMLBSPREAD-26JUN152005MINTEX-MIN4,spread_run_line,MIN@TEX,2026-06-16T01:30:55Z,score_change,6,top,4-2,14,14,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-TEX4,spread_run_line,MIN@TEX,2026-06-16T00:17:09Z,score_change,1,top,3-0,21,21,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-TEX4,spread_run_line,MIN@TEX,2026-06-16T00:50:08Z,score_change,3,bottom,3-2,5,,,False,False
KXMLBSPREAD-26JUN152005MINTEX-TEX4,spread_run_line,MIN@TEX,2026-06-16T01:30:55Z,score_change,6,top,4-2,9,9,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-MIN2,spread_run_line,MIN@TEX,2026-06-16T00:17:09Z,score_change,1,top,3-0,28,28,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-MIN2,spread_run_line,MIN@TEX,2026-06-16T00:50:08Z,score_change,3,bottom,3-2,63,,,False,False
KXMLBSPREAD-26JUN152005MINTEX-MIN2,spread_run_line,MIN@TEX,2026-06-16T01:30:55Z,score_change,6,top,4-2,39,39,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-TEX2,spread_run_line,MIN@TEX,2026-06-16T00:17:09Z,score_change,1,top,3-0,40,40,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-TEX2,spread_run_line,MIN@TEX,2026-06-16T00:50:08Z,score_change,3,bottom,3-2,13,,,False,False
KXMLBSPREAD-26JUN152005MINTEX-TEX2,spread_run_line,MIN@TEX,2026-06-16T01:30:55Z,score_change,6,top,4-2,19,19,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-TEX3,spread_run_line,MIN@TEX,2026-06-16T00:17:09Z,score_change,1,top,3-0,29,29,0,False,False
KXMLBSPREAD-26JUN152005MINTEX-TEX3,spread_run_line,MIN@TEX,2026-06-16T00:50:08Z,score_change,3,bottom,3-2,8,,,False,False
KXMLBSPREAD-26JUN152005MINTEX-TEX3,spread_run_line,MIN@TEX,2026-06-16T01:30:55Z,score_change,6,top,4-2,24,24,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL4,spread_run_line,COL@CHC,2026-06-16T00:16:37Z,score_change,1,bottom,0-1,11,11,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL4,spread_run_line,COL@CHC,2026-06-16T01:44:48Z,score_change,6,top,1-1,5,5,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL4,spread_run_line,COL@CHC,2026-06-16T01:53:40Z,score_change,6,bottom,1-2,5,5,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL4,spread_run_line,COL@CHC,2026-06-16T02:32:53Z,score_change,8,top,4-2,5,5,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL4,spread_run_line,COL@CHC,2026-06-16T02:45:48Z,score_change,8,bottom,4-3,5,5,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL4,spread_run_line,COL@CHC,2026-06-16T03:16:03Z,score_change,9,bottom,4-4,5,5,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL4,spread_run_line,COL@CHC,2026-06-16T03:17:45Z,score_change,9,bottom,4-5,5,5,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL3,spread_run_line,COL@CHC,2026-06-16T00:16:37Z,score_change,1,bottom,0-1,16,16,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL3,spread_run_line,COL@CHC,2026-06-16T01:44:48Z,score_change,6,top,1-1,9,9,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL3,spread_run_line,COL@CHC,2026-06-16T01:53:40Z,score_change,6,bottom,1-2,9,9,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL3,spread_run_line,COL@CHC,2026-06-16T02:32:53Z,score_change,8,top,4-2,9,9,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL3,spread_run_line,COL@CHC,2026-06-16T02:45:48Z,score_change,8,bottom,4-3,9,9,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL3,spread_run_line,COL@CHC,2026-06-16T03:16:03Z,score_change,9,bottom,4-4,9,9,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL3,spread_run_line,COL@CHC,2026-06-16T03:17:45Z,score_change,9,bottom,4-5,9,9,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC4,spread_run_line,COL@CHC,2026-06-16T00:16:37Z,score_change,1,bottom,0-1,29,29,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC4,spread_run_line,COL@CHC,2026-06-16T01:44:48Z,score_change,6,top,1-1,24,24,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC4,spread_run_line,COL@CHC,2026-06-16T01:53:40Z,score_change,6,bottom,1-2,24,24,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC4,spread_run_line,COL@CHC,2026-06-16T02:32:53Z,score_change,8,top,4-2,24,24,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC4,spread_run_line,COL@CHC,2026-06-16T02:45:48Z,score_change,8,bottom,4-3,24,24,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC4,spread_run_line,COL@CHC,2026-06-16T03:16:03Z,score_change,9,bottom,4-4,24,24,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC4,spread_run_line,COL@CHC,2026-06-16T03:17:45Z,score_change,9,bottom,4-5,24,24,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC3,spread_run_line,COL@CHC,2026-06-16T00:16:37Z,score_change,1,bottom,0-1,38,38,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC3,spread_run_line,COL@CHC,2026-06-16T01:44:48Z,score_change,6,top,1-1,37,37,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC3,spread_run_line,COL@CHC,2026-06-16T01:53:40Z,score_change,6,bottom,1-2,37,37,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC3,spread_run_line,COL@CHC,2026-06-16T02:32:53Z,score_change,8,top,4-2,37,37,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC3,spread_run_line,COL@CHC,2026-06-16T02:45:48Z,score_change,8,bottom,4-3,37,37,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC3,spread_run_line,COL@CHC,2026-06-16T03:16:03Z,score_change,9,bottom,4-4,37,37,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC3,spread_run_line,COL@CHC,2026-06-16T03:17:45Z,score_change,9,bottom,4-5,37,37,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL2,spread_run_line,COL@CHC,2026-06-16T00:16:37Z,score_change,1,bottom,0-1,24,24,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL2,spread_run_line,COL@CHC,2026-06-16T01:44:48Z,score_change,6,top,1-1,14,14,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL2,spread_run_line,COL@CHC,2026-06-16T01:53:40Z,score_change,6,bottom,1-2,14,14,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL2,spread_run_line,COL@CHC,2026-06-16T02:32:53Z,score_change,8,top,4-2,14,14,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL2,spread_run_line,COL@CHC,2026-06-16T02:45:48Z,score_change,8,bottom,4-3,14,14,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL2,spread_run_line,COL@CHC,2026-06-16T03:16:03Z,score_change,9,bottom,4-4,14,14,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-COL2,spread_run_line,COL@CHC,2026-06-16T03:17:45Z,score_change,9,bottom,4-5,14,14,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC2,spread_run_line,COL@CHC,2026-06-16T00:16:37Z,score_change,1,bottom,0-1,49,49,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC2,spread_run_line,COL@CHC,2026-06-16T01:44:48Z,score_change,6,top,1-1,52,52,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC2,spread_run_line,COL@CHC,2026-06-16T01:53:40Z,score_change,6,bottom,1-2,52,52,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC2,spread_run_line,COL@CHC,2026-06-16T02:32:53Z,score_change,8,top,4-2,52,52,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC2,spread_run_line,COL@CHC,2026-06-16T02:45:48Z,score_change,8,bottom,4-3,52,52,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC2,spread_run_line,COL@CHC,2026-06-16T03:16:03Z,score_change,9,bottom,4-4,52,52,0,False,False
KXMLBSPREAD-26JUN152005COLCHC-CHC2,spread_run_line,COL@CHC,2026-06-16T03:17:45Z,score_change,9,bottom,4-5,52,52,0,False,False
KXMLBSPREAD-26JUN151945SDSTL-SD4,spread_run_line,SD@STL,2026-06-16T00:39:40Z,score_change,4,bottom,0-2,10,,,False,False
KXMLBSPREAD-26JUN151945SDSTL-SD4,spread_run_line,SD@STL,2026-06-16T00:58:07Z,score_change,5,bottom,0-3,10,,,False,False
KXMLBSPREAD-26JUN151945SDSTL-STL2,spread_run_line,SD@STL,2026-06-16T00:39:40Z,score_change,4,bottom,0-2,38,,,False,False
KXMLBSPREAD-26JUN151945SDSTL-STL2,spread_run_line,SD@STL,2026-06-16T00:58:07Z,score_change,5,bottom,0-3,38,,,False,False
KXMLBSPREAD-26JUN151945SDSTL-SD2,spread_run_line,SD@STL,2026-06-16T00:39:40Z,score_change,4,bottom,0-2,26,,,False,False
KXMLBSPREAD-26JUN151945SDSTL-SD2,spread_run_line,SD@STL,2026-06-16T00:58:07Z,score_change,5,bottom,0-3,26,,,False,False
KXMLBSPREAD-26JUN151945SDSTL-STL4,spread_run_line,SD@STL,2026-06-16T00:39:40Z,score_change,4,bottom,0-2,15,,,False,False
KXMLBSPREAD-26JUN151945SDSTL-STL4,spread_run_line,SD@STL,2026-06-16T00:58:07Z,score_change,5,bottom,0-3,15,,,False,False
KXMLBSPREAD-26JUN151945SDSTL-STL3,spread_run_line,SD@STL,2026-06-16T00:39:40Z,score_change,4,bottom,0-2,25,,,False,False
KXMLBSPREAD-26JUN151945SDSTL-STL3,spread_run_line,SD@STL,2026-06-16T00:58:07Z,score_change,5,bottom,0-3,25,,,False,False
KXMLBSPREAD-26JUN151945SDSTL-SD3,spread_run_line,SD@STL,2026-06-16T00:39:40Z,score_change,4,bottom,0-2,17,,,False,False
KXMLBSPREAD-26JUN151945SDSTL-SD3,spread_run_line,SD@STL,2026-06-16T00:58:07Z,score_change,5,bottom,0-3,17,,,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN4,spread_run_line,NYM@CIN,2026-06-15T23:29:34Z,score_change,1,bottom,0-1,19,19,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN4,spread_run_line,NYM@CIN,2026-06-15T23:31:15Z,score_change,1,bottom,0-3,19,19,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN4,spread_run_line,NYM@CIN,2026-06-15T23:49:45Z,score_change,2,bottom,0-4,19,19,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN4,spread_run_line,NYM@CIN,2026-06-15T23:53:24Z,score_change,2,bottom,0-5,19,19,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN4,spread_run_line,NYM@CIN,2026-06-15T23:58:16Z,score_change,2,bottom,0-9,19,19,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN4,spread_run_line,NYM@CIN,2026-06-16T01:56:13Z,score_change,8,bottom,0-12,97,97,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN2,spread_run_line,NYM@CIN,2026-06-15T23:29:34Z,score_change,1,bottom,0-1,37,37,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN2,spread_run_line,NYM@CIN,2026-06-15T23:31:15Z,score_change,1,bottom,0-3,37,37,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN2,spread_run_line,NYM@CIN,2026-06-15T23:49:45Z,score_change,2,bottom,0-4,37,37,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN2,spread_run_line,NYM@CIN,2026-06-15T23:53:24Z,score_change,2,bottom,0-5,37,37,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN2,spread_run_line,NYM@CIN,2026-06-15T23:58:16Z,score_change,2,bottom,0-9,37,37,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-CIN2,spread_run_line,NYM@CIN,2026-06-16T01:56:13Z,score_change,8,bottom,0-12,98,98,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-NYM3,spread_run_line,NYM@CIN,2026-06-15T23:29:34Z,score_change,1,bottom,0-1,23,23,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-NYM3,spread_run_line,NYM@CIN,2026-06-15T23:31:15Z,score_change,1,bottom,0-3,23,23,0,False,False
KXMLBSPREAD-26JUN151910NYMCIN-NYM3,spread_run_line,NYM@CIN,2026-06-15T23:49:45Z,score_change,2,bottom,0-4,23,23,0,False,False
