candidate_id,candidate_type,game_id,game_pk,market_ticker,event_ticker,market_type,settlement_horizon,side,candidate_line_value,resolved_line_value,selected_team_abbr,status,blocked_reason,eligible_for_paper,created_at,inning,half_inning,outs,score_away_at_candidate,score_home_at_candidate,entry_yes_bid,entry_yes_ask,entry_side_price,spread_cents,overall_watch_score,trigger_event_type,trigger_description,final_away_score,final_home_score,final_total,game_status,game_is_final,f5_away_score,f5_home_score,f5_total,f5_innings_seen,f5_has_all_5,market_yes_means,market_no_means,market_contract_direction,market_semantics_confidence,market_is_semantics_clear,market_spread_value,market_line_value,settlement_status,settlement_reason,settled_yes_value,settled_side_value,hold_to_settle_win,hold_to_settle_pnl_cents,hold_to_settle_roi,market_inferred_yes,market_inferred_reason,market_inferred_avg_price,market_inferred_at,market_inferred_source,context_source,team_strength_metric,team_strength_col,team_strength_bucket,offense_metric,offense_col,offense_bucket,recent_form_metric,recent_form_col,recent_form_bucket,bullpen_risk_metric,bullpen_risk_col,bullpen_risk_bucket,runs_per_game_context,runs_allowed_context,runs_needed_team_inferred,runs_needed_team_bucket,runs_needed_total_inferred,runs_needed_total_bucket
1105,trailing_team_total_lag_watch,TOR@BOS,824750,KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS8,KXMLBTEAMTOTAL-26JUN161845TORBOS,team_total,full_game,YES,,8.0,BOS,blocked,wide_spread_hard_block: spread=60c > 12c,0,2026-06-16T20:19:23.190612,5,bottom,0,3,0,4,64,64,60,23.2,trailing_team_total_lag,BOS trails 3-0 in inning 5; team total may be lagging,6,1,7,Final,1,3,0,3,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,49.7,team_strength_rating,45_50,46.8,offense_rating,45_50,,,missing,39.1,bullpen_risk_rating,low_risk_lt_40,4.029,4.087,8.0,need_6_plus,5.0,need_5
1106,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA3,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,3.0,MIA,blocked,wide_spread_hard_block: spread=55c > 12c,0,2026-06-16T20:20:23.202789,6,bottom,0,0,8,9,64,64,55,35.2,trailing_team_total_lag,MIA trails 8-0 in inning 6; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,,,missing,44.6,bullpen_risk_rating,slightly_low_40_50,4.247,4.342,3.0,need_3,-5.0,need_0_1
1177,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX8,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,8.0,TEX,blocked,wide_spread_hard_block: spread=57c > 12c,0,2026-06-16T20:35:25.207809,2,bottom,1,2,0,7,64,64,57,36.1,trailing_team_total_lag,TEX trails 2-0 in inning 2; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,,,missing,42.6,bullpen_risk_rating,slightly_low_40_50,3.986,3.931,8.0,need_6_plus,6.0,need_6_plus
1184,trailing_team_total_lag_watch,SD@STL,823045,KXMLBTEAMTOTAL-26JUN161945SDSTL-SD8,KXMLBTEAMTOTAL-26JUN161945SDSTL,team_total,full_game,YES,,8.0,SD,blocked,wide_spread_hard_block: spread=57c > 12c,0,2026-06-16T20:36:25.225027,3,bottom,0,0,2,7,64,64,57,35.2,trailing_team_total_lag,SD trails 2-0 in inning 3; team total may be lagging,2,3,5,Final,1,1,3,4,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.5,team_strength_rating,45_50,46.9,offense_rating,45_50,,,missing,41.3,bullpen_risk_rating,slightly_low_40_50,3.831,4.014,8.0,need_6_plus,6.0,need_6_plus
1238,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM8,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,8.0,NYM,blocked,wide_spread_hard_block: spread=57c > 12c,0,2026-06-16T20:47:25.994319,5,bottom,1,1,4,7,64,64,57,34.6,trailing_team_total_lag,NYM trails 4-1 in inning 5; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,,,missing,44.1,bullpen_risk_rating,slightly_low_40_50,4.0,4.319,7.0,need_6_plus,3.0,need_3
1265,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX5,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,5.0,TEX,blocked,wide_spread_hard_block: spread=52c > 12c,0,2026-06-16T20:54:26.456497,3,bottom,0,5,0,12,64,64,52,36.1,trailing_team_total_lag,TEX trails 5-0 in inning 3; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,,,missing,42.6,bullpen_risk_rating,slightly_low_40_50,3.986,3.931,5.0,need_5,0.0,need_0_1
1267,trailing_team_total_lag_watch,CWS@NYY,823535,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS3,KXMLBTEAMTOTAL-26JUN161905CWSNYY,team_total,full_game,YES,,3.0,CWS,blocked,wide_spread_hard_block: spread=27c > 12c,0,2026-06-16T20:54:26.459258,6,top,0,1,11,37,64,64,27,34.0,trailing_team_total_lag,CWS trails 11-1 in inning 6; team total may be lagging,2,12,14,Final,1,1,11,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,52.5,team_strength_rating,50_55,53.2,offense_rating,50_55,,,missing,45.5,bullpen_risk_rating,slightly_low_40_50,4.757,4.586,2.0,need_2,-9.0,need_0_1
1294,trailing_team_total_lag_watch,SD@STL,823045,KXMLBTEAMTOTAL-26JUN161945SDSTL-SD3,KXMLBTEAMTOTAL-26JUN161945SDSTL,team_total,full_game,YES,,3.0,SD,blocked,wide_spread_hard_block: spread=63c > 12c,0,2026-06-16T21:01:26.588903,5,top,1,0,2,1,64,64,63,35.2,trailing_team_total_lag,SD trails 2-0 in inning 5; team total may be lagging,2,3,5,Final,1,1,3,4,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.5,team_strength_rating,45_50,46.9,offense_rating,45_50,,,missing,41.3,bullpen_risk_rating,slightly_low_40_50,3.831,4.014,3.0,need_3,1.0,need_0_1
1300,trailing_team_total_lag_watch,SD@STL,823045,KXMLBTEAMTOTAL-26JUN161945SDSTL-SD4,KXMLBTEAMTOTAL-26JUN161945SDSTL,team_total,full_game,YES,,4.0,SD,blocked,wide_spread_hard_block: spread=54c > 12c,0,2026-06-16T21:03:27.346474,5,top,2,0,2,10,64,64,54,35.2,trailing_team_total_lag,SD trails 2-0 in inning 5; team total may be lagging,2,3,5,Final,1,1,3,4,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.5,team_strength_rating,45_50,46.9,offense_rating,45_50,,,missing,41.3,bullpen_risk_rating,slightly_low_40_50,3.831,4.014,4.0,need_4,2.0,need_2
1312,trailing_team_total_lag_watch,CWS@NYY,823535,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS3,KXMLBTEAMTOTAL-26JUN161905CWSNYY,team_total,full_game,YES,,3.0,CWS,blocked,rally_still_active,0,2026-06-16T21:06:27.647480,6,top,2,2,11,62,64,64,2,61.3,trailing_team_total_lag,CWS trails 11-2 in inning 6; team total may be lagging,2,12,14,Final,1,1,11,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,52.5,team_strength_rating,50_55,53.2,offense_rating,50_55,,,missing,45.5,bullpen_risk_rating,slightly_low_40_50,4.757,4.586,1.0,need_0_1,-10.0,need_0_1
1344,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX4,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,4.0,TEX,blocked,wide_spread_hard_block: spread=50c > 12c,0,2026-06-16T21:20:29.871775,4,bottom,0,10,0,14,64,64,50,36.1,trailing_team_total_lag,TEX trails 10-0 in inning 4; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,,,missing,42.6,bullpen_risk_rating,slightly_low_40_50,3.986,3.931,4.0,need_4,-6.0,need_0_1
1348,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX4,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,4.0,TEX,blocked,wide_spread_hard_block: spread=52c > 12c,0,2026-06-16T21:22:30.721979,4,bottom,1,10,0,12,64,64,52,36.1,trailing_team_total_lag,TEX trails 10-0 in inning 4; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,,,missing,42.6,bullpen_risk_rating,slightly_low_40_50,3.986,3.931,4.0,need_4,-6.0,need_0_1
1350,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX6,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,6.0,TEX,blocked,wide_spread_hard_block: spread=52c > 12c,0,2026-06-16T21:23:30.742513,4,bottom,1,10,0,12,64,64,52,36.1,trailing_team_total_lag,TEX trails 10-0 in inning 4; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,,,missing,42.6,bullpen_risk_rating,slightly_low_40_50,3.986,3.931,6.0,need_6_plus,-4.0,need_0_1
1352,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX4,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,4.0,TEX,blocked,wide_spread_hard_block: spread=39c > 12c,0,2026-06-16T21:24:30.764884,4,bottom,1,10,0,25,64,64,39,36.1,trailing_team_total_lag,TEX trails 10-0 in inning 4; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,,,missing,42.6,bullpen_risk_rating,slightly_low_40_50,3.986,3.931,4.0,need_4,-6.0,need_0_1
1374,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX6,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,6.0,TEX,blocked,wide_spread_hard_block: spread=53c > 12c,0,2026-06-16T21:34:31.299099,5,bottom,0,10,1,11,64,64,53,36.1,trailing_team_total_lag,TEX trails 10-1 in inning 5; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,,,missing,42.6,bullpen_risk_rating,slightly_low_40_50,3.986,3.931,5.0,need_5,-5.0,need_0_1
1376,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX5,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,5.0,TEX,blocked,wide_spread_hard_block: spread=52c > 12c,0,2026-06-16T21:35:31.752708,5,bottom,1,10,1,12,64,64,52,36.1,trailing_team_total_lag,TEX trails 10-1 in inning 5; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,,,missing,42.6,bullpen_risk_rating,slightly_low_40_50,3.986,3.931,4.0,need_4,-6.0,need_0_1
1378,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX5,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,5.0,TEX,blocked,wide_spread_hard_block: spread=48c > 12c,0,2026-06-16T21:36:31.834670,5,bottom,1,10,1,16,64,64,48,36.1,trailing_team_total_lag,TEX trails 10-1 in inning 5; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,,,missing,42.6,bullpen_risk_rating,slightly_low_40_50,3.986,3.931,4.0,need_4,-6.0,need_0_1
1380,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX4,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,4.0,TEX,blocked,wide_spread_hard_block: spread=37c > 12c,0,2026-06-16T21:37:31.859638,5,bottom,1,10,1,27,64,64,37,36.1,trailing_team_total_lag,TEX trails 10-1 in inning 5; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,,,missing,42.6,bullpen_risk_rating,slightly_low_40_50,3.986,3.931,3.0,need_3,-7.0,need_0_1
1423,trailing_team_total_lag_watch,MIN@TEX,822888,KXMLBTEAMTOTAL-26JUN162005MINTEX-TEX3,KXMLBTEAMTOTAL-26JUN162005MINTEX,team_total,full_game,YES,,3.0,TEX,blocked,team_lag_blowout,0,2026-06-16T21:56:36.008686,6,bottom,3,10,2,53,64,64,11,38.6,trailing_team_total_lag,TEX trails 10-2 in inning 6; team total may be lagging,12,2,14,Final,1,10,2,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.7,team_strength_rating,50_55,42.4,offense_rating,40_45,,,missing,42.6,bullpen_risk_rating,slightly_low_40_50,3.986,3.931,1.0,need_0_1,-9.0,need_0_1
1425,trailing_team_total_lag_watch,COL@CHC,824667,KXMLBTEAMTOTAL-26JUN162005COLCHC-CHC4,KXMLBTEAMTOTAL-26JUN162005COLCHC,team_total,full_game,YES,,4.0,CHC,blocked,team_lag_observe_only,0,2026-06-16T21:57:37.433658,6,bottom,0,5,2,60,64,64,4,58.1,trailing_team_total_lag,CHC trails 5-2 in inning 6; team total may be lagging,5,2,7,Final,1,5,2,7,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,51.0,team_strength_rating,50_55,49.9,offense_rating,45_50,,,missing,43.8,bullpen_risk_rating,slightly_low_40_50,4.575,4.438,2.0,need_2,-3.0,need_0_1
1450,trailing_team_total_lag_watch,LAA@AZ,825070,KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ5,KXMLBTEAMTOTAL-26JUN162140LAAAZ,team_total,full_game,YES,,5.0,AZ,blocked,wide_spread_hard_block: spread=47c > 12c,0,2026-06-16T22:17:39.787307,3,bottom,0,2,0,17,64,64,47,34.6,trailing_team_total_lag,AZ trails 2-0 in inning 3; team total may be lagging,7,0,7,Final,1,5,0,5,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,49.1,team_strength_rating,45_50,40.8,offense_rating,40_45,,,missing,43.7,bullpen_risk_rating,slightly_low_40_50,4.225,4.507,5.0,need_5,3.0,need_3
1547,trailing_team_total_lag_watch,PIT@ATH,824991,KXMLBTEAMTOTAL-26JUN162140PITATH-PIT5,KXMLBTEAMTOTAL-26JUN162140PITATH,team_total,full_game,YES,5.0,5.0,PIT,blocked,wide_spread_hard_block: spread=18c > 12c,0,2026-06-16T23:03:44.753255,5,bottom,0,1,4,18,36,36,18,36.8,trailing_team_total_lag,PIT trails 4-1 in inning 5; team total may be lagging,6,5,11,Final,1,1,4,5,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,5.0,score_derived,team_total_yes_means_over_or_at_least_score_derived,100,100,1,64,1.7778,100,latest_market_price_near_100,99.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,52.3,team_strength_rating,50_55,48.9,offense_rating,45_50,,,missing,51.7,bullpen_risk_rating,elevated_50_60,4.986,4.792,4.0,need_4,0.0,need_0_1
1580,trailing_team_total_lag_watch,LAA@AZ,825070,KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ4,KXMLBTEAMTOTAL-26JUN162140LAAAZ,team_total,full_game,YES,,4.0,AZ,blocked,wide_spread_hard_block: spread=53c > 12c,0,2026-06-16T23:21:48.429578,6,bottom,2,6,0,11,64,64,53,34.6,trailing_team_total_lag,AZ trails 6-0 in inning 6; team total may be lagging,7,0,7,Final,1,5,0,5,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,49.1,team_strength_rating,45_50,40.8,offense_rating,40_45,,,missing,43.7,bullpen_risk_rating,slightly_low_40_50,4.225,4.507,4.0,need_4,-2.0,need_0_1
1583,trailing_team_total_lag_watch,LAA@AZ,825070,KXMLBTEAMTOTAL-26JUN162140LAAAZ-AZ5,KXMLBTEAMTOTAL-26JUN162140LAAAZ,team_total,full_game,YES,,5.0,AZ,blocked,wide_spread_hard_block: spread=55c > 12c,0,2026-06-16T23:23:48.478273,6,bottom,2,6,0,9,64,64,55,34.6,trailing_team_total_lag,AZ trails 6-0 in inning 6; team total may be lagging,7,0,7,Final,1,5,0,5,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-64,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,49.1,team_strength_rating,45_50,40.8,offense_rating,40_45,,,missing,43.7,bullpen_risk_rating,slightly_low_40_50,4.225,4.507,5.0,need_5,-1.0,need_0_1
962,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA6,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,6.0,MIA,blocked,wide_spread_hard_block: spread=48c > 12c,0,2026-06-16T19:10:17.967623,2,top,0,0,3,15,63,63,48,35.2,trailing_team_total_lag,MIA trails 3-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-63,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,,,missing,44.6,bullpen_risk_rating,slightly_low_40_50,4.247,4.342,6.0,need_6_plus,3.0,need_3
976,trailing_team_total_lag_watch,MIA@PHI,823451,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA4,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,YES,,4.0,MIA,blocked,wide_spread_hard_block: spread=54c > 12c,0,2026-06-16T19:25:19.956356,2,bottom,2,0,7,9,63,63,54,35.2,trailing_team_total_lag,MIA trails 7-0 in inning 2; team total may be lagging,2,8,10,Final,1,0,8,8,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-63,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,50.2,team_strength_rating,50_55,51.1,offense_rating,50_55,,,missing,44.6,bullpen_risk_rating,slightly_low_40_50,4.247,4.342,4.0,need_4,-3.0,need_0_1
1003,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM6,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,6.0,NYM,blocked,wide_spread_hard_block: spread=53c > 12c,0,2026-06-16T19:38:20.584660,2,top,2,0,4,10,63,63,53,34.6,trailing_team_total_lag,NYM trails 4-0 in inning 2; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-63,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,,,missing,44.1,bullpen_risk_rating,slightly_low_40_50,4.0,4.319,6.0,need_6_plus,2.0,need_2
1022,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM6,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,6.0,NYM,blocked,wide_spread_hard_block: spread=53c > 12c,0,2026-06-16T19:48:21.001438,3,top,0,0,4,10,63,63,53,34.6,trailing_team_total_lag,NYM trails 4-0 in inning 3; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-63,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,,,missing,44.1,bullpen_risk_rating,slightly_low_40_50,4.0,4.319,6.0,need_6_plus,2.0,need_2
1033,trailing_team_total_lag_watch,CWS@NYY,823535,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS3,KXMLBTEAMTOTAL-26JUN161905CWSNYY,team_total,full_game,YES,,3.0,CWS,blocked,rally_still_active,0,2026-06-16T19:54:21.127797,3,bottom,0,1,3,58,63,63,5,53.8,trailing_team_total_lag,CWS trails 3-1 in inning 3; team total may be lagging,2,12,14,Final,1,1,11,12,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-63,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,52.5,team_strength_rating,50_55,53.2,offense_rating,50_55,,,missing,45.5,bullpen_risk_rating,slightly_low_40_50,4.757,4.586,2.0,need_2,-1.0,need_0_1
1034,trailing_team_total_lag_watch,NYM@CIN,824504,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM6,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,YES,,6.0,NYM,blocked,wide_spread_hard_block: spread=53c > 12c,0,2026-06-16T19:54:21.130336,3,top,2,1,4,10,63,63,53,34.6,trailing_team_total_lag,NYM trails 4-1 in inning 3; team total may be lagging,3,5,8,Final,1,1,5,6,"1,2,3,4,5",True,team_total_over,team_total_under,team_total_over_yes,1.0,1,,,score_derived,team_total_yes_means_over_or_at_least_score_derived,0,0,0,-63,-1.0,,latest_market_price_not_settled,50.5,2026-06-17T04:47:15.038464+00:00,rest_batch,latest_team,48.9,team_strength_rating,45_50,40.7,offense_rating,40_45,,,missing,44.1,bullpen_risk_rating,slightly_low_40_50,4.0,4.319,5.0,need_5,1.0,need_0_1
