date,game_pk,game_id,market_ticker,market_type,derivative_type,candidate_surface,selected_team,opponent_team,line_value,contract_direction,yes_means,no_means,inning,half,outs,runners,score_away,score_home,score_diff,trailing_team,leading_team,batting_team,home_team,away_team,is_home_selected_team,selected_team_strength_rating,selected_team_form_context,opponent_strength_rating,weather_run_label,current_yes_bid,current_yes_ask,current_mid,current_spread,prior_mid_300s,next_mid_300s,delta_mid_next_300s,max_mid_next_300s,min_mid_next_300s,movement_favorable_to_yes,movement_favorable_to_no,nearest_play_description,seconds_since_last_play,seconds_since_last_score,recent_scoring_flag,active_rally_flag,market_nearly_settled_flag,wide_spread_flag,source
2026-06-15,823452,MIA@PHI,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA2,team_total,team_total,team_total,MIA,PHI,,team_total_over_yes,team_total_over,team_total_under,4,bottom,0,,0,3,3,MIA,PHI,PHI,PHI,MIA,0,50.2,37.0,49.1,neutral,75,77,76,2,75,75,0,75,75,0,0,Status Change - Warmup,112,,0,0,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM6,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,2,bottom,2,,0,9,9,NYM,CIN,CIN,CIN,NYM,0,48.9,47.0,48.2,neutral,28,29,28,1,28,28,0,28,28,0,0,Status Change - Warmup,128,,0,0,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA2,team_total,team_total,team_total,MIA,PHI,,team_total_over_yes,team_total_over,team_total_under,5,top,0,,0,3,3,MIA,PHI,MIA,PHI,MIA,0,50.2,37.0,49.1,neutral,75,77,76,2,75,75,0,75,75,0,0,Status Change - Warmup,532,,0,0,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM6,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,3,top,0,,0,9,9,NYM,CIN,NYM,CIN,NYM,0,48.9,47.0,48.2,neutral,28,29,28,1,28,28,0,28,28,0,0,Status Change - Warmup,368,,0,0,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA2,team_total,team_total,team_total,MIA,PHI,,team_total_over_yes,team_total_over,team_total_under,5,top,1,-2-,0,3,3,MIA,PHI,MIA,PHI,MIA,0,50.2,37.0,49.1,neutral,75,77,76,2,75,75,0,75,75,0,0,Status Change - Warmup,592,,0,1,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM6,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,3,bottom,0,,0,9,9,NYM,CIN,CIN,CIN,NYM,0,48.9,47.0,48.2,neutral,28,29,28,1,28,28,0,28,28,0,0,Status Change - Warmup,728,,0,0,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM6,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,3,bottom,0,1--,0,9,9,NYM,CIN,CIN,CIN,NYM,0,48.9,47.0,48.2,neutral,28,29,28,1,28,28,0,28,28,0,0,Status Change - Warmup,788,,0,1,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA2,team_total,team_total,team_total,MIA,PHI,,team_total_over_yes,team_total_over,team_total_under,5,bottom,1,,0,3,3,MIA,PHI,PHI,PHI,MIA,0,50.2,37.0,49.1,neutral,75,77,76,2,75,75,0,75,75,0,0,Status Change - Warmup,1013,,0,0,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA2,team_total,team_total,team_total,MIA,PHI,,team_total_over_yes,team_total_over,team_total_under,5,bottom,1,1--,0,3,3,MIA,PHI,PHI,PHI,MIA,0,50.2,37.0,49.1,neutral,75,77,76,2,75,75,0,75,75,0,0,Status Change - Warmup,1073,,0,1,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA2,team_total,team_total,team_total,MIA,PHI,,team_total_over_yes,team_total_over,team_total_under,5,bottom,1,,0,5,5,MIA,PHI,PHI,PHI,MIA,0,50.2,37.0,49.1,neutral,75,77,76,2,75,75,0,75,75,0,0,Status Change - Warmup,1133,,0,0,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA2,team_total,team_total,team_total,MIA,PHI,,team_total_over_yes,team_total_over,team_total_under,5,bottom,2,1--,0,5,5,MIA,PHI,PHI,PHI,MIA,0,50.2,37.0,49.1,neutral,75,77,76,2,75,75,0,75,75,0,0,Status Change - Warmup,1253,,0,1,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX4,team_total,team_total,team_total,TEX,MIN,,team_total_over_yes,team_total_over,team_total_under,1,top,2,,3,0,-3,TEX,MIN,MIN,TEX,MIN,1,50.7,37.0,49.5,not_applicable,58,59,58,1,58,58,0,58,58,0,0,Status Change - Warmup,132,,0,0,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM6,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,4,top,0,-2-,0,9,9,NYM,CIN,NYM,CIN,NYM,0,48.9,47.0,48.2,neutral,28,29,28,1,28,28,0,28,28,0,0,Status Change - Warmup,1329,,0,1,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA2,team_total,team_total,team_total,MIA,PHI,,team_total_over_yes,team_total_over,team_total_under,6,top,0,,0,5,5,MIA,PHI,MIA,PHI,MIA,0,50.2,37.0,49.1,neutral,75,77,76,2,75,75,0,75,75,0,0,Status Change - Warmup,1614,,0,0,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX4,team_total,team_total,team_total,TEX,MIN,,team_total_over_yes,team_total_over,team_total_under,1,bottom,0,1--,3,0,-3,TEX,MIN,TEX,TEX,MIN,1,50.7,37.0,49.5,not_applicable,58,59,58,1,58,58,0,58,58,0,0,Status Change - Warmup,372,,0,1,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX4,team_total,team_total,team_total,TEX,MIN,,team_total_over_yes,team_total_over,team_total_under,1,bottom,3,,3,0,-3,TEX,MIN,TEX,TEX,MIN,1,50.7,37.0,49.5,not_applicable,58,59,58,1,58,58,0,58,58,0,0,Status Change - Warmup,612,,0,0,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA2,team_total,team_total,team_total,MIA,PHI,,team_total_over_yes,team_total_over,team_total_under,6,bottom,0,,0,5,5,MIA,PHI,PHI,PHI,MIA,0,50.2,37.0,49.1,neutral,75,77,76,2,75,75,0,75,75,0,0,Status Change - Warmup,1975,,0,0,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,team_total,team_total,team_total,TEX,MIN,,team_total_over_yes,team_total_over,team_total_under,1,bottom,3,,3,0,-3,TEX,MIN,TEX,TEX,MIN,1,50.7,37.0,49.5,not_applicable,27,32,29,5,33,33,0,33,33,0,0,Status Change - Warmup,793,,0,0,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA3,team_total,team_total,team_total,MIA,PHI,,team_total_over_yes,team_total_over,team_total_under,6,bottom,1,,0,5,5,MIA,PHI,PHI,PHI,MIA,0,50.2,37.0,49.1,neutral,13,21,17,8,57,57,0,57,57,0,0,Status Change - Warmup,2095,,0,0,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,4,top,1,123,0,9,9,NYM,CIN,NYM,CIN,NYM,0,48.9,47.0,48.2,neutral,7,63,35,56,11,11,0,11,11,0,0,Status Change - Warmup,1930,,0,1,0,1,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,team_total,team_total,team_total,TEX,MIN,,team_total_over_yes,team_total_over,team_total_under,2,top,1,,3,0,-3,TEX,MIN,MIN,TEX,MIN,1,50.7,37.0,49.5,not_applicable,27,32,29,5,33,33,0,33,33,0,0,Status Change - Warmup,853,,0,0,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTEAMTOTAL-26JUN151840MIAPHI-MIA3,team_total,team_total,team_total,MIA,PHI,,team_total_over_yes,team_total_over,team_total_under,6,bottom,1,1--,0,5,5,MIA,PHI,PHI,PHI,MIA,0,50.2,37.0,49.1,neutral,13,21,17,8,57,57,0,57,57,0,0,Status Change - Warmup,2155,,0,1,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,team_total,team_total,team_total,TEX,MIN,,team_total_over_yes,team_total_over,team_total_under,2,bottom,0,,3,0,-3,TEX,MIN,TEX,TEX,MIN,1,50.7,37.0,49.5,not_applicable,27,32,29,5,33,33,0,33,33,0,0,Status Change - Warmup,1093,,0,0,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,4,bottom,0,,0,9,9,NYM,CIN,CIN,CIN,NYM,0,48.9,47.0,48.2,neutral,7,63,35,56,11,11,0,11,11,0,0,Status Change - Warmup,2290,,0,0,0,1,rest_poll
2026-06-15,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,team_total,team_total,team_total,SD,STL,,team_total_over_yes,team_total_over,team_total_under,4,bottom,2,-2-,0,2,2,SD,STL,STL,STL,SD,0,48.5,49.0,51.6,neutral,55,59,57,4,81,81,0,81,81,0,0,Status Change - Warmup,1392,,0,1,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,5,top,0,,0,9,9,NYM,CIN,NYM,CIN,NYM,0,48.9,47.0,48.2,neutral,7,63,35,56,11,12,0,12,12,0,0,Status Change - Warmup,2650,,0,0,0,1,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,team_total,team_total,team_total,TEX,MIN,,team_total_over_yes,team_total_over,team_total_under,3,top,0,,3,0,-3,TEX,MIN,MIN,TEX,MIN,1,50.7,37.0,49.5,not_applicable,27,32,29,5,33,33,0,33,33,0,0,Status Change - Warmup,1573,,0,0,0,0,rest_poll
2026-06-15,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,team_total,team_total,team_total,SD,STL,,team_total_over_yes,team_total_over,team_total_under,4,bottom,3,,0,2,2,SD,STL,STL,STL,SD,0,48.5,49.0,51.6,neutral,55,59,57,4,81,81,0,81,81,0,0,Status Change - Warmup,1512,,0,0,0,0,rest_poll
2026-06-15,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,team_total,team_total,team_total,SD,STL,,team_total_over_yes,team_total_over,team_total_under,5,top,0,,0,2,2,SD,STL,SD,STL,SD,0,48.5,49.0,51.6,neutral,55,59,57,4,81,81,0,81,81,0,0,Status Change - Warmup,1633,,0,0,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,2,top,2,,2,0,-2,HOU,DET,DET,HOU,DET,1,49.3,51.0,50.1,volatile,19,25,22,6,24,24,0,24,24,0,0,,,,0,0,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,team_total,team_total,team_total,TEX,MIN,,team_total_over_yes,team_total_over,team_total_under,3,bottom,0,,3,0,-3,TEX,MIN,TEX,TEX,MIN,1,50.7,37.0,49.5,not_applicable,27,32,29,5,33,33,0,33,33,0,0,Status Change - Warmup,1934,,0,0,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,2,bottom,0,,2,0,-2,HOU,DET,HOU,HOU,DET,1,49.3,51.0,50.1,volatile,19,25,22,6,24,24,0,24,24,0,0,Status Change - Warmup,224,,0,0,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTEAMTOTAL-26JUN152005MINTEX-TEX6,team_total,team_total,team_total,TEX,MIN,,team_total_over_yes,team_total_over,team_total_under,3,bottom,1,1--,3,0,-3,TEX,MIN,TEX,TEX,MIN,1,50.7,37.0,49.5,not_applicable,27,32,29,5,33,33,0,33,33,0,0,Status Change - Warmup,2054,,0,1,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBF5TOTAL-26JUN152005MINTEX-1,f5_total,f5_total,f5_total,,,1.0,f5_over_yes,f5_over,f5_under,3,bottom,1,,3,2,-1,TEX,MIN,TEX,TEX,MIN,,,,,not_applicable,99,100,99,1,93,93,0,93,93,0,0,Status Change - Warmup,2114,,0,0,1,0,rest_poll
2026-06-15,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,team_total,team_total,team_total,SD,STL,,team_total_over_yes,team_total_over,team_total_under,5,bottom,0,,0,2,2,SD,STL,STL,STL,SD,0,48.5,49.0,51.6,neutral,55,59,57,4,81,81,0,81,81,0,0,Status Change - Warmup,2053,,0,0,0,0,rest_poll
2026-06-15,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,team_total,team_total,team_total,SD,STL,,team_total_over_yes,team_total_over,team_total_under,5,bottom,0,1--,0,2,2,SD,STL,STL,STL,SD,0,48.5,49.0,51.6,neutral,55,59,57,4,81,81,0,81,81,0,0,Status Change - Warmup,2113,,0,1,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,2,bottom,1,-2-,2,0,-2,HOU,DET,HOU,HOU,DET,1,49.3,51.0,50.1,volatile,19,25,22,6,24,24,0,24,24,0,0,Status Change - Warmup,464,,0,1,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,5,bottom,0,,0,9,9,NYM,CIN,CIN,CIN,NYM,0,48.9,47.0,48.2,neutral,7,63,35,56,12,12,0,12,12,0,0,Status Change - Warmup,3431,,0,0,0,1,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBF5TOTAL-26JUN152005MINTEX-1,f5_total,f5_total,f5_total,,,1.0,f5_over_yes,f5_over,f5_under,4,top,0,,3,2,-1,TEX,MIN,MIN,TEX,MIN,,,,,not_applicable,99,100,99,1,93,93,0,93,93,0,0,Status Change - Warmup,2534,,0,0,1,0,rest_poll
2026-06-15,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,team_total,team_total,team_total,SD,STL,,team_total_over_yes,team_total_over,team_total_under,5,bottom,2,-2-,0,3,3,SD,STL,STL,STL,SD,0,48.5,49.0,51.6,neutral,55,59,57,4,81,81,0,81,81,0,0,Status Change - Warmup,2534,,0,1,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,3,top,0,,2,0,-2,HOU,DET,DET,HOU,DET,1,49.3,51.0,50.1,volatile,19,25,22,6,24,24,0,24,24,0,0,Status Change - Warmup,824,,0,0,0,0,rest_poll
2026-06-15,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,team_total,team_total,team_total,SD,STL,,team_total_over_yes,team_total_over,team_total_under,5,bottom,3,,0,3,3,SD,STL,STL,STL,SD,0,48.5,49.0,51.6,neutral,55,59,57,4,81,81,0,81,81,0,0,Status Change - Warmup,2654,,0,0,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,6,top,0,,0,9,9,NYM,CIN,NYM,CIN,NYM,0,48.9,47.0,48.2,neutral,7,63,35,56,12,12,0,12,12,0,0,Status Change - Warmup,3851,,0,0,0,1,rest_poll
2026-06-15,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,team_total,team_total,team_total,SD,STL,,team_total_over_yes,team_total_over,team_total_under,6,top,0,,0,3,3,SD,STL,SD,STL,SD,0,48.5,49.0,51.6,neutral,55,59,57,4,81,81,0,81,81,0,0,Status Change - Warmup,2714,,0,0,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,3,top,1,1--,2,0,-2,HOU,DET,DET,HOU,DET,1,49.3,51.0,50.1,volatile,19,25,22,6,24,24,0,24,24,0,0,Status Change - Warmup,1125,,0,1,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBF5TOTAL-26JUN152005MINTEX-1,f5_total,f5_total,f5_total,,,1.0,f5_over_yes,f5_over,f5_under,4,bottom,0,,3,2,-1,TEX,MIN,TEX,TEX,MIN,,,,,not_applicable,99,100,99,1,93,93,0,93,93,0,0,Status Change - Warmup,2955,,0,0,1,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,3,top,2,,4,0,-4,HOU,DET,DET,HOU,DET,1,49.3,51.0,50.1,volatile,19,25,22,6,24,24,0,24,24,0,0,Status Change - Warmup,1305,,0,0,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBF5TOTAL-26JUN152005MINTEX-1,f5_total,f5_total,f5_total,,,1.0,f5_over_yes,f5_over,f5_under,4,bottom,1,1--,3,2,-1,TEX,MIN,TEX,TEX,MIN,,,,,not_applicable,99,100,99,1,93,93,0,93,93,0,0,Status Change - Warmup,3135,,0,1,1,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,3,top,2,,5,0,-5,HOU,DET,DET,HOU,DET,1,49.3,51.0,50.1,volatile,19,25,22,6,24,24,0,24,24,0,0,Status Change - Warmup,1425,,0,0,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM8,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,6,bottom,0,,0,9,9,NYM,CIN,CIN,CIN,NYM,0,48.9,47.0,48.2,neutral,7,63,35,56,12,12,0,12,12,0,0,Status Change - Warmup,4452,,0,0,0,1,rest_poll
2026-06-15,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,team_total,team_total,team_total,SD,STL,,team_total_over_yes,team_total_over,team_total_under,6,bottom,0,,0,3,3,SD,STL,STL,STL,SD,0,48.5,49.0,51.6,neutral,55,59,57,4,81,81,0,81,81,0,0,Status Change - Warmup,3314,,0,0,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU7,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,3,bottom,0,,5,0,-5,HOU,DET,HOU,HOU,DET,1,49.3,51.0,50.1,volatile,19,25,22,6,24,24,0,24,24,0,0,Status Change - Warmup,1605,,0,0,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,full_game_total,fg_total,fg_total,,,8.0,over_yes,over,under,5,top,0,,3,2,-1,TEX,MIN,MIN,TEX,MIN,,,,,not_applicable,73,74,73,1,55,55,0,55,55,0,0,Status Change - Warmup,3434,,0,0,0,0,rest_poll
2026-06-15,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,team_total,team_total,team_total,SD,STL,,team_total_over_yes,team_total_over,team_total_under,6,bottom,0,,0,3,3,SD,STL,STL,STL,SD,0,48.5,49.0,51.6,neutral,31,36,33,5,81,81,0,81,81,0,0,Status Change - Warmup,3374,,0,0,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,full_game_total,fg_total,fg_total,,,6.0,over_yes,over,under,8,bottom,0,1--,0,5,5,MIA,PHI,PHI,PHI,MIA,,,,,neutral,88,89,88,1,73,73,0,73,73,0,0,Status Change - Warmup,4736,,0,1,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,3,bottom,0,,5,0,-5,HOU,DET,HOU,HOU,DET,1,49.3,51.0,50.1,volatile,74,80,77,6,87,87,0,87,87,0,0,Status Change - Warmup,1664,,0,0,0,0,rest_poll
2026-06-15,824505,NYM@CIN,KXMLBTEAMTOTAL-26JUN151910NYMCIN-NYM5,team_total,team_total,team_total,NYM,CIN,,team_total_over_yes,team_total_over,team_total_under,6,bottom,0,,0,9,9,NYM,CIN,CIN,CIN,NYM,0,48.9,47.0,48.2,neutral,9,63,36,54,39,39,0,39,39,0,0,Status Change - Warmup,4571,,0,0,0,1,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,full_game_total,fg_total,fg_total,,,8.0,over_yes,over,under,5,top,1,1--,3,2,-1,TEX,MIN,MIN,TEX,MIN,,,,,not_applicable,73,74,73,1,55,55,0,55,55,0,0,Status Change - Warmup,3494,,0,1,0,0,rest_poll
2026-06-15,823046,SD@STL,KXMLBTEAMTOTAL-26JUN151945SDSTL-SD2,team_total,team_total,team_total,SD,STL,,team_total_over_yes,team_total_over,team_total_under,6,bottom,0,1--,0,3,3,SD,STL,STL,STL,SD,0,48.5,49.0,51.6,neutral,31,36,33,5,81,81,0,81,81,0,0,Status Change - Warmup,3434,,0,1,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,full_game_total,fg_total,fg_total,,,6.0,over_yes,over,under,8,bottom,1,1-3,0,6,6,MIA,PHI,PHI,PHI,MIA,,,,,neutral,88,89,88,1,73,73,0,73,73,0,0,Status Change - Warmup,4976,,0,1,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,full_game_total,fg_total,fg_total,,,6.0,over_yes,over,under,8,bottom,2,1--,0,7,7,MIA,PHI,PHI,PHI,MIA,,,,,neutral,88,89,88,1,73,73,0,73,73,0,0,Status Change - Warmup,5036,,0,1,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,3,bottom,2,1--,5,0,-5,HOU,DET,HOU,HOU,DET,1,49.3,51.0,50.1,volatile,74,80,77,6,87,87,0,87,87,0,0,Status Change - Warmup,1965,,0,1,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,full_game_total,fg_total,fg_total,,,8.0,over_yes,over,under,5,bottom,0,,3,2,-1,TEX,MIN,TEX,TEX,MIN,,,,,not_applicable,73,74,73,1,55,55,0,55,55,0,0,Status Change - Warmup,3855,,0,0,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,full_game_total,fg_total,fg_total,,,6.0,over_yes,over,under,8,bottom,3,,0,7,7,MIA,PHI,PHI,PHI,MIA,,,,,neutral,88,89,88,1,73,73,0,73,73,0,0,Status Change - Warmup,5156,,0,0,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,full_game_total,fg_total,fg_total,,,6.0,over_yes,over,under,9,top,0,,0,7,7,MIA,PHI,MIA,PHI,MIA,,,,,neutral,88,89,88,1,73,73,0,73,73,0,0,Status Change - Warmup,5276,,0,0,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,3,bottom,2,,5,2,-3,HOU,DET,HOU,HOU,DET,1,49.3,51.0,50.1,volatile,74,80,77,6,87,87,0,87,87,0,0,Status Change - Warmup,2205,,0,0,0,0,rest_poll
2026-06-15,822887,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,full_game_total,fg_total,fg_total,,,8.0,over_yes,over,under,5,bottom,1,1--,3,2,-1,TEX,MIN,TEX,TEX,MIN,,,,,not_applicable,73,74,73,1,55,55,0,55,55,0,0,Status Change - Warmup,4035,,0,1,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,full_game_total,fg_total,fg_total,,,7.0,over_yes,over,under,3,bottom,2,,5,3,-2,HOU,DET,HOU,HOU,DET,,,,,volatile,94,96,95,2,72,72,0,72,72,0,0,Status Change - Warmup,2265,,0,0,1,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBF5TOTAL-26JUN152010DETHOU-1,f5_total,f5_total,f5_total,,,1.0,f5_over_yes,f5_over,f5_under,3,bottom,2,,5,3,-2,HOU,DET,HOU,HOU,DET,,,,,volatile,99,100,99,1,96,96,0,96,96,0,0,Status Change - Warmup,2265,,0,0,1,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,team_total,team_total,team_total,HOU,DET,,team_total_over_yes,team_total_over,team_total_under,3,bottom,2,,5,3,-2,HOU,DET,HOU,HOU,DET,1,49.3,51.0,50.1,volatile,74,80,77,6,87,87,0,87,87,0,0,Status Change - Warmup,2265,,0,0,0,0,rest_poll
2026-06-15,823452,MIA@PHI,KXMLBTOTAL-26JUN151840MIAPHI-6,full_game_total,fg_total,fg_total,,,6.0,over_yes,over,under,9,top,0,1--,0,7,7,MIA,PHI,MIA,PHI,MIA,,,,,neutral,88,89,88,1,73,73,0,73,73,0,0,Status Change - Warmup,5396,,0,1,0,0,rest_poll
2026-06-15,824181,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,full_game_total,fg_total,fg_total,,,7.0,over_yes,over,under,4,top,0,,5,3,-2,HOU,DET,DET,HOU,DET,,,,,volatile,94,96,95,2,72,72,0,72,72,0,0,Status Change - Warmup,2445,,0,0,1,0,rest_poll
