season,feature,feature_value,outcome,count,feature_rate,baseline_rate,lift
2024,BO_L5_bucket,avg_95_105,team_f5_runs_2plus,580,0.5931,0.5795,0.0136
2025,BO_L5_bucket,avg_95_105,team_f5_runs_2plus,531,0.5932,0.5754,0.0178
2023,BO_L5_bucket,avg_95_105,team_post5_runs_2plus,573,0.4956,0.4955,0.0001
2024,BO_L5_bucket,avg_95_105,team_post5_runs_2plus,580,0.481,0.4773,0.0037
2025,BO_L5_bucket,avg_95_105,team_post5_runs_2plus,531,0.4802,0.4701,0.0101
2023,BO_L5_bucket,avg_95_105,team_runs_4plus,573,0.5829,0.5745,0.0084
2024,BO_L5_bucket,avg_95_105,team_runs_4plus,580,0.5655,0.55,0.0155
2025,BO_L5_bucket,avg_95_105,team_runs_4plus,531,0.565,0.5493,0.0157
2023,BO_L5_bucket,avg_95_105,team_runs_5plus,573,0.4799,0.4529,0.027
2024,BO_L5_bucket,avg_95_105,team_runs_5plus,580,0.4431,0.4252,0.0179
2025,BO_L5_bucket,avg_95_105,team_runs_5plus,531,0.4313,0.4166,0.0147
2023,BO_L5_bucket,avg_95_105,team_won,573,0.4852,0.5,-0.0148
2024,BO_L5_bucket,avg_95_105,team_won,580,0.5138,0.498,0.0158
2025,BO_L5_bucket,avg_95_105,team_won,531,0.5273,0.5,0.0273
2023,BO_L5_bucket,high_105_115,f5_total_4plus,514,0.644,0.6342,0.0098
2024,BO_L5_bucket,high_105_115,f5_total_4plus,570,0.6,0.6211,-0.0211
2025,BO_L5_bucket,high_105_115,f5_total_4plus,517,0.6306,0.6226,0.008
2023,BO_L5_bucket,high_105_115,game_total_10plus,514,0.4261,0.4257,0.0004
2024,BO_L5_bucket,high_105_115,game_total_10plus,570,0.3842,0.3805,0.0037
2025,BO_L5_bucket,high_105_115,game_total_10plus,517,0.3965,0.3911,0.0054
2023,BO_L5_bucket,high_105_115,game_total_9plus,514,0.5097,0.5237,-0.014
2024,BO_L5_bucket,high_105_115,game_total_9plus,570,0.4807,0.4863,-0.0056
2025,BO_L5_bucket,high_105_115,game_total_9plus,517,0.5029,0.4853,0.0176
2023,BO_L5_bucket,high_105_115,opponent_post5_runs_2plus,514,0.4553,0.4955,-0.0402
2024,BO_L5_bucket,high_105_115,opponent_post5_runs_2plus,570,0.4754,0.4773,-0.0019
2025,BO_L5_bucket,high_105_115,opponent_post5_runs_2plus,517,0.5048,0.4701,0.0347
2023,BO_L5_bucket,high_105_115,opponent_runs_4plus,514,0.5661,0.5745,-0.0084
2024,BO_L5_bucket,high_105_115,opponent_runs_4plus,570,0.5456,0.55,-0.0044
2025,BO_L5_bucket,high_105_115,opponent_runs_4plus,517,0.5764,0.5493,0.0271
2023,BO_L5_bucket,high_105_115,opponent_runs_5plus,514,0.4708,0.4529,0.0179
2024,BO_L5_bucket,high_105_115,opponent_runs_5plus,570,0.4211,0.4252,-0.0041
2025,BO_L5_bucket,high_105_115,opponent_runs_5plus,517,0.4507,0.4166,0.0341
2023,BO_L5_bucket,high_105_115,team_f5_runs_2plus,514,0.5992,0.5945,0.0047
2024,BO_L5_bucket,high_105_115,team_f5_runs_2plus,570,0.5807,0.5795,0.0012
2025,BO_L5_bucket,high_105_115,team_f5_runs_2plus,517,0.5764,0.5754,0.001
2023,BO_L5_bucket,high_105_115,team_post5_runs_2plus,514,0.4844,0.4955,-0.0111
2024,BO_L5_bucket,high_105_115,team_post5_runs_2plus,570,0.4912,0.4773,0.0139
2025,BO_L5_bucket,high_105_115,team_post5_runs_2plus,517,0.4526,0.4701,-0.0175
2023,BO_L5_bucket,high_105_115,team_runs_4plus,514,0.5584,0.5745,-0.0161
2024,BO_L5_bucket,high_105_115,team_runs_4plus,570,0.5474,0.55,-0.0026
2025,BO_L5_bucket,high_105_115,team_runs_4plus,517,0.5455,0.5493,-0.0038
2023,BO_L5_bucket,high_105_115,team_runs_5plus,514,0.4494,0.4529,-0.0035
2024,BO_L5_bucket,high_105_115,team_runs_5plus,570,0.4211,0.4252,-0.0041
2025,BO_L5_bucket,high_105_115,team_runs_5plus,517,0.412,0.4166,-0.0046
2023,BO_L5_bucket,high_105_115,team_won,514,0.4961,0.5,-0.0039
2024,BO_L5_bucket,high_105_115,team_won,570,0.4895,0.498,-0.0085
2025,BO_L5_bucket,high_105_115,team_won,517,0.4739,0.5,-0.0261
2023,BO_L5_bucket,low_85_95,f5_total_4plus,531,0.6215,0.6342,-0.0127
2024,BO_L5_bucket,low_85_95,f5_total_4plus,514,0.6051,0.6211,-0.016
2025,BO_L5_bucket,low_85_95,f5_total_4plus,539,0.6234,0.6226,0.0008
2023,BO_L5_bucket,low_85_95,game_total_10plus,531,0.4275,0.4257,0.0018
2024,BO_L5_bucket,low_85_95,game_total_10plus,514,0.3696,0.3805,-0.0109
2025,BO_L5_bucket,low_85_95,game_total_10plus,539,0.384,0.3911,-0.0071
2023,BO_L5_bucket,low_85_95,game_total_9plus,531,0.5179,0.5237,-0.0058
2024,BO_L5_bucket,low_85_95,game_total_9plus,514,0.4942,0.4863,0.0079
2025,BO_L5_bucket,low_85_95,game_total_9plus,539,0.4898,0.4853,0.0045
2023,BO_L5_bucket,low_85_95,opponent_post5_runs_2plus,531,0.4896,0.4955,-0.0059
2024,BO_L5_bucket,low_85_95,opponent_post5_runs_2plus,514,0.5,0.4773,0.0227
2025,BO_L5_bucket,low_85_95,opponent_post5_runs_2plus,539,0.4471,0.4701,-0.023
2023,BO_L5_bucket,low_85_95,opponent_runs_4plus,531,0.565,0.5745,-0.0095
2024,BO_L5_bucket,low_85_95,opponent_runs_4plus,514,0.5506,0.55,0.0006
2025,BO_L5_bucket,low_85_95,opponent_runs_4plus,539,0.5399,0.5493,-0.0094
2023,BO_L5_bucket,low_85_95,opponent_runs_5plus,531,0.452,0.4529,-0.0009
2024,BO_L5_bucket,low_85_95,opponent_runs_5plus,514,0.4397,0.4252,0.0145
2025,BO_L5_bucket,low_85_95,opponent_runs_5plus,539,0.41,0.4166,-0.0066
2023,BO_L5_bucket,low_85_95,team_f5_runs_2plus,531,0.5876,0.5945,-0.0069
2024,BO_L5_bucket,low_85_95,team_f5_runs_2plus,514,0.5623,0.5795,-0.0172
2025,BO_L5_bucket,low_85_95,team_f5_runs_2plus,539,0.5622,0.5754,-0.0132
2023,BO_L5_bucket,low_85_95,team_post5_runs_2plus,531,0.4727,0.4955,-0.0228
2024,BO_L5_bucket,low_85_95,team_post5_runs_2plus,514,0.4961,0.4773,0.0188
2025,BO_L5_bucket,low_85_95,team_post5_runs_2plus,539,0.4879,0.4701,0.0178
2023,BO_L5_bucket,low_85_95,team_runs_4plus,531,0.565,0.5745,-0.0095
2024,BO_L5_bucket,low_85_95,team_runs_4plus,514,0.572,0.55,0.022
2025,BO_L5_bucket,low_85_95,team_runs_4plus,539,0.5714,0.5493,0.0221
2023,BO_L5_bucket,low_85_95,team_runs_5plus,531,0.4407,0.4529,-0.0122
2024,BO_L5_bucket,low_85_95,team_runs_5plus,514,0.4261,0.4252,0.0009
2025,BO_L5_bucket,low_85_95,team_runs_5plus,539,0.4156,0.4166,-0.001
2023,BO_L5_bucket,low_85_95,team_won,531,0.4934,0.5,-0.0066
2024,BO_L5_bucket,low_85_95,team_won,514,0.4883,0.498,-0.0097
2025,BO_L5_bucket,low_85_95,team_won,539,0.4917,0.5,-0.0083
2023,BO_L5_bucket,very_high_115_plus,f5_total_4plus,1714,0.6254,0.6342,-0.0088
2024,BO_L5_bucket,very_high_115_plus,f5_total_4plus,1756,0.6384,0.6211,0.0173
2025,BO_L5_bucket,very_high_115_plus,f5_total_4plus,1722,0.6301,0.6226,0.0075
2023,BO_L5_bucket,very_high_115_plus,game_total_10plus,1714,0.4207,0.4257,-0.005
2024,BO_L5_bucket,very_high_115_plus,game_total_10plus,1756,0.3833,0.3805,0.0028
2025,BO_L5_bucket,very_high_115_plus,game_total_10plus,1722,0.4088,0.3911,0.0177
2023,BO_L5_bucket,very_high_115_plus,game_total_9plus,1714,0.5175,0.5237,-0.0062
2024,BO_L5_bucket,very_high_115_plus,game_total_9plus,1756,0.4937,0.4863,0.0074
2025,BO_L5_bucket,very_high_115_plus,game_total_9plus,1722,0.5017,0.4853,0.0164
2023,BO_L5_bucket,very_high_115_plus,opponent_post5_runs_2plus,1714,0.4825,0.4955,-0.013
2024,BO_L5_bucket,very_high_115_plus,opponent_post5_runs_2plus,1756,0.4784,0.4773,0.0011
2025,BO_L5_bucket,very_high_115_plus,opponent_post5_runs_2plus,1722,0.4744,0.4701,0.0043
2023,BO_L5_bucket,very_high_115_plus,opponent_runs_4plus,1714,0.5496,0.5745,-0.0249
2024,BO_L5_bucket,very_high_115_plus,opponent_runs_4plus,1756,0.5495,0.55,-0.0005
2025,BO_L5_bucket,very_high_115_plus,opponent_runs_4plus,1722,0.5505,0.5493,0.0012
2023,BO_L5_bucket,very_high_115_plus,opponent_runs_5plus,1714,0.4323,0.4529,-0.0206
2024,BO_L5_bucket,very_high_115_plus,opponent_runs_5plus,1756,0.4294,0.4252,0.0042
2025,BO_L5_bucket,very_high_115_plus,opponent_runs_5plus,1722,0.4135,0.4166,-0.0031
2023,BO_L5_bucket,very_high_115_plus,team_f5_runs_2plus,1714,0.5992,0.5945,0.0047
2024,BO_L5_bucket,very_high_115_plus,team_f5_runs_2plus,1756,0.6002,0.5795,0.0207
2025,BO_L5_bucket,very_high_115_plus,team_f5_runs_2plus,1722,0.5796,0.5754,0.0042
2023,BO_L5_bucket,very_high_115_plus,team_post5_runs_2plus,1714,0.4988,0.4955,0.0033
2024,BO_L5_bucket,very_high_115_plus,team_post5_runs_2plus,1756,0.4749,0.4773,-0.0024
2025,BO_L5_bucket,very_high_115_plus,team_post5_runs_2plus,1722,0.4901,0.4701,0.02
2023,BO_L5_bucket,very_high_115_plus,team_runs_4plus,1714,0.5898,0.5745,0.0153
2024,BO_L5_bucket,very_high_115_plus,team_runs_4plus,1756,0.5609,0.55,0.0109
2025,BO_L5_bucket,very_high_115_plus,team_runs_4plus,1722,0.5592,0.5493,0.0099
2023,BO_L5_bucket,very_high_115_plus,team_runs_5plus,1714,0.4708,0.4529,0.0179
2024,BO_L5_bucket,very_high_115_plus,team_runs_5plus,1756,0.4356,0.4252,0.0104
2025,BO_L5_bucket,very_high_115_plus,team_runs_5plus,1722,0.4396,0.4166,0.023
2023,BO_L5_bucket,very_high_115_plus,team_won,1714,0.5257,0.5,0.0257
2024,BO_L5_bucket,very_high_115_plus,team_won,1756,0.5057,0.498,0.0077
2025,BO_L5_bucket,very_high_115_plus,team_won,1722,0.529,0.5,0.029
2023,BO_L5_bucket,very_low_lt_85,f5_total_4plus,1580,0.6399,0.6342,0.0057
2024,BO_L5_bucket,very_low_lt_85,f5_total_4plus,1668,0.6175,0.6211,-0.0036
2025,BO_L5_bucket,very_low_lt_85,f5_total_4plus,1611,0.617,0.6226,-0.0056
2023,BO_L5_bucket,very_low_lt_85,game_total_10plus,1580,0.4272,0.4257,0.0015
2024,BO_L5_bucket,very_low_lt_85,game_total_10plus,1668,0.3777,0.3805,-0.0028
2025,BO_L5_bucket,very_low_lt_85,game_total_10plus,1611,0.3737,0.3911,-0.0174
2023,BO_L5_bucket,very_low_lt_85,game_total_9plus,1580,0.5285,0.5237,0.0048
2024,BO_L5_bucket,very_low_lt_85,game_total_9plus,1668,0.473,0.4863,-0.0133
2025,BO_L5_bucket,very_low_lt_85,game_total_9plus,1611,0.46,0.4853,-0.0253
2023,BO_L5_bucket,very_low_lt_85,opponent_post5_runs_2plus,1580,0.5127,0.4955,0.0172
2024,BO_L5_bucket,very_low_lt_85,opponent_post5_runs_2plus,1668,0.4736,0.4773,-0.0037
2025,BO_L5_bucket,very_low_lt_85,opponent_post5_runs_2plus,1611,0.4655,0.4701,-0.0046
2023,BO_L5_bucket,very_low_lt_85,opponent_runs_4plus,1580,0.5911,0.5745,0.0166
2024,BO_L5_bucket,very_low_lt_85,opponent_runs_4plus,1668,0.5504,0.55,0.0004
2025,BO_L5_bucket,very_low_lt_85,opponent_runs_4plus,1611,0.5469,0.5493,-0.0024
2023,BO_L5_bucket,very_low_lt_85,opponent_runs_5plus,1580,0.4608,0.4529,0.0079
2024,BO_L5_bucket,very_low_lt_85,opponent_runs_5plus,1668,0.4173,0.4252,-0.0079
2025,BO_L5_bucket,very_low_lt_85,opponent_runs_5plus,1611,0.4091,0.4166,-0.0075
2023,BO_L5_bucket,very_low_lt_85,team_f5_runs_2plus,1580,0.5778,0.5945,-0.0167
2024,BO_L5_bucket,very_low_lt_85,team_f5_runs_2plus,1668,0.5576,0.5795,-0.0219
2025,BO_L5_bucket,very_low_lt_85,team_f5_runs_2plus,1611,0.5667,0.5754,-0.0087
2023,BO_L5_bucket,very_low_lt_85,team_post5_runs_2plus,1580,0.5025,0.4955,0.007
2024,BO_L5_bucket,very_low_lt_85,team_post5_runs_2plus,1668,0.4658,0.4773,-0.0115
2025,BO_L5_bucket,very_low_lt_85,team_post5_runs_2plus,1611,0.4438,0.4701,-0.0263
2023,BO_L5_bucket,very_low_lt_85,team_runs_4plus,1580,0.5646,0.5745,-0.0099
2024,BO_L5_bucket,very_low_lt_85,team_runs_4plus,1668,0.5258,0.55,-0.0242
2025,BO_L5_bucket,very_low_lt_85,team_runs_4plus,1611,0.5258,0.5493,-0.0235
2023,BO_L5_bucket,very_low_lt_85,team_runs_5plus,1580,0.4297,0.4529,-0.0232
2024,BO_L5_bucket,very_low_lt_85,team_runs_5plus,1668,0.4065,0.4252,-0.0187
2025,BO_L5_bucket,very_low_lt_85,team_runs_5plus,1611,0.3892,0.4166,-0.0274
2023,BO_L5_bucket,very_low_lt_85,team_won,1580,0.481,0.5,-0.019
2024,BO_L5_bucket,very_low_lt_85,team_won,1668,0.4898,0.498,-0.0082
2025,BO_L5_bucket,very_low_lt_85,team_won,1611,0.4711,0.5,-0.0289
2023,BO_bucket,avg_95_105,f5_total_4plus,724,0.6174,0.6342,-0.0168
2024,BO_bucket,avg_95_105,f5_total_4plus,727,0.5832,0.6211,-0.0379
2025,BO_bucket,avg_95_105,f5_total_4plus,628,0.6115,0.6226,-0.0111
2023,BO_bucket,avg_95_105,game_total_10plus,724,0.4102,0.4257,-0.0155
2024,BO_bucket,avg_95_105,game_total_10plus,727,0.3453,0.3805,-0.0352
2025,BO_bucket,avg_95_105,game_total_10plus,628,0.3869,0.3911,-0.0042
2023,BO_bucket,avg_95_105,game_total_9plus,724,0.5124,0.5237,-0.0113
2024,BO_bucket,avg_95_105,game_total_9plus,727,0.4759,0.4863,-0.0104
2025,BO_bucket,avg_95_105,game_total_9plus,628,0.492,0.4853,0.0067
2023,BO_bucket,avg_95_105,opponent_post5_runs_2plus,724,0.471,0.4955,-0.0245
2024,BO_bucket,avg_95_105,opponent_post5_runs_2plus,727,0.4828,0.4773,0.0055
2025,BO_bucket,avg_95_105,opponent_post5_runs_2plus,628,0.4618,0.4701,-0.0083
2023,BO_bucket,avg_95_105,opponent_runs_4plus,724,0.5152,0.5745,-0.0593
2024,BO_bucket,avg_95_105,opponent_runs_4plus,727,0.5241,0.55,-0.0259
2025,BO_bucket,avg_95_105,opponent_runs_4plus,628,0.5589,0.5493,0.0096
2023,BO_bucket,avg_95_105,opponent_runs_5plus,724,0.4019,0.4529,-0.051
2024,BO_bucket,avg_95_105,opponent_runs_5plus,727,0.414,0.4252,-0.0112
2025,BO_bucket,avg_95_105,opponent_runs_5plus,628,0.422,0.4166,0.0054
2023,BO_bucket,avg_95_105,team_f5_runs_2plus,724,0.616,0.5945,0.0215
2024,BO_bucket,avg_95_105,team_f5_runs_2plus,727,0.5254,0.5795,-0.0541
2025,BO_bucket,avg_95_105,team_f5_runs_2plus,628,0.543,0.5754,-0.0324
2023,BO_bucket,avg_95_105,team_post5_runs_2plus,724,0.5124,0.4955,0.0169
2024,BO_bucket,avg_95_105,team_post5_runs_2plus,727,0.4732,0.4773,-0.0041
2025,BO_bucket,avg_95_105,team_post5_runs_2plus,628,0.4697,0.4701,-0.0004
2023,BO_bucket,avg_95_105,team_runs_4plus,724,0.5884,0.5745,0.0139
2024,BO_bucket,avg_95_105,team_runs_4plus,727,0.5158,0.55,-0.0342
2025,BO_bucket,avg_95_105,team_runs_4plus,628,0.5318,0.5493,-0.0175
2023,BO_bucket,avg_95_105,team_runs_5plus,724,0.4793,0.4529,0.0264
2024,BO_bucket,avg_95_105,team_runs_5plus,727,0.3906,0.4252,-0.0346
2025,BO_bucket,avg_95_105,team_runs_5plus,628,0.4029,0.4166,-0.0137
2023,BO_bucket,avg_95_105,team_won,724,0.5345,0.5,0.0345
2024,BO_bucket,avg_95_105,team_won,727,0.4677,0.498,-0.0303
2025,BO_bucket,avg_95_105,team_won,628,0.4825,0.5,-0.0175
2023,BO_bucket,high_105_115,f5_total_4plus,712,0.6545,0.6342,0.0203
2024,BO_bucket,high_105_115,f5_total_4plus,656,0.6113,0.6211,-0.0098
2025,BO_bucket,high_105_115,f5_total_4plus,705,0.6284,0.6226,0.0058
2023,BO_bucket,high_105_115,game_total_10plus,712,0.427,0.4257,0.0013
2024,BO_bucket,high_105_115,game_total_10plus,656,0.3582,0.3805,-0.0223
2025,BO_bucket,high_105_115,game_total_10plus,705,0.417,0.3911,0.0259
2023,BO_bucket,high_105_115,game_total_9plus,712,0.5323,0.5237,0.0086
2024,BO_bucket,high_105_115,game_total_9plus,656,0.4527,0.4863,-0.0336
2025,BO_bucket,high_105_115,game_total_9plus,705,0.5106,0.4853,0.0253
2023,BO_bucket,high_105_115,opponent_post5_runs_2plus,712,0.5169,0.4955,0.0214
2024,BO_bucket,high_105_115,opponent_post5_runs_2plus,656,0.4619,0.4773,-0.0154
2025,BO_bucket,high_105_115,opponent_post5_runs_2plus,705,0.4738,0.4701,0.0037
2023,BO_bucket,high_105_115,opponent_runs_4plus,712,0.5941,0.5745,0.0196
2024,BO_bucket,high_105_115,opponent_runs_4plus,656,0.5549,0.55,0.0049
2025,BO_bucket,high_105_115,opponent_runs_4plus,705,0.5759,0.5493,0.0266
2023,BO_bucket,high_105_115,opponent_runs_5plus,712,0.448,0.4529,-0.0049
2024,BO_bucket,high_105_115,opponent_runs_5plus,656,0.4223,0.4252,-0.0029
2025,BO_bucket,high_105_115,opponent_runs_5plus,705,0.427,0.4166,0.0104
2023,BO_bucket,high_105_115,team_f5_runs_2plus,712,0.625,0.5945,0.0305
2024,BO_bucket,high_105_115,team_f5_runs_2plus,656,0.5595,0.5795,-0.02
2025,BO_bucket,high_105_115,team_f5_runs_2plus,705,0.5801,0.5754,0.0047
2023,BO_bucket,high_105_115,team_post5_runs_2plus,712,0.4944,0.4955,-0.0011
2024,BO_bucket,high_105_115,team_post5_runs_2plus,656,0.4817,0.4773,0.0044
2025,BO_bucket,high_105_115,team_post5_runs_2plus,705,0.4879,0.4701,0.0178
2023,BO_bucket,high_105_115,team_runs_4plus,712,0.5829,0.5745,0.0084
2024,BO_bucket,high_105_115,team_runs_4plus,656,0.529,0.55,-0.021
2025,BO_bucket,high_105_115,team_runs_4plus,705,0.5702,0.5493,0.0209
2023,BO_bucket,high_105_115,team_runs_5plus,712,0.4677,0.4529,0.0148
2024,BO_bucket,high_105_115,team_runs_5plus,656,0.404,0.4252,-0.0212
2025,BO_bucket,high_105_115,team_runs_5plus,705,0.4652,0.4166,0.0486
2023,BO_bucket,high_105_115,team_won,712,0.5084,0.5,0.0084
2024,BO_bucket,high_105_115,team_won,656,0.468,0.498,-0.03
2025,BO_bucket,high_105_115,team_won,705,0.505,0.5,0.005
2023,BO_bucket,low_85_95,f5_total_4plus,637,0.6248,0.6342,-0.0094
2024,BO_bucket,low_85_95,f5_total_4plus,751,0.6205,0.6211,-0.0006
2025,BO_bucket,low_85_95,f5_total_4plus,597,0.6365,0.6226,0.0139
2023,BO_bucket,low_85_95,game_total_10plus,637,0.394,0.4257,-0.0317
2024,BO_bucket,low_85_95,game_total_10plus,751,0.3728,0.3805,-0.0077
2025,BO_bucket,low_85_95,game_total_10plus,597,0.4037,0.3911,0.0126
2023,BO_bucket,low_85_95,game_total_9plus,637,0.5008,0.5237,-0.0229
2024,BO_bucket,low_85_95,game_total_9plus,751,0.4794,0.4863,-0.0069
2025,BO_bucket,low_85_95,game_total_9plus,597,0.4874,0.4853,0.0021
2023,BO_bucket,low_85_95,opponent_post5_runs_2plus,637,0.4929,0.4955,-0.0026
2024,BO_bucket,low_85_95,opponent_post5_runs_2plus,751,0.4527,0.4773,-0.0246
2025,BO_bucket,low_85_95,opponent_post5_runs_2plus,597,0.4757,0.4701,0.0056
2023,BO_bucket,low_85_95,opponent_runs_4plus,637,0.5683,0.5745,-0.0062
2024,BO_bucket,low_85_95,opponent_runs_4plus,751,0.5353,0.55,-0.0147
2025,BO_bucket,low_85_95,opponent_runs_4plus,597,0.5343,0.5493,-0.015
2023,BO_bucket,low_85_95,opponent_runs_5plus,637,0.46,0.4529,0.0071
2024,BO_bucket,low_85_95,opponent_runs_5plus,751,0.4008,0.4252,-0.0244
2025,BO_bucket,low_85_95,opponent_runs_5plus,597,0.397,0.4166,-0.0196
2023,BO_bucket,low_85_95,team_f5_runs_2plus,637,0.5824,0.5945,-0.0121
2024,BO_bucket,low_85_95,team_f5_runs_2plus,751,0.5885,0.5795,0.009
2025,BO_bucket,low_85_95,team_f5_runs_2plus,597,0.5946,0.5754,0.0192
2023,BO_bucket,low_85_95,team_post5_runs_2plus,637,0.4898,0.4955,-0.0057
2024,BO_bucket,low_85_95,team_post5_runs_2plus,751,0.47,0.4773,-0.0073
2025,BO_bucket,low_85_95,team_post5_runs_2plus,597,0.4824,0.4701,0.0123
2023,BO_bucket,low_85_95,team_runs_4plus,637,0.5714,0.5745,-0.0031
2024,BO_bucket,low_85_95,team_runs_4plus,751,0.5686,0.55,0.0186
2025,BO_bucket,low_85_95,team_runs_4plus,597,0.5477,0.5493,-0.0016
2023,BO_bucket,low_85_95,team_runs_5plus,637,0.4333,0.4529,-0.0196
2024,BO_bucket,low_85_95,team_runs_5plus,751,0.4288,0.4252,0.0036
2025,BO_bucket,low_85_95,team_runs_5plus,597,0.4255,0.4166,0.0089
2023,BO_bucket,low_85_95,team_won,637,0.4851,0.5,-0.0149
2024,BO_bucket,low_85_95,team_won,751,0.5033,0.498,0.0053
2025,BO_bucket,low_85_95,team_won,597,0.5042,0.5,0.0042
2023,BO_bucket,very_high_115_plus,f5_total_4plus,1506,0.6394,0.6342,0.0052
2024,BO_bucket,very_high_115_plus,f5_total_4plus,1563,0.6488,0.6211,0.0277
2025,BO_bucket,very_high_115_plus,f5_total_4plus,1535,0.6156,0.6226,-0.007
2023,BO_bucket,very_high_115_plus,game_total_10plus,1506,0.4436,0.4257,0.0179
2024,BO_bucket,very_high_115_plus,game_total_10plus,1563,0.4101,0.3805,0.0296
2025,BO_bucket,very_high_115_plus,game_total_10plus,1535,0.3987,0.3911,0.0076
2023,BO_bucket,very_high_115_plus,game_total_9plus,1506,0.5365,0.5237,0.0128
2024,BO_bucket,very_high_115_plus,game_total_9plus,1563,0.5144,0.4863,0.0281
2025,BO_bucket,very_high_115_plus,game_total_9plus,1535,0.4945,0.4853,0.0092
2023,BO_bucket,very_high_115_plus,opponent_post5_runs_2plus,1506,0.4714,0.4955,-0.0241
2024,BO_bucket,very_high_115_plus,opponent_post5_runs_2plus,1563,0.4894,0.4773,0.0121
2025,BO_bucket,very_high_115_plus,opponent_post5_runs_2plus,1535,0.4736,0.4701,0.0035
2023,BO_bucket,very_high_115_plus,opponent_runs_4plus,1506,0.5578,0.5745,-0.0167
2024,BO_bucket,very_high_115_plus,opponent_runs_4plus,1563,0.5585,0.55,0.0085
2025,BO_bucket,very_high_115_plus,opponent_runs_4plus,1535,0.5433,0.5493,-0.006
2023,BO_bucket,very_high_115_plus,opponent_runs_5plus,1506,0.4475,0.4529,-0.0054
2024,BO_bucket,very_high_115_plus,opponent_runs_5plus,1563,0.4312,0.4252,0.006
2025,BO_bucket,very_high_115_plus,opponent_runs_5plus,1535,0.4176,0.4166,0.001
2023,BO_bucket,very_high_115_plus,team_f5_runs_2plus,1506,0.6076,0.5945,0.0131
2024,BO_bucket,very_high_115_plus,team_f5_runs_2plus,1563,0.6174,0.5795,0.0379
2025,BO_bucket,very_high_115_plus,team_f5_runs_2plus,1535,0.5707,0.5754,-0.0047
2023,BO_bucket,very_high_115_plus,team_post5_runs_2plus,1506,0.4927,0.4955,-0.0028
2024,BO_bucket,very_high_115_plus,team_post5_runs_2plus,1563,0.4901,0.4773,0.0128
2025,BO_bucket,very_high_115_plus,team_post5_runs_2plus,1535,0.4893,0.4701,0.0192
2023,BO_bucket,very_high_115_plus,team_runs_4plus,1506,0.5943,0.5745,0.0198
2024,BO_bucket,very_high_115_plus,team_runs_4plus,1563,0.5803,0.55,0.0303
2025,BO_bucket,very_high_115_plus,team_runs_4plus,1535,0.5583,0.5493,0.009
2023,BO_bucket,very_high_115_plus,team_runs_5plus,1506,0.4781,0.4529,0.0252
2024,BO_bucket,very_high_115_plus,team_runs_5plus,1563,0.46,0.4252,0.0348
2025,BO_bucket,very_high_115_plus,team_runs_5plus,1535,0.4293,0.4166,0.0127
2023,BO_bucket,very_high_115_plus,team_won,1506,0.5232,0.5,0.0232
2024,BO_bucket,very_high_115_plus,team_won,1563,0.5285,0.498,0.0305
2025,BO_bucket,very_high_115_plus,team_won,1535,0.5277,0.5,0.0277
2023,BO_bucket,very_low_lt_85,f5_total_4plus,1333,0.6332,0.6342,-0.001
2024,BO_bucket,very_low_lt_85,f5_total_4plus,1391,0.6147,0.6211,-0.0064
2025,BO_bucket,very_low_lt_85,f5_total_4plus,1455,0.6282,0.6226,0.0056
2023,BO_bucket,very_low_lt_85,game_total_10plus,1333,0.4321,0.4257,0.0064
2024,BO_bucket,very_low_lt_85,game_total_10plus,1391,0.3767,0.3805,-0.0038
2025,BO_bucket,very_low_lt_85,game_total_10plus,1455,0.367,0.3911,-0.0241
2023,BO_bucket,very_low_lt_85,game_total_9plus,1333,0.5229,0.5237,-0.0008
2024,BO_bucket,very_low_lt_85,game_total_9plus,1391,0.4759,0.4863,-0.0104
2025,BO_bucket,very_low_lt_85,game_total_9plus,1455,0.457,0.4853,-0.0283
2023,BO_bucket,very_low_lt_85,opponent_post5_runs_2plus,1333,0.5251,0.4955,0.0296
2024,BO_bucket,very_low_lt_85,opponent_post5_runs_2plus,1391,0.4802,0.4773,0.0029
2025,BO_bucket,very_low_lt_85,opponent_post5_runs_2plus,1455,0.4646,0.4701,-0.0055
2023,BO_bucket,very_low_lt_85,opponent_runs_4plus,1333,0.6197,0.5745,0.0452
2024,BO_bucket,very_low_lt_85,opponent_runs_4plus,1391,0.5586,0.55,0.0086
2025,BO_bucket,very_low_lt_85,opponent_runs_4plus,1455,0.543,0.5493,-0.0063
2023,BO_bucket,very_low_lt_85,opponent_runs_5plus,1333,0.4869,0.4529,0.034
2024,BO_bucket,very_low_lt_85,opponent_runs_5plus,1391,0.4364,0.4252,0.0112
2025,BO_bucket,very_low_lt_85,opponent_runs_5plus,1455,0.4165,0.4166,-0.0001
2023,BO_bucket,very_low_lt_85,team_f5_runs_2plus,1333,0.5589,0.5945,-0.0356
2024,BO_bucket,very_low_lt_85,team_f5_runs_2plus,1391,0.5694,0.5795,-0.0101
2025,BO_bucket,very_low_lt_85,team_f5_runs_2plus,1455,0.5814,0.5754,0.006
2023,BO_bucket,very_low_lt_85,team_post5_runs_2plus,1333,0.4921,0.4955,-0.0034
2024,BO_bucket,very_low_lt_85,team_post5_runs_2plus,1391,0.4644,0.4773,-0.0129
2025,BO_bucket,very_low_lt_85,team_post5_runs_2plus,1455,0.4351,0.4701,-0.035
