generated_at,window_start,window_end,game_date,game_id,subject_team,market_type,threshold,side,brain_score,calibrated_probability,market_implied_probability_cents,gap_cents,bucket,graded,outcome,pl_cents
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,TOR@BOS,TOR,team_total,4.0,YES,0.0,0.531,58.0,-4.899999999999999,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,BAL@HOU,HOU,team_total,4.0,YES,0.0,0.531,58.0,-4.899999999999999,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,CIN@STL,CIN,team_total,4.0,YES,0.0,0.531,58.0,-4.899999999999999,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,STL@LAA,STL,team_total,4.0,YES,0.0955,0.531,58.0,-4.899999999999999,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,SD@MIA,SD,moneyline,,YES,0.2401,0.5286,48.0,4.859999999999999,brain_high_market_low,True,WIN,52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-23,MIN@CLE,CLE,team_total,4.0,YES,0.1288,0.5883,54.0,4.830000000000005,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,SD@KC,KC,moneyline,,YES,0.0709,0.472,52.0,-4.800000000000004,brain_low_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,SEA@TEX,SEA,moneyline,,YES,0.0,0.472,52.0,-4.800000000000004,brain_low_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-23,TB@TOR,TB,moneyline,,YES,0.0406,0.472,52.0,-4.800000000000004,brain_low_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,PIT@CLE,CLE,moneyline,,YES,0.0,0.472,52.0,-4.800000000000004,brain_low_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,SEA@TEX,SEA,moneyline,,YES,0.0,0.472,52.0,-4.800000000000004,brain_low_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,CIN@SEA,SEA,moneyline,,YES,0.0837,0.472,52.0,-4.800000000000004,brain_low_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,PIT@NYY,NYY,moneyline,,YES,0.0,0.472,52.0,-4.800000000000004,brain_low_market_high,True,WIN,48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,SD@MIA,MIA,moneyline,,YES,0.1243,0.5039,55.0,-4.609999999999999,brain_high_market_high,True,LOSE,-55.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,DET@CHC,CHC,team_total,5.0,NO,0.0,0.5546,60.0,-4.539999999999999,brain_high_market_high,True,WIN,40.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,BAL@HOU,BAL,team_total,5.0,NO,0.0,0.5546,60.0,-4.539999999999999,brain_high_market_high,True,LOSE,-60.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,CHC@PIT,CHC,team_total,5.0,NO,0.096,0.5546,60.0,-4.539999999999999,brain_high_market_high,True,WIN,40.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,HOU@CWS,HOU,team_total,5.0,NO,0.0011,0.5546,60.0,-4.539999999999999,brain_high_market_high,True,LOSE,-60.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,TB@TOR,TOR,team_total,5.0,NO,0.0,0.5546,60.0,-4.539999999999999,brain_high_market_high,True,WIN,40.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CIN@STL,CIN,team_total,5.0,NO,0.0,0.5546,60.0,-4.539999999999999,brain_high_market_high,True,WIN,40.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,ATH@MIN,ATH,team_total,5.0,NO,0.0,0.5546,51.0,4.460000000000001,brain_high_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,ATH@MIN,ATH,team_total,5.0,NO,0.0,0.5546,51.0,4.460000000000001,brain_high_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,NYY@PHI,PHI,team_total,5.0,NO,0.0,0.5546,51.0,4.460000000000001,brain_high_market_high,True,LOSE,-51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,SF@KC,SF,team_total,5.0,NO,0.0,0.5546,51.0,4.460000000000001,brain_high_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,HOU@CWS,HOU,team_total,5.0,NO,0.0,0.5546,51.0,4.460000000000001,brain_high_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,ATH@AZ,AZ,moneyline,,YES,0.6149,0.6039,56.0,4.390000000000001,brain_high_market_high,True,WIN,44.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,ATH@MIN,ATH,moneyline,,YES,0.0,0.472,43.0,4.199999999999996,brain_low_market_low,True,LOSE,-43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,LAD@PHI,LAD,moneyline,,YES,0.0,0.472,43.0,4.199999999999996,brain_low_market_low,True,LOSE,-43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,SD@ATL,SD,moneyline,,YES,0.0,0.472,43.0,4.199999999999996,brain_low_market_low,True,WIN,57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,CIN@STL,CIN,moneyline,,YES,0.0,0.472,43.0,4.199999999999996,brain_low_market_low,True,WIN,57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,ATH@AZ,ATH,moneyline,,YES,0.0,0.472,43.0,4.199999999999996,brain_low_market_low,True,WIN,57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,NYM@MIL,NYM,moneyline,,YES,0.0,0.472,43.0,4.199999999999996,brain_low_market_low,True,LOSE,-43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,CIN@SEA,CIN,moneyline,,YES,0.0,0.472,43.0,4.199999999999996,brain_low_market_low,True,LOSE,-43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,DET@LAA,LAA,moneyline,,YES,0.0,0.472,43.0,4.199999999999996,brain_low_market_low,True,WIN,57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,KC@DET,DET,team_total,4.0,YES,0.1005,0.5883,63.0,-4.169999999999995,brain_high_market_high,True,LOSE,-63.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,NYM@MIL,MIL,team_total,4.0,YES,0.1258,0.5883,63.0,-4.169999999999995,brain_high_market_high,True,LOSE,-63.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,STL@AZ,STL,team_total,5.0,NO,0.1037,0.5913,55.0,4.130000000000003,brain_high_market_high,True,LOSE,-55.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,ATH@MIN,MIN,moneyline,,YES,0.3281,0.5489,59.0,-4.109999999999992,brain_high_market_high,True,WIN,41.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,TOR@BOS,TOR,team_total,4.0,YES,0.0,0.531,49.0,4.100000000000001,brain_high_market_low,True,WIN,51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,KC@DET,KC,team_total,4.0,YES,0.0,0.531,49.0,4.100000000000001,brain_high_market_low,True,LOSE,-49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,MIN@CLE,MIN,team_total,4.0,YES,0.0481,0.531,49.0,4.100000000000001,brain_high_market_low,True,LOSE,-49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,NYY@PHI,NYY,team_total,4.0,YES,0.0,0.531,49.0,4.100000000000001,brain_high_market_low,True,LOSE,-49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,SEA@TEX,TEX,team_total,4.0,YES,0.0,0.531,49.0,4.100000000000001,brain_high_market_low,True,WIN,51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,ATH@AZ,AZ,team_total,4.0,YES,0.5782,0.6395,68.0,-4.050000000000004,brain_high_market_high,True,WIN,32.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,CWS@TEX,CWS,team_total,4.0,YES,0.4352,0.6395,60.0,3.9499999999999957,brain_high_market_high,True,LOSE,-60.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,CIN@SEA,SEA,team_total,4.0,YES,0.0856,0.531,57.0,-3.8999999999999986,brain_high_market_high,True,WIN,43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,CWS@TEX,TEX,team_total,4.0,YES,0.0432,0.531,57.0,-3.8999999999999986,brain_high_market_high,True,LOSE,-57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,CHC@PIT,PIT,team_total,4.0,YES,0.0508,0.531,57.0,-3.8999999999999986,brain_high_market_high,True,LOSE,-57.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,HOU@CWS,HOU,team_total,4.0,YES,0.0,0.531,57.0,-3.8999999999999986,brain_high_market_high,True,WIN,43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,SD@KC,SD,moneyline,,YES,0.2279,0.5286,49.0,3.8599999999999994,brain_high_market_low,True,WIN,51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,BAL@HOU,BAL,team_total,4.0,YES,0.1986,0.5883,55.0,3.8300000000000054,brain_high_market_high,True,WIN,45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CIN@STL,CIN,moneyline,,YES,0.0,0.472,51.0,-3.8000000000000043,brain_low_market_high,True,LOSE,-51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,TB@TOR,TB,moneyline,,YES,0.0,0.472,51.0,-3.8000000000000043,brain_low_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,TB@TOR,TOR,moneyline,,YES,0.0,0.472,51.0,-3.8000000000000043,brain_low_market_high,True,LOSE,-51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,ATL@BAL,BAL,moneyline,,YES,0.0364,0.472,51.0,-3.8000000000000043,brain_low_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,MIA@HOU,HOU,moneyline,,YES,0.0,0.472,51.0,-3.8000000000000043,brain_low_market_high,True,WIN,49.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,SEA@TEX,TEX,moneyline,,YES,0.0425,0.472,51.0,-3.8000000000000043,brain_low_market_high,True,LOSE,-51.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,CLE@TB,TB,moneyline,,YES,0.1262,0.5039,54.0,-3.6099999999999994,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,MIA@HOU,HOU,moneyline,,YES,0.1061,0.5039,54.0,-3.6099999999999994,brain_high_market_high,True,WIN,46.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,LAD@PHI,LAD,team_total,5.0,NO,0.3229,0.6359,60.0,3.5900000000000034,brain_high_market_high,True,LOSE,-60.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,CIN@SEA,SEA,team_total,5.0,NO,0.0,0.5546,59.0,-3.539999999999999,brain_high_market_high,True,LOSE,-59.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,TOR@BOS,BOS,team_total,5.0,NO,0.0,0.5546,59.0,-3.539999999999999,brain_high_market_high,True,LOSE,-59.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,NYM@MIL,MIL,team_total,5.0,NO,0.0,0.5546,59.0,-3.539999999999999,brain_high_market_high,True,WIN,41.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,TB@TOR,TB,team_total,5.0,NO,0.052,0.5546,59.0,-3.539999999999999,brain_high_market_high,True,WIN,41.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,SD@ATL,SD,team_total,5.0,NO,0.0,0.5546,59.0,-3.539999999999999,brain_high_market_high,True,LOSE,-59.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,HOU@CWS,HOU,team_total,5.0,NO,0.0991,0.5546,59.0,-3.539999999999999,brain_high_market_high,True,WIN,41.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,MIA@HOU,MIA,team_total,5.0,NO,0.0,0.5546,59.0,-3.539999999999999,brain_high_market_high,True,WIN,41.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,SF@KC,KC,team_total,5.0,NO,0.0146,0.5546,59.0,-3.539999999999999,brain_high_market_high,True,LOSE,-59.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,NYM@MIL,MIL,team_total,5.0,NO,0.0,0.5546,52.0,3.460000000000001,brain_high_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,CHC@PIT,PIT,team_total,5.0,NO,0.0,0.5546,52.0,3.460000000000001,brain_high_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,MIA@HOU,HOU,team_total,5.0,NO,0.0,0.5546,52.0,3.460000000000001,brain_high_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,KC@DET,DET,team_total,5.0,NO,0.0,0.5546,52.0,3.460000000000001,brain_high_market_high,True,WIN,48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,LAD@PHI,PHI,team_total,5.0,NO,0.0,0.5546,52.0,3.460000000000001,brain_high_market_high,True,LOSE,-52.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,SF@KC,SF,moneyline,,YES,0.1815,0.5039,47.0,3.3900000000000006,brain_high_market_low,True,LOSE,-47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,ATH@AZ,AZ,moneyline,,YES,0.7384,0.6039,57.0,3.3900000000000006,brain_high_market_high,True,WIN,43.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,SD@MIA,SD,moneyline,,YES,0.1177,0.5039,47.0,3.3900000000000006,brain_high_market_low,True,WIN,53.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,MIN@CLE,MIN,moneyline,,YES,0.0,0.472,44.0,3.1999999999999957,brain_low_market_low,True,WIN,56.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,TOR@BOS,TOR,moneyline,,YES,0.0,0.472,44.0,3.1999999999999957,brain_low_market_low,True,LOSE,-44.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,ATH@AZ,ATH,moneyline,,YES,0.0,0.472,44.0,3.1999999999999957,brain_low_market_low,True,LOSE,-44.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,NYY@PHI,NYY,moneyline,,YES,0.0,0.472,44.0,3.1999999999999957,brain_low_market_low,True,WIN,56.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,ATH@MIN,ATH,moneyline,,YES,0.0,0.472,44.0,3.1999999999999957,brain_low_market_low,True,WIN,56.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,HOU@CWS,HOU,team_total,4.0,YES,0.1046,0.5883,62.0,-3.1699999999999946,brain_high_market_high,True,LOSE,-62.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,CIN@STL,STL,team_total,4.0,YES,0.1342,0.5883,62.0,-3.1699999999999946,brain_high_market_high,True,LOSE,-62.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,SD@ATL,SD,team_total,4.0,YES,0.1076,0.5883,62.0,-3.1699999999999946,brain_high_market_high,True,LOSE,-62.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,STL@LAA,LAA,team_total,5.0,NO,0.1166,0.5913,56.0,3.1300000000000026,brain_high_market_high,True,WIN,44.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,DET@LAA,DET,moneyline,,YES,0.3803,0.5489,58.0,-3.1099999999999923,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,COL@MIL,COL,team_total,4.0,YES,0.0,0.531,50.0,3.1000000000000014,brain_high_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,TB@TOR,TOR,team_total,4.0,YES,0.0882,0.531,50.0,3.1000000000000014,brain_high_market_high,True,LOSE,-50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,SEA@TEX,TEX,team_total,4.0,YES,0.0,0.531,50.0,3.1000000000000014,brain_high_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,SEA@TEX,TEX,team_total,4.0,YES,0.0519,0.531,50.0,3.1000000000000014,brain_high_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,TOR@BOS,TOR,team_total,4.0,YES,0.0,0.531,50.0,3.1000000000000014,brain_high_market_high,True,LOSE,-50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,TOR@BOS,BOS,team_total,4.0,YES,0.0397,0.531,50.0,3.1000000000000014,brain_high_market_high,True,LOSE,-50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CLE@TB,TB,team_total,4.0,YES,0.0565,0.531,56.0,-2.8999999999999986,brain_high_market_high,True,LOSE,-56.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,MIA@HOU,MIA,team_total,4.0,YES,0.0,0.531,56.0,-2.8999999999999986,brain_high_market_high,True,LOSE,-56.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,TOR@BOS,BOS,team_total,4.0,YES,0.0856,0.531,56.0,-2.8999999999999986,brain_high_market_high,True,WIN,44.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,CHC@PIT,CHC,team_total,4.0,YES,0.0,0.531,56.0,-2.8999999999999986,brain_high_market_high,True,LOSE,-56.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,MIA@MIL,MIL,team_total,4.0,YES,0.0,0.531,56.0,-2.8999999999999986,brain_high_market_high,True,LOSE,-56.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CIN@STL,CIN,team_total,4.0,YES,0.0481,0.531,56.0,-2.8999999999999986,brain_high_market_high,True,LOSE,-56.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,SF@KC,KC,moneyline,,YES,0.0,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,SEA@TEX,TEX,moneyline,,YES,0.0425,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CIN@STL,STL,moneyline,,YES,0.0,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,ATL@BAL,BAL,moneyline,,YES,0.0,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,LOSE,-50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,ATL@BAL,ATL,moneyline,,YES,0.0933,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,LOSE,-50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,STL@LAA,LAA,moneyline,,YES,0.0,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,SEA@TEX,SEA,moneyline,,YES,0.0,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,DET@CHC,DET,moneyline,,YES,0.0636,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,MIA@HOU,MIA,moneyline,,YES,0.0,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,LOSE,-50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,TB@TOR,TB,moneyline,,YES,0.0,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,TB@TOR,TOR,moneyline,,YES,0.0,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,LOSE,-50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,CHC@PIT,CHC,moneyline,,YES,0.0,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,TOR@BOS,TOR,moneyline,,YES,0.0,0.472,50.0,-2.8000000000000043,brain_low_market_high,True,WIN,50.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,DET@CHC,DET,team_total,4.0,YES,0.2522,0.5667,54.0,2.6700000000000017,brain_high_market_high,True,LOSE,-54.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,HOU@CWS,CWS,moneyline,,YES,0.1262,0.5039,53.0,-2.6099999999999994,brain_high_market_high,True,WIN,47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,DET@CHC,CHC,moneyline,,YES,0.1262,0.5039,53.0,-2.6099999999999994,brain_high_market_high,True,WIN,47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,CLE@TB,TB,moneyline,,YES,0.1061,0.5039,53.0,-2.6099999999999994,brain_high_market_high,True,WIN,47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,STL@LAA,STL,team_total,5.0,NO,0.0,0.5546,58.0,-2.539999999999999,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,SD@ATL,ATL,team_total,5.0,NO,0.0,0.5546,58.0,-2.539999999999999,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,CIN@STL,CIN,team_total,5.0,NO,0.0432,0.5546,58.0,-2.539999999999999,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,MIA@MIL,MIL,team_total,5.0,NO,0.0575,0.5546,58.0,-2.539999999999999,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,BAL@HOU,HOU,team_total,5.0,NO,0.0,0.5546,58.0,-2.539999999999999,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,ATL@BAL,ATL,team_total,5.0,NO,0.0054,0.5546,58.0,-2.539999999999999,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,CWS@TEX,TEX,team_total,5.0,NO,0.0,0.5546,58.0,-2.539999999999999,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-23,TB@TOR,TOR,team_total,5.0,NO,0.0,0.5546,58.0,-2.539999999999999,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,MIN@CLE,MIN,team_total,5.0,NO,0.0432,0.5546,58.0,-2.539999999999999,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,NYY@PHI,PHI,team_total,5.0,NO,0.0432,0.5546,58.0,-2.539999999999999,brain_high_market_high,True,WIN,42.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-19,MIN@CHC,CHC,team_total,5.0,NO,0.0,0.5546,58.0,-2.539999999999999,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,ATH@MIN,ATH,team_total,5.0,NO,0.0,0.5546,53.0,2.460000000000001,brain_high_market_high,True,LOSE,-53.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,HOU@CWS,CWS,team_total,5.0,NO,0.0,0.5546,53.0,2.460000000000001,brain_high_market_high,True,LOSE,-53.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,LAD@PHI,PHI,team_total,5.0,NO,0.0,0.5546,53.0,2.460000000000001,brain_high_market_high,True,LOSE,-53.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-25,ATL@BAL,ATL,team_total,5.0,NO,0.0,0.5546,53.0,2.460000000000001,brain_high_market_high,True,WIN,47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,ATL@BAL,ATL,team_total,5.0,NO,0.0,0.5546,53.0,2.460000000000001,brain_high_market_high,True,WIN,47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,LAA@SF,SF,team_total,5.0,NO,0.0,0.5546,53.0,2.460000000000001,brain_high_market_high,True,LOSE,-53.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-24,SD@MIA,MIA,team_total,5.0,NO,0.0,0.5546,53.0,2.460000000000001,brain_high_market_high,True,WIN,47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,STL@LAA,STL,team_total,5.0,NO,0.0,0.5546,53.0,2.460000000000001,brain_high_market_high,True,WIN,47.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,STL@LAA,STL,moneyline,,YES,0.1236,0.5039,48.0,2.3900000000000006,brain_high_market_low,True,LOSE,-48.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-20,ATH@AZ,AZ,moneyline,,YES,0.7877,0.6039,58.0,2.3900000000000006,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-21,SD@ATL,ATL,moneyline,,YES,0.4117,0.6039,58.0,2.3900000000000006,brain_high_market_high,True,LOSE,-58.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-26,CHC@PIT,CHC,moneyline,,YES,0.0552,0.472,45.0,2.1999999999999957,brain_low_market_low,True,LOSE,-45.0
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,2026-07-22,STL@LAA,STL,moneyline,,YES,0.071,0.472,45.0,2.1999999999999957,brain_low_market_low,True,WIN,55.0
