generated_at,window_start,window_end,watchlist_category,game_date,game_id,game_pk,away_abbr,home_abbr,subject_team,market_type,market_type_bucket,threshold,side,market_ticker,price_bucket,last_price_cents,avg_spread_cents,last_snap_minutes_before,n_pregame_snapshots,graded,outcome,pl_cents,brain_score,calibrated_probability,candidate_status,score_bin,final_team_runs,context_favorite_underdog,opponent_starter_kbb_bucket,opponent_starter_xfip_bucket,offense_form_bucket
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,,full_game_total,full game totals,5.0,YES,KXMLBTOTAL-26JUL202010MIAHOU-5,81-99c,88.0,1.22,2.1,1227,True,WIN,12.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,,full_game_total,full game totals,6.0,YES,KXMLBTOTAL-26JUL202010MIAHOU-6,66-80c,79.0,2.1,2.1,1227,True,WIN,21.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,,full_game_total,full game totals,7.0,YES,KXMLBTOTAL-26JUL202010MIAHOU-7,66-80c,72.0,1.49,2.1,1227,True,WIN,28.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,,full_game_total,full game totals,8.0,YES,KXMLBTOTAL-26JUL202010MIAHOU-8,56-65c,61.0,1.33,2.1,1227,True,WIN,39.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,MIA,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL202010MIAHOU-MIA4,56-65c,59.0,6.77,2.1,1227,True,WIN,41.0,0.0,0.531,,,,favorite,solid_13_18,bad_4_75_5_25,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,MIA,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL202010MIAHOU-MIA3,66-80c,73.0,11.77,2.1,1227,True,WIN,27.0,,,,,,favorite,solid_13_18,bad_4_75_5_25,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,MIA,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL202010MIAHOU-MIA2,81-99c,85.0,8.62,2.1,1227,True,WIN,15.0,,,,,,favorite,solid_13_18,bad_4_75_5_25,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,HOU,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL202010MIAHOU-HOU4,56-65c,61.0,14.65,2.1,1227,True,WIN,39.0,0.0,0.531,,,,underdog,below_avg_8_13,bad_4_75_5_25,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,HOU,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL202010MIAHOU-HOU3,66-80c,75.0,14.02,2.1,1227,True,WIN,25.0,,,,,,underdog,below_avg_8_13,bad_4_75_5_25,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,HOU,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL202010MIAHOU-HOU2,81-99c,88.0,13.82,2.1,1227,True,WIN,12.0,,,,,,underdog,below_avg_8_13,bad_4_75_5_25,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,,f5_total,F5 totals,3.0,YES,KXMLBF5TOTAL-26JUL202010MIAHOU-3,66-80c,79.0,21.93,2.1,1227,True,WIN,21.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,,f5_total,F5 totals,2.0,YES,KXMLBF5TOTAL-26JUL202010MIAHOU-2,81-99c,92.0,26.64,2.1,1227,True,WIN,8.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,,f5_total,F5 totals,1.0,YES,KXMLBF5TOTAL-26JUL202010MIAHOU-1,81-99c,98.0,24.18,2.1,1227,True,WIN,2.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIA@HOU,824167,MIA,HOU,,f5_total,F5 totals,4.0,YES,KXMLBF5TOTAL-26JUL202010MIAHOU-4,66-80c,66.0,22.13,2.1,1227,True,WIN,34.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,,full_game_total,full game totals,7.0,YES,KXMLBTOTAL-26JUL201840MINCLE-7,56-65c,63.0,1.2,1.8,1194,True,WIN,37.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,,full_game_total,full game totals,3.0,YES,KXMLBTOTAL-26JUL201840MINCLE-3,81-99c,96.0,2.34,1.8,1194,True,WIN,4.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,,full_game_total,full game totals,2.0,YES,KXMLBTOTAL-26JUL201840MINCLE-2,81-99c,98.0,2.14,1.8,1194,True,WIN,2.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,,full_game_total,full game totals,4.0,YES,KXMLBTOTAL-26JUL201840MINCLE-4,81-99c,89.0,1.53,1.8,1194,True,WIN,11.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,,full_game_total,full game totals,5.0,YES,KXMLBTOTAL-26JUL201840MINCLE-5,81-99c,83.0,1.57,1.8,1194,True,WIN,17.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,,full_game_total,full game totals,6.0,YES,KXMLBTOTAL-26JUL201840MINCLE-6,66-80c,71.0,1.56,1.8,1194,True,WIN,29.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,MIN,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL201840MINCLE-MIN4,56-65c,58.0,4.04,1.8,1194,True,WIN,42.0,0.0,0.531,,,,underdog,below_avg_8_13,very_bad_5_25_plus,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,MIN,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL201840MINCLE-MIN2,81-99c,85.0,10.07,1.8,1194,True,WIN,15.0,,,,,,underdog,below_avg_8_13,very_bad_5_25_plus,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,CLE,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL201840MINCLE-CLE2,66-80c,80.0,12.96,1.8,1194,True,WIN,20.0,,,,,,favorite,strong_18_23,excellent_lt_3_75,40_45
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,CLE,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL201840MINCLE-CLE3,56-65c,65.0,13.72,1.8,1194,True,WIN,35.0,,,,,,favorite,strong_18_23,excellent_lt_3_75,40_45
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,MIN,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL201840MINCLE-MIN3,66-80c,71.0,9.92,1.8,1194,True,WIN,29.0,,,,,,underdog,below_avg_8_13,very_bad_5_25_plus,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,,f5_total,F5 totals,4.0,YES,KXMLBF5TOTAL-26JUL201840MINCLE-4,56-65c,57.0,13.69,1.8,1194,True,WIN,43.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,,f5_total,F5 totals,3.0,YES,KXMLBF5TOTAL-26JUL201840MINCLE-3,66-80c,72.0,14.72,1.8,1194,True,WIN,28.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,,f5_total,F5 totals,2.0,YES,KXMLBF5TOTAL-26JUL201840MINCLE-2,81-99c,88.0,14.72,1.8,1194,True,WIN,12.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,MIN@CLE,824410,MIN,CLE,,f5_total,F5 totals,1.0,YES,KXMLBF5TOTAL-26JUL201840MINCLE-1,81-99c,95.0,23.65,1.8,1194,True,WIN,5.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,full_game_total,full game totals,11.0,YES,KXMLBTOTAL-26JUL202005DETCHC-11,56-65c,58.0,1.11,1.3,935,True,WIN,42.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,full_game_total,full game totals,9.0,YES,KXMLBTOTAL-26JUL202005DETCHC-9,66-80c,73.0,1.54,1.3,935,True,WIN,27.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,full_game_total,full game totals,10.0,YES,KXMLBTOTAL-26JUL202005DETCHC-10,56-65c,65.0,1.05,1.3,935,True,WIN,35.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,full_game_total,full game totals,8.0,YES,KXMLBTOTAL-26JUL202005DETCHC-8,66-80c,79.0,1.58,1.3,935,True,WIN,21.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,full_game_total,full game totals,6.0,YES,KXMLBTOTAL-26JUL202005DETCHC-6,81-99c,92.0,1.25,1.3,935,True,WIN,8.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,full_game_total,full game totals,7.0,YES,KXMLBTOTAL-26JUL202005DETCHC-7,81-99c,87.0,1.58,1.3,935,True,WIN,13.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,CHC,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL202005DETCHC-CHC2,81-99c,94.0,11.71,1.3,935,True,WIN,6.0,,,,,,favorite,strong_18_23,good_3_75_4_25,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,DET,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL202005DETCHC-DET2,81-99c,94.0,13.09,1.3,935,True,WIN,6.0,,,,,,underdog,below_avg_8_13,very_bad_5_25_plus,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,CHC,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL202005DETCHC-CHC4,66-80c,74.0,4.1,1.3,935,True,WIN,26.0,0.0,0.531,,,,favorite,strong_18_23,good_3_75_4_25,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,CHC,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL202005DETCHC-CHC3,81-99c,85.0,4.55,1.3,935,True,WIN,15.0,,,,,,favorite,strong_18_23,good_3_75_4_25,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,DET,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL202005DETCHC-DET3,81-99c,85.0,3.94,1.3,935,True,WIN,15.0,,,,,,underdog,below_avg_8_13,very_bad_5_25_plus,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,DET,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL202005DETCHC-DET4,66-80c,74.0,3.76,1.3,935,True,WIN,26.0,0.1505,0.5883,,,,underdog,below_avg_8_13,very_bad_5_25_plus,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,CHC,team_total,team totals,5.0,YES,KXMLBTEAMTOTAL-26JUL202005DETCHC-CHC5,56-65c,62.0,7.22,1.3,935,True,WIN,38.0,,,,,,favorite,strong_18_23,good_3_75_4_25,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,DET,team_total,team totals,5.0,YES,KXMLBTEAMTOTAL-26JUL202005DETCHC-DET5,56-65c,62.0,8.25,1.3,935,True,WIN,38.0,,,,,,underdog,below_avg_8_13,very_bad_5_25_plus,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,f5_total,F5 totals,6.0,YES,KXMLBF5TOTAL-26JUL202005DETCHC-6,56-65c,58.0,2.04,1.3,935,True,WIN,42.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,f5_total,F5 totals,4.0,YES,KXMLBF5TOTAL-26JUL202005DETCHC-4,81-99c,81.0,3.28,1.3,935,True,WIN,19.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,f5_total,F5 totals,5.0,YES,KXMLBF5TOTAL-26JUL202005DETCHC-5,66-80c,70.0,3.11,1.3,935,True,WIN,30.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,f5_total,F5 totals,3.0,YES,KXMLBF5TOTAL-26JUL202005DETCHC-3,81-99c,90.0,12.82,1.3,935,True,WIN,10.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,f5_total,F5 totals,2.0,YES,KXMLBF5TOTAL-26JUL202005DETCHC-2,81-99c,97.0,15.59,1.3,935,True,WIN,3.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,DET@CHC,824654,DET,CHC,,f5_total,F5 totals,1.0,YES,KXMLBF5TOTAL-26JUL202005DETCHC-1,81-99c,99.0,11.19,1.3,935,True,WIN,1.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,BOS,moneyline,moneyline,,YES,KXMLBGAME-26JUL201910BALBOS-BOS,56-65c,61.0,1.1,1.4,1269,True,WIN,39.0,0.255,0.5286,,,,favorite,below_avg_8_13,bad_4_75_5_25,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,,full_game_total,full game totals,7.0,YES,KXMLBTOTAL-26JUL201910BALBOS-7,66-80c,72.0,1.17,1.4,1209,True,WIN,28.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,,full_game_total,full game totals,8.0,YES,KXMLBTOTAL-26JUL201910BALBOS-8,56-65c,62.0,1.09,1.4,1209,True,WIN,38.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,,full_game_total,full game totals,3.0,YES,KXMLBTOTAL-26JUL201910BALBOS-3,81-99c,98.0,3.51,1.4,1209,True,WIN,2.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,,full_game_total,full game totals,4.0,YES,KXMLBTOTAL-26JUL201910BALBOS-4,81-99c,93.0,2.4,1.4,1209,True,WIN,7.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,,full_game_total,full game totals,5.0,YES,KXMLBTOTAL-26JUL201910BALBOS-5,81-99c,89.0,1.67,1.4,1209,True,WIN,11.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,,full_game_total,full game totals,6.0,YES,KXMLBTOTAL-26JUL201910BALBOS-6,66-80c,79.0,1.49,1.4,1209,True,WIN,21.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,BOS,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL201910BALBOS-BOS4,56-65c,65.0,7.74,1.4,1209,True,WIN,35.0,0.0255,0.531,,,,favorite,below_avg_8_13,bad_4_75_5_25,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,BAL,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL201910BALBOS-BAL3,66-80c,69.0,5.24,1.4,1209,True,WIN,31.0,,,,,,underdog,below_avg_8_13,avg_4_25_4_75,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,BAL,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL201910BALBOS-BAL2,81-99c,84.0,9.52,1.4,1209,True,WIN,16.0,,,,,,underdog,below_avg_8_13,avg_4_25_4_75,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,BOS,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL201910BALBOS-BOS2,81-99c,90.0,11.36,1.4,1209,True,WIN,10.0,,,,,,favorite,below_avg_8_13,bad_4_75_5_25,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,BOS,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL201910BALBOS-BOS3,66-80c,78.0,11.88,1.4,1209,True,WIN,22.0,,,,,,favorite,below_avg_8_13,bad_4_75_5_25,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,,f5_total,F5 totals,4.0,YES,KXMLBF5TOTAL-26JUL201910BALBOS-4,66-80c,67.0,14.4,1.4,1209,True,WIN,33.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,,f5_total,F5 totals,3.0,YES,KXMLBF5TOTAL-26JUL201910BALBOS-3,81-99c,81.0,17.21,1.4,1209,True,WIN,19.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,,f5_total,F5 totals,2.0,YES,KXMLBF5TOTAL-26JUL201910BALBOS-2,81-99c,92.0,21.08,1.4,1209,True,WIN,8.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,BAL@BOS,824736,BAL,BOS,,f5_total,F5 totals,1.0,YES,KXMLBF5TOTAL-26JUL201910BALBOS-1,81-99c,96.0,20.2,1.4,1209,True,WIN,4.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,,full_game_total,full game totals,9.0,YES,KXMLBTOTAL-26JUL201915SDATL-9,56-65c,59.0,1.1,0.1,1212,True,LOSE,-59.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,,full_game_total,full game totals,7.0,YES,KXMLBTOTAL-26JUL201915SDATL-7,66-80c,77.0,1.47,0.1,1212,True,LOSE,-77.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,,full_game_total,full game totals,4.0,YES,KXMLBTOTAL-26JUL201915SDATL-4,81-99c,95.0,3.06,0.1,1212,True,WIN,5.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,,full_game_total,full game totals,5.0,YES,KXMLBTOTAL-26JUL201915SDATL-5,81-99c,92.0,1.75,0.1,1212,True,WIN,8.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,,full_game_total,full game totals,6.0,YES,KXMLBTOTAL-26JUL201915SDATL-6,81-99c,82.0,1.66,0.1,1212,True,LOSE,-82.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,,full_game_total,full game totals,8.0,YES,KXMLBTOTAL-26JUL201915SDATL-8,66-80c,66.0,1.11,0.1,1212,True,LOSE,-66.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,SD,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL201915SDATL-SD3,66-80c,76.0,5.17,0.1,1212,True,LOSE,-76.0,,,,,,underdog,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,SD,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL201915SDATL-SD4,56-65c,62.0,9.4,0.1,1212,True,LOSE,-62.0,0.1076,0.5883,,,,underdog,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,SD,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL201915SDATL-SD2,81-99c,89.0,12.86,0.1,1212,True,WIN,11.0,,,,,,underdog,weak_lt_8,very_bad_5_25_plus,45_50
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,ATL,team_total,team totals,4.0,YES,KXMLBTEAMTOTAL-26JUL201915SDATL-ATL4,66-80c,67.0,10.8,0.1,1212,True,LOSE,-67.0,0.1933,0.5883,,,,favorite,weak_lt_8,very_bad_5_25_plus,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,ATL,team_total,team totals,3.0,YES,KXMLBTEAMTOTAL-26JUL201915SDATL-ATL3,66-80c,79.0,4.33,0.1,1212,True,WIN,21.0,,,,,,favorite,weak_lt_8,very_bad_5_25_plus,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,ATL,team_total,team totals,2.0,YES,KXMLBTEAMTOTAL-26JUL201915SDATL-ATL2,81-99c,92.0,13.41,0.1,1212,True,WIN,8.0,,,,,,favorite,weak_lt_8,very_bad_5_25_plus,55_60
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,,f5_total,F5 totals,4.0,YES,KXMLBF5TOTAL-26JUL201915SDATL-4,66-80c,75.0,17.1,0.1,1212,True,LOSE,-75.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,,f5_total,F5 totals,5.0,YES,KXMLBF5TOTAL-26JUL201915SDATL-5,56-65c,62.0,15.25,0.1,1212,True,LOSE,-62.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,,f5_total,F5 totals,1.0,YES,KXMLBF5TOTAL-26JUL201915SDATL-1,81-99c,99.0,24.76,0.1,1212,True,WIN,1.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,,f5_total,F5 totals,3.0,YES,KXMLBF5TOTAL-26JUL201915SDATL-3,81-99c,87.0,17.59,0.1,1212,True,WIN,13.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,SD@ATL,824898,SD,ATL,,f5_total,F5 totals,2.0,YES,KXMLBF5TOTAL-26JUL201915SDATL-2,81-99c,95.0,28.85,0.1,1212,True,WIN,5.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,ATH@AZ,825058,ATH,AZ,AZ,moneyline,moneyline,,YES,KXMLBGAME-26JUL202140ATHAZ-AZ,56-65c,58.0,1.06,1.5,1341,True,LOSE,-58.0,0.7877,0.6039,,,,favorite,weak_lt_8,very_bad_5_25_plus,50_55
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,ATH@AZ,825058,ATH,AZ,,full_game_total,full game totals,8.0,YES,KXMLBTOTAL-26JUL202140ATHAZ-8,66-80c,66.0,1.51,1.5,1081,True,LOSE,-66.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,ATH@AZ,825058,ATH,AZ,,full_game_total,full game totals,9.0,YES,KXMLBTOTAL-26JUL202140ATHAZ-9,56-65c,59.0,1.16,1.5,1081,True,LOSE,-59.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,ATH@AZ,825058,ATH,AZ,,full_game_total,full game totals,4.0,YES,KXMLBTOTAL-26JUL202140ATHAZ-4,81-99c,95.0,3.44,1.5,1081,True,WIN,5.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,ATH@AZ,825058,ATH,AZ,,full_game_total,full game totals,5.0,YES,KXMLBTOTAL-26JUL202140ATHAZ-5,81-99c,91.0,1.74,1.5,1081,True,WIN,9.0,,,,,,,,,
2026-07-29T04:53:11Z,2026-07-19,2026-07-26,expensive_yes,2026-07-20,ATH@AZ,825058,ATH,AZ,,full_game_total,full game totals,7.0,YES,KXMLBTOTAL-26JUL202140ATHAZ-7,66-80c,76.0,1.48,1.5,1081,True,WIN,24.0,,,,,,,,,
