market_ticker,game_id,market_type,line_value,selected_team,market_status,is_priority_type,total_snapshots,first_snap_today,last_snap_at,age_minutes,yes_bid,yes_ask,spread_cents,coverage_label
KXMLBSPREAD-26JUN251907TEXTOR-TOR4,TEX@TOR,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,20,21,1,fresh
KXMLBSPREAD-26JUN251910CHCNYM-CHC2,CHC@NYM,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,37,38,1,fresh
KXMLBSPREAD-26JUN251910CHCNYM-CHC3,CHC@NYM,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,27,28,1,fresh
KXMLBSPREAD-26JUN251910CHCNYM-CHC4,CHC@NYM,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,19,20,1,fresh
KXMLBSPREAD-26JUN251910CHCNYM-NYM2,CHC@NYM,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,32,33,1,fresh
KXMLBSPREAD-26JUN251910CHCNYM-NYM3,CHC@NYM,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,23,24,1,fresh
KXMLBSPREAD-26JUN251910CHCNYM-NYM4,CHC@NYM,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,16,17,1,fresh
KXMLBSPREAD-26JUN251910NYYBOS-BOS2,NYY@BOS,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,24,25,1,fresh
KXMLBSPREAD-26JUN251910NYYBOS-BOS3,NYY@BOS,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,16,17,1,fresh
KXMLBSPREAD-26JUN251910NYYBOS-BOS4,NYY@BOS,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,10,11,1,fresh
KXMLBSPREAD-26JUN251910NYYBOS-NYY2,NYY@BOS,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,45,46,1,fresh
KXMLBSPREAD-26JUN251910NYYBOS-NYY3,NYY@BOS,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,34,35,1,fresh
KXMLBSPREAD-26JUN251910NYYBOS-NYY4,NYY@BOS,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,25,26,1,fresh
KXMLBSPREAD-26JUN251945AZSTL-AZ2,AZ@STL,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,33,34,1,fresh
KXMLBSPREAD-26JUN251945AZSTL-AZ3,AZ@STL,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,24,25,1,fresh
KXMLBSPREAD-26JUN251945AZSTL-AZ4,AZ@STL,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,17,18,1,fresh
KXMLBSPREAD-26JUN251945AZSTL-STL2,AZ@STL,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,38,39,1,fresh
KXMLBSPREAD-26JUN251945AZSTL-STL3,AZ@STL,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,27,28,1,fresh
KXMLBSPREAD-26JUN251945AZSTL-STL4,AZ@STL,spread_run_line,,,open,False,21,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,20,21,1,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-KC2,KC@TB,team_total,,KC,open,True,134,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:45.647141+00:00,0.1,71,86,15,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-KC3,KC@TB,team_total,,KC,open,True,162,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:48.660155+00:00,0.0,57,74,17,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-KC4,KC@TB,team_total,,KC,open,True,304,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:48.648027+00:00,0.0,41,51,10,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-KC5,KC@TB,team_total,,KC,open,True,235,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:48.657565+00:00,0.0,10,64,54,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-KC6,KC@TB,team_total,,KC,open,True,400,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:48.656947+00:00,0.0,10,64,54,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-KC7,KC@TB,team_total,,KC,open,True,282,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:48.651826+00:00,0.0,9,49,40,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-KC8,KC@TB,team_total,,KC,open,True,229,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:45.143709+00:00,0.1,7,49,42,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-TB2,KC@TB,team_total,,TB,open,True,98,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,99,100,1,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-TB3,KC@TB,team_total,,TB,open,True,178,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,91,92,1,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-TB4,KC@TB,team_total,,TB,open,True,152,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:48.646842+00:00,0.0,77,82,5,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-TB5,KC@TB,team_total,,TB,open,True,181,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:48.645950+00:00,0.0,60,69,9,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-TB6,KC@TB,team_total,,TB,open,True,164,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:48.648630+00:00,0.0,45,53,8,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-TB7,KC@TB,team_total,,TB,open,True,266,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:48.649375+00:00,0.0,30,40,10,fresh
KXMLBTEAMTOTAL-26JUN251210KCTB-TB8,KC@TB,team_total,,TB,open,True,269,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:48.650038+00:00,0.0,20,30,10,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-PIT2,SEA@PIT,team_total,2.0,PIT,open,True,27,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,80,83,3,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-PIT3,SEA@PIT,team_total,3.0,PIT,open,True,26,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,65,66,1,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-PIT4,SEA@PIT,team_total,4.0,PIT,open,True,28,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,50,51,1,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-PIT5,SEA@PIT,team_total,5.0,PIT,open,True,31,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,34,36,2,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-PIT6,SEA@PIT,team_total,6.0,PIT,open,True,28,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,26,27,1,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-PIT7,SEA@PIT,team_total,7.0,PIT,open,True,32,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,16,17,1,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-PIT8,SEA@PIT,team_total,8.0,PIT,open,True,28,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,10,11,1,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-SEA2,SEA@PIT,team_total,,SEA,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,87,88,1,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-SEA3,SEA@PIT,team_total,,SEA,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,74,76,2,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-SEA4,SEA@PIT,team_total,,SEA,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,61,63,2,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-SEA5,SEA@PIT,team_total,,SEA,open,True,25,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,48,50,2,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-SEA6,SEA@PIT,team_total,,SEA,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,36,39,3,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-SEA7,SEA@PIT,team_total,,SEA,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,26,28,2,fresh
KXMLBTEAMTOTAL-26JUN251235SEAPIT-SEA8,SEA@PIT,team_total,,SEA,open,True,30,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,18,19,1,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-ATH2,ATH@SF,team_total,,ATH,open,True,25,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,82,84,2,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-ATH3,ATH@SF,team_total,,ATH,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,67,69,2,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-ATH4,ATH@SF,team_total,,ATH,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,54,56,2,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-ATH5,ATH@SF,team_total,,ATH,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,41,42,1,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-ATH6,ATH@SF,team_total,,ATH,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,29,31,2,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-ATH7,ATH@SF,team_total,,ATH,open,True,26,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,19,22,3,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-ATH8,ATH@SF,team_total,,ATH,open,True,28,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,12,15,3,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-SF2,ATH@SF,team_total,,SF,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,85,87,2,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-SF3,ATH@SF,team_total,,SF,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,70,73,3,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-SF4,ATH@SF,team_total,,SF,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,58,59,1,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-SF5,ATH@SF,team_total,,SF,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,45,46,1,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-SF6,ATH@SF,team_total,,SF,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,33,34,1,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-SF7,ATH@SF,team_total,,SF,open,True,26,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,20,23,3,fresh
KXMLBTEAMTOTAL-26JUN251545ATHSF-SF8,ATH@SF,team_total,,SF,open,True,28,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,12,14,2,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-DET2,HOU@DET,team_total,2.0,DET,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,86,88,2,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-DET3,HOU@DET,team_total,3.0,DET,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,74,76,2,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-DET4,HOU@DET,team_total,4.0,DET,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,59,62,3,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-DET5,HOU@DET,team_total,5.0,DET,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,46,47,1,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-DET6,HOU@DET,team_total,6.0,DET,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,34,35,1,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-DET7,HOU@DET,team_total,7.0,DET,open,True,33,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,24,26,2,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-DET8,HOU@DET,team_total,8.0,DET,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,16,17,1,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-HOU2,HOU@DET,team_total,,HOU,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,85,88,3,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-HOU3,HOU@DET,team_total,,HOU,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,72,75,3,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-HOU4,HOU@DET,team_total,,HOU,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,59,61,2,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-HOU5,HOU@DET,team_total,,HOU,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,46,47,1,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-HOU6,HOU@DET,team_total,,HOU,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,34,35,1,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-HOU7,HOU@DET,team_total,,HOU,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,24,27,3,fresh
KXMLBTEAMTOTAL-26JUN251840HOUDET-HOU8,HOU@DET,team_total,,HOU,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,15,18,3,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-PHI2,PHI@WSH,team_total,,PHI,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,88,91,3,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-PHI3,PHI@WSH,team_total,,PHI,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,77,79,2,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-PHI4,PHI@WSH,team_total,,PHI,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,64,66,2,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-PHI5,PHI@WSH,team_total,,PHI,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,52,54,2,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-PHI6,PHI@WSH,team_total,,PHI,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,40,42,2,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-PHI7,PHI@WSH,team_total,,PHI,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,29,32,3,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-PHI8,PHI@WSH,team_total,,PHI,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,21,23,2,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-WSH2,PHI@WSH,team_total,,WSH,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,78,80,2,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-WSH3,PHI@WSH,team_total,,WSH,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,62,63,1,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-WSH4,PHI@WSH,team_total,,WSH,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,47,48,1,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-WSH5,PHI@WSH,team_total,,WSH,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,33,34,1,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-WSH6,PHI@WSH,team_total,,WSH,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,23,25,2,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-WSH7,PHI@WSH,team_total,,WSH,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,15,18,3,fresh
KXMLBTEAMTOTAL-26JUN251845PHIWSH-WSH8,PHI@WSH,team_total,,WSH,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,9,12,3,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TEX2,TEX@TOR,team_total,,TEX,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,78,81,3,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TEX3,TEX@TOR,team_total,,TEX,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,64,65,1,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TEX4,TEX@TOR,team_total,,TEX,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,48,50,2,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TEX5,TEX@TOR,team_total,,TEX,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,36,37,1,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TEX6,TEX@TOR,team_total,,TEX,open,True,34,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,24,28,4,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TEX7,TEX@TOR,team_total,,TEX,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,15,18,3,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TEX8,TEX@TOR,team_total,,TEX,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,10,13,3,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TOR2,TEX@TOR,team_total,,TOR,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,85,87,2,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TOR3,TEX@TOR,team_total,,TOR,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,71,74,3,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TOR4,TEX@TOR,team_total,,TOR,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,57,58,1,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TOR5,TEX@TOR,team_total,,TOR,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,44,45,1,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TOR6,TEX@TOR,team_total,,TOR,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,31,33,2,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TOR7,TEX@TOR,team_total,,TOR,open,True,33,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,20,23,3,fresh
KXMLBTEAMTOTAL-26JUN251907TEXTOR-TOR8,TEX@TOR,team_total,,TOR,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,12,16,4,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-CHC2,CHC@NYM,team_total,,CHC,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,84,87,3,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-CHC3,CHC@NYM,team_total,,CHC,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,71,74,3,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-CHC4,CHC@NYM,team_total,,CHC,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,58,59,1,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-CHC5,CHC@NYM,team_total,,CHC,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,47,48,1,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-CHC6,CHC@NYM,team_total,,CHC,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,33,35,2,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-CHC7,CHC@NYM,team_total,,CHC,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,24,26,2,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-CHC8,CHC@NYM,team_total,,CHC,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,16,19,3,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-NYM2,CHC@NYM,team_total,,NYM,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,84,87,3,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-NYM3,CHC@NYM,team_total,,NYM,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,70,73,3,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-NYM4,CHC@NYM,team_total,,NYM,open,True,30,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:43.645826+00:00,0.1,56,58,2,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-NYM5,CHC@NYM,team_total,,NYM,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,43,44,1,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-NYM6,CHC@NYM,team_total,,NYM,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,30,32,2,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-NYM7,CHC@NYM,team_total,,NYM,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,21,22,1,fresh
KXMLBTEAMTOTAL-26JUN251910CHCNYM-NYM8,CHC@NYM,team_total,,NYM,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,12,16,4,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-BOS2,NYY@BOS,team_total,,BOS,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,78,80,2,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-BOS3,NYY@BOS,team_total,,BOS,open,True,24,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,62,63,1,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-BOS4,NYY@BOS,team_total,,BOS,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,45,46,1,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-BOS5,NYY@BOS,team_total,,BOS,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,32,33,1,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-BOS6,NYY@BOS,team_total,,BOS,open,True,25,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,21,23,2,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-BOS7,NYY@BOS,team_total,,BOS,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,12,14,2,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-BOS8,NYY@BOS,team_total,,BOS,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,7,11,4,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-NYY2,NYY@BOS,team_total,,NYY,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,85,88,3,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-NYY3,NYY@BOS,team_total,,NYY,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,72,75,3,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-NYY4,NYY@BOS,team_total,,NYY,open,True,22,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,59,62,3,fresh
KXMLBTEAMTOTAL-26JUN251910NYYBOS-NYY5,NYY@BOS,team_total,,NYY,open,True,23,2026-06-25T16:14:34.283651+00:00,2026-06-25T16:24:34.383769+00:00,0.2,46,48,2,fresh
