season,variant,game_pk,game_date,game_id,away,home,away_score_model,home_score_model,model_edge,predicted_winner,actual_winner,winner_correct,away_run_projection,home_run_projection,projected_total,actual_away_runs,actual_home_runs,actual_full_total,actual_f5_total,actual_post5_runs,away_starter_id,away_starter_name,away_starter_confidence,away_starter_ra9,away_starter_xfip,home_starter_id,home_starter_name,home_starter_confidence,home_starter_ra9,home_starter_xfip,away_context_confidence,home_context_confidence
2024,starter_basic,746094,2024-09-20,COL@LAD,COL,LAD,46.536,70.369,23.833,LAD,LAD,1,4.534,6.093,10.627,4,6,10,5,5,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746094,2024-09-20,COL@LAD,COL,LAD,46.536,70.369,23.833,LAD,LAD,1,4.534,6.093,10.627,4,6,10,5,5,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746660,2024-09-21,PIT@CIN,PIT,CIN,42.752,52.303,9.551,CIN,CIN,1,3.831,4.635,8.466,1,7,8,6,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746660,2024-09-21,PIT@CIN,PIT,CIN,42.752,52.303,9.551,CIN,CIN,1,3.831,4.635,8.466,1,7,8,6,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746660,2024-09-21,PIT@CIN,PIT,CIN,42.752,52.303,9.551,CIN,CIN,1,3.831,4.635,8.466,1,7,8,6,2,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746826,2024-09-21,WSN@CHC,WSN,CHC,40.901,57.59,16.689,CHC,WSN,0,3.736,5.067,8.803,5,1,6,1,5,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746826,2024-09-21,WSN@CHC,WSN,CHC,40.901,57.59,16.689,CHC,WSN,0,3.736,5.067,8.803,5,1,6,1,5,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746826,2024-09-21,WSN@CHC,WSN,CHC,40.901,57.59,16.689,CHC,WSN,0,3.736,5.067,8.803,5,1,6,1,5,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746983,2024-09-21,DET@BAL,DET,BAL,48.647,45.772,2.875,DET,DET,1,4.203,3.722,7.925,6,4,10,3,7,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746983,2024-09-21,DET@BAL,DET,BAL,48.647,45.772,2.875,DET,DET,1,4.203,3.722,7.925,6,4,10,3,7,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746983,2024-09-21,DET@BAL,DET,BAL,48.647,45.772,2.875,DET,DET,1,4.203,3.722,7.925,6,4,10,3,7,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745038,2024-09-21,TOR@TB,TOR,TB,42.492,42.522,0.03,TB,TB,1,3.706,3.645,7.351,2,3,5,4,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745038,2024-09-21,TOR@TB,TOR,TB,42.492,42.522,0.03,TB,TB,1,3.706,3.645,7.351,2,3,5,4,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745038,2024-09-21,TOR@TB,TOR,TB,42.492,42.522,0.03,TB,TB,1,3.706,3.645,7.351,2,3,5,4,1,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745768,2024-09-21,PHI@NYM,PHI,NYM,52.368,57.861,5.493,NYM,NYM,1,4.395,5.023,9.418,3,6,9,4,5,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745768,2024-09-21,PHI@NYM,PHI,NYM,52.368,57.861,5.493,NYM,NYM,1,4.395,5.023,9.418,3,6,9,4,5,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745768,2024-09-21,PHI@NYM,PHI,NYM,52.368,57.861,5.493,NYM,NYM,1,4.395,5.023,9.418,3,6,9,4,5,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746012,2024-09-21,ATL@MIA,ATL,MIA,62.809,44.017,18.792,ATL,ATL,1,5.547,4.186,9.733,6,2,8,3,5,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746012,2024-09-21,ATL@MIA,ATL,MIA,62.809,44.017,18.792,ATL,ATL,1,5.547,4.186,9.733,6,2,8,3,5,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746012,2024-09-21,ATL@MIA,ATL,MIA,62.809,44.017,18.792,ATL,ATL,1,5.547,4.186,9.733,6,2,8,3,5,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746255,2024-09-21,SF@KC,SF,KC,45.058,48.496,3.438,KC,SF,0,3.919,4.088,8.007,9,0,9,3,6,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746255,2024-09-21,SF@KC,SF,KC,45.058,48.496,3.438,KC,SF,0,3.919,4.088,8.007,9,0,9,3,6,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746255,2024-09-21,SF@KC,SF,KC,45.058,48.496,3.438,KC,SF,0,3.919,4.088,8.007,9,0,9,3,6,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,744958,2024-09-21,SEA@TEX,SEA,TEX,52.705,44.697,8.008,SEA,SEA,1,4.628,3.973,8.601,8,4,12,4,8,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,744958,2024-09-21,SEA@TEX,SEA,TEX,52.705,44.697,8.008,SEA,SEA,1,4.628,3.973,8.601,8,4,12,4,8,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,744958,2024-09-21,SEA@TEX,SEA,TEX,52.705,44.697,8.008,SEA,SEA,1,4.628,3.973,8.601,8,4,12,4,8,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745936,2024-09-21,AZ@MIL,AZ,MIL,60.504,55.095,5.409,AZ,AZ,1,5.3,4.667,9.967,5,0,5,3,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745936,2024-09-21,AZ@MIL,AZ,MIL,60.504,55.095,5.409,AZ,AZ,1,5.3,4.667,9.967,5,0,5,3,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745936,2024-09-21,AZ@MIL,AZ,MIL,60.504,55.095,5.409,AZ,AZ,1,5.3,4.667,9.967,5,0,5,3,2,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746338,2024-09-21,LAA@HOU,LAA,HOU,42.5,55.953,13.453,HOU,HOU,1,3.939,4.771,8.71,4,10,14,10,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746338,2024-09-21,LAA@HOU,LAA,HOU,42.5,55.953,13.453,HOU,HOU,1,3.939,4.771,8.71,4,10,14,10,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746338,2024-09-21,LAA@HOU,LAA,HOU,42.5,55.953,13.453,HOU,HOU,1,3.939,4.771,8.71,4,10,14,10,4,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745124,2024-09-21,CLE@STL,CLE,STL,45.703,43.528,2.175,CLE,STL,0,3.697,3.75,7.447,5,6,11,3,8,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745124,2024-09-21,CLE@STL,CLE,STL,45.703,43.528,2.175,CLE,STL,0,3.697,3.75,7.447,5,6,11,3,8,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745124,2024-09-21,CLE@STL,CLE,STL,45.703,43.528,2.175,CLE,STL,0,3.697,3.75,7.447,5,6,11,3,8,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745360,2024-09-21,CWS@SD,CWS,SD,32.292,57.048,24.756,SD,SD,1,3.355,4.797,8.152,2,6,8,4,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745360,2024-09-21,CWS@SD,CWS,SD,32.292,57.048,24.756,SD,SD,1,3.355,4.797,8.152,2,6,8,4,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745360,2024-09-21,CWS@SD,CWS,SD,32.292,57.048,24.756,SD,SD,1,3.355,4.797,8.152,2,6,8,4,4,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745610,2024-09-21,NYY@ATH,NYY,ATH,49.103,42.872,6.231,NYY,NYY,1,4.019,3.833,7.852,10,0,10,6,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745610,2024-09-21,NYY@ATH,NYY,ATH,49.103,42.872,6.231,NYY,NYY,1,4.019,3.833,7.852,10,0,10,6,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745610,2024-09-21,NYY@ATH,NYY,ATH,49.103,42.872,6.231,NYY,NYY,1,4.019,3.833,7.852,10,0,10,6,4,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746096,2024-09-21,COL@LAD,COL,LAD,45.574,72.079,26.505,LAD,COL,0,4.425,6.271,10.696,6,3,9,7,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746096,2024-09-21,COL@LAD,COL,LAD,45.574,72.079,26.505,LAD,COL,0,4.425,6.271,10.696,6,3,9,7,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746096,2024-09-21,COL@LAD,COL,LAD,45.574,72.079,26.505,LAD,COL,0,4.425,6.271,10.696,6,3,9,7,2,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746903,2024-09-22,MIN@BOS,MIN,BOS,49.697,44.917,4.78,MIN,BOS,0,4.306,3.88,8.186,1,8,9,9,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746903,2024-09-22,MIN@BOS,MIN,BOS,49.697,44.917,4.78,MIN,BOS,0,4.306,3.88,8.186,1,8,9,9,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746903,2024-09-22,MIN@BOS,MIN,BOS,49.697,44.917,4.78,MIN,BOS,0,4.306,3.88,8.186,1,8,9,9,0,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746657,2024-09-22,PIT@CIN,PIT,CIN,40.579,54.645,14.066,CIN,PIT,0,3.63,4.864,8.494,2,0,2,2,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746657,2024-09-22,PIT@CIN,PIT,CIN,40.579,54.645,14.066,CIN,PIT,0,3.63,4.864,8.494,2,0,2,2,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746657,2024-09-22,PIT@CIN,PIT,CIN,40.579,54.645,14.066,CIN,PIT,0,3.63,4.864,8.494,2,0,2,2,0,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746982,2024-09-22,DET@BAL,DET,BAL,45.676,46.691,1.015,BAL,DET,0,3.883,3.834,7.717,4,3,7,6,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746982,2024-09-22,DET@BAL,DET,BAL,45.676,46.691,1.015,BAL,DET,0,3.883,3.834,7.717,4,3,7,6,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746982,2024-09-22,DET@BAL,DET,BAL,45.676,46.691,1.015,BAL,DET,0,3.883,3.834,7.717,4,3,7,6,1,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745036,2024-09-22,TOR@TB,TOR,TB,41.353,42.18,0.827,TB,TB,1,3.578,3.603,7.181,3,4,7,1,6,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745036,2024-09-22,TOR@TB,TOR,TB,41.353,42.18,0.827,TB,TB,1,3.578,3.603,7.181,3,4,7,1,6,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745036,2024-09-22,TOR@TB,TOR,TB,41.353,42.18,0.827,TB,TB,1,3.578,3.603,7.181,3,4,7,1,6,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746010,2024-09-22,ATL@MIA,ATL,MIA,60.309,43.345,16.964,ATL,ATL,1,5.291,4.133,9.424,5,4,9,5,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746010,2024-09-22,ATL@MIA,ATL,MIA,60.309,43.345,16.964,ATL,ATL,1,5.291,4.133,9.424,5,4,9,5,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746010,2024-09-22,ATL@MIA,ATL,MIA,60.309,43.345,16.964,ATL,ATL,1,5.291,4.133,9.424,5,4,9,5,4,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745929,2024-09-22,AZ@MIL,AZ,MIL,59.004,54.074,4.93,AZ,MIL,0,5.117,4.578,9.695,9,10,19,11,8,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745929,2024-09-22,AZ@MIL,AZ,MIL,59.004,54.074,4.93,AZ,MIL,0,5.117,4.578,9.695,9,10,19,11,8,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745929,2024-09-22,AZ@MIL,AZ,MIL,59.004,54.074,4.93,AZ,MIL,0,5.117,4.578,9.695,9,10,19,11,8,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746253,2024-09-22,SF@KC,SF,KC,48.145,46.108,2.037,SF,SF,1,4.207,3.857,8.064,2,0,2,2,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746253,2024-09-22,SF@KC,SF,KC,48.145,46.108,2.037,SF,SF,1,4.207,3.857,8.064,2,0,2,2,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746253,2024-09-22,SF@KC,SF,KC,48.145,46.108,2.037,SF,SF,1,4.207,3.857,8.064,2,0,2,2,0,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746339,2024-09-22,LAA@HOU,LAA,HOU,41.784,58.697,16.913,HOU,LAA,0,3.874,5.032,8.906,9,8,17,4,13,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746339,2024-09-22,LAA@HOU,LAA,HOU,41.784,58.697,16.913,HOU,LAA,0,3.874,5.032,8.906,9,8,17,4,13,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746339,2024-09-22,LAA@HOU,LAA,HOU,41.784,58.697,16.913,HOU,LAA,0,3.874,5.032,8.906,9,8,17,4,13,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745118,2024-09-22,CLE@STL,CLE,STL,45.76,45.669,0.091,CLE,STL,0,3.723,3.96,7.683,1,2,3,0,3,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745118,2024-09-22,CLE@STL,CLE,STL,45.76,45.669,0.091,CLE,STL,0,3.723,3.96,7.683,1,2,3,0,3,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745118,2024-09-22,CLE@STL,CLE,STL,45.76,45.669,0.091,CLE,STL,0,3.723,3.96,7.683,1,2,3,0,3,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746825,2024-09-22,WSN@CHC,WSN,CHC,41.345,55.278,13.933,CHC,CHC,1,3.775,4.849,8.624,0,5,5,5,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746825,2024-09-22,WSN@CHC,WSN,CHC,41.345,55.278,13.933,CHC,CHC,1,3.775,4.849,8.624,0,5,5,5,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746825,2024-09-22,WSN@CHC,WSN,CHC,41.345,55.278,13.933,CHC,CHC,1,3.775,4.849,8.624,0,5,5,5,0,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,744955,2024-09-22,SEA@TEX,SEA,TEX,55.299,45.868,9.431,SEA,TEX,0,4.881,4.089,8.97,5,6,11,2,9,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,744955,2024-09-22,SEA@TEX,SEA,TEX,55.299,45.868,9.431,SEA,TEX,0,4.881,4.089,8.97,5,6,11,2,9,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,744955,2024-09-22,SEA@TEX,SEA,TEX,55.299,45.868,9.431,SEA,TEX,0,4.881,4.089,8.97,5,6,11,2,9,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745608,2024-09-22,NYY@ATH,NYY,ATH,54.682,40.199,14.483,NYY,NYY,1,4.579,3.567,8.146,7,4,11,7,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745608,2024-09-22,NYY@ATH,NYY,ATH,54.682,40.199,14.483,NYY,NYY,1,4.579,3.567,8.146,7,4,11,7,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745608,2024-09-22,NYY@ATH,NYY,ATH,54.682,40.199,14.483,NYY,NYY,1,4.579,3.567,8.146,7,4,11,7,4,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745358,2024-09-22,CWS@SD,CWS,SD,31.029,57.296,26.267,SD,SD,1,3.219,4.816,8.035,2,4,6,2,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745358,2024-09-22,CWS@SD,CWS,SD,31.029,57.296,26.267,SD,SD,1,3.219,4.816,8.035,2,4,6,2,4,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745358,2024-09-22,CWS@SD,CWS,SD,31.029,57.296,26.267,SD,SD,1,3.219,4.816,8.035,2,4,6,2,4,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746092,2024-09-22,COL@LAD,COL,LAD,48.334,70.732,22.398,LAD,LAD,1,4.686,6.124,10.81,5,6,11,5,6,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746092,2024-09-22,COL@LAD,COL,LAD,48.334,70.732,22.398,LAD,LAD,1,4.686,6.124,10.81,5,6,11,5,6,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746092,2024-09-22,COL@LAD,COL,LAD,48.334,70.732,22.398,LAD,LAD,1,4.686,6.124,10.81,5,6,11,5,6,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746906,2024-09-22,MIN@BOS,MIN,BOS,49.697,44.917,4.78,MIN,BOS,0,4.306,3.88,8.186,3,9,12,5,7,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746906,2024-09-22,MIN@BOS,MIN,BOS,49.697,44.917,4.78,MIN,BOS,0,4.306,3.88,8.186,3,9,12,5,7,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746906,2024-09-22,MIN@BOS,MIN,BOS,49.697,44.917,4.78,MIN,BOS,0,4.306,3.88,8.186,3,9,12,5,7,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745767,2024-09-22,PHI@NYM,PHI,NYM,49.18,60.015,10.835,NYM,NYM,1,4.081,5.235,9.316,1,2,3,2,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745767,2024-09-22,PHI@NYM,PHI,NYM,49.18,60.015,10.835,NYM,NYM,1,4.081,5.235,9.316,1,2,3,2,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745767,2024-09-22,PHI@NYM,PHI,NYM,49.18,60.015,10.835,NYM,NYM,1,4.081,5.235,9.316,1,2,3,2,1,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745527,2024-09-23,CHC@PHI,CHC,PHI,49.985,51.691,1.706,PHI,PHI,1,4.393,4.309,8.702,2,6,8,5,3,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745527,2024-09-23,CHC@PHI,CHC,PHI,49.985,51.691,1.706,PHI,PHI,1,4.393,4.309,8.702,2,6,8,5,3,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745527,2024-09-23,CHC@PHI,CHC,PHI,49.985,51.691,1.706,PHI,PHI,1,4.393,4.309,8.702,2,6,8,5,3,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,744885,2024-09-23,BOS@TOR,BOS,TOR,46.103,43.65,2.453,BOS,BOS,1,3.958,3.825,7.783,4,1,5,3,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,744885,2024-09-23,BOS@TOR,BOS,TOR,46.103,43.65,2.453,BOS,BOS,1,3.958,3.825,7.783,4,1,5,3,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,744885,2024-09-23,BOS@TOR,BOS,TOR,46.103,43.65,2.453,BOS,BOS,1,3.958,3.825,7.783,4,1,5,3,2,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746334,2024-09-23,SEA@HOU,SEA,HOU,50.423,55.564,5.141,HOU,SEA,0,4.373,4.722,9.095,6,1,7,1,6,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746334,2024-09-23,SEA@HOU,SEA,HOU,50.423,55.564,5.141,HOU,SEA,0,4.373,4.722,9.095,6,1,7,1,6,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746334,2024-09-23,SEA@HOU,SEA,HOU,50.423,55.564,5.141,HOU,SEA,0,4.373,4.722,9.095,6,1,7,1,6,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,747150,2024-09-23,SF@AZ,SF,AZ,45.963,57.726,11.763,AZ,SF,0,4.059,4.894,8.953,6,3,9,7,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,747150,2024-09-23,SF@AZ,SF,AZ,45.963,57.726,11.763,AZ,SF,0,4.059,4.894,8.953,6,3,9,7,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,747150,2024-09-23,SF@AZ,SF,AZ,45.963,57.726,11.763,AZ,SF,0,4.059,4.894,8.953,6,3,9,7,2,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746421,2024-09-24,TB@DET,TB,DET,39.717,44.927,5.21,DET,DET,1,3.401,3.691,7.092,1,2,3,2,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746421,2024-09-24,TB@DET,TB,DET,39.717,44.927,5.21,DET,DET,1,3.401,3.691,7.092,1,2,3,2,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746421,2024-09-24,TB@DET,TB,DET,39.717,44.927,5.21,DET,DET,1,3.401,3.691,7.092,1,2,3,2,1,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745441,2024-09-24,MIL@PIT,MIL,PIT,56.212,41.47,14.742,MIL,MIL,1,4.773,3.715,8.488,7,2,9,6,3,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745441,2024-09-24,MIL@PIT,MIL,PIT,56.212,41.47,14.742,MIL,MIL,1,4.773,3.715,8.488,7,2,9,6,3,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745441,2024-09-24,MIL@PIT,MIL,PIT,56.212,41.47,14.742,MIL,MIL,1,4.773,3.715,8.488,7,2,9,6,3,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745526,2024-09-24,CHC@PHI,CHC,PHI,47.212,52.665,5.453,PHI,CHC,0,4.1,4.387,8.487,10,4,14,8,6,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745526,2024-09-24,CHC@PHI,CHC,PHI,47.212,52.665,5.453,PHI,CHC,0,4.1,4.387,8.487,10,4,14,8,6,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745526,2024-09-24,CHC@PHI,CHC,PHI,47.212,52.665,5.453,PHI,CHC,0,4.1,4.387,8.487,10,4,14,8,6,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746581,2024-09-24,CIN@CLE,CIN,CLE,46.53,50.371,3.841,CLE,CLE,1,4.054,4.221,8.275,1,6,7,5,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746581,2024-09-24,CIN@CLE,CIN,CLE,46.53,50.371,3.841,CLE,CLE,1,4.054,4.221,8.275,1,6,7,5,2,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746581,2024-09-24,CIN@CLE,CIN,CLE,46.53,50.371,3.841,CLE,CLE,1,4.054,4.221,8.275,1,6,7,5,2,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,744802,2024-09-24,KC@WSN,KC,WSN,44.331,40.354,3.977,KC,KC,1,3.732,3.63,7.362,1,0,1,0,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,744802,2024-09-24,KC@WSN,KC,WSN,44.331,40.354,3.977,KC,KC,1,3.732,3.63,7.362,1,0,1,0,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,744802,2024-09-24,KC@WSN,KC,WSN,44.331,40.354,3.977,KC,KC,1,3.732,3.63,7.362,1,0,1,0,1,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745688,2024-09-24,BAL@NYY,BAL,NYY,41.398,55.321,13.923,NYY,BAL,0,3.341,4.621,7.962,5,3,8,3,5,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745688,2024-09-24,BAL@NYY,BAL,NYY,41.398,55.321,13.923,NYY,BAL,0,3.341,4.621,7.962,5,3,8,3,5,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745688,2024-09-24,BAL@NYY,BAL,NYY,41.398,55.321,13.923,NYY,BAL,0,3.341,4.621,7.962,5,3,8,3,5,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,744876,2024-09-24,BOS@TOR,BOS,TOR,47.223,42.962,4.261,BOS,BOS,1,4.054,3.762,7.816,6,5,11,3,8,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,744876,2024-09-24,BOS@TOR,BOS,TOR,47.223,42.962,4.261,BOS,BOS,1,4.054,3.762,7.816,6,5,11,3,8,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,744876,2024-09-24,BOS@TOR,BOS,TOR,47.223,42.962,4.261,BOS,BOS,1,4.054,3.762,7.816,6,5,11,3,8,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,747068,2024-09-24,NYM@ATL,NYM,ATL,55.784,57.501,1.717,ATL,ATL,1,4.818,4.95,9.768,1,5,6,5,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,747068,2024-09-24,NYM@ATL,NYM,ATL,55.784,57.501,1.717,ATL,ATL,1,4.818,4.95,9.768,1,5,6,5,1,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,747068,2024-09-24,NYM@ATL,NYM,ATL,55.784,57.501,1.717,ATL,ATL,1,4.818,4.95,9.768,1,5,6,5,1,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,745851,2024-09-24,MIA@MIN,MIA,MIN,44.562,52.909,8.347,MIN,MIA,0,4.306,4.669,8.975,4,1,5,5,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,745851,2024-09-24,MIA@MIN,MIA,MIN,44.562,52.909,8.347,MIN,MIA,0,4.306,4.669,8.975,4,1,5,5,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,745851,2024-09-24,MIA@MIN,MIA,MIN,44.562,52.909,8.347,MIN,MIA,0,4.306,4.669,8.975,4,1,5,5,0,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746743,2024-09-24,LAA@CWS,LAA,CWS,49.55,41.904,7.646,LAA,CWS,0,4.557,4.335,8.892,2,3,5,0,5,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746743,2024-09-24,LAA@CWS,LAA,CWS,49.55,41.904,7.646,LAA,CWS,0,4.557,4.335,8.892,2,3,5,0,5,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746743,2024-09-24,LAA@CWS,LAA,CWS,49.55,41.904,7.646,LAA,CWS,0,4.557,4.335,8.892,2,3,5,0,5,,,none,,,,,none,,,unknown,unknown
2024,team_context_only,746336,2024-09-24,SEA@HOU,SEA,HOU,51.889,53.077,1.188,HOU,HOU,1,4.517,4.476,8.993,3,4,7,7,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic,746336,2024-09-24,SEA@HOU,SEA,HOU,51.889,53.077,1.188,HOU,HOU,1,4.517,4.476,8.993,3,4,7,7,0,,,none,,,,,none,,,unknown,unknown
2024,starter_basic_plus_xfip,746336,2024-09-24,SEA@HOU,SEA,HOU,51.889,53.077,1.188,HOU,HOU,1,4.517,4.476,8.993,3,4,7,7,0,,,none,,,,,none,,,unknown,unknown
