id,candidate_type,game_pk,game_id,market_ticker,event_ticker,market_type,settlement_horizon,selected_team_abbr,line_value,side,decision_time,available_data_cutoff,mlb_play_event_id,trigger_event_type,trigger_description,inning,half_inning,outs,score_away,score_home,runners_state,entry_yes_bid,entry_yes_ask,entry_no_bid,entry_no_ask,spread_cents,expected_fill_price,market_mismatch_score,baseball_support_score,execution_quality_score,risk_blocker_score,overall_watch_score,confidence_breakdown_json,baseball_context_json,market_context_json,guardrails_json,blocked_reason,eligible_for_paper,status,created_at,updated_at,dedupe_key,first_seen_at,last_seen_at,seen_count,opening_price_cents,current_mid_price_cents,price_delta_from_open_cents,has_baseline_price,implied_probability_open,implied_probability_current,baseline_explanation,baseline_source,baseline_quality,derivative_type,read_type,selected_derivative_type,derivative_rationale,rejected_derivatives_json
1086,trailing_team_total_lag_watch,824750,TOR@BOS,KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS8,KXMLBTEAMTOTAL-26JUN161845TORBOS,team_total,full_game,BOS,,YES,,,,trailing_team_total_lag,BOS trails 3-0 in inning 5; team total may be lagging,5,top,1,3,0,1--,6,25,,,19,,25.0,25.0,0.0,45.0,23.2,"{""market_mismatch"": 25.0, ""baseball_support"": 25.0, ""execution_quality"": 0.0, ""risk_blocker"": 45.0, ""overall_watch"": 23.2}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 25.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=19c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=19c > 12c,0,blocked,2026-06-16T20:13:23.086216,2026-06-16T20:13:23.086216,TOR@BOS|KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS8|trailing_team_total_lag_watch|5|top|3|0|blocked|wide_spread_hard_block: spread=19c > 12c|15,2026-06-16T20:13:23.086195,2026-06-16T20:13:23.086195,1,9,16,7,1,0.09,0.16,"Market moved +7¢ from open (9¢ → 16¢). Spread is 19¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1085,trailing_team_total_lag_watch,824504,NYM@CIN,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM8,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,NYM,,YES,,,,trailing_team_total_lag,NYM trails 4-1 in inning 4; team total may be lagging,4,top,0,1,4,,9,17,,,8,,25.0,48.0,40.0,0.0,46.9,"{""market_mismatch"": 25.0, ""baseball_support"": 48.0, ""execution_quality"": 40.0, ""risk_blocker"": 0.0, ""overall_watch"": 46.9}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""NYM_offense=41""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",team_lag_observe_only,0,blocked,2026-06-16T20:13:23.085102,2026-06-16T20:13:23.085102,NYM@CIN|KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM8|trailing_team_total_lag_watch|4|top|1|4|blocked|team_lag_observe_only|15,2026-06-16T20:13:23.085082,2026-06-16T20:13:23.085082,1,24,13,-11,1,0.24,0.13,"Market moved -11¢ from open (24¢ → 13¢). Spread is 8¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1084,trailing_team_total_lag_watch,823535,CWS@NYY,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS5,KXMLBTEAMTOTAL-26JUN161905CWSNYY,team_total,full_game,CWS,,YES,,,,trailing_team_total_lag,CWS trails 5-1 in inning 4; team total may be lagging,4,top,3,1,5,,18,22,,,4,,25.0,46.0,80.0,0.0,56.3,"{""market_mismatch"": 25.0, ""baseball_support"": 46.0, ""execution_quality"": 80.0, ""risk_blocker"": 0.0, ""overall_watch"": 56.3}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -4.0, ""final_baseball_support_score"": 46.0, ""support_reasons"": [], ""contradiction_reasons"": [""NYY_defense=60"", ""NYY_bp_risk=43""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-16T20:13:23.083084,2026-06-16T20:13:23.083084,CWS@NYY|KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS5|trailing_team_total_lag_watch|4|top|1|5|observed_only||20,2026-06-16T20:13:23.083063,2026-06-16T20:13:23.083063,1,0,20,20,1,0.0,0.2,"Market moved +20¢ from open (0¢ → 20¢). Spread is 4¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1083,trailing_team_total_lag_watch,823451,MIA@PHI,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,MIA,,YES,,,,trailing_team_total_lag,MIA trails 8-0 in inning 6; team total may be lagging,6,top,0,0,8,,36,76,,,40,,25.0,50.0,0.0,15.0,35.2,"{""market_mismatch"": 25.0, ""baseball_support"": 50.0, ""execution_quality"": 0.0, ""risk_blocker"": 15.0, ""overall_watch"": 35.2}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 50.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=40c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=40c > 12c,0,blocked,2026-06-16T20:13:23.070442,2026-06-16T20:16:23.132552,MIA@PHI|KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2|trailing_team_total_lag_watch|6|top|0|8|blocked|wide_spread_hard_block: spread=40c > 12c|55,2026-06-16T20:13:23.070408,2026-06-16T20:16:23.132552,4,0,56,56,1,0.0,0.56,"Market moved +56¢ from open (0¢ → 56¢). Spread is 40¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1082,trailing_team_total_lag_watch,824750,TOR@BOS,KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS7,KXMLBTEAMTOTAL-26JUN161845TORBOS,team_total,full_game,BOS,,YES,,,,trailing_team_total_lag,BOS trails 3-0 in inning 5; team total may be lagging,5,top,1,3,0,,7,62,,,55,,25.0,25.0,0.0,45.0,23.2,"{""market_mismatch"": 25.0, ""baseball_support"": 25.0, ""execution_quality"": 0.0, ""risk_blocker"": 45.0, ""overall_watch"": 23.2}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 25.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=55c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=55c > 12c,0,blocked,2026-06-16T20:12:23.055739,2026-06-16T20:12:23.055739,TOR@BOS|KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS7|trailing_team_total_lag_watch|5|top|3|0|blocked|wide_spread_hard_block: spread=55c > 12c|35,2026-06-16T20:12:23.055722,2026-06-16T20:12:23.055722,1,15,34,19,1,0.15,0.34,"Market moved +19¢ from open (15¢ → 34¢). Spread is 55¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1081,trailing_team_total_lag_watch,824504,NYM@CIN,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM7,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,NYM,,YES,,,,trailing_team_total_lag,NYM trails 4-1 in inning 4; team total may be lagging,4,top,0,1,4,,16,95,,,79,,25.0,48.0,0.0,15.0,34.6,"{""market_mismatch"": 25.0, ""baseball_support"": 48.0, ""execution_quality"": 0.0, ""risk_blocker"": 15.0, ""overall_watch"": 34.6}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""NYM_offense=41""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=79c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=79c > 12c,0,blocked,2026-06-16T20:12:23.054884,2026-06-16T20:12:23.054884,NYM@CIN|KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM7|trailing_team_total_lag_watch|4|top|1|4|blocked|wide_spread_hard_block: spread=79c > 12c|55,2026-06-16T20:12:23.054857,2026-06-16T20:12:23.054857,1,0,56,56,1,0.0,0.56,"Market moved +56¢ from open (0¢ → 56¢). Spread is 79¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1080,trailing_team_total_lag_watch,823535,CWS@NYY,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS2,KXMLBTEAMTOTAL-26JUN161905CWSNYY,team_total,full_game,CWS,,YES,,,,trailing_team_total_lag,CWS trails 5-1 in inning 4; team total may be lagging,4,top,2,1,5,,73,78,,,5,,25.0,46.0,70.0,0.0,53.8,"{""market_mismatch"": 25.0, ""baseball_support"": 46.0, ""execution_quality"": 70.0, ""risk_blocker"": 0.0, ""overall_watch"": 53.8}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -4.0, ""final_baseball_support_score"": 46.0, ""support_reasons"": [], ""contradiction_reasons"": [""NYY_defense=60"", ""NYY_bp_risk=43""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-16T20:12:23.052786,2026-06-16T20:14:23.099991,CWS@NYY|KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS2|trailing_team_total_lag_watch|4|top|1|5|observed_only||75,2026-06-16T20:12:23.052756,2026-06-16T20:14:23.099991,2,0,76,76,1,0.0,0.76,"Market moved +76¢ from open (0¢ → 76¢). Spread is 5¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1079,trailing_team_total_lag_watch,823451,MIA@PHI,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,MIA,,YES,,,,trailing_team_total_lag,MIA trails 8-0 in inning 5; team total may be lagging,5,bottom,3,0,8,,36,70,,,34,,25.0,50.0,0.0,15.0,35.2,"{""market_mismatch"": 25.0, ""baseball_support"": 50.0, ""execution_quality"": 0.0, ""risk_blocker"": 15.0, ""overall_watch"": 35.2}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 50.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=34c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=34c > 12c,0,blocked,2026-06-16T20:12:22.912466,2026-06-16T20:12:22.912466,MIA@PHI|KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA2|trailing_team_total_lag_watch|5|bottom|0|8|blocked|wide_spread_hard_block: spread=34c > 12c|55,2026-06-16T20:12:22.912439,2026-06-16T20:12:22.912439,1,0,53,53,1,0.0,0.53,"Market moved +53¢ from open (0¢ → 53¢). Spread is 34¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1078,trailing_team_total_lag_watch,824750,TOR@BOS,KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS6,KXMLBTEAMTOTAL-26JUN161845TORBOS,team_total,full_game,BOS,,YES,,,,trailing_team_total_lag,BOS trails 3-0 in inning 5; team total may be lagging,5,top,0,3,0,,7,27,,,20,,25.0,25.0,0.0,45.0,23.2,"{""market_mismatch"": 25.0, ""baseball_support"": 25.0, ""execution_quality"": 0.0, ""risk_blocker"": 45.0, ""overall_watch"": 23.2}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 25.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=20c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=20c > 12c,0,blocked,2026-06-16T20:11:22.898908,2026-06-16T20:11:22.898908,TOR@BOS|KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS6|trailing_team_total_lag_watch|5|top|3|0|blocked|wide_spread_hard_block: spread=20c > 12c|15,2026-06-16T20:11:22.898886,2026-06-16T20:11:22.898886,1,0,17,17,1,0.0,0.17,"Market moved +17¢ from open (0¢ → 17¢). Spread is 20¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1077,trailing_team_total_lag_watch,824504,NYM@CIN,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM3,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,NYM,,YES,,,,trailing_team_total_lag,NYM trails 4-1 in inning 4; team total may be lagging,4,top,0,1,4,,62,73,,,11,,25.0,48.0,10.0,15.0,37.1,"{""market_mismatch"": 25.0, ""baseball_support"": 48.0, ""execution_quality"": 10.0, ""risk_blocker"": 15.0, ""overall_watch"": 37.1}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""NYM_offense=41""], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [""wide_spread_observe_only: spread=11c""], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",team_lag_observe_only,0,blocked,2026-06-16T20:11:22.897924,2026-06-16T20:11:22.897924,NYM@CIN|KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM3|trailing_team_total_lag_watch|4|top|1|4|blocked|team_lag_observe_only|70,2026-06-16T20:11:22.897903,2026-06-16T20:11:22.897903,1,80,68,-12,1,0.8,0.68,"Market moved -12¢ from open (80¢ → 68¢). Current spread is 11¢, observe-only. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1076,trailing_team_total_lag_watch,823535,CWS@NYY,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS4,KXMLBTEAMTOTAL-26JUN161905CWSNYY,team_total,full_game,CWS,,YES,,,,trailing_team_total_lag,CWS trails 5-1 in inning 4; team total may be lagging,4,top,2,1,5,,17,36,,,19,,25.0,46.0,0.0,15.0,34.0,"{""market_mismatch"": 25.0, ""baseball_support"": 46.0, ""execution_quality"": 0.0, ""risk_blocker"": 15.0, ""overall_watch"": 34.0}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -4.0, ""final_baseball_support_score"": 46.0, ""support_reasons"": [], ""contradiction_reasons"": [""NYY_defense=60"", ""NYY_bp_risk=43""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=19c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=19c > 12c,0,blocked,2026-06-16T20:11:22.896575,2026-06-16T20:11:22.896575,CWS@NYY|KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS4|trailing_team_total_lag_watch|4|top|1|5|blocked|wide_spread_hard_block: spread=19c > 12c|25,2026-06-16T20:11:22.896561,2026-06-16T20:11:22.896561,1,0,26,26,1,0.0,0.26,"Market moved +26¢ from open (0¢ → 26¢). Spread is 19¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1075,trailing_team_total_lag_watch,823451,MIA@PHI,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA4,KXMLBTEAMTOTAL-26JUN161840MIAPHI,team_total,full_game,MIA,,YES,,,,trailing_team_total_lag,MIA trails 8-0 in inning 5; team total may be lagging,5,bottom,3,0,8,,9,55,,,46,,25.0,50.0,0.0,15.0,35.2,"{""market_mismatch"": 25.0, ""baseball_support"": 50.0, ""execution_quality"": 0.0, ""risk_blocker"": 15.0, ""overall_watch"": 35.2}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 50.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=46c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=46c > 12c,0,blocked,2026-06-16T20:11:22.896057,2026-06-16T20:11:22.896057,MIA@PHI|KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA4|trailing_team_total_lag_watch|5|bottom|0|8|blocked|wide_spread_hard_block: spread=46c > 12c|30,2026-06-16T20:11:22.896036,2026-06-16T20:11:22.896036,1,0,32,32,1,0.0,0.32,"Market moved +32¢ from open (0¢ → 32¢). Spread is 46¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1074,trailing_team_total_lag_watch,824750,TOR@BOS,KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS7,KXMLBTEAMTOTAL-26JUN161845TORBOS,team_total,full_game,BOS,,YES,,,,trailing_team_total_lag,BOS trails 2-0 in inning 5; team total may be lagging,5,top,0,2,0,,7,22,,,15,,2.0,25.0,0.0,45.0,16.4,"{""market_mismatch"": 2.0, ""baseball_support"": 25.0, ""execution_quality"": 0.0, ""risk_blocker"": 45.0, ""overall_watch"": 16.4}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 25.0, ""support_reasons"": [], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=15c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=15c > 12c,0,blocked,2026-06-16T20:10:22.884892,2026-06-16T20:10:22.884892,TOR@BOS|KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS7|trailing_team_total_lag_watch|5|top|2|0|blocked|wide_spread_hard_block: spread=15c > 12c|15,2026-06-16T20:10:22.884878,2026-06-16T20:10:22.884878,1,15,14,-1,1,0.15,0.14,"Market moved -1¢ from open (15¢ → 14¢). Spread is 15¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
1073,trailing_team_total_lag_watch,824504,NYM@CIN,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM8,KXMLBTEAMTOTAL-26JUN161910NYMCIN,team_total,full_game,NYM,,YES,,,,trailing_team_total_lag,NYM trails 4-1 in inning 3; team total may be lagging,3,bottom,3,1,4,,8,28,,,20,,24.0,48.0,0.0,15.0,34.3,"{""market_mismatch"": 24.0, ""baseball_support"": 48.0, ""execution_quality"": 0.0, ""risk_blocker"": 15.0, ""overall_watch"": 34.3}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": -2.0, ""final_baseball_support_score"": 48.0, ""support_reasons"": [], ""contradiction_reasons"": [""NYM_offense=41""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""wide_spread_hard_block: spread=20c > 12c"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block""]}",wide_spread_hard_block: spread=20c > 12c,0,blocked,2026-06-16T20:10:22.884050,2026-06-16T20:10:22.884050,NYM@CIN|KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM8|trailing_team_total_lag_watch|3|bottom|1|4|blocked|wide_spread_hard_block: spread=20c > 12c|20,2026-06-16T20:10:22.884029,2026-06-16T20:10:22.884029,1,24,18,-6,1,0.24,0.18,"Market moved -6¢ from open (24¢ → 18¢). Spread is 20¢ (wide, hard-blocked). First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
