id,game_pk,checked_at,status,inning,inning_half,outs,away_score,home_score,balls,strikes,runner_state,current_batter,current_pitcher
17258,823939,2026-06-16T23:13:19.301988,Live,5,bottom,2,0,0,0,0,,Chuckie Robinson,Drew Rasmussen
17257,823128,2026-06-16T23:13:17.958799,Live,7,top,0,1,1,1,1,,Pete Alonso,Logan Gilbert
17256,825070,2026-06-16T23:12:46.319007,Live,6,top,2,5,0,3,2,12-,Mike Trout,Ryan Thompson
17255,824991,2026-06-16T23:12:45.086924,Live,6,top,0,1,4,0,0,,Bryan Reynolds,Jack Perkins
17254,824912,2026-06-16T23:12:43.842244,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17253,823939,2026-06-16T23:12:42.552620,Live,5,bottom,1,0,0,0,2,,Alex Freeland,Drew Rasmussen
17252,823128,2026-06-16T23:12:41.329831,Live,7,top,0,1,1,0,0,,Pete Alonso,Logan Gilbert
17251,825070,2026-06-16T23:12:09.769176,Live,6,top,2,5,0,2,1,12-,Mike Trout,Ryan Thompson
17250,824991,2026-06-16T23:12:08.458223,Live,5,bottom,3,1,4,2,3,,Jacob Wilson,Mitch Keller
17249,824912,2026-06-16T23:12:07.123009,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17248,823939,2026-06-16T23:12:05.862604,Live,5,bottom,1,0,0,0,0,,Alex Freeland,Drew Rasmussen
17247,823128,2026-06-16T23:12:04.580020,Live,6,bottom,3,1,1,2,2,,Cole Young,Brandon Young
17246,825070,2026-06-16T23:11:32.962746,Live,6,top,2,5,0,0,1,12-,Mike Trout,Ryan Thompson
17245,824991,2026-06-16T23:11:31.660063,Live,5,bottom,3,1,4,2,3,,Jacob Wilson,Mitch Keller
17244,824912,2026-06-16T23:11:30.347958,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17243,823939,2026-06-16T23:11:29.049031,Live,5,bottom,0,0,0,1,2,,Ryan Ward,Drew Rasmussen
17242,823128,2026-06-16T23:11:27.647713,Live,6,bottom,3,1,1,2,2,,Cole Young,Brandon Young
17241,825070,2026-06-16T23:10:55.973126,Live,6,top,2,5,0,1,3,12-,Zach Neto,Ryan Thompson
17240,824991,2026-06-16T23:10:54.633679,Live,5,bottom,2,1,4,1,2,1--,Jacob Wilson,Mitch Keller
17239,824912,2026-06-16T23:10:53.191409,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17238,823939,2026-06-16T23:10:51.864949,Live,5,bottom,0,0,0,0,1,,Ryan Ward,Drew Rasmussen
17237,823128,2026-06-16T23:10:50.508709,Live,6,bottom,3,1,1,2,2,,Cole Young,Brandon Young
17236,825070,2026-06-16T23:10:18.835118,Live,6,top,1,5,0,1,1,12-,Zach Neto,Ryan Thompson
17235,824991,2026-06-16T23:10:17.534942,Live,5,bottom,2,1,4,1,2,1--,Jacob Wilson,Mitch Keller
17234,824912,2026-06-16T23:10:16.233086,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17233,823939,2026-06-16T23:10:14.956834,Live,5,top,3,0,0,0,1,,Nick Fortes,Justin Wrobleski
17232,823128,2026-06-16T23:10:13.714126,Live,6,bottom,2,1,1,2,2,,Cole Young,Brandon Young
17231,825070,2026-06-16T23:09:42.138636,Live,6,top,1,5,0,0,1,12-,Zach Neto,Ryan Thompson
17230,824991,2026-06-16T23:09:40.846965,Live,5,bottom,2,1,4,1,1,1--,Jacob Wilson,Mitch Keller
17229,824912,2026-06-16T23:09:39.560459,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17228,823939,2026-06-16T23:09:38.303708,Live,5,top,3,0,0,0,1,,Nick Fortes,Justin Wrobleski
17227,823128,2026-06-16T23:09:37.004291,Live,6,bottom,2,1,1,0,1,,Cole Young,Brandon Young
17226,825070,2026-06-16T23:09:05.431130,Live,6,top,1,5,0,0,1,12-,Zach Neto,Ryan Thompson
17225,824991,2026-06-16T23:09:04.129498,Live,5,bottom,2,1,4,1,0,1--,Jacob Wilson,Mitch Keller
17224,824912,2026-06-16T23:09:02.892606,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17223,823939,2026-06-16T23:09:01.583283,Live,5,top,3,0,0,0,1,,Nick Fortes,Justin Wrobleski
17222,823128,2026-06-16T23:09:00.236444,Live,6,bottom,2,1,1,1,1,,Rob Refsnyder,Brandon Young
17221,825070,2026-06-16T23:08:28.667107,Live,6,top,1,5,0,0,0,12-,Zach Neto,Ryan Thompson
17220,824991,2026-06-16T23:08:27.414515,Live,5,bottom,2,1,4,3,2,,Tyler Soderstrom,Mitch Keller
17219,824912,2026-06-16T23:08:26.058757,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17218,823939,2026-06-16T23:08:24.862289,Live,5,top,2,0,0,0,1,,Nick Fortes,Justin Wrobleski
17217,823128,2026-06-16T23:08:23.638371,Live,6,bottom,1,1,1,1,0,,Rob Refsnyder,Brandon Young
17216,825070,2026-06-16T23:07:51.973144,Live,6,top,1,5,0,0,0,12-,Zach Neto,Ryan Thompson
17215,824991,2026-06-16T23:07:50.609888,Live,5,bottom,2,1,4,2,2,,Tyler Soderstrom,Mitch Keller
17214,824912,2026-06-16T23:07:49.319567,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17213,823939,2026-06-16T23:07:48.000625,Live,5,top,1,0,0,0,1,,Chandler Simpson,Justin Wrobleski
17212,823128,2026-06-16T23:07:46.699094,Live,6,bottom,0,1,1,0,2,,Dominic Canzone,Brandon Young
17211,825070,2026-06-16T23:07:15.081690,Live,6,top,1,5,0,0,0,12-,Zach Neto,Ryan Thompson
17210,824991,2026-06-16T23:07:13.822345,Live,5,bottom,2,1,4,2,1,,Tyler Soderstrom,Mitch Keller
17209,824912,2026-06-16T23:07:12.562047,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17208,823939,2026-06-16T23:07:11.347526,Live,5,top,0,0,0,1,1,,Ben Williamson,Justin Wrobleski
17207,823128,2026-06-16T23:07:10.067447,Live,6,bottom,0,1,1,0,0,,Dominic Canzone,Brandon Young
17206,825070,2026-06-16T23:06:38.443458,Live,6,top,1,5,0,0,0,12-,Zach Neto,Merrill Kelly
17205,824991,2026-06-16T23:06:37.135080,Live,5,bottom,2,1,4,1,0,,Tyler Soderstrom,Mitch Keller
17204,824912,2026-06-16T23:06:35.839520,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17203,823939,2026-06-16T23:06:34.616092,Live,5,top,0,0,0,0,0,,Ben Williamson,Justin Wrobleski
17202,823128,2026-06-16T23:06:33.363479,Live,6,top,3,1,1,3,2,,Adley Rutschman,Logan Gilbert
17201,825070,2026-06-16T23:06:01.800578,Live,6,top,0,5,0,0,1,12-,Donovan Walton,Merrill Kelly
17200,824991,2026-06-16T23:06:00.531615,Live,5,bottom,1,1,4,2,2,,Shea Langeliers,Mitch Keller
17199,824912,2026-06-16T23:05:59.233979,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17198,823939,2026-06-16T23:05:57.964676,Live,4,bottom,3,0,0,0,1,,Kyle Tucker,Drew Rasmussen
17197,823128,2026-06-16T23:05:56.645456,Live,6,top,3,1,1,3,2,,Adley Rutschman,Logan Gilbert
17196,825070,2026-06-16T23:05:25.105386,Live,6,top,0,5,0,0,0,12-,Donovan Walton,Merrill Kelly
17195,824991,2026-06-16T23:05:23.796462,Live,5,bottom,1,1,4,2,1,,Shea Langeliers,Mitch Keller
17194,824912,2026-06-16T23:05:22.544437,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17193,823939,2026-06-16T23:05:21.306251,Live,4,bottom,3,0,0,0,1,,Kyle Tucker,Drew Rasmussen
17192,823128,2026-06-16T23:05:20.108187,Live,6,top,3,1,1,3,2,,Adley Rutschman,Logan Gilbert
17191,825070,2026-06-16T23:04:48.500792,Live,6,top,0,5,0,0,0,12-,Donovan Walton,Merrill Kelly
17190,824991,2026-06-16T23:04:47.214049,Live,5,bottom,1,1,4,1,0,,Shea Langeliers,Mitch Keller
17189,824912,2026-06-16T23:04:45.957804,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17188,823939,2026-06-16T23:04:44.696217,Live,4,bottom,3,0,0,0,1,,Kyle Tucker,Drew Rasmussen
17187,823128,2026-06-16T23:04:43.463416,Live,6,top,2,1,1,3,2,,Adley Rutschman,Logan Gilbert
17186,825070,2026-06-16T23:04:11.925174,Live,6,top,0,5,0,1,0,1--,Logan O'Hoppe,Merrill Kelly
17185,824991,2026-06-16T23:04:10.651266,Live,5,bottom,1,1,4,0,0,,Shea Langeliers,Mitch Keller
17184,824912,2026-06-16T23:04:09.310356,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17183,823939,2026-06-16T23:04:08.084815,Live,4,bottom,2,0,0,0,1,,Kyle Tucker,Drew Rasmussen
17182,823128,2026-06-16T23:04:06.837679,Live,6,top,2,1,1,2,2,,Adley Rutschman,Logan Gilbert
17181,825070,2026-06-16T23:03:35.323013,Live,6,top,0,5,0,0,0,1--,Logan O'Hoppe,Merrill Kelly
17180,824991,2026-06-16T23:03:34.097970,Live,5,bottom,0,1,4,0,2,,Nick Kurtz,Mitch Keller
17179,824912,2026-06-16T23:03:32.886718,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17178,823939,2026-06-16T23:03:31.581394,Live,4,bottom,1,0,0,1,1,,Max Muncy,Drew Rasmussen
17177,823128,2026-06-16T23:03:30.347475,Live,6,top,2,1,1,2,2,,Adley Rutschman,Logan Gilbert
17176,825070,2026-06-16T23:02:58.747927,Live,6,top,0,5,0,1,2,,Denzer Guzman,Merrill Kelly
17175,824991,2026-06-16T23:02:57.393856,Live,5,bottom,0,1,4,0,1,,Nick Kurtz,Mitch Keller
17174,824912,2026-06-16T23:02:56.109784,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17173,823939,2026-06-16T23:02:54.891613,Live,4,bottom,1,0,0,0,0,,Max Muncy,Drew Rasmussen
17172,823128,2026-06-16T23:02:53.624724,Live,6,top,2,1,1,1,2,,Adley Rutschman,Logan Gilbert
17171,825070,2026-06-16T23:02:22.021404,Live,6,top,0,5,0,0,2,,Denzer Guzman,Merrill Kelly
17170,824991,2026-06-16T23:02:20.683573,Live,5,bottom,0,1,4,0,0,,Nick Kurtz,Mitch Keller
17169,824912,2026-06-16T23:02:19.406356,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17168,823939,2026-06-16T23:02:18.127818,Live,4,bottom,0,0,0,2,1,,Mookie Betts,Drew Rasmussen
17167,823128,2026-06-16T23:02:16.770582,Live,6,top,2,1,1,1,1,,Adley Rutschman,Logan Gilbert
17166,825070,2026-06-16T23:01:45.124184,Live,5,bottom,3,5,0,3,2,,Jordan Lawlar,Reid Detmers
17165,824991,2026-06-16T23:01:43.745389,Live,5,top,3,1,4,0,3,,Brandon Lowe,Jack Perkins
17164,824912,2026-06-16T23:01:42.304219,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17163,823939,2026-06-16T23:01:40.866420,Live,4,bottom,0,0,0,1,0,,Mookie Betts,Drew Rasmussen
17162,823128,2026-06-16T23:01:39.464171,Live,6,top,2,1,1,0,0,,Adley Rutschman,Logan Gilbert
17161,825070,2026-06-16T23:01:07.665795,Live,5,bottom,3,5,0,3,2,,Jordan Lawlar,Reid Detmers
17160,824991,2026-06-16T23:01:06.291609,Live,5,top,3,1,4,0,3,,Brandon Lowe,Jack Perkins
17159,824912,2026-06-16T23:01:04.924978,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17158,823939,2026-06-16T23:01:03.633948,Live,4,bottom,0,0,0,0,0,,Mookie Betts,Drew Rasmussen
17157,823128,2026-06-16T23:01:02.306326,Live,6,top,1,1,1,1,1,,Gunnar Henderson,Logan Gilbert
17156,825070,2026-06-16T23:00:30.717796,Live,5,bottom,3,5,0,3,2,,Jordan Lawlar,Reid Detmers
17155,824991,2026-06-16T23:00:29.427727,Live,5,top,2,1,4,0,3,12-,Brandon Lowe,Jack Perkins
17154,824912,2026-06-16T23:00:28.117147,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17153,824667,2026-06-16T23:00:26.810228,Final,9,bottom,3,5,2,2,2,,Alex Bregman,Jaden Hill
17152,823939,2026-06-16T23:00:25.515867,Live,4,top,3,0,0,0,1,,Ryan Vilade,Justin Wrobleski
17151,823128,2026-06-16T23:00:24.156643,Live,6,top,1,1,1,0,0,,Gunnar Henderson,Logan Gilbert
17150,825070,2026-06-16T22:59:52.607784,Live,5,bottom,3,5,0,3,2,,Jordan Lawlar,Reid Detmers
17149,824991,2026-06-16T22:59:51.369489,Live,5,top,2,1,4,1,1,12-,Brandon Lowe,Jack Perkins
17148,824912,2026-06-16T22:59:50.090031,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17147,824667,2026-06-16T22:59:48.776685,Live,9,bottom,3,5,2,2,2,,Alex Bregman,Jaden Hill
17146,823939,2026-06-16T22:59:47.558921,Live,4,top,3,0,0,0,1,,Ryan Vilade,Justin Wrobleski
17145,823128,2026-06-16T22:59:46.374593,Live,6,top,0,1,1,1,1,,Taylor Ward,Logan Gilbert
17144,825070,2026-06-16T22:59:14.793867,Live,5,bottom,2,5,0,3,2,,Jordan Lawlar,Reid Detmers
17143,824991,2026-06-16T22:59:13.563373,Live,5,top,2,1,4,0,0,12-,Brandon Lowe,Jack Perkins
17142,824912,2026-06-16T22:59:12.305125,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17141,824667,2026-06-16T22:59:11.008900,Live,9,bottom,2,5,2,2,2,,Alex Bregman,Jaden Hill
17140,823939,2026-06-16T22:59:09.768051,Live,4,top,2,0,0,0,1,-2-,Ryan Vilade,Justin Wrobleski
17139,823128,2026-06-16T22:59:08.484456,Live,6,top,0,1,1,0,0,,Taylor Ward,Logan Gilbert
17138,825070,2026-06-16T22:58:36.918142,Live,5,bottom,2,5,0,2,2,,Jordan Lawlar,Reid Detmers
17137,824991,2026-06-16T22:58:35.685154,Live,5,top,2,1,4,3,1,-2-,Spencer Horwitz,Jack Perkins
17136,824912,2026-06-16T22:58:34.437017,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17135,824667,2026-06-16T22:58:33.183365,Live,9,bottom,2,5,2,2,2,,Alex Bregman,Jaden Hill
17134,823939,2026-06-16T22:58:31.942618,Live,4,top,2,0,0,0,0,-2-,Ryan Vilade,Justin Wrobleski
17133,823128,2026-06-16T22:58:30.661610,Live,5,bottom,3,1,1,1,0,,Julio Rodríguez,Brandon Young
17132,825070,2026-06-16T22:57:59.100817,Live,5,bottom,2,5,0,2,2,,Jordan Lawlar,Reid Detmers
17131,824991,2026-06-16T22:57:57.890866,Live,5,top,2,1,4,2,1,1--,Spencer Horwitz,Jack Perkins
17130,824912,2026-06-16T22:57:56.567046,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17129,824667,2026-06-16T22:57:55.263891,Live,9,bottom,2,5,2,2,0,,Alex Bregman,Jaden Hill
17128,823939,2026-06-16T22:57:54.026293,Live,4,top,1,0,0,1,2,-2-,Junior Caminero,Justin Wrobleski
17127,823128,2026-06-16T22:57:52.794482,Live,5,bottom,3,1,1,1,0,,Julio Rodríguez,Brandon Young
17126,825070,2026-06-16T22:57:21.236131,Live,5,bottom,2,5,0,2,2,,Jordan Lawlar,Reid Detmers
17125,824991,2026-06-16T22:57:19.928977,Live,5,top,2,1,4,2,0,1--,Spencer Horwitz,Jack Perkins
17124,824912,2026-06-16T22:57:18.577408,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17123,824667,2026-06-16T22:57:17.251388,Live,9,bottom,2,5,2,0,0,,Alex Bregman,Jaden Hill
17122,823939,2026-06-16T22:57:15.978157,Live,4,top,1,0,0,0,1,-2-,Junior Caminero,Justin Wrobleski
17121,823128,2026-06-16T22:57:14.708140,Live,5,bottom,3,1,1,1,0,,Julio Rodríguez,Brandon Young
17120,825070,2026-06-16T22:56:43.049166,Live,5,bottom,2,5,0,1,2,,Jordan Lawlar,Reid Detmers
17119,824991,2026-06-16T22:56:41.696327,Live,5,top,2,1,4,0,0,1--,Spencer Horwitz,Jack Perkins
17118,824912,2026-06-16T22:56:40.416118,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17117,824667,2026-06-16T22:56:39.070909,Live,9,bottom,1,5,2,1,2,,Pete Crow-Armstrong,Jaden Hill
17116,823939,2026-06-16T22:56:37.764462,Live,4,top,0,0,0,2,3,-2-,Jonathan Aranda,Justin Wrobleski
17115,823128,2026-06-16T22:56:36.496075,Live,5,bottom,2,1,1,0,0,12-,Julio Rodríguez,Brandon Young
17114,825070,2026-06-16T22:56:04.902723,Live,5,bottom,2,5,0,0,1,,Jordan Lawlar,Reid Detmers
17113,824991,2026-06-16T22:56:03.578989,Live,5,top,2,1,4,0,0,1--,Spencer Horwitz,Jack Perkins
17112,824912,2026-06-16T22:56:02.277488,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17111,824667,2026-06-16T22:56:00.904420,Live,9,bottom,1,5,2,1,0,,Pete Crow-Armstrong,Jaden Hill
17110,823939,2026-06-16T22:55:59.610830,Live,4,top,0,0,0,1,2,1--,Jonathan Aranda,Justin Wrobleski
17109,823128,2026-06-16T22:55:58.288693,Live,5,bottom,2,1,1,3,2,1--,Cal Raleigh,Brandon Young
17108,825070,2026-06-16T22:55:26.730920,Live,5,bottom,2,5,0,0,0,,Jordan Lawlar,Reid Detmers
17107,824991,2026-06-16T22:55:25.374319,Live,5,top,2,1,4,2,2,,Jared Triolo,Jack Perkins
17106,824912,2026-06-16T22:55:24.037331,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17105,824667,2026-06-16T22:55:22.735085,Live,9,bottom,0,5,2,0,0,,Pedro Ramírez,Jaden Hill
17104,823939,2026-06-16T22:55:21.382693,Live,4,top,0,0,0,1,1,1--,Jonathan Aranda,Justin Wrobleski
17103,823128,2026-06-16T22:55:20.134248,Live,5,bottom,2,1,1,3,2,1--,Cal Raleigh,Brandon Young
17102,825070,2026-06-16T22:54:48.537625,Live,5,bottom,1,5,0,0,0,,Ildemaro Vargas,Reid Detmers
17101,824991,2026-06-16T22:54:47.170588,Live,5,top,2,1,4,1,2,,Jared Triolo,Jack Perkins
17100,824912,2026-06-16T22:54:45.921289,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17099,824667,2026-06-16T22:54:44.527204,Live,9,bottom,0,5,2,0,0,,Pedro Ramírez,Jaden Hill
17098,823939,2026-06-16T22:54:43.285838,Live,4,top,0,0,0,0,0,,Austin Slater,Justin Wrobleski
17097,823128,2026-06-16T22:54:42.010534,Live,5,bottom,2,1,1,3,1,1--,Cal Raleigh,Brandon Young
17096,825070,2026-06-16T22:54:10.339816,Live,5,bottom,0,5,0,2,0,,Nolan Arenado,Reid Detmers
17095,824991,2026-06-16T22:54:09.045202,Live,5,top,2,1,4,1,0,,Jared Triolo,Jack Perkins
17094,824912,2026-06-16T22:54:07.707009,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17093,824667,2026-06-16T22:54:06.395158,Live,9,top,3,5,2,1,0,,Willi Castro,Gavin Hollowell
17092,823939,2026-06-16T22:54:05.107349,Live,3,bottom,3,0,0,1,1,,Freddie Freeman,Drew Rasmussen
17091,823128,2026-06-16T22:54:03.830068,Live,5,bottom,2,1,1,2,0,1--,Cal Raleigh,Brandon Young
17090,825070,2026-06-16T22:53:32.232006,Live,5,bottom,0,5,0,0,0,,Nolan Arenado,Reid Detmers
17089,824991,2026-06-16T22:53:30.995553,Live,5,top,0,1,4,0,0,1--,Jake Mangum,Jack Perkins
17088,824912,2026-06-16T22:53:29.688157,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17087,824667,2026-06-16T22:53:28.395286,Live,9,top,3,5,2,1,0,,Willi Castro,Gavin Hollowell
17086,824182,2026-06-16T22:53:27.036177,Final,9,top,3,2,4,1,3,,Jake Rogers,Josh Hader
17085,823939,2026-06-16T22:53:25.735570,Live,3,bottom,3,0,0,1,1,,Freddie Freeman,Drew Rasmussen
17084,823128,2026-06-16T22:53:24.461552,Live,5,bottom,2,1,1,0,0,1--,Cal Raleigh,Brandon Young
17083,825070,2026-06-16T22:52:52.819641,Live,5,top,3,5,0,0,0,,Wade Meckler,Merrill Kelly
17082,824991,2026-06-16T22:52:51.549633,Live,5,top,0,1,4,1,2,,Tyler Callihan,Jack Perkins
17081,824912,2026-06-16T22:52:50.261845,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17080,824667,2026-06-16T22:52:48.956984,Live,9,top,3,5,2,1,0,,Willi Castro,Gavin Hollowell
17079,824182,2026-06-16T22:52:47.593289,Live,9,top,3,2,4,1,3,,Jake Rogers,Josh Hader
17078,823939,2026-06-16T22:52:46.277548,Live,3,bottom,3,0,0,1,1,,Freddie Freeman,Drew Rasmussen
17077,823128,2026-06-16T22:52:44.973821,Live,5,bottom,2,1,1,3,2,,J.P. Crawford,Brandon Young
17076,825070,2026-06-16T22:52:13.296811,Live,5,top,3,5,0,0,0,,Wade Meckler,Merrill Kelly
17075,824991,2026-06-16T22:52:11.988584,Live,5,top,0,1,4,1,1,,Tyler Callihan,Jack Perkins
17074,824912,2026-06-16T22:52:10.747566,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17073,824667,2026-06-16T22:52:09.350357,Live,9,top,2,5,2,0,0,1--,Willi Castro,Gavin Hollowell
17072,824182,2026-06-16T22:52:08.018390,Live,9,top,3,2,4,1,3,,Jake Rogers,Josh Hader
17071,823939,2026-06-16T22:52:06.732411,Live,3,bottom,2,0,0,1,1,,Freddie Freeman,Drew Rasmussen
17070,823128,2026-06-16T22:52:05.454127,Live,5,bottom,2,1,1,3,2,,J.P. Crawford,Brandon Young
17069,825070,2026-06-16T22:51:33.859416,Live,5,top,2,5,0,0,0,1--,Wade Meckler,Merrill Kelly
17068,824991,2026-06-16T22:51:32.650161,Live,5,top,0,1,4,0,0,,Tyler Callihan,Jack Perkins
17067,824912,2026-06-16T22:51:31.389154,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17066,824667,2026-06-16T22:51:30.162672,Live,9,top,1,5,2,0,2,1--,Jake McCarthy,Gavin Hollowell
17065,824182,2026-06-16T22:51:28.957748,Live,9,top,2,2,4,0,2,1--,Jake Rogers,Josh Hader
17064,823939,2026-06-16T22:51:27.728449,Live,3,bottom,2,0,0,1,0,,Freddie Freeman,Drew Rasmussen
17063,823128,2026-06-16T22:51:26.512523,Live,5,bottom,2,1,1,2,2,,J.P. Crawford,Brandon Young
17062,825070,2026-06-16T22:50:54.975762,Live,5,top,2,5,0,0,1,1--,Nick Madrigal,Merrill Kelly
17061,824991,2026-06-16T22:50:53.726141,Live,4,bottom,3,1,4,1,3,,Jeff McNeil,Mitch Keller
17060,824912,2026-06-16T22:50:52.426218,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17059,824667,2026-06-16T22:50:51.087727,Live,9,top,1,5,2,0,0,1--,Jake McCarthy,Gavin Hollowell
17058,824182,2026-06-16T22:50:49.747870,Live,9,top,2,2,4,0,0,1--,Jake Rogers,Josh Hader
17057,823939,2026-06-16T22:50:48.309551,Live,3,bottom,1,0,0,1,1,,Andy Pages,Drew Rasmussen
17056,823128,2026-06-16T22:50:46.973289,Live,5,bottom,2,1,1,1,1,,J.P. Crawford,Brandon Young
17055,825070,2026-06-16T22:50:14.994665,Live,5,top,1,5,0,0,1,1--,Nick Madrigal,Merrill Kelly
17054,824991,2026-06-16T22:50:13.261667,Live,4,bottom,3,1,4,1,3,,Jeff McNeil,Mitch Keller
17053,824912,2026-06-16T22:50:11.625001,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17052,824667,2026-06-16T22:50:09.861621,Live,9,top,1,5,2,3,2,,Tyler Freeman,Gavin Hollowell
17051,824182,2026-06-16T22:50:08.061125,Live,9,top,1,2,4,1,2,1--,Wenceel Pérez,Josh Hader
17050,823939,2026-06-16T22:50:06.395635,Live,3,bottom,1,0,0,2,2,,Shohei Ohtani,Drew Rasmussen
17049,823128,2026-06-16T22:50:04.641196,Live,5,bottom,1,1,1,1,2,,Miles Mastrobuoni,Brandon Young
17048,825070,2026-06-16T22:49:32.639887,Live,5,top,1,5,0,0,0,1--,Nick Madrigal,Merrill Kelly
17047,824991,2026-06-16T22:49:31.221662,Live,4,bottom,3,1,4,1,3,,Jeff McNeil,Mitch Keller
17046,824912,2026-06-16T22:49:29.857571,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17045,824667,2026-06-16T22:49:28.467266,Live,9,top,1,5,2,2,2,,Tyler Freeman,Gavin Hollowell
17044,824182,2026-06-16T22:49:27.002849,Live,9,top,1,2,4,1,2,1--,Wenceel Pérez,Josh Hader
17043,823939,2026-06-16T22:49:25.608325,Live,3,bottom,0,0,0,2,2,,Shohei Ohtani,Drew Rasmussen
17042,823128,2026-06-16T22:49:24.259239,Live,5,bottom,1,1,1,1,1,,Miles Mastrobuoni,Brandon Young
17041,825070,2026-06-16T22:48:52.502935,Live,5,top,0,5,0,2,2,1--,Jo Adell,Merrill Kelly
17040,824991,2026-06-16T22:48:51.118681,Live,4,bottom,2,1,4,1,2,-2-,Jeff McNeil,Mitch Keller
17039,824912,2026-06-16T22:48:49.729854,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17038,824667,2026-06-16T22:48:48.346752,Live,9,top,1,5,2,1,2,,Tyler Freeman,Gavin Hollowell
17037,824182,2026-06-16T22:48:46.802394,Live,9,top,1,2,4,0,2,1--,Wenceel Pérez,Josh Hader
17036,823939,2026-06-16T22:48:45.413921,Live,3,bottom,0,0,0,2,0,,Shohei Ohtani,Drew Rasmussen
17035,823128,2026-06-16T22:48:44.071449,Live,5,bottom,1,1,1,0,0,,Miles Mastrobuoni,Brandon Young
17034,822888,2026-06-16T22:48:42.711114,Final,9,bottom,3,12,2,3,3,,Alejandro Osuna,Cody Laweryson
17033,825070,2026-06-16T22:48:10.931166,Live,5,top,0,5,0,1,1,1--,Jo Adell,Merrill Kelly
17032,824991,2026-06-16T22:48:09.510120,Live,4,bottom,2,1,4,2,1,1--,Jeff McNeil,Mitch Keller
17031,824912,2026-06-16T22:48:08.148551,Live,2,bottom,0,3,2,0,0,,Mike Yastrzemski,Adrian Houser
17030,824667,2026-06-16T22:48:06.727923,Live,9,top,1,5,2,1,0,,Tyler Freeman,Gavin Hollowell
17029,824182,2026-06-16T22:48:05.322722,Live,9,top,1,2,4,0,0,1--,Wenceel Pérez,Josh Hader
17028,823939,2026-06-16T22:48:03.889127,Live,3,top,3,0,0,0,3,,Yandy Díaz,Justin Wrobleski
17027,823128,2026-06-16T22:48:02.513965,Live,5,top,3,1,1,3,1,,Jackson Holliday,Logan Gilbert
17026,822888,2026-06-16T22:48:01.128413,Live,9,bottom,3,12,2,3,3,,Alejandro Osuna,Cody Laweryson
17025,825070,2026-06-16T22:47:29.361271,Live,5,top,0,5,0,0,0,1--,Jo Adell,Merrill Kelly
