id,game_pk,checked_at,status,inning,inning_half,outs,away_score,home_score,balls,strikes,runner_state,current_batter,current_pitcher
13834,824750,2026-06-16T19:08:22.893094,Live,1,bottom,2,0,0,2,1,12-,Jarren Duran,Dylan Cease
13833,824504,2026-06-16T19:08:21.986107,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13832,823535,2026-06-16T19:08:21.105661,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13831,823451,2026-06-16T19:08:20.275359,Live,1,bottom,3,0,3,1,3,,Gabriel Rincones Jr.,Tyler Phillips
13830,822723,2026-06-16T19:08:19.278232,Live,2,top,3,0,0,0,1,,Tyler Tolbert,Foster Griffin
13829,824912,2026-06-16T19:07:48.112318,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13828,824750,2026-06-16T19:07:47.277029,Live,1,bottom,2,0,0,2,1,12-,Jarren Duran,Dylan Cease
13827,824504,2026-06-16T19:07:46.416092,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13826,823535,2026-06-16T19:07:45.546747,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13825,823451,2026-06-16T19:07:44.681684,Live,1,bottom,3,0,3,1,3,,Gabriel Rincones Jr.,Tyler Phillips
13824,822723,2026-06-16T19:07:43.760087,Live,2,top,3,0,0,0,1,,Tyler Tolbert,Foster Griffin
13823,824912,2026-06-16T19:07:12.601103,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13822,824750,2026-06-16T19:07:11.676125,Live,1,bottom,2,0,0,1,0,12-,Jarren Duran,Dylan Cease
13821,824504,2026-06-16T19:07:10.751662,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13820,823535,2026-06-16T19:07:09.838497,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13819,823451,2026-06-16T19:07:08.943140,Live,1,bottom,2,0,3,1,2,--3,Gabriel Rincones Jr.,Tyler Phillips
13818,822723,2026-06-16T19:07:08.085659,Live,2,top,3,0,0,0,1,,Tyler Tolbert,Foster Griffin
13817,824912,2026-06-16T19:06:36.932397,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13816,824750,2026-06-16T19:06:36.023940,Live,1,bottom,2,0,0,0,0,12-,Jarren Duran,Dylan Cease
13815,824504,2026-06-16T19:06:35.146024,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13814,823535,2026-06-16T19:06:34.192357,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13813,823451,2026-06-16T19:06:33.184816,Live,1,bottom,2,0,3,1,1,--3,Gabriel Rincones Jr.,Tyler Phillips
13812,822723,2026-06-16T19:06:32.295989,Live,2,top,2,0,0,0,1,,Tyler Tolbert,Foster Griffin
13811,824912,2026-06-16T19:06:01.241750,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13810,824750,2026-06-16T19:06:00.365121,Live,1,bottom,1,0,0,3,2,12-,Willson Contreras,Dylan Cease
13809,824504,2026-06-16T19:05:59.470958,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13808,823535,2026-06-16T19:05:58.628589,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13807,823451,2026-06-16T19:05:57.773614,Live,1,bottom,2,0,3,0,3,--3,J.T. Realmuto,Tyler Phillips
13806,822723,2026-06-16T19:05:56.865299,Live,2,top,1,0,0,1,2,,Nick Loftin,Foster Griffin
13805,824912,2026-06-16T19:05:25.686185,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13804,824750,2026-06-16T19:05:24.748811,Live,1,bottom,1,0,0,2,2,12-,Willson Contreras,Dylan Cease
13803,824504,2026-06-16T19:05:23.884859,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13802,823535,2026-06-16T19:05:23.022784,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13801,823451,2026-06-16T19:05:22.147103,Live,1,bottom,1,0,3,0,2,--3,J.T. Realmuto,Tyler Phillips
13800,822723,2026-06-16T19:05:21.272149,Live,2,top,1,0,0,0,2,,Nick Loftin,Foster Griffin
13799,824912,2026-06-16T19:04:50.105355,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13798,824750,2026-06-16T19:04:49.209884,Live,1,bottom,1,0,0,1,2,12-,Willson Contreras,Dylan Cease
13797,824504,2026-06-16T19:04:48.306345,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13796,823535,2026-06-16T19:04:47.419598,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13795,823451,2026-06-16T19:04:46.525586,Live,1,bottom,1,0,3,0,1,--3,J.T. Realmuto,Tyler Phillips
13794,822723,2026-06-16T19:04:45.670362,Live,2,top,1,0,0,0,0,,Nick Loftin,Foster Griffin
13793,824912,2026-06-16T19:04:14.528951,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13792,824750,2026-06-16T19:04:13.648914,Live,1,bottom,1,0,0,1,2,12-,Willson Contreras,Dylan Cease
13791,824504,2026-06-16T19:04:12.801600,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13790,823535,2026-06-16T19:04:11.920537,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13789,823451,2026-06-16T19:04:10.991147,Live,1,bottom,1,0,3,0,0,--3,J.T. Realmuto,Tyler Phillips
13788,822723,2026-06-16T19:04:10.048353,Live,2,top,0,0,0,0,0,,Salvador Perez,Foster Griffin
13787,824912,2026-06-16T19:03:38.893671,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13786,824750,2026-06-16T19:03:37.962352,Live,1,bottom,1,0,0,0,2,12-,Willson Contreras,Dylan Cease
13785,824504,2026-06-16T19:03:37.076805,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13784,823535,2026-06-16T19:03:36.222726,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13783,823451,2026-06-16T19:03:35.362879,Live,1,bottom,1,0,3,1,0,--3,Bryson Stott,Tyler Phillips
13782,822723,2026-06-16T19:03:34.478153,Live,1,bottom,3,0,0,1,2,,CJ Abrams,Michael Wacha
13781,824912,2026-06-16T19:03:03.345485,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13780,824750,2026-06-16T19:03:02.445071,Live,1,bottom,1,0,0,0,0,12-,Willson Contreras,Dylan Cease
13779,824504,2026-06-16T19:03:01.539793,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13778,823535,2026-06-16T19:03:00.643934,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13777,823451,2026-06-16T19:02:59.770666,Live,1,bottom,1,0,1,1,0,1-3,Bryson Stott,Tyler Phillips
13776,822723,2026-06-16T19:02:58.815510,Live,1,bottom,3,0,0,1,2,,CJ Abrams,Michael Wacha
13775,824912,2026-06-16T19:02:27.642977,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13774,824750,2026-06-16T19:02:26.694293,Live,1,bottom,1,0,0,0,0,12-,Willson Contreras,Dylan Cease
13773,824504,2026-06-16T19:02:25.726901,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13772,823535,2026-06-16T19:02:24.876758,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13771,823451,2026-06-16T19:02:23.983277,Live,1,bottom,1,0,1,0,2,1-3,Alec Bohm,Tyler Phillips
13770,822723,2026-06-16T19:02:23.133358,Live,1,bottom,3,0,0,1,2,,CJ Abrams,Michael Wacha
13769,824912,2026-06-16T19:01:52.009139,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13768,824750,2026-06-16T19:01:51.172870,Live,1,bottom,1,0,0,0,0,12-,Willson Contreras,Dylan Cease
13767,824504,2026-06-16T19:01:50.270452,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13766,823535,2026-06-16T19:01:49.409216,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13765,823451,2026-06-16T19:01:48.474214,Live,1,bottom,1,0,0,0,2,12-,Alec Bohm,Tyler Phillips
13764,822723,2026-06-16T19:01:47.581706,Live,1,bottom,2,0,0,1,2,1--,CJ Abrams,Michael Wacha
13763,824912,2026-06-16T19:01:16.441197,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13762,824750,2026-06-16T19:01:15.537045,Live,1,bottom,1,0,0,3,2,1--,Wilyer Abreu,Dylan Cease
13761,824504,2026-06-16T19:01:14.662718,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13760,823535,2026-06-16T19:01:13.761288,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13759,823451,2026-06-16T19:01:12.887444,Live,1,bottom,1,0,0,0,1,12-,Alec Bohm,Tyler Phillips
13758,822723,2026-06-16T19:01:12.029143,Live,1,bottom,2,0,0,0,2,1--,CJ Abrams,Michael Wacha
13757,824912,2026-06-16T19:00:40.853516,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13756,824750,2026-06-16T19:00:40.038076,Live,1,bottom,1,0,0,3,2,1--,Wilyer Abreu,Dylan Cease
13755,824504,2026-06-16T19:00:39.155206,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13754,823535,2026-06-16T19:00:38.257690,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13753,823451,2026-06-16T19:00:37.398537,Live,1,bottom,1,0,0,0,0,12-,Alec Bohm,Tyler Phillips
13752,822723,2026-06-16T19:00:36.525962,Live,1,bottom,1,0,0,1,2,1--,Curtis Mead,Michael Wacha
13751,824912,2026-06-16T19:00:05.419240,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13750,824750,2026-06-16T19:00:04.510250,Live,1,bottom,1,0,0,3,1,1--,Wilyer Abreu,Dylan Cease
13749,824504,2026-06-16T19:00:03.658973,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13748,823535,2026-06-16T19:00:02.810846,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13747,823451,2026-06-16T19:00:01.920803,Live,1,bottom,1,0,0,3,1,-2-,Bryce Harper,Tyler Phillips
13746,822723,2026-06-16T19:00:01.086395,Live,1,bottom,1,0,0,0,2,1--,Curtis Mead,Michael Wacha
13745,824912,2026-06-16T18:59:29.911533,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13744,824750,2026-06-16T18:59:29.008207,Live,1,bottom,1,0,0,2,1,1--,Wilyer Abreu,Dylan Cease
13743,824504,2026-06-16T18:59:28.143330,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13742,823535,2026-06-16T18:59:27.233608,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13741,823451,2026-06-16T18:59:26.362212,Live,1,bottom,1,0,0,3,0,-2-,Bryce Harper,Tyler Phillips
13740,822723,2026-06-16T18:59:25.480735,Live,1,bottom,1,0,0,0,1,1--,Curtis Mead,Michael Wacha
13739,824912,2026-06-16T18:58:54.381296,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13738,824750,2026-06-16T18:58:53.484858,Live,1,bottom,1,0,0,1,0,1--,Wilyer Abreu,Dylan Cease
13737,824504,2026-06-16T18:58:52.648840,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13736,823535,2026-06-16T18:58:51.759635,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13735,823451,2026-06-16T18:58:50.871591,Live,1,bottom,1,0,0,2,0,-2-,Bryce Harper,Tyler Phillips
13734,822723,2026-06-16T18:58:49.968420,Live,1,bottom,1,0,0,0,0,,Luis García Jr.,Michael Wacha
13733,824912,2026-06-16T18:58:18.822201,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13732,824750,2026-06-16T18:58:17.938088,Live,1,bottom,1,0,0,0,0,1--,Wilyer Abreu,Dylan Cease
13731,824504,2026-06-16T18:58:17.037130,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13730,823535,2026-06-16T18:58:16.189784,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13729,823451,2026-06-16T18:58:15.312443,Live,1,bottom,1,0,0,1,1,-2-,Bryce Harper,Tyler Phillips
13728,822723,2026-06-16T18:58:14.449128,Live,1,bottom,0,0,0,2,2,,James Wood,Michael Wacha
13727,824912,2026-06-16T18:57:43.285874,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13726,824750,2026-06-16T18:57:42.356260,Live,1,bottom,1,0,0,0,2,,Ceddanne Rafaela,Dylan Cease
13725,824504,2026-06-16T18:57:41.443169,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13724,823535,2026-06-16T18:57:40.602138,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13723,823451,2026-06-16T18:57:39.728889,Live,1,bottom,1,0,0,1,0,-2-,Bryce Harper,Tyler Phillips
13722,822723,2026-06-16T18:57:38.866973,Live,1,bottom,0,0,0,0,1,,James Wood,Michael Wacha
13721,824912,2026-06-16T18:57:07.799482,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13720,824750,2026-06-16T18:57:06.854749,Live,1,bottom,1,0,0,0,0,,Ceddanne Rafaela,Dylan Cease
13719,824504,2026-06-16T18:57:05.966808,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13718,823535,2026-06-16T18:57:05.091790,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13717,823451,2026-06-16T18:57:04.228945,Live,1,bottom,1,0,0,3,3,-2-,Kyle Schwarber,Tyler Phillips
13716,822723,2026-06-16T18:57:03.347125,Live,1,bottom,0,0,0,0,0,,James Wood,Michael Wacha
13715,824912,2026-06-16T18:56:32.239498,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13714,824750,2026-06-16T18:56:31.362778,Live,1,bottom,0,0,0,0,1,,Masataka Yoshida,Dylan Cease
13713,824504,2026-06-16T18:56:30.467846,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13712,823535,2026-06-16T18:56:29.571019,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13711,823451,2026-06-16T18:56:28.728129,Live,1,bottom,0,0,0,3,2,1--,Kyle Schwarber,Tyler Phillips
13710,822723,2026-06-16T18:56:27.860736,Live,1,top,3,0,0,3,2,,Starling Marte,Foster Griffin
13709,824912,2026-06-16T18:55:56.749542,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13708,824750,2026-06-16T18:55:55.888856,Live,1,bottom,0,0,0,0,0,,Masataka Yoshida,Dylan Cease
13707,824504,2026-06-16T18:55:54.969913,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13706,823535,2026-06-16T18:55:54.082046,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13705,823451,2026-06-16T18:55:53.252512,Live,1,bottom,0,0,0,2,2,1--,Kyle Schwarber,Tyler Phillips
13704,822723,2026-06-16T18:55:52.343464,Live,1,top,3,0,0,3,2,,Starling Marte,Foster Griffin
13703,824912,2026-06-16T18:55:21.223362,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13702,824750,2026-06-16T18:55:20.357346,Live,1,top,3,0,0,3,2,,Alejandro Kirk,Payton Tolle
13701,824504,2026-06-16T18:55:19.473609,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13700,823535,2026-06-16T18:55:18.568051,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13699,823451,2026-06-16T18:55:17.676547,Live,1,bottom,0,0,0,1,2,1--,Kyle Schwarber,Tyler Phillips
13698,822723,2026-06-16T18:55:16.794722,Live,1,top,3,0,0,3,2,,Starling Marte,Foster Griffin
13697,824912,2026-06-16T18:54:45.668367,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13696,824750,2026-06-16T18:54:44.741587,Live,1,top,3,0,0,3,2,,Alejandro Kirk,Payton Tolle
13695,824504,2026-06-16T18:54:43.854170,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13694,823535,2026-06-16T18:54:42.926618,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13693,823451,2026-06-16T18:54:42.026055,Live,1,bottom,0,0,0,0,1,1--,Kyle Schwarber,Tyler Phillips
13692,822723,2026-06-16T18:54:41.099410,Live,1,top,2,0,0,3,2,1-3,Starling Marte,Foster Griffin
13691,824912,2026-06-16T18:54:10.052786,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13690,824750,2026-06-16T18:54:09.190518,Live,1,top,3,0,0,3,2,,Alejandro Kirk,Payton Tolle
13689,824504,2026-06-16T18:54:08.344427,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13688,823535,2026-06-16T18:54:07.530276,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13687,823451,2026-06-16T18:54:06.695279,Live,1,bottom,0,0,0,0,0,1--,Kyle Schwarber,Tyler Phillips
13686,822723,2026-06-16T18:54:05.832965,Live,1,top,2,0,0,2,2,1-3,Starling Marte,Foster Griffin
13685,824912,2026-06-16T18:53:34.711252,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13684,824750,2026-06-16T18:53:33.821520,Live,1,top,3,0,0,3,2,,Alejandro Kirk,Payton Tolle
13683,824504,2026-06-16T18:53:32.974296,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13682,823535,2026-06-16T18:53:32.109009,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13681,823451,2026-06-16T18:53:31.043728,Live,1,bottom,0,0,0,1,0,,Brandon Marsh,Tyler Phillips
13680,822723,2026-06-16T18:53:30.149728,Live,1,top,2,0,0,2,0,1-3,Starling Marte,Foster Griffin
13679,824912,2026-06-16T18:52:58.992007,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13678,824750,2026-06-16T18:52:58.119404,Live,1,top,2,0,0,3,2,1--,Alejandro Kirk,Payton Tolle
13677,824504,2026-06-16T18:52:57.224820,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13676,823535,2026-06-16T18:52:56.379669,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13675,823451,2026-06-16T18:52:55.476829,Live,1,bottom,0,0,0,0,0,,Brandon Marsh,Tyler Phillips
13674,822723,2026-06-16T18:52:54.587335,Live,1,top,2,0,0,0,0,1-3,Starling Marte,Foster Griffin
13673,824912,2026-06-16T18:52:23.416935,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13672,824750,2026-06-16T18:52:22.481371,Live,1,top,2,0,0,2,2,1--,Alejandro Kirk,Payton Tolle
13671,824504,2026-06-16T18:52:21.628853,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13670,823535,2026-06-16T18:52:20.765507,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13669,823451,2026-06-16T18:52:19.848288,Live,1,top,3,0,0,3,3,,Heriberto Hernández,Jesús Luzardo
13668,822723,2026-06-16T18:52:18.981884,Live,1,top,2,0,0,3,2,--3,Maikel Garcia,Foster Griffin
13667,824912,2026-06-16T18:51:47.901350,Live,1,top,0,0,0,0,0,,Luis Arraez,Grant Holmes
13666,824750,2026-06-16T18:51:46.999185,Live,1,top,2,0,0,1,1,1--,Alejandro Kirk,Payton Tolle
13665,824504,2026-06-16T18:51:46.047080,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13664,823535,2026-06-16T18:51:45.074723,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13663,823451,2026-06-16T18:51:44.183346,Live,1,top,3,0,0,3,3,,Heriberto Hernández,Jesús Luzardo
13662,822723,2026-06-16T18:51:43.278467,Live,1,top,2,0,0,2,2,1--,Maikel Garcia,Foster Griffin
13661,824750,2026-06-16T18:51:12.140723,Live,1,top,2,0,0,0,0,1--,Alejandro Kirk,Payton Tolle
13660,824504,2026-06-16T18:51:11.262776,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13659,823535,2026-06-16T18:51:10.407713,Live,1,top,0,0,0,0,0,,Sam Antonacci,Gerrit Cole
13658,823451,2026-06-16T18:51:09.506712,Live,1,top,3,0,0,3,3,,Heriberto Hernández,Jesús Luzardo
13657,822723,2026-06-16T18:51:08.651361,Live,1,top,2,0,0,2,2,1--,Maikel Garcia,Foster Griffin
13656,824750,2026-06-16T18:50:37.622004,Live,1,top,1,0,0,2,2,1--,Vladimir Guerrero Jr.,Payton Tolle
13655,824504,2026-06-16T18:50:36.741443,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13654,823451,2026-06-16T18:50:35.879541,Live,1,top,2,0,0,3,2,--3,Heriberto Hernández,Jesús Luzardo
13653,822723,2026-06-16T18:50:34.928593,Live,1,top,2,0,0,1,2,1--,Maikel Garcia,Foster Griffin
13652,824750,2026-06-16T18:50:03.840894,Live,1,top,1,0,0,2,1,1--,Vladimir Guerrero Jr.,Payton Tolle
13651,824504,2026-06-16T18:50:02.982661,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13650,823451,2026-06-16T18:50:02.078300,Live,1,top,2,0,0,3,1,--3,Heriberto Hernández,Jesús Luzardo
13649,822723,2026-06-16T18:50:01.209773,Live,1,top,2,0,0,0,2,1--,Maikel Garcia,Foster Griffin
13648,824750,2026-06-16T18:49:30.147827,Live,1,top,1,0,0,2,0,1--,Vladimir Guerrero Jr.,Payton Tolle
13647,824504,2026-06-16T18:49:29.276838,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13646,823451,2026-06-16T18:49:28.415846,Live,1,top,2,0,0,2,0,--3,Heriberto Hernández,Jesús Luzardo
13645,822723,2026-06-16T18:49:27.570410,Live,1,top,2,0,0,0,1,1--,Maikel Garcia,Foster Griffin
13644,824750,2026-06-16T18:48:56.381166,Live,1,top,1,0,0,0,0,1--,Vladimir Guerrero Jr.,Payton Tolle
13643,824504,2026-06-16T18:48:55.502094,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13642,823451,2026-06-16T18:48:54.587046,Live,1,top,2,0,0,1,0,--3,Heriberto Hernández,Jesús Luzardo
13641,822723,2026-06-16T18:48:53.629740,Live,1,top,1,0,0,0,2,1--,Jac Caglianone,Foster Griffin
13640,824750,2026-06-16T18:48:22.505719,Live,1,top,0,0,0,1,2,1--,Ernie Clement,Payton Tolle
13639,824504,2026-06-16T18:48:21.641488,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13638,823451,2026-06-16T18:48:20.818693,Live,1,top,2,0,0,0,0,-2-,Heriberto Hernández,Jesús Luzardo
13637,822723,2026-06-16T18:48:19.920420,Live,1,top,1,0,0,0,1,1--,Jac Caglianone,Foster Griffin
13636,824750,2026-06-16T18:47:48.756239,Live,1,top,0,0,0,0,2,1--,Ernie Clement,Payton Tolle
13635,824504,2026-06-16T18:47:47.901259,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13634,823451,2026-06-16T18:47:47.013881,Live,1,top,1,0,0,1,1,1--,Liam Hicks,Jesús Luzardo
13633,822723,2026-06-16T18:47:46.096235,Live,1,top,1,0,0,1,1,,Bobby Witt Jr.,Foster Griffin
13632,824750,2026-06-16T18:47:15.016988,Live,1,top,0,0,0,0,0,1--,Ernie Clement,Payton Tolle
13631,824504,2026-06-16T18:47:14.153921,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13630,823451,2026-06-16T18:47:13.276587,Live,1,top,1,0,0,0,1,1--,Liam Hicks,Jesús Luzardo
13629,822723,2026-06-16T18:47:12.422121,Live,1,top,1,0,0,1,0,,Bobby Witt Jr.,Foster Griffin
13628,824750,2026-06-16T18:46:41.387574,Live,1,top,0,0,0,3,1,,George Springer,Payton Tolle
13627,824504,2026-06-16T18:46:40.488189,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13626,823451,2026-06-16T18:46:39.643981,Live,1,top,1,0,0,0,0,1--,Liam Hicks,Jesús Luzardo
13625,822723,2026-06-16T18:46:38.767888,Live,1,top,1,0,0,0,1,,Lane Thomas,Foster Griffin
13624,824750,2026-06-16T18:46:07.672597,Live,1,top,0,0,0,1,0,,George Springer,Payton Tolle
13623,824504,2026-06-16T18:46:06.834890,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13622,823451,2026-06-16T18:46:05.991888,Live,1,top,0,0,0,3,2,1--,Otto Lopez,Jesús Luzardo
13621,822723,2026-06-16T18:46:05.164480,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13620,824750,2026-06-16T18:45:34.052816,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13619,824504,2026-06-16T18:45:33.221375,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13618,823451,2026-06-16T18:45:32.380821,Live,1,top,0,0,0,3,1,1--,Otto Lopez,Jesús Luzardo
13617,822723,2026-06-16T18:45:31.523478,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13616,824750,2026-06-16T18:45:00.417403,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13615,824504,2026-06-16T18:44:59.518997,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13614,823451,2026-06-16T18:44:58.637632,Live,1,top,0,0,0,1,1,1--,Otto Lopez,Jesús Luzardo
13613,822723,2026-06-16T18:44:57.773241,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13612,824750,2026-06-16T18:44:26.649907,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13611,824504,2026-06-16T18:44:25.796877,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13610,823451,2026-06-16T18:44:24.892028,Live,1,top,0,0,0,0,1,1--,Otto Lopez,Jesús Luzardo
13609,822723,2026-06-16T18:44:23.979224,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13608,824750,2026-06-16T18:43:52.919635,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13607,824504,2026-06-16T18:43:52.071249,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13606,823451,2026-06-16T18:43:51.207121,Live,1,top,0,0,0,0,0,1--,Otto Lopez,Jesús Luzardo
13605,822723,2026-06-16T18:43:50.365402,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13604,824750,2026-06-16T18:43:19.240832,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13603,824504,2026-06-16T18:43:18.337996,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13602,823451,2026-06-16T18:43:17.448375,Live,1,top,0,0,0,1,2,,Xavier Edwards,Jesús Luzardo
13601,822723,2026-06-16T18:43:16.598372,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13600,824750,2026-06-16T18:42:45.477477,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13599,824504,2026-06-16T18:42:44.606322,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13598,823451,2026-06-16T18:42:43.756447,Live,1,top,0,0,0,1,1,,Xavier Edwards,Jesús Luzardo
13597,822723,2026-06-16T18:42:42.856521,Live,1,top,0,0,0,0,0,,Lane Thomas,Foster Griffin
13596,824750,2026-06-16T18:42:11.746290,Live,1,top,0,0,0,0,0,,George Springer,Payton Tolle
13595,824504,2026-06-16T18:42:10.903443,Live,1,top,0,0,0,0,0,,Carson Benge,Brady Singer
13594,823451,2026-06-16T18:42:10.079454,Live,1,top,0,0,0,0,0,,Xavier Edwards,Jesús Luzardo
