id,candidate_type,game_pk,game_id,market_ticker,event_ticker,market_type,settlement_horizon,selected_team_abbr,line_value,side,decision_time,available_data_cutoff,mlb_play_event_id,trigger_event_type,trigger_description,inning,half_inning,outs,score_away,score_home,runners_state,entry_yes_bid,entry_yes_ask,entry_no_bid,entry_no_ask,spread_cents,expected_fill_price,market_mismatch_score,baseball_support_score,execution_quality_score,risk_blocker_score,overall_watch_score,confidence_breakdown_json,baseball_context_json,market_context_json,guardrails_json,blocked_reason,eligible_for_paper,status,created_at,updated_at,dedupe_key,first_seen_at,last_seen_at,seen_count,opening_price_cents,current_mid_price_cents,price_delta_from_open_cents,has_baseline_price,implied_probability_open,implied_probability_current,baseline_explanation,baseline_source,baseline_quality,derivative_type,read_type,selected_derivative_type,derivative_rationale,rejected_derivatives_json
948,trailing_team_total_lag_watch,824993,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,KXMLBTEAMTOTAL-26JUN152140PITATH,team_total,full_game,PIT,3.0,YES,,,,trailing_team_total_lag,PIT trails 5-1 in inning 5; team total may be lagging,5,bottom,0,1,5,,77,79,,,2,,100.0,55.0,100.0,0.0,86.5,"{""market_mismatch"": 100.0, ""baseball_support"": 55.0, ""execution_quality"": 100.0, ""risk_blocker"": 0.0, ""overall_watch"": 86.5}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T23:09:59.887866,2026-06-15T23:11:59.911888,PIT@ATH|KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3|trailing_team_total_lag_watch|5|bottom|1|5|observed_only||80,2026-06-15T23:09:59.887806,2026-06-15T23:11:59.911888,3,11,78,67,1,0.11,0.78,"Market moved +67¢ from open (11¢ → 78¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
947,trailing_team_total_lag_watch,824993,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,KXMLBTEAMTOTAL-26JUN152140PITATH,team_total,full_game,PIT,3.0,YES,,,,trailing_team_total_lag,PIT trails 5-1 in inning 5; team total may be lagging,5,top,0,1,5,,77,79,,,2,,100.0,55.0,100.0,0.0,86.5,"{""market_mismatch"": 100.0, ""baseball_support"": 55.0, ""execution_quality"": 100.0, ""risk_blocker"": 0.0, ""overall_watch"": 86.5}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T23:05:59.834947,2026-06-15T23:08:59.874570,PIT@ATH|KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3|trailing_team_total_lag_watch|5|top|1|5|observed_only||80,2026-06-15T23:05:59.834910,2026-06-15T23:08:59.874570,4,11,78,67,1,0.11,0.78,"Market moved +67¢ from open (11¢ → 78¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
946,full_game_total_extreme_reprice_watch,824181,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,KXMLBTOTAL-26JUN152010DETHOU,full_game_total,full_game,,7.0,NO,,,,full_game_total_reprice,Full-game mid repriced +22c from open 73c after 1 scoring play(s),9,bottom,0,9,3,,94,96,,,2,,88.0,25.0,100.0,30.0,69.4,"{""market_mismatch"": 88.0, ""baseball_support"": 25.0, ""execution_quality"": 100.0, ""risk_blocker"": 30.0, ""overall_watch"": 69.4}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 25.0, ""support_reasons"": [""DET_defense=58""], ""contradiction_reasons"": [""HOU_defense=40""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""market_nearly_settled"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",market_nearly_settled,0,blocked,2026-06-15T23:05:59.833240,2026-06-15T23:08:59.873139,DET@HOU|KXMLBTOTAL-26JUN152010DETHOU-7|full_game_total_extreme_reprice_watch|9|bottom|9|3|blocked|market_nearly_settled|95,2026-06-15T23:05:59.833217,2026-06-15T23:08:59.873139,4,73,95,22,1,0.73,0.95,"Market moved +22¢ from open (73¢ → 95¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,fg_total,market_overreaction,fg_total,Full-game total selected because the read is a full-game total reprice/overreaction after scoring.,"[{""derivative_type"": ""fg_spread"", ""reason"": ""read is total-specific, not a run-line edge""}, {""derivative_type"": ""f5_total"", ""reason"": ""overreaction is to full-game total, not F5 window""}, {""derivative_type"": ""team_total"", ""reason"": ""signal is symmetric across both teams""}]"
945,trailing_team_total_lag_watch,824993,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,KXMLBTEAMTOTAL-26JUN152140PITATH,team_total,full_game,PIT,3.0,YES,,,,trailing_team_total_lag,PIT trails 5-1 in inning 4; team total may be lagging,4,bottom,2,1,5,1--,77,79,,,2,,100.0,55.0,100.0,0.0,86.5,"{""market_mismatch"": 100.0, ""baseball_support"": 55.0, ""execution_quality"": 100.0, ""risk_blocker"": 0.0, ""overall_watch"": 86.5}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-15T23:01:59.140611,2026-06-15T23:01:59.140611,PIT@ATH|KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3|trailing_team_total_lag_watch|4|bottom|1|5|blocked|rally_still_active|80,2026-06-15T23:01:59.140583,2026-06-15T23:01:59.140583,1,11,78,67,1,0.11,0.78,"Market moved +67¢ from open (11¢ → 78¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
944,trailing_team_total_lag_watch,824993,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,KXMLBTEAMTOTAL-26JUN152140PITATH,team_total,full_game,PIT,3.0,YES,,,,trailing_team_total_lag,PIT trails 5-1 in inning 4; team total may be lagging,4,bottom,2,1,5,,77,79,,,2,,100.0,55.0,100.0,0.0,86.5,"{""market_mismatch"": 100.0, ""baseball_support"": 55.0, ""execution_quality"": 100.0, ""risk_blocker"": 0.0, ""overall_watch"": 86.5}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T22:59:59.112313,2026-06-15T23:04:59.823046,PIT@ATH|KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3|trailing_team_total_lag_watch|4|bottom|1|5|observed_only||80,2026-06-15T22:59:59.112287,2026-06-15T23:04:59.823046,5,11,78,67,1,0.11,0.78,"Market moved +67¢ from open (11¢ → 78¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
943,full_game_total_extreme_reprice_watch,824181,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,KXMLBTOTAL-26JUN152010DETHOU,full_game_total,full_game,,7.0,NO,,,,full_game_total_reprice,Full-game mid repriced +22c from open 73c after 1 scoring play(s),9,top,1,9,3,,94,96,,,2,,88.0,25.0,100.0,30.0,69.4,"{""market_mismatch"": 88.0, ""baseball_support"": 25.0, ""execution_quality"": 100.0, ""risk_blocker"": 30.0, ""overall_watch"": 69.4}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 25.0, ""support_reasons"": [""DET_defense=58""], ""contradiction_reasons"": [""HOU_defense=40""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""market_nearly_settled"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",market_nearly_settled,0,blocked,2026-06-15T22:59:59.110921,2026-06-15T23:04:59.821674,DET@HOU|KXMLBTOTAL-26JUN152010DETHOU-7|full_game_total_extreme_reprice_watch|9|top|9|3|blocked|market_nearly_settled|95,2026-06-15T22:59:59.110896,2026-06-15T23:04:59.821674,6,73,95,22,1,0.73,0.95,"Market moved +22¢ from open (73¢ → 95¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,fg_total,market_overreaction,fg_total,Full-game total selected because the read is a full-game total reprice/overreaction after scoring.,"[{""derivative_type"": ""fg_spread"", ""reason"": ""read is total-specific, not a run-line edge""}, {""derivative_type"": ""f5_total"", ""reason"": ""overreaction is to full-game total, not F5 window""}, {""derivative_type"": ""team_total"", ""reason"": ""signal is symmetric across both teams""}]"
942,trailing_team_total_lag_watch,824993,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,KXMLBTEAMTOTAL-26JUN152140PITATH,team_total,full_game,PIT,3.0,YES,,,,trailing_team_total_lag,PIT trails 3-1 in inning 4; team total may be lagging,4,bottom,0,1,3,1--,77,79,,,2,,100.0,55.0,100.0,0.0,86.5,"{""market_mismatch"": 100.0, ""baseball_support"": 55.0, ""execution_quality"": 100.0, ""risk_blocker"": 0.0, ""overall_watch"": 86.5}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-15T22:56:59.075135,2026-06-15T22:58:59.099947,PIT@ATH|KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3|trailing_team_total_lag_watch|4|bottom|1|3|blocked|rally_still_active|80,2026-06-15T22:56:59.075107,2026-06-15T22:58:59.099947,3,11,78,67,1,0.11,0.78,"Market moved +67¢ from open (11¢ → 78¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
941,full_game_total_extreme_reprice_watch,824181,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,KXMLBTOTAL-26JUN152010DETHOU,full_game_total,full_game,,7.0,NO,,,,full_game_total_reprice,Full-game mid repriced +22c from open 73c after 1 scoring play(s),9,top,0,8,3,,94,96,,,2,,88.0,25.0,100.0,30.0,69.4,"{""market_mismatch"": 88.0, ""baseball_support"": 25.0, ""execution_quality"": 100.0, ""risk_blocker"": 30.0, ""overall_watch"": 69.4}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 25.0, ""support_reasons"": [""DET_defense=58""], ""contradiction_reasons"": [""HOU_defense=40""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""market_nearly_settled"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",market_nearly_settled,0,blocked,2026-06-15T22:55:59.059630,2026-06-15T22:58:59.098544,DET@HOU|KXMLBTOTAL-26JUN152010DETHOU-7|full_game_total_extreme_reprice_watch|9|top|8|3|blocked|market_nearly_settled|95,2026-06-15T22:55:59.059598,2026-06-15T22:58:59.098544,4,73,95,22,1,0.73,0.95,"Market moved +22¢ from open (73¢ → 95¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,fg_total,market_overreaction,fg_total,Full-game total selected because the read is a full-game total reprice/overreaction after scoring.,"[{""derivative_type"": ""fg_spread"", ""reason"": ""read is total-specific, not a run-line edge""}, {""derivative_type"": ""f5_total"", ""reason"": ""overreaction is to full-game total, not F5 window""}, {""derivative_type"": ""team_total"", ""reason"": ""signal is symmetric across both teams""}]"
940,trailing_team_total_lag_watch,824993,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,KXMLBTEAMTOTAL-26JUN152140PITATH,team_total,full_game,PIT,3.0,YES,,,,trailing_team_total_lag,PIT trails 3-1 in inning 4; team total may be lagging,4,top,3,1,3,,77,79,,,2,,100.0,55.0,100.0,0.0,86.5,"{""market_mismatch"": 100.0, ""baseball_support"": 55.0, ""execution_quality"": 100.0, ""risk_blocker"": 0.0, ""overall_watch"": 86.5}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T22:54:59.047592,2026-06-15T22:55:59.060933,PIT@ATH|KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3|trailing_team_total_lag_watch|4|top|1|3|observed_only||80,2026-06-15T22:54:59.047534,2026-06-15T22:55:59.060933,2,11,78,67,1,0.11,0.78,"Market moved +67¢ from open (11¢ → 78¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
939,trailing_team_total_lag_watch,824993,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,KXMLBTEAMTOTAL-26JUN152140PITATH,team_total,full_game,PIT,3.0,YES,,,,trailing_team_total_lag,PIT trails 3-1 in inning 4; team total may be lagging,4,top,1,1,3,1-3,77,79,,,2,,100.0,55.0,100.0,0.0,86.5,"{""market_mismatch"": 100.0, ""baseball_support"": 55.0, ""execution_quality"": 100.0, ""risk_blocker"": 0.0, ""overall_watch"": 86.5}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-15T22:51:59.006948,2026-06-15T22:53:59.034696,PIT@ATH|KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3|trailing_team_total_lag_watch|4|top|1|3|blocked|rally_still_active|80,2026-06-15T22:51:59.006918,2026-06-15T22:53:59.034696,3,11,78,67,1,0.11,0.78,"Market moved +67¢ from open (11¢ → 78¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
938,full_game_total_extreme_reprice_watch,824181,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,KXMLBTOTAL-26JUN152010DETHOU,full_game_total,full_game,,7.0,NO,,,,full_game_total_reprice,Full-game mid repriced +22c from open 73c after 1 scoring play(s),8,bottom,0,8,3,1--,94,96,,,2,,88.0,25.0,100.0,30.0,69.4,"{""market_mismatch"": 88.0, ""baseball_support"": 25.0, ""execution_quality"": 100.0, ""risk_blocker"": 30.0, ""overall_watch"": 69.4}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 25.0, ""support_reasons"": [""DET_defense=58""], ""contradiction_reasons"": [""HOU_defense=40""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-15T22:50:58.993249,2026-06-15T22:52:59.018190,DET@HOU|KXMLBTOTAL-26JUN152010DETHOU-7|full_game_total_extreme_reprice_watch|8|bottom|8|3|blocked|rally_still_active|95,2026-06-15T22:50:58.993224,2026-06-15T22:52:59.018190,3,73,95,22,1,0.73,0.95,"Market moved +22¢ from open (73¢ → 95¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,fg_total,market_overreaction,fg_total,Full-game total selected because the read is a full-game total reprice/overreaction after scoring.,"[{""derivative_type"": ""fg_spread"", ""reason"": ""read is total-specific, not a run-line edge""}, {""derivative_type"": ""f5_total"", ""reason"": ""overreaction is to full-game total, not F5 window""}, {""derivative_type"": ""team_total"", ""reason"": ""signal is symmetric across both teams""}]"
937,full_game_total_extreme_reprice_watch,824181,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,KXMLBTOTAL-26JUN152010DETHOU,full_game_total,full_game,,7.0,NO,,,,full_game_total_reprice,Full-game mid repriced +22c from open 73c after 1 scoring play(s),8,bottom,0,8,3,,94,96,,,2,,88.0,25.0,100.0,30.0,69.4,"{""market_mismatch"": 88.0, ""baseball_support"": 25.0, ""execution_quality"": 100.0, ""risk_blocker"": 30.0, ""overall_watch"": 69.4}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 25.0, ""support_reasons"": [""DET_defense=58""], ""contradiction_reasons"": [""HOU_defense=40""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""market_nearly_settled"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",market_nearly_settled,0,blocked,2026-06-15T22:49:58.981111,2026-06-15T22:54:59.046186,DET@HOU|KXMLBTOTAL-26JUN152010DETHOU-7|full_game_total_extreme_reprice_watch|8|bottom|8|3|blocked|market_nearly_settled|95,2026-06-15T22:49:58.981088,2026-06-15T22:54:59.046186,3,73,95,22,1,0.73,0.95,"Market moved +22¢ from open (73¢ → 95¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,fg_total,market_overreaction,fg_total,Full-game total selected because the read is a full-game total reprice/overreaction after scoring.,"[{""derivative_type"": ""fg_spread"", ""reason"": ""read is total-specific, not a run-line edge""}, {""derivative_type"": ""f5_total"", ""reason"": ""overreaction is to full-game total, not F5 window""}, {""derivative_type"": ""team_total"", ""reason"": ""signal is symmetric across both teams""}]"
936,trailing_team_total_lag_watch,824993,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,KXMLBTEAMTOTAL-26JUN152140PITATH,team_total,full_game,PIT,3.0,YES,,,,trailing_team_total_lag,PIT trails 3-0 in inning 4; team total may be lagging,4,top,0,0,3,1--,77,79,,,2,,100.0,55.0,100.0,0.0,86.5,"{""market_mismatch"": 100.0, ""baseball_support"": 55.0, ""execution_quality"": 100.0, ""risk_blocker"": 0.0, ""overall_watch"": 86.5}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-15T22:43:58.639788,2026-06-15T22:50:58.994557,PIT@ATH|KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3|trailing_team_total_lag_watch|4|top|0|3|blocked|rally_still_active|80,2026-06-15T22:43:58.639748,2026-06-15T22:50:58.994557,8,11,78,67,1,0.11,0.78,"Market moved +67¢ from open (11¢ → 78¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
935,full_game_total_extreme_reprice_watch,824181,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,KXMLBTOTAL-26JUN152010DETHOU,full_game_total,full_game,,7.0,NO,,,,full_game_total_reprice,Full-game mid repriced +22c from open 73c after 1 scoring play(s),8,top,1,8,3,1--,94,96,,,2,,88.0,25.0,100.0,30.0,69.4,"{""market_mismatch"": 88.0, ""baseball_support"": 25.0, ""execution_quality"": 100.0, ""risk_blocker"": 30.0, ""overall_watch"": 69.4}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": -25.0, ""team_context_adjustment"": 0.0, ""final_baseball_support_score"": 25.0, ""support_reasons"": [""DET_defense=58""], ""contradiction_reasons"": [""HOU_defense=40""], ""missing_context_reasons"": []}",,"{""passed"": false, ""blocked_reason"": ""rally_still_active"", ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active""]}",rally_still_active,0,blocked,2026-06-15T22:42:58.623438,2026-06-15T22:45:58.665384,DET@HOU|KXMLBTOTAL-26JUN152010DETHOU-7|full_game_total_extreme_reprice_watch|8|top|8|3|blocked|rally_still_active|95,2026-06-15T22:42:58.623416,2026-06-15T22:45:58.665384,4,73,95,22,1,0.73,0.95,"Market moved +22¢ from open (73¢ → 95¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,fg_total,market_overreaction,fg_total,Full-game total selected because the read is a full-game total reprice/overreaction after scoring.,"[{""derivative_type"": ""fg_spread"", ""reason"": ""read is total-specific, not a run-line edge""}, {""derivative_type"": ""f5_total"", ""reason"": ""overreaction is to full-game total, not F5 window""}, {""derivative_type"": ""team_total"", ""reason"": ""signal is symmetric across both teams""}]"
934,trailing_team_total_lag_watch,824993,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,KXMLBTEAMTOTAL-26JUN152140PITATH,team_total,full_game,PIT,3.0,YES,,,,trailing_team_total_lag,PIT trails 3-0 in inning 4; team total may be lagging,4,top,0,0,3,,77,79,,,2,,100.0,55.0,100.0,0.0,86.5,"{""market_mismatch"": 100.0, ""baseball_support"": 55.0, ""execution_quality"": 100.0, ""risk_blocker"": 0.0, ""overall_watch"": 86.5}","{""baseball_support_base"": 50.0, ""play_event_adjustment"": 0.0, ""team_context_adjustment"": 5.0, ""final_baseball_support_score"": 55.0, ""support_reasons"": [""ATH_defense=27""], ""contradiction_reasons"": [], ""missing_context_reasons"": []}",,"{""passed"": true, ""blocked_reason"": null, ""warnings"": [], ""guardrails_checked"": [""semantics_unclear"", ""horizon_mismatch"", ""missing_bid_ask"", ""wide_spread_hard_block"", ""wide_spread_observe_only"", ""rally_still_active"", ""market_nearly_settled""]}",,0,observed_only,2026-06-15T22:41:58.610935,2026-06-15T22:42:58.625422,PIT@ATH|KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3|trailing_team_total_lag_watch|4|top|0|3|observed_only||80,2026-06-15T22:41:58.610892,2026-06-15T22:42:58.625422,2,11,78,67,1,0.11,0.78,"Market moved +67¢ from open (11¢ → 78¢). Spread is 2¢. First observed baseline, not confirmed open.",first_discovery,medium,team_total,team_total_lag,team_total,Team total selected because the read is specific to one trailing team's remaining scoring path.,"[{""derivative_type"": ""fg_total"", ""reason"": ""full-game total includes leading team; read is team-specific""}, {""derivative_type"": ""fg_spread"", ""reason"": ""read is about trailing team's scoring, not game margin""}, {""derivative_type"": ""f5_total"", ""reason"": ""trailing team read is late-game, not F5 window""}]"
