id,market_ticker,snapped_at,yes_bids_json,yes_asks_json,spread_cents,mid_cents,raw_json,event_ticker,sport,home_team,away_team,game_pk,market_type,yes_bid,yes_ask,no_bid,no_ask,last_price,volume,open_interest,source
1729331,KXMLBTEAMTOTAL-26JUN161915SFATL-SF8,2026-06-16T23:46:40.721028+00:00,,,57,35,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""54f3b081-212a-4a24-ad23-1bf492100a8e"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161915SFATL-SF8"", ""price_dollars"": ""0.2000"", ""yes_bid_dollars"": ""0.0700"", ""yes_ask_dollars"": ""0.6400"", ""volume_fp"": ""5341.70"", ""open_interest_fp"": ""5341.70"", ""dollar_volume"": 2670, ""dollar_open_interest"": 2670, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""1.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599705, ""time"": ""2026-06-16T23:46:39.705686Z""}}",KXMLBTEAMTOTAL-26JUN161915SFATL,mlb,ATL,SF,,team_total,7,64,36,93,20,5341,5341,ws_ticker
1729328,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS6,2026-06-16T23:46:39.548683+00:00,,,14,23,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""b5f9d764-880e-4983-806b-8a26b87a73ba"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS6"", ""price_dollars"": ""0.2400"", ""yes_bid_dollars"": ""0.1600"", ""yes_ask_dollars"": ""0.3000"", ""volume_fp"": ""100.00"", ""open_interest_fp"": ""100.00"", ""dollar_volume"": 50, ""dollar_open_interest"": 50, ""yes_bid_size_fp"": ""2000.00"", ""yes_ask_size_fp"": ""2000.00"", ""last_trade_size_fp"": ""50.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599593, ""time"": ""2026-06-16T23:46:39.593445Z""}}",KXMLBTEAMTOTAL-26JUN161905CWSNYY,mlb,NYY,CWS,,team_total,16,30,70,84,24,100,100,ws_ticker
1729327,KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR5,2026-06-16T23:46:39.548239+00:00,,,54,36,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""8c003a7b-ed08-44e6-accb-b62d2e870739"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR5"", ""price_dollars"": ""0.4000"", ""yes_bid_dollars"": ""0.0900"", ""yes_ask_dollars"": ""0.6300"", ""volume_fp"": ""741.88"", ""open_interest_fp"": ""741.88"", ""dollar_volume"": 370, ""dollar_open_interest"": 370, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""80.00"", ""last_trade_size_fp"": ""95.96"", ""ts"": 1781653599, ""ts_ms"": 1781653599519, ""time"": ""2026-06-16T23:46:39.519309Z""}}",KXMLBTEAMTOTAL-26JUN161845TORBOS,mlb,BOS,TOR,,team_total,9,63,37,91,40,741,741,ws_ticker
1729326,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM8,2026-06-16T23:46:39.547775+00:00,,,57,35,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""242ed7c9-bc7c-4df8-9b82-2cd99970a17e"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM8"", ""price_dollars"": ""0.2500"", ""yes_bid_dollars"": ""0.0700"", ""yes_ask_dollars"": ""0.6400"", ""volume_fp"": ""260.80"", ""open_interest_fp"": ""260.80"", ""dollar_volume"": 130, ""dollar_open_interest"": 130, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""1.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599510, ""time"": ""2026-06-16T23:46:39.510127Z""}}",KXMLBTEAMTOTAL-26JUN161910NYMCIN,mlb,CIN,NYM,,team_total,7,64,36,93,25,260,260,ws_ticker
1729325,KXMLBTEAMTOTAL-26JUN161840MIAPHI-PHI8,2026-06-16T23:46:39.547301+00:00,,,42,76,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""9063171f-e6e2-4549-b1a7-8434b55c9d36"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161840MIAPHI-PHI8"", ""price_dollars"": ""0.7500"", ""yes_bid_dollars"": ""0.5500"", ""yes_ask_dollars"": ""0.9700"", ""volume_fp"": ""2383.36"", ""open_interest_fp"": ""2241.36"", ""dollar_volume"": 1191, ""dollar_open_interest"": 1120, ""yes_bid_size_fp"": ""80.00"", ""yes_ask_size_fp"": ""4.03"", ""last_trade_size_fp"": ""71.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599504, ""time"": ""2026-06-16T23:46:39.504129Z""}}",KXMLBTEAMTOTAL-26JUN161840MIAPHI,mlb,PHI,MIA,,team_total,55,97,3,45,75,2383,2241,ws_ticker
1729324,KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS8,2026-06-16T23:46:39.546834+00:00,,,58,35,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""fa65d2cf-a857-421a-adbb-00ced826990f"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161845TORBOS-BOS8"", ""price_dollars"": ""0.0900"", ""yes_bid_dollars"": ""0.0600"", ""yes_ask_dollars"": ""0.6400"", ""volume_fp"": ""2006.00"", ""open_interest_fp"": ""2006.00"", ""dollar_volume"": 1003, ""dollar_open_interest"": 1003, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""1.00"", ""last_trade_size_fp"": ""3.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599488, ""time"": ""2026-06-16T23:46:39.488201Z""}}",KXMLBTEAMTOTAL-26JUN161845TORBOS,mlb,BOS,TOR,,team_total,6,64,36,94,9,2006,2006,ws_ticker
1729323,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS7,2026-06-16T23:46:39.546380+00:00,,,13,16,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""59f9f7d3-95a3-4f33-ba0b-09954b4ffd4c"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS7"", ""price_dollars"": ""0.1600"", ""yes_bid_dollars"": ""0.1000"", ""yes_ask_dollars"": ""0.2300"", ""volume_fp"": ""1003.36"", ""open_interest_fp"": ""1003.36"", ""dollar_volume"": 501, ""dollar_open_interest"": 501, ""yes_bid_size_fp"": ""2000.00"", ""yes_ask_size_fp"": ""2000.00"", ""last_trade_size_fp"": ""12.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599385, ""time"": ""2026-06-16T23:46:39.385308Z""}}",KXMLBTEAMTOTAL-26JUN161905CWSNYY,mlb,NYY,CWS,,team_total,10,23,77,90,16,1003,1003,ws_ticker
1729322,KXMLBTEAMTOTAL-26JUN161910NYMCIN-CIN5,2026-06-16T23:46:39.545718+00:00,,,51,65,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""cd426834-fad1-4653-9644-cf66cc1e0ad8"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161910NYMCIN-CIN5"", ""price_dollars"": ""0.8600"", ""yes_bid_dollars"": ""0.4000"", ""yes_ask_dollars"": ""0.9100"", ""volume_fp"": ""6821.24"", ""open_interest_fp"": ""6815.24"", ""dollar_volume"": 3410, ""dollar_open_interest"": 3407, ""yes_bid_size_fp"": ""450.00"", ""yes_ask_size_fp"": ""1.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599322, ""time"": ""2026-06-16T23:46:39.322529Z""}}",KXMLBTEAMTOTAL-26JUN161910NYMCIN,mlb,CIN,NYM,,team_total,40,91,9,60,86,6821,6815,ws_ticker
1729321,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM5,2026-06-16T23:46:39.545219+00:00,,,15,43,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""a709f2b5-1e42-45a4-810b-86da9db8fbbe"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM5"", ""price_dollars"": ""0.3700"", ""yes_bid_dollars"": ""0.3600"", ""yes_ask_dollars"": ""0.5100"", ""volume_fp"": ""25201.78"", ""open_interest_fp"": ""25094.68"", ""dollar_volume"": 12600, ""dollar_open_interest"": 12547, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""50.00"", ""last_trade_size_fp"": ""28.39"", ""ts"": 1781653599, ""ts_ms"": 1781653599308, ""time"": ""2026-06-16T23:46:39.308688Z""}}",KXMLBTEAMTOTAL-26JUN161910NYMCIN,mlb,CIN,NYM,,team_total,36,51,49,64,37,25201,25094,ws_ticker
1729320,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA3,2026-06-16T23:46:39.544639+00:00,,,12,31,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""2be9f0a1-f03a-49ea-bd34-0b83d65299b4"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA3"", ""price_dollars"": ""0.3500"", ""yes_bid_dollars"": ""0.2500"", ""yes_ask_dollars"": ""0.3700"", ""volume_fp"": ""1544.30"", ""open_interest_fp"": ""1063.36"", ""dollar_volume"": 772, ""dollar_open_interest"": 531, ""yes_bid_size_fp"": ""50.00"", ""yes_ask_size_fp"": ""50.00"", ""last_trade_size_fp"": ""37.05"", ""ts"": 1781653599, ""ts_ms"": 1781653599293, ""time"": ""2026-06-16T23:46:39.293034Z""}}",KXMLBTEAMTOTAL-26JUN161840MIAPHI,mlb,PHI,MIA,,team_total,25,37,63,75,35,1544,1063,ws_ticker
1729319,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS4,2026-06-16T23:46:39.544167+00:00,,,19,53,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""1856da41-1293-4dee-b113-11f31adf4d84"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS4"", ""price_dollars"": ""0.6200"", ""yes_bid_dollars"": ""0.4400"", ""yes_ask_dollars"": ""0.6300"", ""volume_fp"": ""6378.62"", ""open_interest_fp"": ""6339.98"", ""dollar_volume"": 3189, ""dollar_open_interest"": 3169, ""yes_bid_size_fp"": ""2000.00"", ""yes_ask_size_fp"": ""2000.00"", ""last_trade_size_fp"": ""31.48"", ""ts"": 1781653599, ""ts_ms"": 1781653599249, ""time"": ""2026-06-16T23:46:39.249341Z""}}",KXMLBTEAMTOTAL-26JUN161905CWSNYY,mlb,NYY,CWS,,team_total,44,63,37,56,62,6378,6339,ws_ticker
1729318,KXMLBTEAMTOTAL-26JUN161910NYMCIN-CIN8,2026-06-16T23:46:39.543726+00:00,,,74,54,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""b0006a9f-f53a-4185-bc68-216318b6ac3c"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161910NYMCIN-CIN8"", ""price_dollars"": ""0.9400"", ""yes_bid_dollars"": ""0.1700"", ""yes_ask_dollars"": ""0.9100"", ""volume_fp"": ""1424.34"", ""open_interest_fp"": ""1357.62"", ""dollar_volume"": 712, ""dollar_open_interest"": 678, ""yes_bid_size_fp"": ""450.00"", ""yes_ask_size_fp"": ""450.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599205, ""time"": ""2026-06-16T23:46:39.205995Z""}}",KXMLBTEAMTOTAL-26JUN161910NYMCIN,mlb,CIN,NYM,,team_total,17,91,9,83,94,1424,1357,ws_ticker
1729317,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA5,2026-06-16T23:46:39.543311+00:00,,,49,33,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""afbef73f-07f9-4d73-8d56-a4397d72c047"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA5"", ""price_dollars"": ""0.1000"", ""yes_bid_dollars"": ""0.0900"", ""yes_ask_dollars"": ""0.5800"", ""volume_fp"": ""3729.76"", ""open_interest_fp"": ""3633.76"", ""dollar_volume"": 1864, ""dollar_open_interest"": 1816, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""400.00"", ""last_trade_size_fp"": ""24.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599204, ""time"": ""2026-06-16T23:46:39.204457Z""}}",KXMLBTEAMTOTAL-26JUN161840MIAPHI,mlb,PHI,MIA,,team_total,9,58,42,91,10,3729,3633,ws_ticker
1729316,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS8,2026-06-16T23:46:39.542858+00:00,,,12,13,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""ec0a2da8-21e9-4d0d-9141-46022f3da1d1"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS8"", ""price_dollars"": ""0.1100"", ""yes_bid_dollars"": ""0.0700"", ""yes_ask_dollars"": ""0.1900"", ""volume_fp"": ""4840.10"", ""open_interest_fp"": ""4840.10"", ""dollar_volume"": 2420, ""dollar_open_interest"": 2420, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""2000.00"", ""last_trade_size_fp"": ""3.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599185, ""time"": ""2026-06-16T23:46:39.185056Z""}}",KXMLBTEAMTOTAL-26JUN161905CWSNYY,mlb,NYY,CWS,,team_total,7,19,81,93,11,4840,4840,ws_ticker
1729315,KXMLBTEAMTOTAL-26JUN161915SFATL-SF4,2026-06-16T23:46:39.542401+00:00,,,50,61,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""0236e39d-1e7b-4e4f-8a90-af7cbc573aed"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161915SFATL-SF4"", ""price_dollars"": ""0.7400"", ""yes_bid_dollars"": ""0.3600"", ""yes_ask_dollars"": ""0.8600"", ""volume_fp"": ""11243.90"", ""open_interest_fp"": ""11131.90"", ""dollar_volume"": 5621, ""dollar_open_interest"": 5565, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""4.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599163, ""time"": ""2026-06-16T23:46:39.163506Z""}}",KXMLBTEAMTOTAL-26JUN161915SFATL,mlb,ATL,SF,,team_total,36,86,14,64,74,11243,11131,ws_ticker
1729314,KXMLBTEAMTOTAL-26JUN161915SFATL-ATL4,2026-06-16T23:46:39.541860+00:00,,,23,74,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""22105ef2-23b8-421d-971f-483525ee70ef"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161915SFATL-ATL4"", ""price_dollars"": ""0.6900"", ""yes_bid_dollars"": ""0.6300"", ""yes_ask_dollars"": ""0.8600"", ""volume_fp"": ""3763.46"", ""open_interest_fp"": ""3763.46"", ""dollar_volume"": 1881, ""dollar_open_interest"": 1881, ""yes_bid_size_fp"": ""2050.00"", ""yes_ask_size_fp"": ""1.00"", ""last_trade_size_fp"": ""19.32"", ""ts"": 1781653599, ""ts_ms"": 1781653599107, ""time"": ""2026-06-16T23:46:39.107614Z""}}",KXMLBTEAMTOTAL-26JUN161915SFATL,mlb,ATL,SF,,team_total,63,86,14,37,69,3763,3763,ws_ticker
1729313,KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR8,2026-06-16T23:46:39.541414+00:00,,,43,28,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""5cc088f1-1edb-40a6-9b06-bfaae086e9b8"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR8"", ""price_dollars"": ""0.1300"", ""yes_bid_dollars"": ""0.0700"", ""yes_ask_dollars"": ""0.5000"", ""volume_fp"": ""654.00"", ""open_interest_fp"": ""654.00"", ""dollar_volume"": 327, ""dollar_open_interest"": 327, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""50.00"", ""last_trade_size_fp"": ""3.00"", ""ts"": 1781653599, ""ts_ms"": 1781653599070, ""time"": ""2026-06-16T23:46:39.070324Z""}}",KXMLBTEAMTOTAL-26JUN161845TORBOS,mlb,BOS,TOR,,team_total,7,50,50,93,13,654,654,ws_ticker
1729312,KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR4,2026-06-16T23:46:39.540850+00:00,,,41,57,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""195fab34-4d60-4739-b935-58ac2a525d2f"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR4"", ""price_dollars"": ""0.7800"", ""yes_bid_dollars"": ""0.3700"", ""yes_ask_dollars"": ""0.7800"", ""volume_fp"": ""1869.08"", ""open_interest_fp"": ""1156.44"", ""dollar_volume"": 934, ""dollar_open_interest"": 578, ""yes_bid_size_fp"": ""4.26"", ""yes_ask_size_fp"": ""450.00"", ""last_trade_size_fp"": ""4.26"", ""ts"": 1781653599, ""ts_ms"": 1781653599070, ""time"": ""2026-06-16T23:46:39.070135Z""}}",KXMLBTEAMTOTAL-26JUN161845TORBOS,mlb,BOS,TOR,,team_total,37,78,22,63,78,1869,1156,ws_ticker
1729311,KXMLBTEAMTOTAL-26JUN161915SFATL-ATL5,2026-06-16T23:46:39.540317+00:00,,,38,71,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""434c76e4-eb62-4321-a470-ee41959cbd53"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161915SFATL-ATL5"", ""price_dollars"": ""0.8600"", ""yes_bid_dollars"": ""0.5200"", ""yes_ask_dollars"": ""0.9000"", ""volume_fp"": ""26321.84"", ""open_interest_fp"": ""26299.84"", ""dollar_volume"": 13160, ""dollar_open_interest"": 13149, ""yes_bid_size_fp"": ""1600.00"", ""yes_ask_size_fp"": ""3050.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653598, ""ts_ms"": 1781653598825, ""time"": ""2026-06-16T23:46:38.825374Z""}}",KXMLBTEAMTOTAL-26JUN161915SFATL,mlb,ATL,SF,,team_total,52,90,10,48,86,26321,26299,ws_ticker
1729310,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS5,2026-06-16T23:46:39.539894+00:00,,,34,45,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""614d37e9-ae38-4e6a-9c39-944c66326ac1"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS5"", ""price_dollars"": ""0.3100"", ""yes_bid_dollars"": ""0.2800"", ""yes_ask_dollars"": ""0.6200"", ""volume_fp"": ""728.72"", ""open_interest_fp"": ""726.72"", ""dollar_volume"": 364, ""dollar_open_interest"": 363, ""yes_bid_size_fp"": ""2000.00"", ""yes_ask_size_fp"": ""80.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653598, ""ts_ms"": 1781653598682, ""time"": ""2026-06-16T23:46:38.682479Z""}}",KXMLBTEAMTOTAL-26JUN161905CWSNYY,mlb,NYY,CWS,,team_total,28,62,38,72,31,728,726,ws_ticker
1729309,KXMLBTEAMTOTAL-26JUN161915SFATL-SF2,2026-06-16T23:46:39.539458+00:00,,,56,65,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""04299b93-3177-4757-b69a-742b3f500713"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161915SFATL-SF2"", ""price_dollars"": ""0.8200"", ""yes_bid_dollars"": ""0.3700"", ""yes_ask_dollars"": ""0.9300"", ""volume_fp"": ""91.26"", ""open_interest_fp"": ""91.26"", ""dollar_volume"": 45, ""dollar_open_interest"": 45, ""yes_bid_size_fp"": ""80.00"", ""yes_ask_size_fp"": ""1.00"", ""last_trade_size_fp"": ""23.00"", ""ts"": 1781653598, ""ts_ms"": 1781653598673, ""time"": ""2026-06-16T23:46:38.67336Z""}}",KXMLBTEAMTOTAL-26JUN161915SFATL,mlb,ATL,SF,,team_total,37,93,7,63,82,91,91,ws_ticker
1729308,KXMLBTEAMTOTAL-26JUN161905CWSNYY-NYY7,2026-06-16T23:46:39.538951+00:00,,,12,22,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""b9fbcf07-c64b-48aa-82dd-0abbbecab468"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161905CWSNYY-NYY7"", ""price_dollars"": ""0.2200"", ""yes_bid_dollars"": ""0.1600"", ""yes_ask_dollars"": ""0.2800"", ""volume_fp"": ""90.50"", ""open_interest_fp"": ""90.50"", ""dollar_volume"": 45, ""dollar_open_interest"": 45, ""yes_bid_size_fp"": ""2000.00"", ""yes_ask_size_fp"": ""2000.00"", ""last_trade_size_fp"": ""2.15"", ""ts"": 1781653598, ""ts_ms"": 1781653598622, ""time"": ""2026-06-16T23:46:38.62215Z""}}",KXMLBTEAMTOTAL-26JUN161905CWSNYY,mlb,NYY,CWS,,team_total,16,28,72,84,22,90,90,ws_ticker
1729307,KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR5,2026-06-16T23:46:38.567598+00:00,,,51,34,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""8c003a7b-ed08-44e6-accb-b62d2e870739"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR5"", ""price_dollars"": ""0.4000"", ""yes_bid_dollars"": ""0.0900"", ""yes_ask_dollars"": ""0.6000"", ""volume_fp"": ""741.88"", ""open_interest_fp"": ""741.88"", ""dollar_volume"": 370, ""dollar_open_interest"": 370, ""yes_bid_size_fp"": ""81.00"", ""yes_ask_size_fp"": ""530.00"", ""last_trade_size_fp"": ""95.96"", ""ts"": 1781653598, ""ts_ms"": 1781653598603, ""time"": ""2026-06-16T23:46:38.603892Z""}}",KXMLBTEAMTOTAL-26JUN161845TORBOS,mlb,BOS,TOR,,team_total,9,60,40,91,40,741,741,ws_ticker
1729306,KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR8,2026-06-16T23:46:38.567174+00:00,,,48,31,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""5cc088f1-1edb-40a6-9b06-bfaae086e9b8"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR8"", ""price_dollars"": ""0.1300"", ""yes_bid_dollars"": ""0.0700"", ""yes_ask_dollars"": ""0.5500"", ""volume_fp"": ""654.00"", ""open_interest_fp"": ""654.00"", ""dollar_volume"": 327, ""dollar_open_interest"": 327, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""80.00"", ""last_trade_size_fp"": ""3.00"", ""ts"": 1781653598, ""ts_ms"": 1781653598564, ""time"": ""2026-06-16T23:46:38.56491Z""}}",KXMLBTEAMTOTAL-26JUN161845TORBOS,mlb,BOS,TOR,,team_total,7,55,45,93,13,654,654,ws_ticker
1729305,KXMLBTEAMTOTAL-26JUN161915SFATL-ATL5,2026-06-16T23:46:38.566767+00:00,,,54,64,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""434c76e4-eb62-4321-a470-ee41959cbd53"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161915SFATL-ATL5"", ""price_dollars"": ""0.8600"", ""yes_bid_dollars"": ""0.3700"", ""yes_ask_dollars"": ""0.9100"", ""volume_fp"": ""26321.84"", ""open_interest_fp"": ""26299.84"", ""dollar_volume"": 13160, ""dollar_open_interest"": 13149, ""yes_bid_size_fp"": ""80.00"", ""yes_ask_size_fp"": ""1001.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653598, ""ts_ms"": 1781653598543, ""time"": ""2026-06-16T23:46:38.543478Z""}}",KXMLBTEAMTOTAL-26JUN161915SFATL,mlb,ATL,SF,,team_total,37,91,9,63,86,26321,26299,ws_ticker
1729304,KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR4,2026-06-16T23:46:38.566354+00:00,,,44,59,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""195fab34-4d60-4739-b935-58ac2a525d2f"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161845TORBOS-TOR4"", ""price_dollars"": ""0.7800"", ""yes_bid_dollars"": ""0.3700"", ""yes_ask_dollars"": ""0.8100"", ""volume_fp"": ""1869.08"", ""open_interest_fp"": ""1156.44"", ""dollar_volume"": 934, ""dollar_open_interest"": 578, ""yes_bid_size_fp"": ""4.26"", ""yes_ask_size_fp"": ""80.00"", ""last_trade_size_fp"": ""4.26"", ""ts"": 1781653598, ""ts_ms"": 1781653598522, ""time"": ""2026-06-16T23:46:38.522296Z""}}",KXMLBTEAMTOTAL-26JUN161845TORBOS,mlb,BOS,TOR,,team_total,37,81,19,63,78,1869,1156,ws_ticker
1729303,KXMLBTEAMTOTAL-26JUN161905CWSNYY-NYY7,2026-06-16T23:46:38.565919+00:00,,,11,21,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""b9fbcf07-c64b-48aa-82dd-0abbbecab468"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161905CWSNYY-NYY7"", ""price_dollars"": ""0.2200"", ""yes_bid_dollars"": ""0.1600"", ""yes_ask_dollars"": ""0.2700"", ""volume_fp"": ""90.50"", ""open_interest_fp"": ""90.50"", ""dollar_volume"": 45, ""dollar_open_interest"": 45, ""yes_bid_size_fp"": ""2000.00"", ""yes_ask_size_fp"": ""950.00"", ""last_trade_size_fp"": ""2.15"", ""ts"": 1781653598, ""ts_ms"": 1781653598496, ""time"": ""2026-06-16T23:46:38.496726Z""}}",KXMLBTEAMTOTAL-26JUN161905CWSNYY,mlb,NYY,CWS,,team_total,16,27,73,84,22,90,90,ws_ticker
1729302,KXMLBTEAMTOTAL-26JUN161915SFATL-ATL6,2026-06-16T23:46:38.565493+00:00,,,24,52,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""5c3fbd4a-a245-4072-b740-1ddb581b88f2"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161915SFATL-ATL6"", ""price_dollars"": ""0.5600"", ""yes_bid_dollars"": ""0.4000"", ""yes_ask_dollars"": ""0.6400"", ""volume_fp"": ""1854.22"", ""open_interest_fp"": ""1848.22"", ""dollar_volume"": 927, ""dollar_open_interest"": 924, ""yes_bid_size_fp"": ""50.00"", ""yes_ask_size_fp"": ""1.00"", ""last_trade_size_fp"": ""80.77"", ""ts"": 1781653598, ""ts_ms"": 1781653598495, ""time"": ""2026-06-16T23:46:38.495634Z""}}",KXMLBTEAMTOTAL-26JUN161915SFATL,mlb,ATL,SF,,team_total,40,64,36,60,56,1854,1848,ws_ticker
