game_date,away_team,home_team,start_time,away_pitcher,home_pitcher,sportsbook,away_moneyline,home_moneyline,opener_away,opener_home,source_url,parse_method
2024-07-10,Texas Rangers,Los Angeles Angels,2024-07-11T01:38:00,M. Lorenzen,G. Canning,FanDuel,-130,+110,-142,+120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Texas Rangers,Los Angeles Angels,2024-07-11T01:38:00,M. Lorenzen,G. Canning,Caesars,-130,+110,-145,+122,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Texas Rangers,Los Angeles Angels,2024-07-11T01:38:00,M. Lorenzen,G. Canning,bet365,-125,+105,-140,+120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Texas Rangers,Los Angeles Angels,2024-07-11T01:38:00,M. Lorenzen,G. Canning,DraftKings,-120,-110,-148,+124,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Atlanta Braves,Arizona Diamondbacks,2024-07-11T01:40:00,C. Sale,Z. Gallen,BetMGM,-125,+105,-130,+105,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Atlanta Braves,Arizona Diamondbacks,2024-07-11T01:40:00,C. Sale,Z. Gallen,FanDuel,-120,+102,-102,-116,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Atlanta Braves,Arizona Diamondbacks,2024-07-11T01:40:00,C. Sale,Z. Gallen,Caesars,-125,+105,+105,-125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Atlanta Braves,Arizona Diamondbacks,2024-07-11T01:40:00,C. Sale,Z. Gallen,bet365,-120,+100,+105,-125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Atlanta Braves,Arizona Diamondbacks,2024-07-11T01:40:00,C. Sale,Z. Gallen,DraftKings,-120,+100,+105,-125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Toronto Blue Jays,San Francisco Giants,2024-07-11T01:45:00,C. Bassitt,L. Webb,BetMGM,+125,-150,+125,-150,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Toronto Blue Jays,San Francisco Giants,2024-07-11T01:45:00,C. Bassitt,L. Webb,FanDuel,+136,-162,+118,-138,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Toronto Blue Jays,San Francisco Giants,2024-07-11T01:45:00,C. Bassitt,L. Webb,Caesars,+135,-161,+122,-145,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Toronto Blue Jays,San Francisco Giants,2024-07-11T01:45:00,C. Bassitt,L. Webb,bet365,+135,-160,+120,-140,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2024-07-10,Toronto Blue Jays,San Francisco Giants,2024-07-11T01:45:00,C. Bassitt,L. Webb,DraftKings,+136,-162,+124,-148,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2024-07-10,embedded_json
2023-07-15,San Diego Padres,Philadelphia Phillies,2023-07-15T17:05:00,B. Snell,R. Suarez,BetMGM,-165,+140,-135,+110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Diego Padres,Philadelphia Phillies,2023-07-15T17:05:00,B. Snell,R. Suarez,FanDuel,-164,+138,-120,+102,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Diego Padres,Philadelphia Phillies,2023-07-15T17:05:00,B. Snell,R. Suarez,Caesars,-164,+140,-130,+110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Diego Padres,Philadelphia Phillies,2023-07-15T17:05:00,B. Snell,R. Suarez,bet365,-160,+140,-130,+110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Diego Padres,Philadelphia Phillies,2023-07-15T17:05:00,B. Snell,R. Suarez,DraftKings,-180,+145,-135,+115,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Tampa Bay Rays,Kansas City Royals,2023-07-15T18:10:00,T. Glasnow,A. Marsh,BetMGM,-275,+220,-300,+240,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Tampa Bay Rays,Kansas City Royals,2023-07-15T18:10:00,T. Glasnow,A. Marsh,FanDuel,-275,+225,-330,+265,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Tampa Bay Rays,Kansas City Royals,2023-07-15T18:10:00,T. Glasnow,A. Marsh,Caesars,-278,+222,-323,+250,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Tampa Bay Rays,Kansas City Royals,2023-07-15T18:10:00,T. Glasnow,A. Marsh,bet365,-280,+230,-320,+260,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Tampa Bay Rays,Kansas City Royals,2023-07-15T18:10:00,T. Glasnow,A. Marsh,DraftKings,-260,+220,-285,+240,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Washington Nationals,St. Louis Cardinals,2023-07-15T18:15:00,J. Irvin,S. Matz,BetMGM,+155,-190,+165,-200,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Washington Nationals,St. Louis Cardinals,2023-07-15T18:15:00,J. Irvin,S. Matz,FanDuel,+164,-196,+164,-196,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Washington Nationals,St. Louis Cardinals,2023-07-15T18:15:00,J. Irvin,S. Matz,Caesars,+158,-189,+158,-189,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Washington Nationals,St. Louis Cardinals,2023-07-15T18:15:00,J. Irvin,S. Matz,bet365,+175,-210,+167,-192,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Washington Nationals,St. Louis Cardinals,2023-07-15T18:15:00,J. Irvin,S. Matz,DraftKings,+160,-190,+205,-245,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Boston Red Sox,Chicago Cubs,2023-07-15T18:20:00,J. Paxton,M. Stroman,BetMGM,-115,-105,+105,-125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Boston Red Sox,Chicago Cubs,2023-07-15T18:20:00,J. Paxton,M. Stroman,FanDuel,-116,-102,+104,-122,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Boston Red Sox,Chicago Cubs,2023-07-15T18:20:00,J. Paxton,M. Stroman,Caesars,-115,-105,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Boston Red Sox,Chicago Cubs,2023-07-15T18:20:00,J. Paxton,M. Stroman,bet365,-115,-105,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Boston Red Sox,Chicago Cubs,2023-07-15T18:20:00,J. Paxton,M. Stroman,DraftKings,-120,+100,+115,-135,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Arizona Diamondbacks,Toronto Blue Jays,2023-07-15T19:07:00,Z. Gallen,C. Bassitt,BetMGM,+100,-120,+135,-160,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Arizona Diamondbacks,Toronto Blue Jays,2023-07-15T19:07:00,Z. Gallen,C. Bassitt,FanDuel,+102,-120,+130,-154,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Arizona Diamondbacks,Toronto Blue Jays,2023-07-15T19:07:00,Z. Gallen,C. Bassitt,Caesars,+100,-120,+130,-154,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Arizona Diamondbacks,Toronto Blue Jays,2023-07-15T19:07:00,Z. Gallen,C. Bassitt,bet365,+100,-120,+130,-150,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Arizona Diamondbacks,Toronto Blue Jays,2023-07-15T19:07:00,Z. Gallen,C. Bassitt,DraftKings,-115,-115,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Cleveland Guardians,Texas Rangers,2023-07-15T20:05:00,G. Williams,A. Heaney,BetMGM,+140,-165,+135,-160,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Cleveland Guardians,Texas Rangers,2023-07-15T20:05:00,G. Williams,A. Heaney,FanDuel,+142,-168,+138,-164,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Cleveland Guardians,Texas Rangers,2023-07-15T20:05:00,G. Williams,A. Heaney,Caesars,+148,-175,+135,-161,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Cleveland Guardians,Texas Rangers,2023-07-15T20:05:00,G. Williams,A. Heaney,bet365,+140,-160,+140,-160,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Cleveland Guardians,Texas Rangers,2023-07-15T20:05:00,G. Williams,A. Heaney,DraftKings,+135,-165,+155,-180,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Francisco Giants,Pittsburgh Pirates,2023-07-15T23:05:00,A. Cobb,J. Oviedo,BetMGM,-160,+135,-160,+135,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Francisco Giants,Pittsburgh Pirates,2023-07-15T23:05:00,A. Cobb,J. Oviedo,FanDuel,-158,+134,-146,+124,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Francisco Giants,Pittsburgh Pirates,2023-07-15T23:05:00,A. Cobb,J. Oviedo,Caesars,-161,+135,-154,+130,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Francisco Giants,Pittsburgh Pirates,2023-07-15T23:05:00,A. Cobb,J. Oviedo,bet365,-160,+140,-150,+130,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Francisco Giants,Pittsburgh Pirates,2023-07-15T23:05:00,A. Cobb,J. Oviedo,DraftKings,-155,+135,-165,+140,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Miami Marlins,Baltimore Orioles,2023-07-15T23:05:00,B. Garrett,K. Gibson,BetMGM,+100,-120,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Miami Marlins,Baltimore Orioles,2023-07-15T23:05:00,B. Garrett,K. Gibson,FanDuel,+102,-120,+102,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Miami Marlins,Baltimore Orioles,2023-07-15T23:05:00,B. Garrett,K. Gibson,Caesars,+100,-120,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Miami Marlins,Baltimore Orioles,2023-07-15T23:05:00,B. Garrett,K. Gibson,bet365,+100,-120,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Miami Marlins,Baltimore Orioles,2023-07-15T23:05:00,B. Garrett,K. Gibson,DraftKings,+100,-120,-105,-115,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Diego Padres,Philadelphia Phillies,2023-07-15T23:05:00,R. Weathers,T. Walker,BetMGM,-105,-115,+120,-145,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Diego Padres,Philadelphia Phillies,2023-07-15T23:05:00,R. Weathers,T. Walker,FanDuel,+104,-122,+126,-148,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Diego Padres,Philadelphia Phillies,2023-07-15T23:05:00,R. Weathers,T. Walker,Caesars,+100,-120,+130,-154,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Diego Padres,Philadelphia Phillies,2023-07-15T23:05:00,R. Weathers,T. Walker,bet365,+100,-120,+130,-150,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,San Diego Padres,Philadelphia Phillies,2023-07-15T23:05:00,R. Weathers,T. Walker,DraftKings,-105,-125,+115,-135,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Minnesota Twins,Oakland Athletics,2023-07-15T23:07:00,P. Lopez,A. Pruitt,BetMGM,-250,+190,-250,+190,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Minnesota Twins,Oakland Athletics,2023-07-15T23:07:00,P. Lopez,A. Pruitt,FanDuel,-250,+205,-225,+188,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Minnesota Twins,Oakland Athletics,2023-07-15T23:07:00,P. Lopez,A. Pruitt,Caesars,-233,+192,-222,+180,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Minnesota Twins,Oakland Athletics,2023-07-15T23:07:00,P. Lopez,A. Pruitt,bet365,-230,+190,-220,+180,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Minnesota Twins,Oakland Athletics,2023-07-15T23:07:00,P. Lopez,A. Pruitt,DraftKings,-240,+195,-170,+145,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Milwaukee Brewers,Cincinnati Reds,2023-07-15T23:10:00,F. Peralta,A. Abbott,BetMGM,+105,-125,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Milwaukee Brewers,Cincinnati Reds,2023-07-15T23:10:00,F. Peralta,A. Abbott,FanDuel,+102,-120,-104,-112,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Milwaukee Brewers,Cincinnati Reds,2023-07-15T23:10:00,F. Peralta,A. Abbott,Caesars,+110,-130,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Milwaukee Brewers,Cincinnati Reds,2023-07-15T23:10:00,F. Peralta,A. Abbott,bet365,+105,-125,+100,-120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Milwaukee Brewers,Cincinnati Reds,2023-07-15T23:10:00,F. Peralta,A. Abbott,DraftKings,+100,-120,+105,-125,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Tampa Bay Rays,Kansas City Royals,2023-07-15T23:10:00,S. Armstrong,C. Ragans,bet365,-185,+165,-230,+190,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Tampa Bay Rays,Kansas City Royals,2023-07-15T23:10:00,S. Armstrong,C. Ragans,DraftKings,-205,+175,-195,+165,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Los Angeles Dodgers,New York Mets,2023-07-15T23:15:00,T. Gonsolin,K. Senga,BetMGM,+100,-120,-120,+100,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Los Angeles Dodgers,New York Mets,2023-07-15T23:15:00,T. Gonsolin,K. Senga,FanDuel,+100,-118,-108,-108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Los Angeles Dodgers,New York Mets,2023-07-15T23:15:00,T. Gonsolin,K. Senga,Caesars,+100,-120,-115,-105,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Los Angeles Dodgers,New York Mets,2023-07-15T23:15:00,T. Gonsolin,K. Senga,bet365,+105,-125,-120,+100,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Los Angeles Dodgers,New York Mets,2023-07-15T23:15:00,T. Gonsolin,K. Senga,DraftKings,+100,-120,-120,+100,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Chicago White Sox,Atlanta Braves,2023-07-15T23:15:00,L. Lynn,S. Strider,BetMGM,+260,-350,+240,-300,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Chicago White Sox,Atlanta Braves,2023-07-15T23:15:00,L. Lynn,S. Strider,FanDuel,+250,-350,+280,-350,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Chicago White Sox,Atlanta Braves,2023-07-15T23:15:00,L. Lynn,S. Strider,Caesars,+260,-333,+240,-303,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Chicago White Sox,Atlanta Braves,2023-07-15T23:15:00,L. Lynn,S. Strider,bet365,+260,-320,+240,-300,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Chicago White Sox,Atlanta Braves,2023-07-15T23:15:00,L. Lynn,S. Strider,DraftKings,+280,-360,+240,-285,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Washington Nationals,St. Louis Cardinals,2023-07-15T23:15:00,J. Gray,J. Flaherty,BetMGM,+145,-175,+155,-190,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Washington Nationals,St. Louis Cardinals,2023-07-15T23:15:00,J. Gray,J. Flaherty,FanDuel,+144,-182,+164,-196,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Washington Nationals,St. Louis Cardinals,2023-07-15T23:15:00,J. Gray,J. Flaherty,Caesars,+150,-179,+158,-189,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Washington Nationals,St. Louis Cardinals,2023-07-15T23:15:00,J. Gray,J. Flaherty,bet365,+155,-175,+165,-185,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Washington Nationals,St. Louis Cardinals,2023-07-15T23:15:00,J. Gray,J. Flaherty,DraftKings,+150,-185,+185,-215,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,New York Yankees,Colorado Rockies,2023-07-16T00:10:00,C. Schmidt,C. Seabold,BetMGM,-165,+140,-165,+140,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,New York Yankees,Colorado Rockies,2023-07-16T00:10:00,C. Schmidt,C. Seabold,FanDuel,-162,+136,-156,+132,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,New York Yankees,Colorado Rockies,2023-07-16T00:10:00,C. Schmidt,C. Seabold,Caesars,-169,+143,-161,+135,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,New York Yankees,Colorado Rockies,2023-07-16T00:10:00,C. Schmidt,C. Seabold,bet365,-165,+145,-155,+135,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,New York Yankees,Colorado Rockies,2023-07-16T00:10:00,C. Schmidt,C. Seabold,DraftKings,-165,+140,-140,+120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Houston Astros,Los Angeles Angels,2023-07-16T01:07:00,F. Valdez,R. Detmers,BetMGM,-150,+125,-135,+110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Houston Astros,Los Angeles Angels,2023-07-16T01:07:00,F. Valdez,R. Detmers,FanDuel,-154,+130,-138,+118,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Houston Astros,Los Angeles Angels,2023-07-16T01:07:00,F. Valdez,R. Detmers,Caesars,-154,+130,-130,+110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Houston Astros,Los Angeles Angels,2023-07-16T01:07:00,F. Valdez,R. Detmers,bet365,-150,+130,-130,+110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Houston Astros,Los Angeles Angels,2023-07-16T01:07:00,F. Valdez,R. Detmers,DraftKings,-160,+130,-130,+110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Detroit Tigers,Seattle Mariners,2023-07-16T01:40:00,M. Lorenzen,G. Kirby,BetMGM,+165,-200,+170,-210,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Detroit Tigers,Seattle Mariners,2023-07-16T01:40:00,M. Lorenzen,G. Kirby,FanDuel,+168,-220,+188,-225,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Detroit Tigers,Seattle Mariners,2023-07-16T01:40:00,M. Lorenzen,G. Kirby,Caesars,+175,-208,+180,-222,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Detroit Tigers,Seattle Mariners,2023-07-16T01:40:00,M. Lorenzen,G. Kirby,bet365,+175,-210,+180,-220,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2023-07-15,Detroit Tigers,Seattle Mariners,2023-07-16T01:40:00,M. Lorenzen,G. Kirby,DraftKings,+180,-220,+165,-195,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2023-07-15,embedded_json
2021-04-04,Toronto Blue Jays,New York Yankees,2021-04-04T17:05:00,T. Zeuch,D. German,FanDuel,+142,-168,+148,-176,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Toronto Blue Jays,New York Yankees,2021-04-04T17:05:00,T. Zeuch,D. German,Caesars,+170,-190,+143,-153,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Toronto Blue Jays,New York Yankees,2021-04-04T17:05:00,T. Zeuch,D. German,bet365,+165,-185,+135,-155,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Toronto Blue Jays,New York Yankees,2021-04-04T17:05:00,T. Zeuch,D. German,DraftKings,+150,-180,+140,-167,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Atlanta Braves,Philadelphia Phillies,2021-04-04T17:05:00,I. Anderson,Z. Eflin,FanDuel,-112,-104,-124,+106,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Atlanta Braves,Philadelphia Phillies,2021-04-04T17:05:00,I. Anderson,Z. Eflin,Caesars,-110,+100,-127,+117,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Atlanta Braves,Philadelphia Phillies,2021-04-04T17:05:00,I. Anderson,Z. Eflin,bet365,-120,+100,-135,+115,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Atlanta Braves,Philadelphia Phillies,2021-04-04T17:05:00,I. Anderson,Z. Eflin,DraftKings,-120,+100,-129,+108,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Baltimore Orioles,Boston Red Sox,2021-04-04T17:10:00,B. Zimmermann,G. Richards,FanDuel,+148,-176,+142,-168,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Baltimore Orioles,Boston Red Sox,2021-04-04T17:10:00,B. Zimmermann,G. Richards,Caesars,+155,-170,+160,-175,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Baltimore Orioles,Boston Red Sox,2021-04-04T17:10:00,B. Zimmermann,G. Richards,bet365,+145,-165,+150,-170,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Baltimore Orioles,Boston Red Sox,2021-04-04T17:10:00,B. Zimmermann,G. Richards,DraftKings,+150,-182,+150,-182,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Cleveland Guardians,Detroit Tigers,2021-04-04T17:10:00,A. Civale,T. Skubal,FanDuel,-130,+110,-132,+112,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Cleveland Guardians,Detroit Tigers,2021-04-04T17:10:00,A. Civale,T. Skubal,Caesars,-130,+120,-130,+120,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Cleveland Guardians,Detroit Tigers,2021-04-04T17:10:00,A. Civale,T. Skubal,bet365,-135,+115,-135,+115,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,Cleveland Guardians,Detroit Tigers,2021-04-04T17:10:00,A. Civale,T. Skubal,DraftKings,-130,+112,-134,+112,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,St. Louis Cardinals,Cincinnati Reds,2021-04-04T17:10:00,C. Martinez,J. Hoffman,FanDuel,-118,+100,-106,-110,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,St. Louis Cardinals,Cincinnati Reds,2021-04-04T17:10:00,C. Martinez,J. Hoffman,Caesars,-108,-102,-105,-105,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,St. Louis Cardinals,Cincinnati Reds,2021-04-04T17:10:00,C. Martinez,J. Hoffman,bet365,-120,+100,-115,-105,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
2021-04-04,St. Louis Cardinals,Cincinnati Reds,2021-04-04T17:10:00,C. Martinez,J. Hoffman,DraftKings,-117,+102,-109,-106,https://www.sportsbookreview.com/betting-odds/mlb-baseball/?date=2021-04-04,embedded_json
