candidate_id,candidate_type,derivative_type,game,market_ticker,status,blocked_reason,first_seen_at,created_at,decision_time,settlement_horizon,inning,half_inning,outs,runners_state,spread_cents,baseline_source,opening_price_cents,price_delta_from_open_cents,market_mismatch_score,baseball_support_score,execution_quality_score,risk_blocker_score,overall_watch_score,snap_yes_bid,snap_yes_ask,snap_mid_cents,snap_spread_cents,snap_taken_at,paper_status,paper_good_entry_label,paper_good_entry_score,paper_entry_price_cents,paper_outcome,game_state_inning,game_state_half,game_state_outs,game_state_runner_state,game_state_checked_at,recent_play_description,recent_play_type,seconds_since_last_play,seconds_since_last_score,last_score_description,first_discovery_inflated_score,low_baseball_support_watch,near_settled_should_block,wide_spread_should_block,rally_block_validated,derivative_selection_correct,no_entry_price_reason_guess
898,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,observed_only,,2026-06-15T21:50:52.877551,2026-06-15T21:50:52.877575,,full_game,5,top,3,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,94,96,95,2,2026-06-16T01:50:03.985379+00:00,paper_open,possible_value,70.0,28,unknown,5,top,3,,2026-06-15T21:50:23.678812,,,132,1755,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
899,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,observed_only,,2026-06-15T21:50:52.877865,2026-06-15T21:50:52.877876,,full_game,5,top,3,,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,74,80,77,6,2026-06-16T01:50:03.985379+00:00,paper_open,watch_only,58.0,87,unknown,5,top,3,,2026-06-15T21:50:23.678812,,,132,1755,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
900,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,observed_only,,2026-06-15T21:51:52.890247,2026-06-15T21:51:52.890279,,full_game,7,bottom,0,,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,73,74,73,1,2026-06-16T01:50:03.985379+00:00,paper_closed,possible_value,62.0,45,won,7,bottom,0,,2026-06-15T21:51:37.174332,,,0,3742,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,not_applicable,True,has_entry_price
901,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,observed_only,,2026-06-15T21:52:52.907501,2026-06-15T21:52:52.907527,,full_game,5,bottom,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,,paper_open,possible_value,70.0,28,unknown,5,bottom,0,,2026-06-15T21:52:19.536285,Pitching Change: Kyle Finnegan replaces Jacob Waguespack.,Pitching Substitution,76,1875,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
902,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,observed_only,,2026-06-15T21:52:52.907939,2026-06-15T21:52:52.907961,,full_game,5,bottom,0,,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,,,,,,paper_open,watch_only,58.0,87,unknown,5,bottom,0,,2026-06-15T21:52:19.536285,Pitching Change: Kyle Finnegan replaces Jacob Waguespack.,Pitching Substitution,76,1875,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
903,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,blocked,market_nearly_settled,2026-06-15T21:56:53.629676,2026-06-15T21:56:53.629706,,full_game,8,top,0,,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,73,74,73,1,2026-06-16T01:55:11.879551+00:00,paper_closed,possible_value,62.0,45,won,8,top,0,,2026-06-15T21:56:47.802022,Pitching Change: Peyton Gray replaces MacKenzie Gore.,Pitching Substitution,58,4043,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,not_applicable,True,has_entry_price
904,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,rally_still_active,2026-06-15T21:58:54.323939,2026-06-15T21:58:54.323962,,full_game,5,bottom,1,-2-,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,94,96,95,2,2026-06-16T01:59:48.653672+00:00,paper_open,possible_value,70.0,28,unknown,5,bottom,1,-2-,2026-06-15T21:58:43.237814,,,35,2237,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
905,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,blocked,rally_still_active,2026-06-15T21:58:54.324245,2026-06-15T21:58:54.324259,,full_game,5,bottom,1,-2-,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,74,80,77,6,2026-06-16T01:59:48.653672+00:00,paper_open,watch_only,58.0,87,unknown,5,bottom,1,-2-,2026-06-15T21:58:43.237814,,,35,2237,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
906,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,blocked,market_nearly_settled,2026-06-15T22:03:54.495117,2026-06-15T22:03:54.495159,,full_game,8,bottom,1,,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,73,74,73,1,2026-06-16T02:04:25.015100+00:00,paper_closed,possible_value,62.0,45,won,8,bottom,1,,2026-06-15T22:03:38.580764,Offensive Substitution: Pinch-hitter Josh Smith replaces Elias Díaz.,Offensive Substitution,17,4464,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,not_applicable,True,has_entry_price
907,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,blocked,rally_still_active,2026-06-15T22:05:55.176530,2026-06-15T22:05:55.176556,,full_game,8,bottom,2,1--,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,73,74,73,1,2026-06-16T02:04:25.015100+00:00,paper_closed,possible_value,62.0,45,won,8,bottom,2,1--,2026-06-15T22:05:29.409994,Mound Visit.,Mound Visit,23,4585,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,validated,True,has_entry_price
908,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,observed_only,,2026-06-15T22:05:55.178624,2026-06-15T22:05:55.178645,,full_game,6,top,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,94,96,95,2,2026-06-16T02:04:25.015100+00:00,paper_open,possible_value,70.0,28,unknown,6,top,0,,2026-06-15T22:05:31.214415,,,44,2658,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
909,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,observed_only,,2026-06-15T22:05:55.178894,2026-06-15T22:05:55.178908,,full_game,6,top,0,,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,74,80,77,6,2026-06-16T02:04:25.015100+00:00,paper_open,watch_only,58.0,87,unknown,6,top,0,,2026-06-15T22:05:31.214415,,,44,2658,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
910,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,rally_still_active,2026-06-15T22:07:55.529232,2026-06-15T22:07:55.529257,,full_game,6,top,0,1--,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,94,96,95,2,2026-06-16T02:09:18.920461+00:00,paper_open,possible_value,70.0,28,unknown,6,top,0,1--,2026-06-15T22:07:20.736206,,,43,2778,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
911,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,blocked,rally_still_active,2026-06-15T22:07:55.529505,2026-06-15T22:07:55.529519,,full_game,6,top,0,1--,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,74,80,77,6,2026-06-16T02:09:18.920461+00:00,paper_open,watch_only,58.0,87,unknown,6,top,0,1--,2026-06-15T22:07:20.736206,,,43,2778,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
912,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,blocked,market_nearly_settled,2026-06-15T22:11:56.344495,2026-06-15T22:11:56.344520,,full_game,9,top,0,,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,73,74,73,1,2026-06-16T02:13:47.817029+00:00,paper_closed,possible_value,62.0,45,won,9,top,0,,2026-06-15T22:11:30.500847,Pitching Change: Joe Ross replaces Peyton Gray.,Pitching Substitution,61,4946,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,not_applicable,True,has_entry_price
913,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,observed_only,,2026-06-15T22:12:56.360288,2026-06-15T22:12:56.360320,,full_game,6,bottom,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,94,96,95,2,2026-06-16T02:13:47.817029+00:00,paper_open,possible_value,70.0,28,unknown,6,bottom,0,,2026-06-15T22:12:44.873994,Pitching Change: Tyler Holton replaces Kyle Finnegan.,Pitching Substitution,62,3079,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
914,trailing_team_total_lag_watch,team_total,DET@HOU,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,observed_only,,2026-06-15T22:12:56.360685,2026-06-15T22:12:56.360704,,full_game,6,bottom,0,,6,first_discovery,34,43,100.0,23.0,60.0,30.0,62.4,74,80,77,6,2026-06-16T02:13:47.817029+00:00,paper_open,watch_only,58.0,87,unknown,6,bottom,0,,2026-06-15T22:12:44.873994,Pitching Change: Tyler Holton replaces Kyle Finnegan.,Pitching Substitution,62,3079,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
915,full_game_total_extreme_reprice_watch,fg_total,MIN@TEX,KXMLBTOTAL-26JUN152005MINTEX-8,blocked,market_nearly_settled,2026-06-15T22:16:56.577801,2026-06-15T22:16:56.577824,,full_game,9,bottom,0,,1,first_discovery,56,18,70.0,22.0,100.0,30.0,63.1,,,,,2026-06-16T02:16:56.575306+00:00,paper_closed,possible_value,62.0,45,won,9,bottom,0,,2026-06-15T22:16:55.727120,,,40,5246,Joc Pederson homers (9) on a fly ball to right field. Elias Díaz scores.,False,False,False,False,not_applicable,True,has_entry_price
916,trailing_team_total_lag_watch,team_total,TB@LAD,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,observed_only,,2026-06-15T22:17:56.591711,2026-06-15T22:17:56.593071,,full_game,1,top,2,,2,first_discovery,42,2,8.0,55.0,100.0,0.0,58.9,,,,,2026-06-16T02:17:56.971709+00:00,paper_open,possible_value,71.0,42,unknown,1,top,2,,2026-06-15T22:17:32.438693,,,67,,,False,False,False,False,not_applicable,True,has_entry_price
917,trailing_team_total_lag_watch,team_total,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,observed_only,,2026-06-15T22:17:56.595159,2026-06-15T22:17:56.595177,,full_game,2,bottom,1,,2,first_discovery,11,67,100.0,55.0,100.0,0.0,86.5,,,,,2026-06-16T02:17:56.971709+00:00,paper_open,possible_value,69.0,79,unknown,2,bottom,1,,2026-06-15T22:17:35.312049,,,81,,,False,False,False,False,not_applicable,True,has_entry_price
918,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,observed_only,,2026-06-15T22:18:56.607494,2026-06-15T22:18:56.607509,,full_game,7,top,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,2026-06-16T02:19:00.590201+00:00,paper_open,possible_value,70.0,28,unknown,7,top,0,,2026-06-15T22:18:45.304037,Pitching Change: Jayden Murray replaces AJ Blubaugh.,Pitching Substitution,16,3439,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
919,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,rally_still_active,2026-06-15T22:20:57.290539,2026-06-15T22:20:57.290558,,full_game,7,top,0,1--,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,2026-06-16T02:20:53.185740+00:00,paper_open,possible_value,70.0,28,unknown,7,top,0,1--,2026-06-15T22:20:33.730425,,,7,3560,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
920,trailing_team_total_lag_watch,team_total,TB@LAD,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,observed_only,,2026-06-15T22:21:57.302526,2026-06-15T22:21:57.302541,,full_game,1,bottom,0,,2,first_discovery,42,2,8.0,55.0,100.0,0.0,58.9,,,,,2026-06-16T02:22:01.749288+00:00,paper_open,possible_value,71.0,42,unknown,1,bottom,0,,2026-06-15T22:21:44.714028,,,83,,,False,False,False,False,not_applicable,True,has_entry_price
921,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,observed_only,,2026-06-15T22:21:57.303192,2026-06-15T22:21:57.303213,,full_game,7,top,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,2026-06-16T02:21:55.548190+00:00,paper_open,possible_value,70.0,28,unknown,7,top,0,,2026-06-15T22:21:45.633583,,,68,3620,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
922,trailing_team_total_lag_watch,team_total,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,observed_only,,2026-06-15T22:22:57.321032,2026-06-15T22:22:57.321054,,full_game,3,top,0,,2,first_discovery,11,67,100.0,55.0,100.0,0.0,86.5,,,,,2026-06-16T02:22:58.148260+00:00,paper_open,possible_value,69.0,79,unknown,3,top,0,,2026-06-15T22:22:23.404685,,,47,,,False,False,False,False,not_applicable,True,has_entry_price
923,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,observed_only,,2026-06-15T22:27:57.386293,2026-06-15T22:27:57.386309,,full_game,7,bottom,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,2026-06-16T02:27:59.755828+00:00,paper_open,possible_value,70.0,28,unknown,7,bottom,0,,2026-06-15T22:27:36.340046,,,23,3980,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
924,trailing_team_total_lag_watch,team_total,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,blocked,rally_still_active,2026-06-15T22:27:57.387528,2026-06-15T22:27:57.387544,,full_game,3,top,2,1--,2,first_discovery,11,67,100.0,55.0,100.0,0.0,86.5,,,,,2026-06-16T02:27:59.755828+00:00,paper_open,possible_value,69.0,79,unknown,3,top,2,1--,2026-06-15T22:27:38.316644,On-field Delay.,Game Advisory,66,,,False,False,False,False,validated,True,has_entry_price
925,trailing_team_total_lag_watch,team_total,TB@LAD,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,observed_only,,2026-06-15T22:28:57.399210,2026-06-15T22:28:57.399249,,full_game,2,top,0,,2,first_discovery,42,2,8.0,55.0,100.0,0.0,58.9,,,,,2026-06-16T02:28:58.849962+00:00,paper_open,possible_value,71.0,42,unknown,2,top,0,,2026-06-15T22:28:45.785784,,,50,,,False,False,False,False,not_applicable,True,has_entry_price
926,trailing_team_total_lag_watch,team_total,TB@LAD,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,blocked,rally_still_active,2026-06-15T22:29:57.412887,2026-06-15T22:29:57.412916,,full_game,2,top,0,1--,2,first_discovery,42,2,8.0,55.0,100.0,0.0,58.9,,,,,2026-06-16T02:29:54.893935+00:00,paper_open,possible_value,71.0,42,unknown,2,top,0,1--,2026-06-15T22:29:56.299263,,,33,,,False,False,False,False,validated,True,has_entry_price
927,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,rally_still_active,2026-06-15T22:33:58.227517,2026-06-15T22:33:58.227532,,full_game,7,bottom,1,1--,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,2026-06-16T02:33:59.068612+00:00,paper_open,possible_value,70.0,28,unknown,7,bottom,1,1--,2026-06-15T22:33:27.994883,,,56,4341,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
928,trailing_team_total_lag_watch,team_total,TB@LAD,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,blocked,rally_still_active,2026-06-15T22:34:58.241479,2026-06-15T22:34:58.241515,,full_game,2,top,2,--3,2,first_discovery,42,2,8.0,55.0,100.0,0.0,58.9,,,,,2026-06-16T02:35:00.795334+00:00,paper_open,possible_value,71.0,42,unknown,2,top,2,--3,2026-06-15T22:34:36.958403,,,66,,,False,False,False,False,validated,True,has_entry_price
929,trailing_team_total_lag_watch,team_total,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,observed_only,,2026-06-15T22:35:58.256601,2026-06-15T22:35:58.256617,,full_game,3,bottom,0,,2,first_discovery,11,67,100.0,55.0,100.0,0.0,86.5,,,,,2026-06-16T02:35:59.549513+00:00,paper_open,possible_value,69.0,79,unknown,3,bottom,0,,2026-06-15T22:35:50.671068,,,19,,,False,False,False,False,not_applicable,True,has_entry_price
930,trailing_team_total_lag_watch,team_total,TB@LAD,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,observed_only,,2026-06-15T22:36:58.269800,2026-06-15T22:36:58.269840,,full_game,2,top,3,,2,first_discovery,42,2,8.0,55.0,100.0,0.0,58.9,,,,,2026-06-16T02:37:01.638526+00:00,paper_open,possible_value,71.0,42,unknown,2,top,3,,2026-06-15T22:36:57.778811,,,186,,,False,False,False,False,not_applicable,True,has_entry_price
931,trailing_team_total_lag_watch,team_total,TB@LAD,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,observed_only,,2026-06-15T22:38:58.558299,2026-06-15T22:38:58.558361,,full_game,2,bottom,0,,2,first_discovery,42,2,8.0,55.0,100.0,0.0,58.9,,,,,2026-06-16T02:38:54.127997+00:00,paper_open,possible_value,71.0,42,unknown,2,bottom,0,,2026-06-15T22:38:43.064777,,,62,,,False,False,False,False,not_applicable,True,has_entry_price
932,trailing_team_total_lag_watch,team_total,TB@LAD,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,blocked,rally_still_active,2026-06-15T22:39:58.572369,2026-06-15T22:39:58.572397,,full_game,2,bottom,0,-2-,2,first_discovery,42,2,8.0,55.0,100.0,0.0,58.9,,,,,2026-06-16T02:39:58.628966+00:00,paper_open,possible_value,71.0,42,unknown,2,bottom,0,-2-,2026-06-15T22:39:53.354638,,,51,,,False,False,False,False,validated,True,has_entry_price
933,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,market_nearly_settled,2026-06-15T22:39:58.573111,2026-06-15T22:39:58.573126,,full_game,8,top,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,2026-06-16T02:39:58.628966+00:00,paper_open,possible_value,70.0,28,unknown,8,top,0,,2026-06-15T22:39:54.397627,,,68,4701,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
934,trailing_team_total_lag_watch,team_total,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,observed_only,,2026-06-15T22:41:58.610892,2026-06-15T22:41:58.610935,,full_game,4,top,0,,2,first_discovery,11,67,100.0,55.0,100.0,0.0,86.5,,,,,2026-06-16T02:42:00.077923+00:00,paper_open,possible_value,69.0,79,unknown,4,top,0,,2026-06-15T22:41:42.130635,,,61,,,False,False,False,False,not_applicable,True,has_entry_price
935,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,rally_still_active,2026-06-15T22:42:58.623416,2026-06-15T22:42:58.623438,,full_game,8,top,1,1--,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,2026-06-16T02:42:56.114147+00:00,paper_open,possible_value,70.0,28,unknown,8,top,1,1--,2026-06-15T22:42:50.597599,,,29,4881,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
936,trailing_team_total_lag_watch,team_total,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,blocked,rally_still_active,2026-06-15T22:43:58.639748,2026-06-15T22:43:58.639788,,full_game,4,top,0,1--,2,first_discovery,11,67,100.0,55.0,100.0,0.0,86.5,,,,,2026-06-16T02:44:01.069041+00:00,paper_open,possible_value,69.0,79,unknown,4,top,0,1--,2026-06-15T22:43:28.159236,,,49,,,False,False,False,False,validated,True,has_entry_price
937,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,market_nearly_settled,2026-06-15T22:49:58.981088,2026-06-15T22:49:58.981111,,full_game,8,bottom,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,2026-06-16T02:49:59.161201+00:00,paper_open,possible_value,70.0,28,unknown,8,bottom,0,,2026-06-15T22:49:52.164354,,,81,5302,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
938,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,rally_still_active,2026-06-15T22:50:58.993224,2026-06-15T22:50:58.993249,,full_game,8,bottom,0,1--,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,2026-06-16T02:50:54.597492+00:00,paper_open,possible_value,70.0,28,unknown,8,bottom,0,1--,2026-06-15T22:50:27.591057,,,141,5362,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,validated,True,has_entry_price
939,trailing_team_total_lag_watch,team_total,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,blocked,rally_still_active,2026-06-15T22:51:59.006918,2026-06-15T22:51:59.006948,,full_game,4,top,1,1-3,2,first_discovery,11,67,100.0,55.0,100.0,0.0,86.5,,,,,2026-06-16T02:52:01.953467+00:00,paper_open,possible_value,69.0,79,unknown,4,top,1,1-3,2026-06-15T22:51:40.063798,,,64,,,False,False,False,False,validated,True,has_entry_price
940,trailing_team_total_lag_watch,team_total,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,observed_only,,2026-06-15T22:54:59.047534,2026-06-15T22:54:59.047592,,full_game,4,top,3,,2,first_discovery,11,67,100.0,55.0,100.0,0.0,86.5,,,,,2026-06-16T02:54:57.298782+00:00,paper_open,possible_value,69.0,79,unknown,4,top,3,,2026-06-15T22:54:35.224460,,,244,,,False,False,False,False,not_applicable,True,has_entry_price
941,full_game_total_extreme_reprice_watch,fg_total,DET@HOU,KXMLBTOTAL-26JUN152010DETHOU-7,blocked,market_nearly_settled,2026-06-15T22:55:59.059598,2026-06-15T22:55:59.059630,,full_game,9,top,0,,2,first_discovery,73,22,88.0,25.0,100.0,30.0,69.4,,,,,2026-06-16T02:55:56.574373+00:00,paper_open,possible_value,70.0,28,unknown,9,top,0,,2026-06-15T22:55:43.477183,Pitching Change: Bryan Abreu replaces Jayden Murray.,Pitching Substitution,73,5662,Jose Altuve homers (7) on a fly ball to left center field.,False,False,False,False,not_applicable,True,has_entry_price
942,trailing_team_total_lag_watch,team_total,PIT@ATH,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,blocked,rally_still_active,2026-06-15T22:56:59.075107,2026-06-15T22:56:59.075135,,full_game,4,bottom,0,1--,2,first_discovery,11,67,100.0,55.0,100.0,0.0,86.5,,,,,2026-06-16T02:56:55.312253+00:00,paper_open,possible_value,69.0,79,unknown,4,bottom,0,1--,2026-06-15T22:56:56.281727,,,15,,,False,False,False,False,validated,True,has_entry_price
