game_pk,game_date,game_id,away_abbr,home_abbr,f5_away,f5_home,f5_total,post5_runs,full_total,f5_low_0_3,f5_high_6_plus,post5_high_4_plus,full_over_8_5_proxy,f5_low_then_full_over_proxy,f5_high_then_stall_proxy
718489,2023-04-21,HOU@ATL,HOU,ATL,1,4,5,5,10,0,0,1,1,0,0
718490,2023-04-21,ATH@TEX,ATH,TEX,3,4,7,2,9,0,1,0,1,0,1
718482,2023-04-21,WSN@MIN,WSN,MIN,0,2,2,3,5,1,0,0,0,0,0
718483,2023-04-21,BOS@MIL,BOS,MIL,2,3,5,3,8,0,0,0,0,0,0
718485,2023-04-21,KC@LAA,KC,LAA,0,2,2,0,2,1,0,0,0,0,0
718484,2023-04-21,SD@AZ,SD,AZ,0,2,2,7,9,1,0,1,1,1,0
718481,2023-04-21,STL@SEA,STL,SEA,2,2,4,3,7,0,0,0,0,0,0
718480,2023-04-21,NYM@SF,NYM,SF,4,0,4,3,7,0,0,0,0,0,0
718476,2023-04-22,TOR@NYY,TOR,NYY,0,0,0,5,5,1,0,1,0,0,0
718468,2023-04-22,WSN@MIN,WSN,MIN,5,2,7,7,14,0,1,1,1,0,0
718479,2023-04-22,LAD@CHC,LAD,CHC,3,2,5,8,13,0,0,1,1,0,0
718475,2023-04-22,COL@PHI,COL,PHI,3,3,6,1,7,0,1,0,0,0,1
718473,2023-04-22,MIA@CLE,MIA,CLE,2,1,3,4,7,1,0,1,0,0,0
718488,2023-04-22,MIA@CLE,MIA,CLE,1,1,2,3,5,1,0,0,0,0,0
718477,2023-04-22,CWS@TB,CWS,TB,2,3,5,2,7,0,0,0,0,0,0
718478,2023-04-22,NYM@SF,NYM,SF,2,7,9,2,11,0,1,0,1,0,1
718474,2023-04-22,CIN@PIT,CIN,PIT,1,2,3,0,3,1,0,0,0,0,0
718469,2023-04-22,ATH@TEX,ATH,TEX,2,13,15,6,21,0,1,1,1,0,0
718472,2023-04-22,DET@BAL,DET,BAL,0,5,5,1,6,0,0,0,0,0,0
718470,2023-04-22,BOS@MIL,BOS,MIL,2,5,7,2,9,0,1,0,1,0,1
718471,2023-04-22,HOU@ATL,HOU,ATL,0,1,1,8,9,1,0,1,1,1,0
718467,2023-04-22,SD@AZ,SD,AZ,2,3,5,3,8,0,0,0,0,0,0
718466,2023-04-22,KC@LAA,KC,LAA,3,4,7,12,19,0,1,1,1,0,0
718464,2023-04-22,STL@SEA,STL,SEA,3,1,4,5,9,0,0,1,1,0,0
718458,2023-04-23,COL@PHI,COL,PHI,3,4,7,5,12,0,1,1,1,0,0
718459,2023-04-23,DET@BAL,DET,BAL,0,0,0,3,3,1,0,0,0,0,0
718462,2023-04-23,HOU@ATL,HOU,ATL,0,1,1,6,7,1,0,1,0,0,0
718463,2023-04-23,CIN@PIT,CIN,PIT,0,1,1,1,2,1,0,0,0,0,0
718465,2023-04-23,TOR@NYY,TOR,NYY,0,0,0,6,6,1,0,1,0,0,0
718457,2023-04-23,CWS@TB,CWS,TB,1,4,5,0,5,0,0,0,0,0,0
718460,2023-04-23,MIA@CLE,MIA,CLE,1,4,5,6,11,0,0,1,1,0,0
718454,2023-04-23,WSN@MIN,WSN,MIN,1,3,4,0,4,0,0,0,0,0,0
718461,2023-04-23,BOS@MIL,BOS,MIL,3,3,6,11,17,0,1,1,1,0,0
718451,2023-04-23,LAD@CHC,LAD,CHC,2,3,5,5,10,0,0,1,1,0,0
718453,2023-04-23,ATH@TEX,ATH,TEX,2,4,6,1,7,0,1,0,0,0,1
718452,2023-04-23,KC@LAA,KC,LAA,1,1,2,5,7,1,0,1,0,0,0
718450,2023-04-23,STL@SEA,STL,SEA,6,3,9,1,10,0,1,0,1,0,1
718456,2023-04-23,SD@AZ,SD,AZ,5,1,6,6,12,0,1,1,1,0,0
718455,2023-04-23,NYM@SF,NYM,SF,3,4,7,2,9,0,1,0,1,0,1
718448,2023-04-24,COL@CLE,COL,CLE,6,0,6,0,6,0,1,0,0,0,1
718447,2023-04-24,BOS@BAL,BOS,BAL,4,5,9,0,9,0,1,0,1,0,1
718445,2023-04-24,TEX@CIN,TEX,CIN,6,4,10,3,13,0,1,0,1,0,0
718449,2023-04-24,HOU@TB,HOU,TB,3,6,9,2,11,0,1,0,1,0,1
718444,2023-04-24,CWS@TOR,CWS,TOR,2,4,6,1,7,0,1,0,0,0,1
718443,2023-04-24,MIA@ATL,MIA,ATL,0,5,5,6,11,0,0,1,1,0,0
718441,2023-04-24,DET@MIL,DET,MIL,4,2,6,0,6,0,1,0,0,0,1
718442,2023-04-24,NYY@MIN,NYY,MIN,0,4,4,3,7,0,0,0,0,0,0
718437,2023-04-24,ATH@LAA,ATH,LAA,7,2,9,12,21,0,1,1,1,0,0
718438,2023-04-24,KC@AZ,KC,AZ,3,4,7,2,9,0,1,0,1,0,1
718446,2023-04-24,STL@SF,STL,SF,0,0,0,4,4,1,0,1,0,0,0
718440,2023-04-25,COL@CLE,COL,CLE,4,0,4,2,6,0,0,0,0,0,0
718432,2023-04-25,LAD@PIT,LAD,PIT,3,7,10,5,15,0,1,1,1,0,0
718435,2023-04-25,BOS@BAL,BOS,BAL,7,1,8,6,14,0,1,1,1,0,0
718430,2023-04-25,SEA@PHI,SEA,PHI,2,1,3,5,8,1,0,1,0,0,0
718434,2023-04-25,TEX@CIN,TEX,CIN,5,0,5,8,13,0,0,1,1,0,0
718436,2023-04-25,HOU@TB,HOU,TB,5,0,5,0,5,0,0,0,0,0,0
718433,2023-04-25,CWS@TOR,CWS,TOR,0,6,6,1,7,0,1,0,0,0,1
718431,2023-04-25,WSN@NYM,WSN,NYM,2,0,2,3,5,1,0,0,0,0,0
718429,2023-04-25,MIA@ATL,MIA,ATL,1,4,5,6,11,0,0,1,1,0,0
718426,2023-04-25,SD@CHC,SD,CHC,0,2,2,4,6,1,0,1,0,0,0
718427,2023-04-25,NYY@MIN,NYY,MIN,2,2,4,4,8,0,0,1,0,0,0
718428,2023-04-25,DET@MIL,DET,MIL,4,2,6,1,7,0,1,0,0,0,1
718425,2023-04-25,ATH@LAA,ATH,LAA,2,4,6,2,8,0,1,0,0,0,1
718422,2023-04-25,KC@AZ,KC,AZ,4,1,5,4,9,0,0,1,1,0,0
718439,2023-04-25,STL@SF,STL,SF,1,2,3,6,9,1,0,1,1,1,0
718424,2023-04-26,TEX@CIN,TEX,CIN,2,3,5,3,8,0,0,0,0,0,0
718416,2023-04-26,BOS@BAL,BOS,BAL,1,4,5,3,8,0,0,0,0,0,0
718420,2023-04-26,CWS@TOR,CWS,TOR,0,4,4,4,8,0,0,1,0,0,0
718417,2023-04-26,NYY@MIN,NYY,MIN,11,3,14,4,18,0,1,1,1,0,0
718421,2023-04-26,COL@CLE,COL,CLE,0,3,3,2,5,1,0,0,0,0,0
718419,2023-04-26,DET@MIL,DET,MIL,2,5,7,1,8,0,1,0,0,0,1
718418,2023-04-26,KC@AZ,KC,AZ,0,2,2,0,2,1,0,0,0,0,0
718413,2023-04-26,LAD@PIT,LAD,PIT,0,2,2,7,9,1,0,1,1,1,0
718414,2023-04-26,HOU@TB,HOU,TB,1,0,1,0,1,1,0,0,0,0,0
718415,2023-04-26,SEA@PHI,SEA,PHI,5,4,9,2,11,0,1,0,1,0,1
718412,2023-04-26,WSN@NYM,WSN,NYM,2,1,3,2,5,1,0,0,0,0,0
718411,2023-04-26,MIA@ATL,MIA,ATL,3,0,3,7,10,1,0,1,1,1,0
718407,2023-04-26,SD@CHC,SD,CHC,2,3,5,3,8,0,0,0,0,0,0
718408,2023-04-26,ATH@LAA,ATH,LAA,3,8,11,3,14,0,1,0,1,0,0
718423,2023-04-26,STL@SF,STL,SF,2,3,5,5,10,0,0,1,1,0,0
718410,2023-04-27,MIA@ATL,MIA,ATL,0,4,4,5,9,0,0,1,1,0,0
718403,2023-04-27,LAD@PIT,LAD,PIT,2,3,5,3,8,0,0,0,0,0,0
718404,2023-04-27,SEA@PHI,SEA,PHI,0,1,1,0,1,1,0,0,0,0,0
718406,2023-04-27,SD@CHC,SD,CHC,1,4,5,2,7,0,0,0,0,0,0
718409,2023-04-27,STL@SF,STL,SF,0,0,0,6,6,1,0,1,0,0,0
718402,2023-04-27,ATH@LAA,ATH,LAA,5,7,12,3,15,0,1,0,1,0,0
718405,2023-04-27,BAL@DET,BAL,DET,2,3,5,6,11,0,0,1,1,0,0
718396,2023-04-27,TB@CWS,TB,CWS,7,2,9,10,19,0,1,1,1,0,0
718398,2023-04-27,WSN@NYM,WSN,NYM,1,4,5,12,17,0,0,1,1,0,0
718400,2023-04-27,KC@MIN,KC,MIN,1,7,8,0,8,0,1,0,0,0,1
718397,2023-04-27,NYY@TEX,NYY,TEX,3,0,3,3,6,1,0,0,0,0,0
718387,2023-04-28,KC@MIN,KC,MIN,2,8,10,4,14,0,1,1,1,0,0
718391,2023-04-28,CHC@MIA,CHC,MIA,1,1,2,3,5,1,0,0,0,0,0
718392,2023-04-28,SEA@TOR,SEA,TOR,2,2,4,1,5,0,0,0,0,0,0
718393,2023-04-28,TB@CWS,TB,CWS,2,2,4,1,5,0,0,0,0,0,0
718394,2023-04-28,ATL@NYM,ATL,NYM,4,0,4,0,4,0,0,0,0,0,0
718395,2023-04-28,CLE@BOS,CLE,BOS,4,2,6,1,7,0,1,0,0,0,1
718388,2023-04-28,NYY@TEX,NYY,TEX,1,5,6,1,7,0,1,0,0,0,1
718386,2023-04-28,LAA@MIL,LAA,MIL,1,1,2,1,3,1,0,0,0,0,0
718389,2023-04-28,PHI@HOU,PHI,HOU,2,1,3,1,4,1,0,0,0,0,0
718390,2023-04-28,AZ@COL,AZ,COL,1,1,2,8,10,1,0,1,1,1,0
718380,2023-04-28,CIN@ATH,CIN,ATH,5,1,6,12,18,0,1,1,1,0,0
718382,2023-04-28,STL@LAD,STL,LAD,2,5,7,3,10,0,1,0,1,0,0
718381,2023-04-29,BAL@DET,BAL,DET,1,5,6,5,11,0,1,1,1,0,0
718383,2023-04-29,PIT@WSN,PIT,WSN,2,2,4,5,9,0,0,1,1,0,0
718378,2023-04-29,KC@MIN,KC,MIN,1,1,2,3,5,1,0,0,0,0,0
718379,2023-04-29,SEA@TOR,SEA,TOR,0,0,0,1,1,1,0,0,0,0,0
718375,2023-04-29,CHC@MIA,CHC,MIA,2,7,9,4,13,0,1,1,1,0,0
718377,2023-04-29,CIN@ATH,CIN,ATH,1,2,3,2,5,1,0,0,0,0,0
718385,2023-04-29,CLE@BOS,CLE,BOS,1,5,6,9,15,0,1,1,1,0,0
718372,2023-04-29,PHI@HOU,PHI,HOU,2,0,2,5,7,1,0,1,0,0,0
718401,2023-04-29,BAL@DET,BAL,DET,4,0,4,6,10,0,0,1,1,0,0
718384,2023-04-29,SF@SD,SF,SD,8,10,18,9,27,0,1,1,1,0,0
718399,2023-04-29,PIT@WSN,PIT,WSN,8,0,8,9,17,0,1,1,1,0,0
718374,2023-04-29,NYY@TEX,NYY,TEX,0,2,2,0,2,1,0,0,0,0,0
718373,2023-04-29,TB@CWS,TB,CWS,0,2,2,13,15,1,0,1,1,1,0
718376,2023-04-29,LAA@MIL,LAA,MIL,1,7,8,4,12,0,1,1,1,0,0
718366,2023-04-29,AZ@COL,AZ,COL,8,1,9,6,15,0,1,1,1,0,0
718369,2023-04-29,STL@LAD,STL,LAD,0,1,1,0,1,1,0,0,0,0,0
718364,2023-04-30,CHC@MIA,CHC,MIA,2,3,5,2,7,0,0,0,0,0,0
718367,2023-04-30,PIT@WSN,PIT,WSN,1,7,8,1,9,0,1,0,1,0,1
718370,2023-04-30,CLE@BOS,CLE,BOS,0,2,2,6,8,1,0,1,0,0,0
718363,2023-04-30,SEA@TOR,SEA,TOR,4,8,12,6,18,0,1,1,1,0,0
718360,2023-04-30,BAL@DET,BAL,DET,4,3,7,1,8,0,1,0,0,0,1
718355,2023-04-30,TB@CWS,TB,CWS,2,1,3,18,21,1,0,1,1,1,0
718362,2023-04-30,KC@MIN,KC,MIN,0,8,8,4,12,0,1,1,1,0,0
718365,2023-04-30,LAA@MIL,LAA,MIL,2,0,2,1,3,1,0,0,0,0,0
718356,2023-04-30,NYY@TEX,NYY,TEX,1,8,9,8,17,0,1,1,1,0,0
718358,2023-04-30,AZ@COL,AZ,COL,1,6,7,9,16,0,1,1,1,0,0
718368,2023-04-30,SF@SD,SF,SD,4,3,7,3,10,0,1,0,1,0,0
718357,2023-04-30,CIN@ATH,CIN,ATH,1,3,4,5,9,0,0,1,1,0,0
718359,2023-04-30,STL@LAD,STL,LAD,3,5,8,1,9,0,1,0,1,0,1
718354,2023-04-30,PHI@HOU,PHI,HOU,2,4,6,1,7,0,1,0,0,0,1
718352,2023-05-01,ATL@NYM,ATL,NYM,6,4,10,7,17,0,1,1,1,0,0
718361,2023-05-01,ATL@NYM,ATL,NYM,0,2,2,6,8,1,0,1,0,0,0
718349,2023-05-01,CHC@WSN,CHC,WSN,4,1,5,1,6,0,0,0,0,0,0
718351,2023-05-01,CLE@NYY,CLE,NYY,0,2,2,3,5,1,0,0,0,0,0
718353,2023-05-01,TOR@BOS,TOR,BOS,3,2,5,6,11,0,0,1,1,0,0
718350,2023-05-01,SF@HOU,SF,HOU,2,2,4,6,10,0,0,1,1,0,0
718345,2023-05-01,CIN@SD,CIN,SD,3,6,9,2,11,0,1,0,1,0,1
718343,2023-05-01,PHI@LAD,PHI,LAD,3,9,12,5,17,0,1,1,1,0,0
718346,2023-05-02,ATL@MIA,ATL,MIA,3,0,3,3,6,1,0,0,0,0,0
718347,2023-05-02,PIT@TB,PIT,TB,1,3,4,1,5,0,0,0,0,0,0
718339,2023-05-02,CLE@NYY,CLE,NYY,2,0,2,4,6,1,0,1,0,0,0
718344,2023-05-02,CHC@WSN,CHC,WSN,0,1,1,4,5,1,0,1,0,0,0
718340,2023-05-02,MIN@CWS,MIN,CWS,0,0,0,5,5,1,0,1,0,0,0
718341,2023-05-02,TOR@BOS,TOR,BOS,6,5,11,2,13,0,1,0,1,0,1
718336,2023-05-02,BAL@KC,BAL,KC,7,3,10,8,18,0,1,1,1,0,0
718338,2023-05-02,LAA@STL,LAA,STL,4,1,5,1,6,0,0,0,0,0,0
718342,2023-05-02,AZ@TEX,AZ,TEX,4,3,7,3,10,0,1,0,1,0,0
718337,2023-05-02,SF@HOU,SF,HOU,2,0,2,0,2,1,0,0,0,0,0
718334,2023-05-02,MIL@COL,MIL,COL,0,2,2,3,5,1,0,0,0,0,0
718332,2023-05-02,SEA@ATH,SEA,ATH,0,0,0,3,3,1,0,0,0,0,0
718335,2023-05-02,CIN@SD,CIN,SD,0,1,1,2,3,1,0,0,0,0,0
718331,2023-05-02,PHI@LAD,PHI,LAD,1,4,5,9,14,0,0,1,1,0,0
718348,2023-05-03,NYM@DET,NYM,DET,5,4,9,2,11,0,1,0,1,0,1
718325,2023-05-03,AZ@TEX,AZ,TEX,6,7,13,6,19,0,1,1,1,0,0
718326,2023-05-03,SF@HOU,SF,HOU,0,0,0,6,6,1,0,1,0,0,0
718327,2023-05-03,PHI@LAD,PHI,LAD,5,3,8,8,16,0,1,1,1,0,0
718330,2023-05-03,CIN@SD,CIN,SD,0,4,4,4,8,0,0,1,0,0,0
718321,2023-05-03,ATL@MIA,ATL,MIA,13,4,17,3,20,0,1,0,1,0,0
718328,2023-05-03,PIT@TB,PIT,TB,1,5,6,3,9,0,1,0,1,0,0
718329,2023-05-03,NYM@DET,NYM,DET,1,6,7,2,9,0,1,0,1,0,1
718324,2023-05-03,CLE@NYY,CLE,NYY,2,2,4,3,7,0,0,0,0,0,0
718333,2023-05-03,CHC@WSN,CHC,WSN,1,1,2,1,3,1,0,0,0,0,0
718322,2023-05-03,MIN@CWS,MIN,CWS,4,4,8,2,10,0,1,0,1,0,1
718323,2023-05-03,TOR@BOS,TOR,BOS,3,5,8,3,11,0,1,0,1,0,0
718314,2023-05-03,BAL@KC,BAL,KC,0,1,1,5,6,1,0,1,0,0,0
718320,2023-05-03,LAA@STL,LAA,STL,3,4,7,3,10,0,1,0,1,0,0
718315,2023-05-03,MIL@COL,MIL,COL,0,4,4,4,8,0,0,1,0,0,0
718319,2023-05-03,SEA@ATH,SEA,ATH,0,0,0,9,9,1,0,1,1,1,0
718317,2023-05-04,CHC@WSN,CHC,WSN,0,3,3,4,7,1,0,1,0,0,0
718309,2023-05-04,PIT@TB,PIT,TB,0,2,2,3,5,1,0,0,0,0,0
718318,2023-05-04,NYM@DET,NYM,DET,0,2,2,0,2,1,0,0,0,0,0
718311,2023-05-04,LAA@STL,LAA,STL,11,5,16,2,18,0,1,0,1,0,1
718310,2023-05-04,MIN@CWS,MIN,CWS,0,2,2,8,10,1,0,1,1,1,0
718312,2023-05-04,BAL@KC,BAL,KC,8,7,15,8,23,0,1,1,1,0,0
718313,2023-05-04,MIL@COL,MIL,COL,3,0,3,12,15,1,0,1,1,1,0
718304,2023-05-04,SEA@ATH,SEA,ATH,5,3,8,0,8,0,1,0,0,0,1
718308,2023-05-04,ATL@MIA,ATL,MIA,4,3,7,2,9,0,1,0,1,0,1
718316,2023-05-04,TOR@BOS,TOR,BOS,4,8,12,4,16,0,1,1,1,0,0
718303,2023-05-05,MIA@CHC,MIA,CHC,0,3,3,2,5,1,0,0,0,0,0
718307,2023-05-05,TOR@PIT,TOR,PIT,4,0,4,0,4,0,0,0,0,0,0
718300,2023-05-05,NYY@TB,NYY,TB,0,4,4,5,9,0,0,1,1,0,0
718305,2023-05-05,CWS@CIN,CWS,CIN,3,4,7,2,9,0,1,0,1,0,1
718301,2023-05-05,BOS@PHI,BOS,PHI,3,3,6,2,8,0,1,0,0,0,1
718302,2023-05-05,COL@NYM,COL,NYM,0,1,1,0,1,1,0,0,0,0,0
718306,2023-05-05,MIN@CLE,MIN,CLE,0,0,0,2,2,1,0,0,0,0,0
718298,2023-05-05,BAL@ATL,BAL,ATL,2,1,3,10,13,1,0,1,1,1,0
718299,2023-05-05,ATH@KC,ATH,KC,9,3,12,8,20,0,1,1,1,0,0
718292,2023-05-05,DET@STL,DET,STL,2,3,5,4,9,0,0,1,1,0,0
718294,2023-05-05,TEX@LAA,TEX,LAA,3,0,3,6,9,1,0,1,1,1,0
718295,2023-05-05,LAD@SD,LAD,SD,1,4,5,2,7,0,0,0,0,0,0
718296,2023-05-05,WSN@AZ,WSN,AZ,1,3,4,0,4,0,0,0,0,0,0
718297,2023-05-05,HOU@SEA,HOU,SEA,4,3,7,3,10,0,1,0,1,0,0
718293,2023-05-05,MIL@SF,MIL,SF,4,5,9,1,10,0,1,0,1,0,1
718288,2023-05-06,DET@STL,DET,STL,3,5,8,3,11,0,1,0,1,0,0
718289,2023-05-06,MIA@CHC,MIA,CHC,2,1,3,3,6,1,0,0,0,0,0
718290,2023-05-06,COL@NYM,COL,NYM,3,2,5,2,7,0,0,0,0,0,0
718291,2023-05-06,NYY@TB,NYY,TB,0,2,2,3,5,1,0,0,0,0,0
718285,2023-05-06,MIN@CLE,MIN,CLE,0,3,3,4,7,1,0,1,0,0,0
718286,2023-05-06,TOR@PIT,TOR,PIT,7,0,7,3,10,0,1,0,1,0,0
718281,2023-05-06,CWS@CIN,CWS,CIN,3,4,7,1,8,0,1,0,0,0,1
718280,2023-05-06,ATH@KC,ATH,KC,5,4,9,0,9,0,1,0,1,0,1
718283,2023-05-06,BAL@ATL,BAL,ATL,2,3,5,4,9,0,0,1,1,0,0
718284,2023-05-06,BOS@PHI,BOS,PHI,5,3,8,3,11,0,1,0,1,0,0
718287,2023-05-06,MIL@SF,MIL,SF,0,3,3,2,5,1,0,0,0,0,0
718282,2023-05-06,WSN@AZ,WSN,AZ,2,1,3,12,15,1,0,1,1,1,0
718279,2023-05-06,LAD@SD,LAD,SD,2,0,2,1,3,1,0,0,0,0,0
718275,2023-05-06,TEX@LAA,TEX,LAA,3,0,3,8,11,1,0,1,1,1,0
718274,2023-05-06,HOU@SEA,HOU,SEA,3,0,3,9,12,1,0,1,1,1,0
718277,2023-05-07,BAL@ATL,BAL,ATL,1,1,2,3,5,1,0,0,0,0,0
718270,2023-05-07,BOS@PHI,BOS,PHI,1,2,3,4,7,1,0,1,0,0,0
718278,2023-05-07,TOR@PIT,TOR,PIT,5,0,5,6,11,0,0,1,1,0,0
718271,2023-05-07,NYY@TB,NYY,TB,6,2,8,7,15,0,1,1,1,0,0
718273,2023-05-07,MIN@CLE,MIN,CLE,0,2,2,0,2,1,0,0,0,0,0
718276,2023-05-07,COL@NYM,COL,NYM,10,5,15,4,19,0,1,1,1,0,0
718268,2023-05-07,ATH@KC,ATH,KC,1,2,3,3,6,1,0,0,0,0,0
718272,2023-05-07,DET@STL,DET,STL,1,3,4,14,18,0,0,1,1,0,0
718269,2023-05-07,MIA@CHC,MIA,CHC,1,0,1,8,9,1,0,1,1,1,0
718267,2023-05-07,MIL@SF,MIL,SF,5,2,7,3,10,0,1,0,1,0,0
718264,2023-05-07,TEX@LAA,TEX,LAA,11,7,18,6,24,0,1,1,1,0,0
718262,2023-05-07,CWS@CIN,CWS,CIN,17,4,21,0,21,0,1,0,1,0,1
718263,2023-05-07,WSN@AZ,WSN,AZ,3,7,10,7,17,0,1,1,1,0,0
718265,2023-05-07,HOU@SEA,HOU,SEA,0,3,3,1,4,1,0,0,0,0,0
718266,2023-05-07,LAD@SD,LAD,SD,0,2,2,5,7,1,0,1,0,0,0
718261,2023-05-08,DET@CLE,DET,CLE,4,2,6,2,8,0,1,0,0,0,1
718258,2023-05-08,COL@PIT,COL,PIT,0,0,0,2,2,1,0,0,0,0,0
718259,2023-05-08,TB@BAL,TB,BAL,1,0,1,2,3,1,0,0,0,0,0
718255,2023-05-08,ATH@NYY,ATH,NYY,0,2,2,7,9,1,0,1,1,1,0
718253,2023-05-08,CWS@KC,CWS,KC,3,4,7,10,17,0,1,1,1,0,0
718256,2023-05-08,STL@CHC,STL,CHC,1,1,2,2,4,1,0,0,0,0,0
718257,2023-05-08,LAD@MIL,LAD,MIL,0,3,3,9,12,1,0,1,1,1,0
718254,2023-05-08,HOU@LAA,HOU,LAA,4,4,8,2,10,0,1,0,1,0,1
718249,2023-05-08,MIA@AZ,MIA,AZ,1,1,2,5,7,1,0,1,0,0,0
718251,2023-05-08,TEX@SEA,TEX,SEA,0,1,1,2,3,1,0,0,0,0,0
718260,2023-05-08,WSN@SF,WSN,SF,5,0,5,1,6,0,0,0,0,0,0
718248,2023-05-09,DET@CLE,DET,CLE,0,1,1,1,2,1,0,0,0,0,0
718246,2023-05-09,TB@BAL,TB,BAL,2,4,6,0,6,0,1,0,0,0,1
718252,2023-05-09,COL@PIT,COL,PIT,5,1,6,5,11,0,1,1,1,0,0
718243,2023-05-09,NYM@CIN,NYM,CIN,1,7,8,5,13,0,1,1,1,0,0
718244,2023-05-09,TOR@PHI,TOR,PHI,1,3,4,8,12,0,0,1,1,0,0
718247,2023-05-09,ATH@NYY,ATH,NYY,2,7,9,6,15,0,1,1,1,0,0
718245,2023-05-09,BOS@ATL,BOS,ATL,1,8,9,3,12,0,1,0,1,0,0
718238,2023-05-09,CWS@KC,CWS,KC,1,1,2,4,6,1,0,1,0,0,0
718240,2023-05-09,STL@CHC,STL,CHC,4,3,7,3,10,0,1,0,1,0,0
718241,2023-05-09,LAD@MIL,LAD,MIL,4,0,4,4,8,0,0,1,0,0,0
718242,2023-05-09,SD@MIN,SD,MIN,1,1,2,5,7,1,0,1,0,0,0
718237,2023-05-09,HOU@LAA,HOU,LAA,3,1,4,0,4,0,0,0,0,0,0
718236,2023-05-09,MIA@AZ,MIA,AZ,6,1,7,1,8,0,1,0,0,0,1
718239,2023-05-09,TEX@SEA,TEX,SEA,0,2,2,3,5,1,0,0,0,0,0
718250,2023-05-09,WSN@SF,WSN,SF,0,3,3,2,5,1,0,0,0,0,0
718231,2023-05-10,COL@PIT,COL,PIT,3,3,6,1,7,0,1,0,0,0,1
718232,2023-05-10,ATH@NYY,ATH,NYY,2,11,13,1,14,0,1,0,1,0,1
718234,2023-05-10,DET@CLE,DET,CLE,5,0,5,0,5,0,0,0,0,0,0
718228,2023-05-10,LAD@MIL,LAD,MIL,4,1,5,4,9,0,0,1,1,0,0
718226,2023-05-10,MIA@AZ,MIA,AZ,4,4,8,1,9,0,1,0,1,0,1
718229,2023-05-10,TEX@SEA,TEX,SEA,3,2,5,2,7,0,0,0,0,0,0
718230,2023-05-10,WSN@SF,WSN,SF,9,1,10,7,17,0,1,1,1,0,0
718233,2023-05-10,TOR@PHI,TOR,PHI,1,0,1,2,3,1,0,0,0,0,0
718235,2023-05-10,HOU@LAA,HOU,LAA,5,2,7,2,9,0,1,0,1,0,1
718227,2023-05-10,TB@BAL,TB,BAL,0,0,0,3,3,1,0,0,0,0,0
718225,2023-05-10,NYM@CIN,NYM,CIN,2,1,3,0,3,1,0,0,0,0,0
718220,2023-05-10,BOS@ATL,BOS,ATL,2,0,2,5,7,1,0,1,0,0,0
718221,2023-05-10,STL@CHC,STL,CHC,2,6,8,6,14,0,1,1,1,0,0
718222,2023-05-10,CWS@KC,CWS,KC,1,7,8,2,10,0,1,0,1,0,1
718224,2023-05-10,SD@MIN,SD,MIN,0,2,2,5,7,1,0,1,0,0,0
718223,2023-05-11,NYM@CIN,NYM,CIN,0,5,5,0,5,0,0,0,0,0,0
718216,2023-05-11,SD@MIN,SD,MIN,3,2,5,3,8,0,0,0,0,0,0
718218,2023-05-11,CWS@KC,CWS,KC,1,3,4,3,7,0,0,0,0,0,0
718219,2023-05-11,TB@NYY,TB,NYY,1,0,1,9,10,1,0,1,1,1,0
718215,2023-05-11,SF@AZ,SF,AZ,2,0,2,6,8,1,0,1,0,0,0
718217,2023-05-11,TEX@ATH,TEX,ATH,1,0,1,3,4,1,0,0,0,0,0
718208,2023-05-12,SEA@DET,SEA,DET,6,2,8,3,11,0,1,0,1,0,0
718212,2023-05-12,CIN@MIA,CIN,MIA,2,3,5,6,11,0,0,1,1,0,0
718210,2023-05-12,TB@NYY,TB,NYY,2,2,4,7,11,0,0,1,1,0,0
718213,2023-05-12,PIT@BAL,PIT,BAL,1,0,1,8,9,1,0,1,1,1,0
718214,2023-05-12,NYM@WSN,NYM,WSN,0,2,2,3,5,1,0,0,0,0,0
718206,2023-05-12,ATL@TOR,ATL,TOR,0,1,1,2,3,1,0,0,0,0,0
718205,2023-05-12,LAA@CLE,LAA,CLE,3,3,6,3,9,0,1,0,1,0,0
718211,2023-05-12,STL@BOS,STL,BOS,2,4,6,8,14,0,1,1,1,0,0
718204,2023-05-12,KC@MIL,KC,MIL,0,3,3,3,6,1,0,0,0,0,0
718207,2023-05-12,HOU@CWS,HOU,CWS,2,1,3,3,6,1,0,0,0,0,0
718209,2023-05-12,CHC@MIN,CHC,MIN,1,2,3,5,8,1,0,1,0,0,0
718202,2023-05-12,PHI@COL,PHI,COL,0,0,0,9,9,1,0,1,1,1,0
718199,2023-05-12,SF@AZ,SF,AZ,4,4,8,4,12,0,1,1,1,0,0
718200,2023-05-12,TEX@ATH,TEX,ATH,4,4,8,8,16,0,1,1,1,0,0
718201,2023-05-12,SD@LAD,SD,LAD,0,2,2,4,6,1,0,1,0,0,0
718197,2023-05-13,TB@NYY,TB,NYY,6,4,10,7,17,0,1,1,1,0,0
718194,2023-05-13,SEA@DET,SEA,DET,3,0,3,2,5,1,0,0,0,0,0
718198,2023-05-13,CIN@MIA,CIN,MIA,3,1,4,7,11,0,0,1,1,0,0
718195,2023-05-13,CHC@MIN,CHC,MIN,0,7,7,5,12,0,1,1,1,0,0
718192,2023-05-13,ATL@TOR,ATL,TOR,2,2,4,3,7,0,0,0,0,0,0
718190,2023-05-13,TEX@ATH,TEX,ATH,3,0,3,2,5,1,0,0,0,0,0
