game_pk,game_date,game_id,team,opponent,side,inning,inning_bucket,runs_allowed_on_event,team_score_after_allowed,opp_score_after_allowed,margin_after_allowed,scored_next_1_inning,scored_next_2_innings,eventually_won,team_strength_bucket,offense_form_bucket,l10_rpg_bucket
717363,2023-07-18,MIL@PHI,MIL,PHI,away,3,early_1_3,1,0,3,-3,0,1,0,50_55,45_50,mid_3_5_4_5
717363,2023-07-18,MIL@PHI,PHI,MIL,home,5,f5_1_5,1,3,1,2,1,1,1,50_55,50_55,high_4_5_5_5
717363,2023-07-18,MIL@PHI,PHI,MIL,home,5,f5_1_5,1,3,2,1,1,1,1,50_55,50_55,high_4_5_5_5
717363,2023-07-18,MIL@PHI,MIL,PHI,away,5,f5_1_5,1,2,4,-2,0,0,0,50_55,45_50,mid_3_5_4_5
717363,2023-07-18,MIL@PHI,PHI,MIL,home,8,late_7_plus,1,4,3,1,0,0,1,50_55,50_55,high_4_5_5_5
717361,2023-07-18,LAD@BAL,BAL,LAD,home,2,early_1_3,3,0,3,-3,1,1,0,55_60,60_plus,very_high_5_5_plus
717361,2023-07-18,LAD@BAL,BAL,LAD,home,2,early_1_3,1,0,4,-4,1,1,0,55_60,60_plus,very_high_5_5_plus
717361,2023-07-18,LAD@BAL,BAL,LAD,home,2,early_1_3,1,0,5,-5,1,1,0,55_60,60_plus,very_high_5_5_plus
717361,2023-07-18,LAD@BAL,LAD,BAL,away,2,early_1_3,1,5,1,4,0,0,1,55_60,55_60,very_high_5_5_plus
717361,2023-07-18,LAD@BAL,BAL,LAD,home,7,late_7_plus,1,1,6,-5,1,1,0,55_60,60_plus,very_high_5_5_plus
717361,2023-07-18,LAD@BAL,BAL,LAD,home,7,late_7_plus,1,1,7,-6,1,1,0,55_60,60_plus,very_high_5_5_plus
717361,2023-07-18,LAD@BAL,BAL,LAD,home,7,late_7_plus,1,1,8,-7,1,1,0,55_60,60_plus,very_high_5_5_plus
717361,2023-07-18,LAD@BAL,BAL,LAD,home,7,late_7_plus,1,1,9,-8,1,1,0,55_60,60_plus,very_high_5_5_plus
717361,2023-07-18,LAD@BAL,BAL,LAD,home,8,late_7_plus,1,1,10,-9,1,1,0,55_60,60_plus,very_high_5_5_plus
717361,2023-07-18,LAD@BAL,LAD,BAL,away,8,late_7_plus,1,10,2,8,0,0,1,55_60,55_60,very_high_5_5_plus
717361,2023-07-18,LAD@BAL,LAD,BAL,away,8,late_7_plus,1,10,3,7,0,0,1,55_60,55_60,very_high_5_5_plus
717364,2023-07-18,CLE@PIT,PIT,CLE,home,1,early_1_3,1,0,1,-1,0,0,0,45_50,40_45,low_lt_3_5
717364,2023-07-18,CLE@PIT,PIT,CLE,home,1,early_1_3,3,0,4,-4,0,0,0,45_50,40_45,low_lt_3_5
717364,2023-07-18,CLE@PIT,PIT,CLE,home,1,early_1_3,1,0,5,-5,0,0,0,45_50,40_45,low_lt_3_5
717364,2023-07-18,CLE@PIT,PIT,CLE,home,3,early_1_3,2,0,7,-7,0,0,0,45_50,40_45,low_lt_3_5
717364,2023-07-18,CLE@PIT,PIT,CLE,home,4,f5_1_5,1,0,8,-8,0,1,0,45_50,40_45,low_lt_3_5
717364,2023-07-18,CLE@PIT,CLE,PIT,away,6,middle_6,1,8,1,7,0,0,1,45_50,50_55,high_4_5_5_5
717364,2023-07-18,CLE@PIT,PIT,CLE,home,9,late_7_plus,2,1,10,-9,0,0,0,45_50,40_45,low_lt_3_5
717362,2023-07-18,SD@TOR,TOR,SD,home,1,early_1_3,2,0,2,-2,1,1,0,50_55,50_55,high_4_5_5_5
717362,2023-07-18,SD@TOR,SD,TOR,away,1,early_1_3,1,2,1,1,0,1,1,45_50,55_60,very_high_5_5_plus
717362,2023-07-18,SD@TOR,TOR,SD,home,3,early_1_3,1,1,3,-2,0,0,0,50_55,50_55,high_4_5_5_5
717362,2023-07-18,SD@TOR,TOR,SD,home,3,early_1_3,1,1,4,-3,0,0,0,50_55,50_55,high_4_5_5_5
717362,2023-07-18,SD@TOR,TOR,SD,home,5,f5_1_5,1,1,5,-4,0,0,0,50_55,50_55,high_4_5_5_5
717362,2023-07-18,SD@TOR,TOR,SD,home,5,f5_1_5,1,1,6,-5,0,0,0,50_55,50_55,high_4_5_5_5
717362,2023-07-18,SD@TOR,TOR,SD,home,8,late_7_plus,1,1,7,-6,0,0,0,50_55,50_55,high_4_5_5_5
717362,2023-07-18,SD@TOR,TOR,SD,home,9,late_7_plus,1,1,8,-7,0,0,0,50_55,50_55,high_4_5_5_5
717362,2023-07-18,SD@TOR,TOR,SD,home,9,late_7_plus,1,1,9,-8,0,0,0,50_55,50_55,high_4_5_5_5
717359,2023-07-18,CWS@NYM,CWS,NYM,away,1,early_1_3,1,0,1,-1,1,1,0,40_45,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,CWS,NYM,away,1,early_1_3,1,0,2,-2,1,1,0,40_45,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,CWS,NYM,away,1,early_1_3,2,0,4,-4,1,1,0,40_45,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,CWS,NYM,away,1,early_1_3,1,0,5,-5,1,1,0,40_45,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,NYM,CWS,home,2,early_1_3,1,5,1,4,1,1,1,45_50,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,CWS,NYM,away,2,early_1_3,1,1,6,-5,1,1,0,40_45,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,NYM,CWS,home,3,early_1_3,1,6,2,4,1,1,1,45_50,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,CWS,NYM,away,4,f5_1_5,1,2,7,-5,1,1,0,40_45,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,CWS,NYM,away,4,f5_1_5,1,2,8,-6,1,1,0,40_45,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,NYM,CWS,home,5,f5_1_5,1,8,3,5,1,1,1,45_50,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,NYM,CWS,home,5,f5_1_5,1,8,4,4,1,1,1,45_50,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,CWS,NYM,away,6,middle_6,1,4,9,-5,1,1,0,40_45,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,CWS,NYM,away,6,middle_6,2,4,11,-7,1,1,0,40_45,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,NYM,CWS,home,7,late_7_plus,2,11,6,5,0,0,1,45_50,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,NYM,CWS,home,7,late_7_plus,2,11,8,3,0,0,1,45_50,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,NYM,CWS,home,7,late_7_plus,1,11,9,2,0,0,1,45_50,45_50,mid_3_5_4_5
717359,2023-07-18,CWS@NYM,NYM,CWS,home,9,late_7_plus,1,11,10,1,0,0,1,45_50,45_50,mid_3_5_4_5
717360,2023-07-18,SF@CIN,CIN,SF,home,1,early_1_3,1,0,1,-1,1,1,0,50_55,45_50,mid_3_5_4_5
717360,2023-07-18,SF@CIN,SF,CIN,away,1,early_1_3,2,1,2,-1,0,1,1,50_55,40_45,mid_3_5_4_5
717360,2023-07-18,SF@CIN,SF,CIN,away,2,early_1_3,2,1,4,-3,1,1,1,50_55,40_45,mid_3_5_4_5
717360,2023-07-18,SF@CIN,CIN,SF,home,3,early_1_3,3,4,4,0,1,1,0,50_55,45_50,mid_3_5_4_5
717360,2023-07-18,SF@CIN,SF,CIN,away,3,early_1_3,1,4,5,-1,0,1,1,50_55,40_45,mid_3_5_4_5
717360,2023-07-18,SF@CIN,CIN,SF,home,5,f5_1_5,1,5,5,0,1,1,0,50_55,45_50,mid_3_5_4_5
717360,2023-07-18,SF@CIN,CIN,SF,home,5,f5_1_5,2,5,7,-2,1,1,0,50_55,45_50,mid_3_5_4_5
717360,2023-07-18,SF@CIN,SF,CIN,away,5,f5_1_5,3,7,8,-1,1,1,1,50_55,40_45,mid_3_5_4_5
717360,2023-07-18,SF@CIN,CIN,SF,home,6,middle_6,1,8,8,0,1,1,0,50_55,45_50,mid_3_5_4_5
717360,2023-07-18,SF@CIN,CIN,SF,home,7,late_7_plus,1,8,9,-1,1,1,0,50_55,45_50,mid_3_5_4_5
717360,2023-07-18,SF@CIN,CIN,SF,home,7,late_7_plus,2,8,11,-3,1,1,0,50_55,45_50,mid_3_5_4_5
717360,2023-07-18,SF@CIN,SF,CIN,away,7,late_7_plus,2,11,10,1,0,0,1,50_55,40_45,mid_3_5_4_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,1,early_1_3,1,0,1,-1,1,1,0,60_plus,50_55,high_4_5_5_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,1,early_1_3,1,0,2,-2,1,1,0,60_plus,50_55,high_4_5_5_5
717358,2023-07-18,AZ@ATL,AZ,ATL,away,1,early_1_3,2,2,2,0,1,1,1,50_55,lt_40,low_lt_3_5
717358,2023-07-18,AZ@ATL,AZ,ATL,away,1,early_1_3,2,2,4,-2,1,1,1,50_55,lt_40,low_lt_3_5
717358,2023-07-18,AZ@ATL,AZ,ATL,away,1,early_1_3,1,2,5,-3,1,1,1,50_55,lt_40,low_lt_3_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,2,early_1_3,1,5,3,2,0,1,0,60_plus,50_55,high_4_5_5_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,2,early_1_3,2,5,5,0,0,1,0,60_plus,50_55,high_4_5_5_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,2,early_1_3,1,5,6,-1,0,1,0,60_plus,50_55,high_4_5_5_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,2,early_1_3,1,5,7,-2,0,1,0,60_plus,50_55,high_4_5_5_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,4,f5_1_5,1,5,8,-3,1,1,0,60_plus,50_55,high_4_5_5_5
717358,2023-07-18,AZ@ATL,AZ,ATL,away,4,f5_1_5,1,8,6,2,0,1,1,50_55,lt_40,low_lt_3_5
717358,2023-07-18,AZ@ATL,AZ,ATL,away,4,f5_1_5,3,8,9,-1,0,1,1,50_55,lt_40,low_lt_3_5
717358,2023-07-18,AZ@ATL,AZ,ATL,away,5,f5_1_5,2,8,11,-3,1,1,1,50_55,lt_40,low_lt_3_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,6,middle_6,1,11,9,2,1,1,0,60_plus,50_55,high_4_5_5_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,6,middle_6,3,11,12,-1,1,1,0,60_plus,50_55,high_4_5_5_5
717358,2023-07-18,AZ@ATL,AZ,ATL,away,6,middle_6,2,12,13,-1,0,1,1,50_55,lt_40,low_lt_3_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,8,late_7_plus,1,13,13,0,0,0,0,60_plus,50_55,high_4_5_5_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,9,late_7_plus,2,13,15,-2,0,0,0,60_plus,50_55,high_4_5_5_5
717358,2023-07-18,AZ@ATL,ATL,AZ,home,9,late_7_plus,1,13,16,-3,0,0,0,60_plus,50_55,high_4_5_5_5
717357,2023-07-18,MIA@STL,STL,MIA,home,5,f5_1_5,1,0,1,-1,1,1,1,45_50,55_60,very_high_5_5_plus
717357,2023-07-18,MIA@STL,MIA,STL,away,6,middle_6,1,1,1,0,1,1,0,50_55,55_60,very_high_5_5_plus
717357,2023-07-18,MIA@STL,STL,MIA,home,7,late_7_plus,1,1,2,-1,1,1,1,45_50,55_60,very_high_5_5_plus
717357,2023-07-18,MIA@STL,MIA,STL,away,7,late_7_plus,1,2,2,0,0,0,0,50_55,55_60,very_high_5_5_plus
717357,2023-07-18,MIA@STL,MIA,STL,away,10,late_7_plus,3,2,5,-3,0,0,0,50_55,55_60,very_high_5_5_plus
717353,2023-07-18,WSN@CHC,CHC,WSN,home,1,early_1_3,1,0,1,-1,0,0,1,45_50,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,CHC,WSN,home,2,early_1_3,2,0,3,-3,0,1,1,45_50,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,4,f5_1_5,1,3,1,2,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,6,middle_6,1,3,2,1,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,6,middle_6,1,3,3,0,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,7,late_7_plus,1,3,4,-1,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,7,late_7_plus,1,3,5,-2,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,7,late_7_plus,1,3,6,-3,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,7,late_7_plus,1,3,7,-4,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,7,late_7_plus,2,3,9,-6,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,8,late_7_plus,1,3,10,-7,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,8,late_7_plus,1,3,11,-8,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,8,late_7_plus,1,3,12,-9,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,8,late_7_plus,2,3,14,-11,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,8,late_7_plus,1,3,15,-12,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,8,late_7_plus,1,3,16,-13,0,0,0,40_45,50_55,high_4_5_5_5
717353,2023-07-18,WSN@CHC,WSN,CHC,away,8,late_7_plus,1,3,17,-14,0,0,0,40_45,50_55,high_4_5_5_5
717354,2023-07-18,TB@TEX,TB,TEX,away,3,early_1_3,1,0,1,-1,0,0,0,55_60,40_45,low_lt_3_5
717354,2023-07-18,TB@TEX,TB,TEX,away,6,middle_6,1,0,2,-2,1,1,0,55_60,40_45,low_lt_3_5
717354,2023-07-18,TB@TEX,TEX,TB,home,7,late_7_plus,1,2,1,1,1,1,1,55_60,50_55,high_4_5_5_5
717354,2023-07-18,TB@TEX,TB,TEX,away,7,late_7_plus,3,1,5,-4,1,1,0,55_60,40_45,low_lt_3_5
717354,2023-07-18,TB@TEX,TEX,TB,home,8,late_7_plus,1,5,2,3,0,0,1,55_60,50_55,high_4_5_5_5
717354,2023-07-18,TB@TEX,TEX,TB,home,8,late_7_plus,1,5,3,2,0,0,1,55_60,50_55,high_4_5_5_5
717356,2023-07-18,DET@KC,KC,DET,home,1,early_1_3,2,0,2,-2,0,1,1,lt_40,lt_40,low_lt_3_5
717356,2023-07-18,DET@KC,DET,KC,away,3,early_1_3,1,2,1,1,0,1,0,45_50,40_45,low_lt_3_5
717356,2023-07-18,DET@KC,DET,KC,away,3,early_1_3,1,2,2,0,0,1,0,45_50,40_45,low_lt_3_5
717356,2023-07-18,DET@KC,DET,KC,away,4,f5_1_5,1,2,3,-1,1,1,0,45_50,40_45,low_lt_3_5
717356,2023-07-18,DET@KC,DET,KC,away,4,f5_1_5,2,2,5,-3,1,1,0,45_50,40_45,low_lt_3_5
717356,2023-07-18,DET@KC,DET,KC,away,4,f5_1_5,1,2,6,-4,1,1,0,45_50,40_45,low_lt_3_5
717356,2023-07-18,DET@KC,DET,KC,away,4,f5_1_5,1,2,7,-5,1,1,0,45_50,40_45,low_lt_3_5
717356,2023-07-18,DET@KC,KC,DET,home,5,f5_1_5,3,7,5,2,1,1,1,lt_40,lt_40,low_lt_3_5
717356,2023-07-18,DET@KC,KC,DET,home,6,middle_6,1,7,6,1,1,1,1,lt_40,lt_40,low_lt_3_5
717356,2023-07-18,DET@KC,DET,KC,away,6,middle_6,2,6,9,-3,0,0,0,45_50,40_45,low_lt_3_5
717356,2023-07-18,DET@KC,DET,KC,away,8,late_7_plus,1,6,10,-4,1,1,0,45_50,40_45,low_lt_3_5
717356,2023-07-18,DET@KC,DET,KC,away,8,late_7_plus,1,6,11,-5,1,1,0,45_50,40_45,low_lt_3_5
717356,2023-07-18,DET@KC,KC,DET,home,9,late_7_plus,1,11,7,4,0,0,1,lt_40,lt_40,low_lt_3_5
717356,2023-07-18,DET@KC,KC,DET,home,9,late_7_plus,1,11,8,3,0,0,1,lt_40,lt_40,low_lt_3_5
717356,2023-07-18,DET@KC,KC,DET,home,9,late_7_plus,1,11,9,2,0,0,1,lt_40,lt_40,low_lt_3_5
717356,2023-07-18,DET@KC,KC,DET,home,9,late_7_plus,1,11,10,1,0,0,1,lt_40,lt_40,low_lt_3_5
717355,2023-07-18,HOU@COL,COL,HOU,home,1,early_1_3,1,0,1,-1,1,1,1,40_45,45_50,mid_3_5_4_5
717355,2023-07-18,HOU@COL,COL,HOU,home,1,early_1_3,1,0,2,-2,1,1,1,40_45,45_50,mid_3_5_4_5
717355,2023-07-18,HOU@COL,COL,HOU,home,1,early_1_3,1,0,3,-3,1,1,1,40_45,45_50,mid_3_5_4_5
717355,2023-07-18,HOU@COL,HOU,COL,away,1,early_1_3,2,3,2,1,0,0,0,50_55,55_60,very_high_5_5_plus
717355,2023-07-18,HOU@COL,HOU,COL,away,1,early_1_3,1,3,3,0,0,0,0,50_55,55_60,very_high_5_5_plus
717355,2023-07-18,HOU@COL,HOU,COL,away,4,f5_1_5,1,3,4,-1,0,0,0,50_55,55_60,very_high_5_5_plus
717352,2023-07-18,NYY@LAA,NYY,LAA,away,1,early_1_3,2,0,2,-2,0,1,0,50_55,45_50,mid_3_5_4_5
717352,2023-07-18,NYY@LAA,LAA,NYY,home,3,early_1_3,1,2,1,1,1,1,1,50_55,55_60,very_high_5_5_plus
717352,2023-07-18,NYY@LAA,NYY,LAA,away,3,early_1_3,1,1,3,-2,0,0,0,50_55,45_50,mid_3_5_4_5
717352,2023-07-18,NYY@LAA,NYY,LAA,away,5,f5_1_5,1,1,4,-3,0,0,0,50_55,45_50,mid_3_5_4_5
717352,2023-07-18,NYY@LAA,NYY,LAA,away,5,f5_1_5,1,1,5,-4,0,0,0,50_55,45_50,mid_3_5_4_5
717349,2023-07-18,BOS@ATH,BOS,ATH,away,2,early_1_3,1,0,1,-1,0,0,0,50_55,60_plus,very_high_5_5_plus
717349,2023-07-18,BOS@ATH,BOS,ATH,away,2,early_1_3,2,0,3,-3,0,0,0,50_55,60_plus,very_high_5_5_plus
717350,2023-07-18,MIN@SEA,SEA,MIN,home,1,early_1_3,1,0,1,-1,1,1,0,50_55,45_50,mid_3_5_4_5
717350,2023-07-18,MIN@SEA,SEA,MIN,home,1,early_1_3,1,0,2,-2,1,1,0,50_55,45_50,mid_3_5_4_5
717350,2023-07-18,MIN@SEA,MIN,SEA,away,1,early_1_3,2,2,2,0,0,1,1,50_55,50_55,high_4_5_5_5
717350,2023-07-18,MIN@SEA,MIN,SEA,away,1,early_1_3,1,2,3,-1,0,1,1,50_55,50_55,high_4_5_5_5
717350,2023-07-18,MIN@SEA,SEA,MIN,home,3,early_1_3,2,3,4,-1,0,0,0,50_55,45_50,mid_3_5_4_5
717350,2023-07-18,MIN@SEA,SEA,MIN,home,3,early_1_3,1,3,5,-2,0,0,0,50_55,45_50,mid_3_5_4_5
717350,2023-07-18,MIN@SEA,SEA,MIN,home,4,f5_1_5,1,3,6,-3,0,0,0,50_55,45_50,mid_3_5_4_5
717350,2023-07-18,MIN@SEA,SEA,MIN,home,4,f5_1_5,1,3,7,-4,0,0,0,50_55,45_50,mid_3_5_4_5
717350,2023-07-18,MIN@SEA,SEA,MIN,home,6,middle_6,1,3,8,-5,0,0,0,50_55,45_50,mid_3_5_4_5
717350,2023-07-18,MIN@SEA,SEA,MIN,home,9,late_7_plus,1,3,9,-6,0,0,0,50_55,45_50,mid_3_5_4_5
717350,2023-07-18,MIN@SEA,SEA,MIN,home,9,late_7_plus,1,3,10,-7,0,0,0,50_55,45_50,mid_3_5_4_5
717348,2023-07-19,CLE@PIT,PIT,CLE,home,4,f5_1_5,1,0,1,-1,1,1,1,40_45,lt_40,low_lt_3_5
717348,2023-07-19,CLE@PIT,PIT,CLE,home,5,f5_1_5,2,0,3,-3,1,1,1,40_45,lt_40,low_lt_3_5
717348,2023-07-19,CLE@PIT,PIT,CLE,home,5,f5_1_5,1,0,4,-4,1,1,1,40_45,lt_40,low_lt_3_5
717348,2023-07-19,CLE@PIT,CLE,PIT,away,5,f5_1_5,1,4,1,3,0,0,0,45_50,50_55,high_4_5_5_5
717348,2023-07-19,CLE@PIT,CLE,PIT,away,5,f5_1_5,1,4,2,2,0,0,0,45_50,50_55,high_4_5_5_5
717348,2023-07-19,CLE@PIT,CLE,PIT,away,7,late_7_plus,1,4,3,1,1,1,0,45_50,50_55,high_4_5_5_5
717348,2023-07-19,CLE@PIT,CLE,PIT,away,7,late_7_plus,2,4,5,-1,1,1,0,45_50,50_55,high_4_5_5_5
717348,2023-07-19,CLE@PIT,CLE,PIT,away,7,late_7_plus,2,4,7,-3,1,1,0,45_50,50_55,high_4_5_5_5
717348,2023-07-19,CLE@PIT,PIT,CLE,home,8,late_7_plus,1,7,5,2,0,0,1,40_45,lt_40,low_lt_3_5
717343,2023-07-19,LAD@BAL,BAL,LAD,home,1,early_1_3,1,0,1,-1,1,1,1,55_60,60_plus,very_high_5_5_plus
717343,2023-07-19,LAD@BAL,BAL,LAD,home,1,early_1_3,1,0,2,-2,1,1,1,55_60,60_plus,very_high_5_5_plus
717343,2023-07-19,LAD@BAL,LAD,BAL,away,1,early_1_3,1,2,1,1,0,0,0,55_60,60_plus,very_high_5_5_plus
717343,2023-07-19,LAD@BAL,LAD,BAL,away,1,early_1_3,1,2,2,0,0,0,0,55_60,60_plus,very_high_5_5_plus
717343,2023-07-19,LAD@BAL,LAD,BAL,away,1,early_1_3,2,2,4,-2,0,0,0,55_60,60_plus,very_high_5_5_plus
717343,2023-07-19,LAD@BAL,LAD,BAL,away,3,early_1_3,1,2,5,-3,1,1,0,55_60,60_plus,very_high_5_5_plus
717343,2023-07-19,LAD@BAL,LAD,BAL,away,3,early_1_3,1,2,6,-4,1,1,0,55_60,60_plus,very_high_5_5_plus
717343,2023-07-19,LAD@BAL,BAL,LAD,home,4,f5_1_5,1,6,3,3,1,1,1,55_60,60_plus,very_high_5_5_plus
717343,2023-07-19,LAD@BAL,LAD,BAL,away,4,f5_1_5,1,3,7,-4,1,1,0,55_60,60_plus,very_high_5_5_plus
717343,2023-07-19,LAD@BAL,BAL,LAD,home,5,f5_1_5,2,7,5,2,1,1,1,55_60,60_plus,very_high_5_5_plus
717343,2023-07-19,LAD@BAL,LAD,BAL,away,5,f5_1_5,1,5,8,-3,0,0,0,55_60,60_plus,very_high_5_5_plus
717346,2023-07-19,TB@TEX,TB,TEX,away,3,early_1_3,1,0,1,-1,0,0,0,55_60,40_45,mid_3_5_4_5
717346,2023-07-19,TB@TEX,TB,TEX,away,7,late_7_plus,1,0,2,-2,0,1,0,55_60,40_45,mid_3_5_4_5
717346,2023-07-19,TB@TEX,TB,TEX,away,8,late_7_plus,3,0,5,-5,1,1,0,55_60,40_45,mid_3_5_4_5
717346,2023-07-19,TB@TEX,TEX,TB,home,9,late_7_plus,1,5,1,4,0,0,1,55_60,50_55,high_4_5_5_5
717351,2023-07-19,MIA@STL,MIA,STL,away,1,early_1_3,1,0,1,-1,0,1,0,50_55,45_50,mid_3_5_4_5
717351,2023-07-19,MIA@STL,MIA,STL,away,1,early_1_3,3,0,4,-4,0,1,0,50_55,45_50,mid_3_5_4_5
717351,2023-07-19,MIA@STL,STL,MIA,home,3,early_1_3,2,4,2,2,0,0,1,45_50,55_60,very_high_5_5_plus
717351,2023-07-19,MIA@STL,MIA,STL,away,7,late_7_plus,1,2,5,-3,1,1,0,50_55,45_50,mid_3_5_4_5
717351,2023-07-19,MIA@STL,MIA,STL,away,7,late_7_plus,1,2,6,-4,1,1,0,50_55,45_50,mid_3_5_4_5
717351,2023-07-19,MIA@STL,STL,MIA,home,8,late_7_plus,1,6,3,3,0,0,1,45_50,55_60,very_high_5_5_plus
717351,2023-07-19,MIA@STL,STL,MIA,home,9,late_7_plus,1,6,4,2,0,0,1,45_50,55_60,very_high_5_5_plus
717345,2023-07-19,HOU@COL,COL,HOU,home,3,early_1_3,1,0,1,-1,0,0,0,40_45,45_50,mid_3_5_4_5
717345,2023-07-19,HOU@COL,COL,HOU,home,6,middle_6,1,0,2,-2,0,0,0,40_45,45_50,mid_3_5_4_5
717345,2023-07-19,HOU@COL,COL,HOU,home,6,middle_6,2,0,4,-4,0,0,0,40_45,45_50,mid_3_5_4_5
717345,2023-07-19,HOU@COL,HOU,COL,away,9,late_7_plus,1,4,1,3,0,0,1,50_55,50_55,high_4_5_5_5
717344,2023-07-19,BOS@ATH,ATH,BOS,home,1,early_1_3,2,0,2,-2,1,1,1,lt_40,45_50,mid_3_5_4_5
717344,2023-07-19,BOS@ATH,BOS,ATH,away,1,early_1_3,2,2,2,0,0,0,0,50_55,60_plus,very_high_5_5_plus
717344,2023-07-19,BOS@ATH,BOS,ATH,away,2,early_1_3,2,2,4,-2,0,0,0,50_55,60_plus,very_high_5_5_plus
717344,2023-07-19,BOS@ATH,BOS,ATH,away,4,f5_1_5,2,2,6,-4,1,1,0,50_55,60_plus,very_high_5_5_plus
717344,2023-07-19,BOS@ATH,ATH,BOS,home,5,f5_1_5,1,6,3,3,0,0,1,lt_40,45_50,mid_3_5_4_5
717344,2023-07-19,BOS@ATH,ATH,BOS,home,5,f5_1_5,1,6,4,2,0,0,1,lt_40,45_50,mid_3_5_4_5
717344,2023-07-19,BOS@ATH,ATH,BOS,home,6,middle_6,1,6,5,1,0,0,1,lt_40,45_50,mid_3_5_4_5
717347,2023-07-19,MIL@PHI,PHI,MIL,home,2,early_1_3,2,0,2,-2,0,1,0,50_55,50_55,high_4_5_5_5
717347,2023-07-19,MIL@PHI,PHI,MIL,home,2,early_1_3,1,0,3,-3,0,1,0,50_55,50_55,high_4_5_5_5
717347,2023-07-19,MIL@PHI,MIL,PHI,away,4,f5_1_5,1,3,1,2,0,0,1,50_55,45_50,mid_3_5_4_5
717347,2023-07-19,MIL@PHI,MIL,PHI,away,5,f5_1_5,2,3,3,0,0,1,1,50_55,45_50,mid_3_5_4_5
717347,2023-07-19,MIL@PHI,PHI,MIL,home,7,late_7_plus,1,3,4,-1,0,0,0,50_55,50_55,high_4_5_5_5
717347,2023-07-19,MIL@PHI,PHI,MIL,home,9,late_7_plus,1,3,5,-2,0,0,0,50_55,50_55,high_4_5_5_5
717338,2023-07-19,SD@TOR,TOR,SD,home,5,f5_1_5,2,0,2,-2,0,0,0,50_55,50_55,high_4_5_5_5
717339,2023-07-19,NYY@LAA,NYY,LAA,away,1,early_1_3,2,0,2,-2,0,0,0,50_55,40_45,low_lt_3_5
717339,2023-07-19,NYY@LAA,NYY,LAA,away,2,early_1_3,2,0,4,-4,0,0,0,50_55,40_45,low_lt_3_5
717339,2023-07-19,NYY@LAA,NYY,LAA,away,3,early_1_3,1,0,5,-5,0,0,0,50_55,40_45,low_lt_3_5
717339,2023-07-19,NYY@LAA,NYY,LAA,away,3,early_1_3,1,0,6,-6,0,0,0,50_55,40_45,low_lt_3_5
