game_pk,game_date,game_id,away_abbr,home_abbr,f5_away,f5_home,f5_total,post5_runs,full_total,f5_low_0_3,f5_high_6_plus,post5_high_4_plus,full_over_8_5_proxy,f5_low_then_full_over_proxy,f5_high_then_stall_proxy
744920,2024-06-19,BOS@TOR,BOS,TOR,3,2,5,5,10,0,0,1,1,0,0
745887,2024-06-19,TB@MIN,TB,MIN,1,2,3,2,5,1,0,0,0,0,0
745002,2024-06-19,NYM@TEX,NYM,TEX,1,1,2,6,8,1,0,1,0,0,0
746781,2024-06-19,HOU@CWS,HOU,CWS,2,1,3,2,5,1,0,0,0,0,0
746538,2024-06-19,LAD@COL,LAD,COL,6,4,10,3,13,0,1,0,1,0,0
746219,2024-06-19,MIL@LAA,MIL,LAA,1,0,1,1,2,1,0,0,0,0,0
745646,2024-06-19,KC@ATH,KC,ATH,1,2,3,3,6,1,0,0,0,0,0
744841,2024-06-20,AZ@WSN,AZ,WSN,4,1,5,2,7,0,0,0,0,0,0
745889,2024-06-20,TB@MIN,TB,MIN,2,2,4,9,13,0,0,1,1,0,0
746626,2024-06-20,SEA@CLE,SEA,CLE,3,5,8,1,9,0,1,0,1,0,1
746782,2024-06-20,HOU@CWS,HOU,CWS,1,3,4,4,8,0,0,1,0,0,0
746539,2024-06-20,LAD@COL,LAD,COL,5,0,5,3,8,0,0,0,0,0,0
745645,2024-06-20,KC@ATH,KC,ATH,2,0,2,3,5,1,0,0,0,0,0
745734,2024-06-20,BAL@NYY,BAL,NYY,11,5,16,6,22,0,1,1,1,0,0
745164,2024-06-20,SF@STL,SF,STL,3,6,9,2,11,0,1,0,1,0,1
745401,2024-06-20,MIL@SD,MIL,SD,3,5,8,5,13,0,1,1,1,0,0
746861,2024-06-21,NYM@CHC,NYM,CHC,11,1,12,0,12,0,1,0,1,0,1
745483,2024-06-21,TB@PIT,TB,PIT,4,2,6,7,13,0,1,1,1,0,0
745562,2024-06-21,AZ@PHI,AZ,PHI,4,2,6,3,9,0,1,0,1,0,0
746460,2024-06-21,CWS@DET,CWS,DET,1,2,3,0,3,1,0,0,0,0,0
745729,2024-06-21,ATL@NYY,ATL,NYY,8,1,9,0,9,0,1,0,1,0,1
746052,2024-06-21,SEA@MIA,SEA,MIA,2,0,2,3,5,1,0,0,0,0,0
746624,2024-06-21,TOR@CLE,TOR,CLE,1,7,8,0,8,0,1,0,0,0,1
746698,2024-06-21,BOS@CIN,BOS,CIN,2,3,5,2,7,0,0,0,0,0,0
745006,2024-06-21,KC@TEX,KC,TEX,2,1,3,5,8,1,0,1,0,0,0
746375,2024-06-21,BAL@HOU,BAL,HOU,3,5,8,17,25,0,1,1,1,0,0
746540,2024-06-21,WSN@COL,WSN,COL,9,5,14,2,16,0,1,0,1,0,1
745403,2024-06-21,MIL@SD,MIL,SD,4,3,7,7,14,0,1,1,1,0,0
745649,2024-06-21,MIN@ATH,MIN,ATH,1,4,5,6,11,0,0,1,1,0,0
746131,2024-06-21,LAA@LAD,LAA,LAD,0,2,2,3,5,1,0,0,0,0,0
746459,2024-06-22,CWS@DET,CWS,DET,3,0,3,3,6,1,0,0,0,0,0
745163,2024-06-22,SF@STL,SF,STL,4,5,9,4,13,0,1,1,1,0,0
746863,2024-06-22,NYM@CHC,NYM,CHC,1,6,7,2,9,0,1,0,1,0,1
744997,2024-06-22,KC@TEX,KC,TEX,0,1,1,5,6,1,0,1,0,0,0
745486,2024-06-22,TB@PIT,TB,PIT,2,4,6,1,7,0,1,0,0,0,1
745564,2024-06-22,AZ@PHI,AZ,PHI,1,8,9,4,13,0,1,1,1,0,0
745644,2024-06-22,MIN@ATH,MIN,ATH,9,2,11,1,12,0,1,0,1,0,1
746048,2024-06-22,SEA@MIA,SEA,MIA,7,0,7,2,9,0,1,0,1,0,1
746376,2024-06-22,BAL@HOU,BAL,HOU,1,4,5,1,6,0,0,0,0,0,0
746622,2024-06-22,TOR@CLE,TOR,CLE,2,5,7,2,9,0,1,0,1,0,1
746700,2024-06-22,BOS@CIN,BOS,CIN,1,3,4,3,7,0,0,0,0,0,0
745402,2024-06-22,MIL@SD,MIL,SD,0,4,4,6,10,0,0,1,1,0,0
745731,2024-06-22,ATL@NYY,ATL,NYY,1,4,5,6,11,0,0,1,1,0,0
746541,2024-06-22,WSN@COL,WSN,COL,3,4,7,8,15,0,1,1,1,0,0
746132,2024-06-22,LAA@LAD,LAA,LAD,1,7,8,1,9,0,1,0,1,0,1
745566,2024-06-23,AZ@PHI,AZ,PHI,0,1,1,4,5,1,0,1,0,0,0
745485,2024-06-23,TB@PIT,TB,PIT,1,1,2,2,4,1,0,0,0,0,0
745727,2024-06-23,ATL@NYY,ATL,NYY,3,0,3,1,4,1,0,0,0,0,0
746051,2024-06-23,SEA@MIA,SEA,MIA,2,6,8,2,10,0,1,0,1,0,1
746457,2024-06-23,CWS@DET,CWS,DET,0,9,9,4,13,0,1,1,1,0,0
746621,2024-06-23,TOR@CLE,TOR,CLE,5,6,11,0,11,0,1,0,1,0,1
746699,2024-06-23,BOS@CIN,BOS,CIN,4,1,5,6,11,0,0,1,1,0,0
746373,2024-06-23,BAL@HOU,BAL,HOU,0,5,5,4,9,0,0,1,1,0,0
745165,2024-06-23,SF@STL,SF,STL,0,4,4,4,8,0,0,1,0,0,0
745000,2024-06-23,KC@TEX,KC,TEX,0,3,3,1,4,1,0,0,0,0,0
746536,2024-06-23,WSN@COL,WSN,COL,0,1,1,2,3,1,0,0,0,0,0
745648,2024-06-23,MIN@ATH,MIN,ATH,1,0,1,2,3,1,0,0,0,0,0
745396,2024-06-23,MIL@SD,MIL,SD,5,1,6,2,8,0,1,0,0,0,1
746862,2024-06-23,NYM@CHC,NYM,CHC,4,0,4,3,7,0,0,0,0,0,0
747021,2024-06-24,CLE@BAL,CLE,BAL,2,2,4,1,5,0,0,0,0,0,0
746458,2024-06-24,PHI@DET,PHI,DET,4,1,5,4,9,0,0,1,1,0,0
745078,2024-06-24,SEA@TB,SEA,TB,1,1,2,5,7,1,0,1,0,0,0
746696,2024-06-24,PIT@CIN,PIT,CIN,3,7,10,6,16,0,1,1,1,0,0
746941,2024-06-24,TOR@BOS,TOR,BOS,1,2,3,10,13,1,0,1,1,1,0
745160,2024-06-24,ATL@STL,ATL,STL,1,4,5,2,7,0,0,0,0,0,0
745974,2024-06-24,TEX@MIL,TEX,MIL,2,1,3,6,9,1,0,1,1,1,0
746298,2024-06-24,MIA@KC,MIA,KC,1,3,4,1,5,0,0,0,0,0,0
746780,2024-06-24,LAD@CWS,LAD,CWS,0,0,0,3,3,1,0,0,0,0,0
746218,2024-06-24,ATH@LAA,ATH,LAA,1,4,5,1,6,0,0,0,0,0,0
745397,2024-06-24,WSN@SD,WSN,SD,2,3,5,8,13,0,0,1,1,0,0
745323,2024-06-24,CHC@SF,CHC,SF,4,1,5,4,9,0,0,1,1,0,0
747022,2024-06-25,CLE@BAL,CLE,BAL,8,6,14,4,18,0,1,1,1,0,0
746454,2024-06-25,PHI@DET,PHI,DET,0,4,4,1,5,0,0,0,0,0,0
745076,2024-06-25,SEA@TB,SEA,TB,2,2,4,10,14,0,0,1,1,0,0
745806,2024-06-25,NYY@NYM,NYY,NYM,1,6,7,9,16,0,1,1,1,0,0
746697,2024-06-25,PIT@CIN,PIT,CIN,8,3,11,3,14,0,1,0,1,0,0
746943,2024-06-25,TOR@BOS,TOR,BOS,9,2,11,2,13,0,1,0,1,0,1
745973,2024-06-25,TEX@MIL,TEX,MIL,1,2,3,1,4,1,0,0,0,0,0
746293,2024-06-25,MIA@KC,MIA,KC,0,1,1,2,3,1,0,0,0,0,0
746372,2024-06-25,COL@HOU,COL,HOU,0,5,5,2,7,0,0,0,0,0,0
746775,2024-06-25,LAD@CWS,LAD,CWS,4,3,7,0,7,0,1,0,0,0,1
746213,2024-06-25,ATH@LAA,ATH,LAA,3,5,8,4,12,0,1,1,1,0,0
745399,2024-06-25,WSN@SD,WSN,SD,4,5,9,7,16,0,1,1,1,0,0
747188,2024-06-25,MIN@AZ,MIN,AZ,1,4,5,4,9,0,0,1,1,0,0
745322,2024-06-25,CHC@SF,CHC,SF,1,2,3,3,6,1,0,0,0,0,0
745073,2024-06-26,SEA@TB,SEA,TB,0,1,1,6,7,1,0,1,0,0,0
746456,2024-06-26,PHI@DET,PHI,DET,5,1,6,2,8,0,1,0,0,0,1
746695,2024-06-26,PIT@CIN,PIT,CIN,4,1,5,2,7,0,0,0,0,0,0
745157,2024-06-26,ATL@STL,ATL,STL,4,2,6,2,8,0,1,0,0,0,1
745975,2024-06-26,TEX@MIL,TEX,MIL,5,5,10,1,11,0,1,0,1,0,1
746291,2024-06-26,MIA@KC,MIA,KC,1,0,1,5,6,1,0,1,0,0,0
746374,2024-06-26,COL@HOU,COL,HOU,0,2,2,6,8,1,0,1,0,0,0
746212,2024-06-26,ATH@LAA,ATH,LAA,1,0,1,6,7,1,0,1,0,0,0
745400,2024-06-26,WSN@SD,WSN,SD,0,4,4,9,13,0,0,1,1,0,0
747019,2024-06-26,CLE@BAL,CLE,BAL,2,2,4,2,6,0,0,0,0,0,0
745808,2024-06-26,NYY@NYM,NYY,NYM,0,7,7,7,14,0,1,1,1,0,0
745158,2024-06-26,ATL@STL,ATL,STL,0,2,2,3,5,1,0,0,0,0,0
746777,2024-06-26,LAD@CWS,LAD,CWS,4,0,4,0,4,0,0,0,0,0,0
747184,2024-06-26,MIN@AZ,MIN,AZ,8,1,9,2,11,0,1,0,1,0,1
745325,2024-06-26,CHC@SF,CHC,SF,3,4,7,0,7,0,1,0,0,0,1
746942,2024-06-26,TOR@BOS,TOR,BOS,0,0,0,5,5,1,0,1,0,0,0
747185,2024-06-27,MIN@AZ,MIN,AZ,13,5,18,1,19,0,1,0,1,0,1
745324,2024-06-27,CHC@SF,CHC,SF,3,0,3,5,8,1,0,1,0,0,0
746816,2024-06-27,ATL@CWS,ATL,CWS,0,1,1,0,1,1,0,0,0,0,0
745565,2024-06-27,MIA@PHI,MIA,PHI,0,3,3,8,11,1,0,1,1,1,0
747020,2024-06-27,TEX@BAL,TEX,BAL,1,8,9,4,13,0,1,1,1,0,0
744919,2024-06-27,NYY@TOR,NYY,TOR,2,8,10,1,11,0,1,0,1,0,1
745162,2024-06-27,CIN@STL,CIN,STL,10,2,12,3,15,0,1,0,1,0,0
746288,2024-06-27,CLE@KC,CLE,KC,1,0,1,2,3,1,0,0,0,0,0
746210,2024-06-27,DET@LAA,DET,LAA,0,5,5,0,5,0,0,0,0,0,0
745560,2024-06-28,MIA@PHI,MIA,PHI,0,1,1,1,2,1,0,0,0,0,0
745070,2024-06-28,WSN@TB,WSN,TB,0,2,2,2,4,1,0,0,0,0,0
747017,2024-06-28,TEX@BAL,TEX,BAL,0,2,2,1,3,1,0,0,0,0,0
744922,2024-06-28,NYY@TOR,NYY,TOR,1,3,4,17,21,0,0,1,1,0,0
745804,2024-06-28,HOU@NYM,HOU,NYM,2,2,4,5,9,0,0,1,1,0,0
746776,2024-06-28,COL@CWS,COL,CWS,0,1,1,7,8,1,0,1,0,0,0
746939,2024-06-28,SD@BOS,SD,BOS,9,1,10,1,11,0,1,0,1,0,1
747105,2024-06-28,PIT@ATL,PIT,ATL,0,6,6,1,7,0,1,0,0,0,1
745970,2024-06-28,CHC@MIL,CHC,MIL,2,4,6,0,6,0,1,0,0,0,1
746292,2024-06-28,CLE@KC,CLE,KC,1,7,8,5,13,0,1,1,1,0,0
745161,2024-06-28,CIN@STL,CIN,STL,0,1,1,0,1,1,0,0,0,0,0
746214,2024-06-28,DET@LAA,DET,LAA,2,2,4,3,7,0,0,0,0,0,0
745238,2024-06-28,MIN@SEA,MIN,SEA,0,1,1,4,5,1,0,1,0,0,0
747183,2024-06-28,ATH@AZ,ATH,AZ,3,2,5,8,13,0,0,1,1,0,0
745319,2024-06-28,LAD@SF,LAD,SF,2,1,3,5,8,1,0,1,0,0,0
746778,2024-06-29,COL@CWS,COL,CWS,3,2,5,9,14,0,0,1,1,0,0
745159,2024-06-29,CIN@STL,CIN,STL,8,1,9,4,13,0,1,1,1,0,0
744921,2024-06-29,NYY@TOR,NYY,TOR,1,3,4,8,12,0,0,1,1,0,0
745559,2024-06-29,MIA@PHI,MIA,PHI,1,2,3,2,5,1,0,0,0,0,0
745071,2024-06-29,WSN@TB,WSN,TB,2,1,3,6,9,1,0,1,1,1,0
745801,2024-06-29,HOU@NYM,HOU,NYM,4,6,10,5,15,0,1,1,1,0,0
745972,2024-06-29,CHC@MIL,CHC,MIL,3,3,6,2,8,0,1,0,0,0,1
746289,2024-06-29,CLE@KC,CLE,KC,6,2,8,1,9,0,1,0,1,0,1
746940,2024-06-29,SD@BOS,SD,BOS,10,0,10,2,12,0,1,0,1,0,1
747104,2024-06-29,PIT@ATL,PIT,ATL,1,1,2,1,3,1,0,0,0,0,0
747186,2024-06-29,ATH@AZ,ATH,AZ,0,3,3,0,3,1,0,0,0,0,0
745317,2024-06-29,LAD@SF,LAD,SF,6,6,12,9,21,0,1,1,1,0,0
747018,2024-06-29,TEX@BAL,TEX,BAL,2,5,7,4,11,0,1,1,1,0,0
746211,2024-06-29,DET@LAA,DET,LAA,3,2,5,6,11,0,0,1,1,0,0
745239,2024-06-29,MIN@SEA,MIN,SEA,2,1,3,3,6,1,0,0,0,0,0
747101,2024-06-30,PIT@ATL,PIT,ATL,4,1,5,1,6,0,0,0,0,0,0
745555,2024-06-30,MIA@PHI,MIA,PHI,6,3,9,4,13,0,1,1,1,0,0
746938,2024-06-30,SD@BOS,SD,BOS,0,4,4,1,5,0,0,0,0,0,0
744916,2024-06-30,NYY@TOR,NYY,TOR,7,1,8,1,9,0,1,0,1,0,1
745072,2024-06-30,WSN@TB,WSN,TB,0,4,4,1,5,0,0,0,0,0,0
745802,2024-06-30,HOU@NYM,HOU,NYM,4,0,4,11,15,0,0,1,1,0,0
745971,2024-06-30,CHC@MIL,CHC,MIL,1,7,8,0,8,0,1,0,0,0,1
746290,2024-06-30,CLE@KC,CLE,KC,0,4,4,4,8,0,0,1,0,0,0
746779,2024-06-30,COL@CWS,COL,CWS,2,1,3,6,9,1,0,1,1,1,0
745154,2024-06-30,CIN@STL,CIN,STL,0,1,1,1,2,1,0,0,0,0,0
745320,2024-06-30,LAD@SF,LAD,SF,1,9,10,4,14,0,1,1,1,0,0
746209,2024-06-30,DET@LAA,DET,LAA,7,0,7,6,13,0,1,1,1,0,0
745243,2024-06-30,MIN@SEA,MIN,SEA,3,2,5,3,8,0,0,0,0,0,0
747182,2024-06-30,ATH@AZ,ATH,AZ,1,1,2,4,6,1,0,1,0,0,0
747016,2024-06-30,TEX@BAL,TEX,BAL,8,2,10,3,13,0,1,0,1,0,0
744914,2024-07-01,HOU@TOR,HOU,TOR,1,0,1,3,4,1,0,0,0,0,0
744840,2024-07-01,NYM@WSN,NYM,WSN,0,2,2,14,16,1,0,1,1,1,0
746535,2024-07-01,MIL@COL,MIL,COL,4,5,9,6,15,0,1,1,1,0,0
745482,2024-07-02,STL@PIT,STL,PIT,6,4,10,1,11,0,1,0,1,0,1
746047,2024-07-02,BOS@MIA,BOS,MIA,5,1,6,5,11,0,1,1,1,0,0
746623,2024-07-02,CWS@CLE,CWS,CLE,1,3,4,9,13,0,0,1,1,0,0
744838,2024-07-02,NYM@WSN,NYM,WSN,0,2,2,7,9,1,0,1,1,1,0
745730,2024-07-02,CIN@NYY,CIN,NYY,5,0,5,4,9,0,0,1,1,0,0
744913,2024-07-02,HOU@TOR,HOU,TOR,5,7,12,1,13,0,1,0,1,0,1
747102,2024-07-02,SF@ATL,SF,ATL,2,2,4,4,8,0,0,1,0,0,0
745886,2024-07-02,DET@MIN,DET,MIN,3,3,6,2,8,0,1,0,0,0,1
744999,2024-07-02,SD@TEX,SD,TEX,0,6,6,1,7,0,1,0,0,0,1
746860,2024-07-02,PHI@CHC,PHI,CHC,5,1,6,4,10,0,1,1,1,0,0
746282,2024-07-02,TB@KC,TB,KC,1,0,1,5,6,1,0,1,0,0,0
746537,2024-07-02,MIL@COL,MIL,COL,1,2,3,4,7,1,0,1,0,0,0
745240,2024-07-02,BAL@SEA,BAL,SEA,1,0,1,1,2,1,0,0,0,0,0
745647,2024-07-02,LAA@ATH,LAA,ATH,1,4,5,7,12,0,0,1,1,0,0
746133,2024-07-02,AZ@LAD,AZ,LAD,2,2,4,7,11,0,0,1,1,0,0
745487,2024-07-03,STL@PIT,STL,PIT,1,2,3,6,9,1,0,1,1,1,0
746045,2024-07-03,BOS@MIA,BOS,MIA,2,1,3,6,9,1,0,1,1,1,0
746617,2024-07-03,CWS@CLE,CWS,CLE,5,1,6,4,10,0,1,1,1,0,0
744837,2024-07-03,NYM@WSN,NYM,WSN,5,1,6,6,12,0,1,1,1,0,0
745728,2024-07-03,CIN@NYY,CIN,NYY,3,0,3,2,5,1,0,0,0,0,0
744915,2024-07-03,HOU@TOR,HOU,TOR,1,1,2,9,11,1,0,1,1,1,0
747100,2024-07-03,SF@ATL,SF,ATL,0,3,3,1,4,1,0,0,0,0,0
744998,2024-07-03,SD@TEX,SD,TEX,3,4,7,3,10,0,1,0,1,0,0
746858,2024-07-03,PHI@CHC,PHI,CHC,1,2,3,5,8,1,0,1,0,0,0
745888,2024-07-03,DET@MIN,DET,MIN,7,1,8,3,11,0,1,0,1,0,0
746283,2024-07-03,TB@KC,TB,KC,1,2,3,3,6,1,0,0,0,0,0
746534,2024-07-03,MIL@COL,MIL,COL,3,0,3,0,3,1,0,0,0,0,0
745643,2024-07-03,LAA@ATH,LAA,ATH,0,3,3,2,5,1,0,0,0,0,0
745234,2024-07-03,BAL@SEA,BAL,SEA,4,0,4,1,5,0,0,0,0,0,0
746128,2024-07-03,AZ@LAD,AZ,LAD,6,4,10,6,16,0,1,1,1,0,0
744834,2024-07-04,NYM@WSN,NYM,WSN,0,0,0,1,1,1,0,0,0,0,0
745484,2024-07-04,STL@PIT,STL,PIT,1,1,2,3,5,1,0,0,0,0,0
745726,2024-07-04,CIN@NYY,CIN,NYY,5,2,7,5,12,0,1,1,1,0,0
744912,2024-07-04,HOU@TOR,HOU,TOR,4,3,7,1,8,0,1,0,0,0,1
745890,2024-07-04,DET@MIN,DET,MIN,3,9,12,3,15,0,1,0,1,0,0
746043,2024-07-04,BOS@MIA,BOS,MIA,1,0,1,10,11,1,0,1,1,1,0
746619,2024-07-04,CWS@CLE,CWS,CLE,1,7,8,4,12,0,1,1,1,0,0
746857,2024-07-04,PHI@CHC,PHI,CHC,2,8,10,2,12,0,1,0,1,0,1
744996,2024-07-04,SD@TEX,SD,TEX,1,0,1,3,4,1,0,0,0,0,0
745641,2024-07-04,LAA@ATH,LAA,ATH,0,3,3,2,5,1,0,0,0,0,0
745236,2024-07-04,BAL@SEA,BAL,SEA,2,2,4,6,10,0,0,1,1,0,0
747103,2024-07-04,SF@ATL,SF,ATL,3,2,5,1,6,0,0,0,0,0,0
746285,2024-07-04,TB@KC,TB,KC,8,4,12,6,18,0,1,1,1,0,0
746532,2024-07-04,MIL@COL,MIL,COL,2,3,5,2,7,0,0,0,0,0,0
746126,2024-07-04,AZ@LAD,AZ,LAD,5,3,8,4,12,0,1,1,1,0,0
746859,2024-07-05,LAA@CHC,LAA,CHC,1,4,5,1,6,0,0,0,0,0,0
745479,2024-07-05,NYM@PIT,NYM,PIT,2,4,6,10,16,0,1,1,1,0,0
744836,2024-07-05,STL@WSN,STL,WSN,3,5,8,5,13,0,1,1,1,0,0
745725,2024-07-05,BOS@NYY,BOS,NYY,1,3,4,4,8,0,0,1,0,0,0
746046,2024-07-05,CWS@MIA,CWS,MIA,3,0,3,2,5,1,0,0,0,0,0
746620,2024-07-05,SF@CLE,SF,CLE,4,1,5,1,6,0,0,0,0,0,0
746693,2024-07-05,DET@CIN,DET,CIN,4,1,5,4,9,0,0,1,1,0,0
747097,2024-07-05,PHI@ATL,PHI,ATL,3,2,5,9,14,0,0,1,1,0,0
744992,2024-07-05,TB@TEX,TB,TEX,0,3,3,0,3,1,0,0,0,0,0
745884,2024-07-05,HOU@MIN,HOU,MIN,3,4,7,18,25,0,1,1,1,0,0
746533,2024-07-05,KC@COL,KC,COL,2,1,3,3,6,1,0,0,0,0,0
745237,2024-07-05,TOR@SEA,TOR,SEA,0,2,2,1,3,1,0,0,0,0,0
745398,2024-07-05,AZ@SD,AZ,SD,2,5,7,11,18,0,1,1,1,0,0
745639,2024-07-05,BAL@ATH,BAL,ATH,3,1,4,1,5,0,0,0,0,0,0
746127,2024-07-05,MIL@LAD,MIL,LAD,5,4,9,4,13,0,1,1,1,0,0
745724,2024-07-06,BOS@NYY,BOS,NYY,4,10,14,4,18,0,1,1,1,0,0
745885,2024-07-06,HOU@MIN,HOU,MIN,3,7,10,2,12,0,1,0,1,0,1
746856,2024-07-06,LAA@CHC,LAA,CHC,7,0,7,0,7,0,1,0,0,0,1
744835,2024-07-06,STL@WSN,STL,WSN,5,13,18,2,20,0,1,0,1,0,1
744995,2024-07-06,TB@TEX,TB,TEX,0,2,2,5,7,1,0,1,0,0,0
745476,2024-07-06,NYM@PIT,NYM,PIT,3,2,5,2,7,0,0,0,0,0,0
745642,2024-07-06,BAL@ATH,BAL,ATH,1,14,15,12,27,0,1,1,1,0,0
745235,2024-07-06,TOR@SEA,TOR,SEA,2,0,2,7,9,1,0,1,1,1,0
746044,2024-07-06,CWS@MIA,CWS,MIA,3,2,5,2,7,0,0,0,0,0,0
746615,2024-07-06,SF@CLE,SF,CLE,3,4,7,2,9,0,1,0,1,0,1
746694,2024-07-06,DET@CIN,DET,CIN,0,2,2,6,8,1,0,1,0,0,0
746129,2024-07-06,MIL@LAD,MIL,LAD,2,3,5,3,8,0,0,0,0,0,0
747099,2024-07-06,PHI@ATL,PHI,ATL,1,5,6,0,6,0,1,0,0,0,1
746529,2024-07-06,KC@COL,KC,COL,0,3,3,1,4,1,0,0,0,0,0
745395,2024-07-06,AZ@SD,AZ,SD,2,1,3,9,12,1,0,1,1,1,0
744832,2024-07-07,STL@WSN,STL,WSN,6,2,8,3,11,0,1,0,1,0,0
745477,2024-07-07,NYM@PIT,NYM,PIT,0,0,0,5,5,1,0,1,0,0,0
747098,2024-07-07,PHI@ATL,PHI,ATL,0,5,5,1,6,0,0,0,0,0,0
746039,2024-07-07,CWS@MIA,CWS,MIA,2,1,3,8,11,1,0,1,1,1,0
746616,2024-07-07,SF@CLE,SF,CLE,3,2,5,4,9,0,0,1,1,0,0
746691,2024-07-07,DET@CIN,DET,CIN,1,0,1,5,6,1,0,1,0,0,0
745883,2024-07-07,HOU@MIN,HOU,MIN,2,2,4,1,5,0,0,0,0,0,0
746855,2024-07-07,LAA@CHC,LAA,CHC,0,3,3,2,5,1,0,0,0,0,0
744993,2024-07-07,TB@TEX,TB,TEX,2,10,12,3,15,0,1,0,1,0,0
746530,2024-07-07,KC@COL,KC,COL,4,0,4,7,11,0,0,1,1,0,0
745637,2024-07-07,BAL@ATH,BAL,ATH,5,0,5,4,9,0,0,1,1,0,0
745233,2024-07-07,TOR@SEA,TOR,SEA,1,4,5,4,9,0,0,1,1,0,0
745391,2024-07-07,AZ@SD,AZ,SD,1,1,2,8,10,1,0,1,1,1,0
746122,2024-07-07,MIL@LAD,MIL,LAD,4,0,4,7,11,0,0,1,1,0,0
745723,2024-07-07,BOS@NYY,BOS,NYY,0,0,0,3,3,1,0,0,0,0,0
745480,2024-07-08,NYM@PIT,NYM,PIT,0,2,2,8,10,1,0,1,1,1,0
744833,2024-07-08,STL@WSN,STL,WSN,2,0,2,4,6,1,0,1,0,0,0
746455,2024-07-08,CLE@DET,CLE,DET,0,0,0,1,1,1,0,0,0,0,0
746692,2024-07-08,COL@CIN,COL,CIN,0,2,2,4,6,1,0,1,0,0,0
746771,2024-07-08,MIN@CWS,MIN,CWS,2,2,4,10,14,0,0,1,1,0,0
746208,2024-07-08,TEX@LAA,TEX,LAA,7,3,10,3,13,0,1,0,1,0,0
747181,2024-07-08,ATL@AZ,ATL,AZ,1,0,1,8,9,1,0,1,1,1,0
747014,2024-07-09,CHC@BAL,CHC,BAL,7,2,9,2,11,0,1,0,1,0,1
745557,2024-07-09,LAD@PHI,LAD,PHI,1,9,10,1,11,0,1,0,1,0,1
746451,2024-07-09,CLE@DET,CLE,DET,6,3,9,8,17,0,1,1,1,0,0
745074,2024-07-09,NYY@TB,NYY,TB,1,4,5,3,8,0,0,0,0,0,0
745803,2024-07-09,WSN@NYM,WSN,NYM,0,4,4,8,12,0,0,1,1,0,0
746690,2024-07-09,COL@CIN,COL,CIN,4,7,11,7,18,0,1,1,1,0,0
746937,2024-07-09,ATH@BOS,ATH,BOS,2,11,13,8,21,0,1,1,1,0,0
745968,2024-07-09,PIT@MIL,PIT,MIL,2,2,4,10,14,0,0,1,1,0,0
746368,2024-07-09,MIA@HOU,MIA,HOU,1,2,3,4,7,1,0,1,0,0,0
746206,2024-07-09,TEX@LAA,TEX,LAA,4,4,8,1,9,0,1,0,1,0,1
745393,2024-07-09,SEA@SD,SEA,SD,5,0,5,6,11,0,0,1,1,0,0
747180,2024-07-09,ATL@AZ,ATL,AZ,2,0,2,6,8,1,0,1,0,0,0
745316,2024-07-09,TOR@SF,TOR,SF,0,1,1,6,7,1,0,1,0,0,0
745155,2024-07-10,KC@STL,KC,STL,3,3,6,4,10,0,1,1,1,0,0
746772,2024-07-10,MIN@CWS,MIN,CWS,0,1,1,3,4,1,0,0,0,0,0
746773,2024-07-10,MIN@CWS,MIN,CWS,0,2,2,3,5,1,0,0,0,0,0
747015,2024-07-10,CHC@BAL,CHC,BAL,3,0,3,1,4,1,0,0,0,0,0
745394,2024-07-10,SEA@SD,SEA,SD,2,0,2,0,2,1,0,0,0,0,0
746453,2024-07-10,CLE@DET,CLE,DET,3,4,7,2,9,0,1,0,1,0,1
745069,2024-07-10,NYY@TB,NYY,TB,2,1,3,0,3,1,0,0,0,0,0
745556,2024-07-10,LAD@PHI,LAD,PHI,2,4,6,1,7,0,1,0,0,0,1
745796,2024-07-10,WSN@NYM,WSN,NYM,2,1,3,5,8,1,0,1,0,0,0
746689,2024-07-10,COL@CIN,COL,CIN,4,1,5,6,11,0,0,1,1,0,0
746934,2024-07-10,ATH@BOS,ATH,BOS,3,0,3,4,7,1,0,1,0,0,0
745156,2024-07-10,KC@STL,KC,STL,5,4,9,4,13,0,1,1,1,0,0
745969,2024-07-10,PIT@MIL,PIT,MIL,0,5,5,4,9,0,0,1,1,0,0
746366,2024-07-10,MIA@HOU,MIA,HOU,1,6,7,3,10,0,1,0,1,0,0
746205,2024-07-10,TEX@LAA,TEX,LAA,2,5,7,2,9,0,1,0,1,0,1
747179,2024-07-10,ATL@AZ,ATL,AZ,3,3,6,6,12,0,1,1,1,0,0
745318,2024-07-10,TOR@SF,TOR,SF,3,3,6,10,16,0,1,1,1,0,0
745799,2024-07-11,WSN@NYM,WSN,NYM,0,5,5,2,7,0,0,0,0,0,0
746452,2024-07-11,CLE@DET,CLE,DET,1,6,7,4,11,0,1,1,1,0,0
746688,2024-07-11,COL@CIN,COL,CIN,1,4,5,4,9,0,0,1,1,0,0
745967,2024-07-11,PIT@MIL,PIT,MIL,0,0,0,1,1,1,0,0,0,0,0
745313,2024-07-11,TOR@SF,TOR,SF,5,2,7,1,8,0,1,0,0,0,1
745558,2024-07-11,LAD@PHI,LAD,PHI,1,2,3,3,6,1,0,0,0,0,0
747011,2024-07-11,CHC@BAL,CHC,BAL,4,0,4,4,8,0,0,1,0,0,0
745065,2024-07-11,NYY@TB,NYY,TB,3,5,8,1,9,0,1,0,1,0,1
746935,2024-07-11,ATH@BOS,ATH,BOS,0,5,5,2,7,0,0,0,0,0,0
