game_pk,game_date,game_id,team,opponent,side,inning,inning_bucket,runs_allowed_on_event,team_score_after_allowed,opp_score_after_allowed,margin_after_allowed,scored_next_1_inning,scored_next_2_innings,eventually_won,team_strength_bucket,offense_form_bucket,l10_rpg_bucket
746653,2024-04-09,CWS@CLE,CLE,CWS,home,8,late_7_plus,2,5,7,-2,0,0,0,60_plus,55_60,very_high_5_5_plus
746732,2024-04-09,MIL@CIN,CIN,MIL,home,3,early_1_3,2,0,2,-2,1,1,0,50_55,55_60,very_high_5_5_plus
746732,2024-04-09,MIL@CIN,CIN,MIL,home,3,early_1_3,1,0,3,-3,1,1,0,50_55,55_60,very_high_5_5_plus
746732,2024-04-09,MIL@CIN,MIL,CIN,away,4,f5_1_5,1,3,1,2,1,1,1,60_plus,50_55,high_4_5_5_5
746732,2024-04-09,MIL@CIN,CIN,MIL,home,5,f5_1_5,2,1,5,-4,0,1,0,50_55,55_60,very_high_5_5_plus
746732,2024-04-09,MIL@CIN,CIN,MIL,home,6,middle_6,1,1,6,-5,1,1,0,50_55,55_60,very_high_5_5_plus
746732,2024-04-09,MIL@CIN,CIN,MIL,home,7,late_7_plus,2,1,8,-7,1,1,0,50_55,55_60,very_high_5_5_plus
746732,2024-04-09,MIL@CIN,CIN,MIL,home,7,late_7_plus,1,1,9,-8,1,1,0,50_55,55_60,very_high_5_5_plus
746732,2024-04-09,MIL@CIN,MIL,CIN,away,7,late_7_plus,2,9,3,6,0,0,1,60_plus,50_55,high_4_5_5_5
746732,2024-04-09,MIL@CIN,MIL,CIN,away,8,late_7_plus,1,9,4,5,0,0,1,60_plus,50_55,high_4_5_5_5
746732,2024-04-09,MIL@CIN,MIL,CIN,away,8,late_7_plus,1,9,5,4,0,0,1,60_plus,50_55,high_4_5_5_5
745762,2024-04-09,MIA@NYY,MIA,NYY,away,2,early_1_3,1,0,1,-1,0,0,0,lt_40,40_45,mid_3_5_4_5
745762,2024-04-09,MIA@NYY,MIA,NYY,away,5,f5_1_5,1,0,2,-2,0,1,0,lt_40,40_45,mid_3_5_4_5
745762,2024-04-09,MIA@NYY,MIA,NYY,away,6,middle_6,1,0,3,-3,1,1,0,lt_40,40_45,mid_3_5_4_5
745762,2024-04-09,MIA@NYY,NYY,MIA,home,7,late_7_plus,1,3,1,2,0,0,1,60_plus,50_55,high_4_5_5_5
745762,2024-04-09,MIA@NYY,NYY,MIA,home,7,late_7_plus,1,3,2,1,0,0,1,60_plus,50_55,high_4_5_5_5
744957,2024-04-09,SEA@TOR,SEA,TOR,away,3,early_1_3,1,0,1,-1,0,0,0,45_50,lt_40,low_lt_3_5
744957,2024-04-09,SEA@TOR,SEA,TOR,away,3,early_1_3,2,0,3,-3,0,0,0,45_50,lt_40,low_lt_3_5
744957,2024-04-09,SEA@TOR,SEA,TOR,away,4,f5_1_5,1,0,4,-4,0,0,0,45_50,lt_40,low_lt_3_5
744957,2024-04-09,SEA@TOR,SEA,TOR,away,4,f5_1_5,1,0,5,-5,0,0,0,45_50,lt_40,low_lt_3_5
744957,2024-04-09,SEA@TOR,TOR,SEA,home,7,late_7_plus,1,5,1,4,0,0,1,40_45,40_45,low_lt_3_5
744957,2024-04-09,SEA@TOR,TOR,SEA,home,8,late_7_plus,2,5,3,2,0,0,1,40_45,40_45,low_lt_3_5
747138,2024-04-09,NYM@ATL,NYM,ATL,away,1,early_1_3,1,0,1,-1,0,0,0,40_45,40_45,low_lt_3_5
747138,2024-04-09,NYM@ATL,NYM,ATL,away,3,early_1_3,1,0,2,-2,0,0,0,40_45,40_45,low_lt_3_5
747138,2024-04-09,NYM@ATL,NYM,ATL,away,3,early_1_3,1,0,3,-3,0,0,0,40_45,40_45,low_lt_3_5
747138,2024-04-09,NYM@ATL,NYM,ATL,away,3,early_1_3,1,0,4,-4,0,0,0,40_45,40_45,low_lt_3_5
747138,2024-04-09,NYM@ATL,NYM,ATL,away,4,f5_1_5,1,0,5,-5,0,0,0,40_45,40_45,low_lt_3_5
747138,2024-04-09,NYM@ATL,NYM,ATL,away,6,middle_6,1,0,6,-6,0,1,0,40_45,40_45,low_lt_3_5
747138,2024-04-09,NYM@ATL,ATL,NYM,home,8,late_7_plus,3,6,3,3,0,0,1,55_60,60_plus,very_high_5_5_plus
747138,2024-04-09,NYM@ATL,ATL,NYM,home,9,late_7_plus,1,6,4,2,0,0,1,55_60,60_plus,very_high_5_5_plus
747138,2024-04-09,NYM@ATL,ATL,NYM,home,9,late_7_plus,1,6,5,1,0,0,1,55_60,60_plus,very_high_5_5_plus
745924,2024-04-09,LAD@MIN,MIN,LAD,home,4,f5_1_5,3,0,3,-3,0,0,0,lt_40,40_45,low_lt_3_5
745924,2024-04-09,LAD@MIN,MIN,LAD,home,5,f5_1_5,3,0,6,-6,0,0,0,lt_40,40_45,low_lt_3_5
745924,2024-04-09,LAD@MIN,LAD,MIN,away,8,late_7_plus,1,6,1,5,0,0,1,55_60,50_55,high_4_5_5_5
745924,2024-04-09,LAD@MIN,LAD,MIN,away,9,late_7_plus,1,6,2,4,0,0,1,55_60,50_55,high_4_5_5_5
745924,2024-04-09,LAD@MIN,LAD,MIN,away,9,late_7_plus,1,6,3,3,0,0,1,55_60,50_55,high_4_5_5_5
746326,2024-04-09,HOU@KC,KC,HOU,home,1,early_1_3,1,0,1,-1,0,0,1,45_50,45_50,mid_3_5_4_5
746326,2024-04-09,HOU@KC,KC,HOU,home,2,early_1_3,1,0,2,-2,0,0,1,45_50,45_50,mid_3_5_4_5
746326,2024-04-09,HOU@KC,KC,HOU,home,4,f5_1_5,1,0,3,-3,1,1,1,45_50,45_50,mid_3_5_4_5
746326,2024-04-09,HOU@KC,HOU,KC,away,5,f5_1_5,1,3,1,2,0,0,0,50_55,45_50,mid_3_5_4_5
746326,2024-04-09,HOU@KC,HOU,KC,away,5,f5_1_5,1,3,2,1,0,0,0,50_55,45_50,mid_3_5_4_5
746326,2024-04-09,HOU@KC,HOU,KC,away,5,f5_1_5,1,3,3,0,0,0,0,50_55,45_50,mid_3_5_4_5
746326,2024-04-09,HOU@KC,HOU,KC,away,10,late_7_plus,1,3,4,-1,0,0,0,50_55,45_50,mid_3_5_4_5
745195,2024-04-09,PHI@STL,PHI,STL,away,4,f5_1_5,1,0,1,-1,0,0,0,40_45,45_50,mid_3_5_4_5
745195,2024-04-09,PHI@STL,PHI,STL,away,5,f5_1_5,1,0,2,-2,0,0,0,40_45,45_50,mid_3_5_4_5
745195,2024-04-09,PHI@STL,PHI,STL,away,5,f5_1_5,1,0,3,-3,0,0,0,40_45,45_50,mid_3_5_4_5
745030,2024-04-09,ATH@TEX,ATH,TEX,away,1,early_1_3,1,0,1,-1,1,1,1,40_45,40_45,low_lt_3_5
745030,2024-04-09,ATH@TEX,TEX,ATH,home,2,early_1_3,1,1,1,0,1,1,0,45_50,55_60,very_high_5_5_plus
745030,2024-04-09,ATH@TEX,ATH,TEX,away,2,early_1_3,1,1,2,-1,0,0,1,40_45,40_45,low_lt_3_5
745030,2024-04-09,ATH@TEX,TEX,ATH,home,7,late_7_plus,1,2,2,0,1,1,0,45_50,55_60,very_high_5_5_plus
745030,2024-04-09,ATH@TEX,ATH,TEX,away,7,late_7_plus,1,2,3,-1,0,1,1,40_45,40_45,low_lt_3_5
745030,2024-04-09,ATH@TEX,TEX,ATH,home,9,late_7_plus,2,3,4,-1,0,0,0,45_50,55_60,very_high_5_5_plus
746571,2024-04-09,AZ@COL,COL,AZ,home,1,early_1_3,1,0,1,-1,1,1,0,lt_40,50_55,high_4_5_5_5
746571,2024-04-09,AZ@COL,COL,AZ,home,1,early_1_3,1,0,2,-2,1,1,0,lt_40,50_55,high_4_5_5_5
746571,2024-04-09,AZ@COL,AZ,COL,away,1,early_1_3,1,2,1,1,1,1,1,50_55,50_55,high_4_5_5_5
746571,2024-04-09,AZ@COL,COL,AZ,home,2,early_1_3,1,1,3,-2,0,0,0,lt_40,50_55,high_4_5_5_5
746571,2024-04-09,AZ@COL,AZ,COL,away,6,middle_6,1,3,2,1,0,0,1,50_55,50_55,high_4_5_5_5
746250,2024-04-09,TB@LAA,TB,LAA,away,1,early_1_3,2,0,2,-2,1,1,1,45_50,45_50,mid_3_5_4_5
746250,2024-04-09,TB@LAA,LAA,TB,home,2,early_1_3,1,2,1,1,0,1,0,45_50,50_55,high_4_5_5_5
746250,2024-04-09,TB@LAA,LAA,TB,home,2,early_1_3,1,2,2,0,0,1,0,45_50,50_55,high_4_5_5_5
746250,2024-04-09,TB@LAA,LAA,TB,home,4,f5_1_5,1,2,3,-1,1,1,0,45_50,50_55,high_4_5_5_5
746250,2024-04-09,TB@LAA,LAA,TB,home,4,f5_1_5,1,2,4,-2,1,1,0,45_50,50_55,high_4_5_5_5
746250,2024-04-09,TB@LAA,TB,LAA,away,4,f5_1_5,1,4,3,1,0,0,1,45_50,45_50,mid_3_5_4_5
746250,2024-04-09,TB@LAA,LAA,TB,home,7,late_7_plus,1,3,5,-2,0,1,0,45_50,50_55,high_4_5_5_5
746250,2024-04-09,TB@LAA,LAA,TB,home,8,late_7_plus,1,3,6,-3,1,1,0,45_50,50_55,high_4_5_5_5
746250,2024-04-09,TB@LAA,TB,LAA,away,9,late_7_plus,1,6,4,2,0,0,1,45_50,45_50,mid_3_5_4_5
745357,2024-04-09,WSN@SF,WSN,SF,away,2,early_1_3,1,0,1,-1,1,1,1,lt_40,45_50,mid_3_5_4_5
745357,2024-04-09,WSN@SF,SF,WSN,home,3,early_1_3,2,1,2,-1,0,0,0,45_50,45_50,mid_3_5_4_5
745357,2024-04-09,WSN@SF,SF,WSN,home,5,f5_1_5,1,1,3,-2,1,1,0,45_50,45_50,mid_3_5_4_5
745357,2024-04-09,WSN@SF,WSN,SF,away,6,middle_6,2,3,3,0,1,1,1,lt_40,45_50,mid_3_5_4_5
745357,2024-04-09,WSN@SF,SF,WSN,home,7,late_7_plus,1,3,4,-1,0,0,0,45_50,45_50,mid_3_5_4_5
745357,2024-04-09,WSN@SF,SF,WSN,home,9,late_7_plus,1,3,5,-2,0,0,0,45_50,45_50,mid_3_5_4_5
745433,2024-04-09,CHC@SD,SD,CHC,home,5,f5_1_5,1,0,1,-1,1,1,0,45_50,45_50,high_4_5_5_5
745433,2024-04-09,CHC@SD,SD,CHC,home,5,f5_1_5,4,0,5,-5,1,1,0,45_50,45_50,high_4_5_5_5
745433,2024-04-09,CHC@SD,CHC,SD,away,6,middle_6,1,5,1,4,0,0,1,45_50,60_plus,very_high_5_5_plus
745923,2024-04-10,LAD@MIN,MIN,LAD,home,1,early_1_3,1,0,1,-1,1,1,1,lt_40,40_45,mid_3_5_4_5
745923,2024-04-10,LAD@MIN,LAD,MIN,away,1,early_1_3,1,1,1,0,0,0,0,55_60,50_55,high_4_5_5_5
745923,2024-04-10,LAD@MIN,LAD,MIN,away,3,early_1_3,1,1,2,-1,1,1,0,55_60,50_55,high_4_5_5_5
745923,2024-04-10,LAD@MIN,MIN,LAD,home,4,f5_1_5,1,2,2,0,1,1,1,lt_40,40_45,mid_3_5_4_5
745923,2024-04-10,LAD@MIN,LAD,MIN,away,5,f5_1_5,1,2,3,-1,0,0,0,55_60,50_55,high_4_5_5_5
745196,2024-04-10,PHI@STL,STL,PHI,home,1,early_1_3,1,0,1,-1,1,1,0,50_55,45_50,mid_3_5_4_5
745196,2024-04-10,PHI@STL,STL,PHI,home,1,early_1_3,1,0,2,-2,1,1,0,50_55,45_50,mid_3_5_4_5
745196,2024-04-10,PHI@STL,PHI,STL,away,2,early_1_3,1,2,1,1,0,0,1,40_45,45_50,mid_3_5_4_5
745196,2024-04-10,PHI@STL,PHI,STL,away,3,early_1_3,1,2,2,0,0,0,1,40_45,45_50,mid_3_5_4_5
745196,2024-04-10,PHI@STL,STL,PHI,home,6,middle_6,1,2,3,-1,0,1,0,50_55,45_50,mid_3_5_4_5
745196,2024-04-10,PHI@STL,STL,PHI,home,6,middle_6,1,2,4,-2,0,1,0,50_55,45_50,mid_3_5_4_5
745196,2024-04-10,PHI@STL,PHI,STL,away,8,late_7_plus,1,4,3,1,0,0,1,40_45,45_50,mid_3_5_4_5
744950,2024-04-10,SEA@TOR,TOR,SEA,home,3,early_1_3,1,0,1,-1,0,0,0,40_45,40_45,mid_3_5_4_5
744950,2024-04-10,SEA@TOR,SEA,TOR,away,7,late_7_plus,1,1,1,0,0,0,1,40_45,40_45,low_lt_3_5
744950,2024-04-10,SEA@TOR,TOR,SEA,home,10,late_7_plus,2,1,3,-2,0,0,0,40_45,40_45,mid_3_5_4_5
744950,2024-04-10,SEA@TOR,TOR,SEA,home,10,late_7_plus,1,1,4,-3,0,0,0,40_45,40_45,mid_3_5_4_5
744950,2024-04-10,SEA@TOR,TOR,SEA,home,10,late_7_plus,2,1,6,-5,0,0,0,40_45,40_45,mid_3_5_4_5
746573,2024-04-10,AZ@COL,COL,AZ,home,1,early_1_3,1,0,1,-1,1,1,0,lt_40,50_55,high_4_5_5_5
746573,2024-04-10,AZ@COL,AZ,COL,away,1,early_1_3,1,1,1,0,1,1,1,50_55,45_50,high_4_5_5_5
746573,2024-04-10,AZ@COL,COL,AZ,home,2,early_1_3,1,1,2,-1,0,1,0,lt_40,50_55,high_4_5_5_5
746573,2024-04-10,AZ@COL,AZ,COL,away,4,f5_1_5,2,2,3,-1,0,0,1,50_55,45_50,high_4_5_5_5
746573,2024-04-10,AZ@COL,COL,AZ,home,7,late_7_plus,1,3,3,0,0,0,0,lt_40,50_55,high_4_5_5_5
746573,2024-04-10,AZ@COL,COL,AZ,home,9,late_7_plus,2,3,5,-2,0,0,0,lt_40,50_55,high_4_5_5_5
745355,2024-04-10,WSN@SF,SF,WSN,home,2,early_1_3,1,0,1,-1,1,1,1,45_50,40_45,low_lt_3_5
745355,2024-04-10,WSN@SF,WSN,SF,away,2,early_1_3,1,1,1,0,0,0,0,lt_40,45_50,mid_3_5_4_5
745355,2024-04-10,WSN@SF,WSN,SF,away,2,early_1_3,1,1,2,-1,0,0,0,lt_40,45_50,mid_3_5_4_5
745355,2024-04-10,WSN@SF,WSN,SF,away,2,early_1_3,1,1,3,-2,0,0,0,lt_40,45_50,mid_3_5_4_5
745355,2024-04-10,WSN@SF,WSN,SF,away,5,f5_1_5,1,1,4,-3,0,0,0,lt_40,45_50,mid_3_5_4_5
745355,2024-04-10,WSN@SF,WSN,SF,away,5,f5_1_5,1,1,5,-4,0,0,0,lt_40,45_50,mid_3_5_4_5
745355,2024-04-10,WSN@SF,WSN,SF,away,6,middle_6,1,1,6,-5,0,0,0,lt_40,45_50,mid_3_5_4_5
745355,2024-04-10,WSN@SF,WSN,SF,away,6,middle_6,1,1,7,-6,0,0,0,lt_40,45_50,mid_3_5_4_5
746247,2024-04-10,TB@LAA,LAA,TB,home,1,early_1_3,3,0,3,-3,0,0,0,45_50,50_55,high_4_5_5_5
746247,2024-04-10,TB@LAA,LAA,TB,home,2,early_1_3,1,0,4,-4,0,1,0,45_50,50_55,high_4_5_5_5
746247,2024-04-10,TB@LAA,TB,LAA,away,4,f5_1_5,1,4,1,3,0,0,1,45_50,45_50,mid_3_5_4_5
746247,2024-04-10,TB@LAA,TB,LAA,away,6,middle_6,1,4,2,2,0,0,1,45_50,45_50,mid_3_5_4_5
746655,2024-04-10,CWS@CLE,CLE,CWS,home,1,early_1_3,1,0,1,-1,0,0,1,60_plus,50_55,high_4_5_5_5
746655,2024-04-10,CWS@CLE,CLE,CWS,home,1,early_1_3,1,0,2,-2,0,0,1,60_plus,50_55,high_4_5_5_5
746655,2024-04-10,CWS@CLE,CLE,CWS,home,3,early_1_3,3,0,5,-5,1,1,1,60_plus,50_55,high_4_5_5_5
746655,2024-04-10,CWS@CLE,CWS,CLE,away,4,f5_1_5,1,5,1,4,0,0,0,lt_40,lt_40,low_lt_3_5
746655,2024-04-10,CWS@CLE,CWS,CLE,away,4,f5_1_5,2,5,3,2,0,0,0,lt_40,lt_40,low_lt_3_5
746655,2024-04-10,CWS@CLE,CWS,CLE,away,5,f5_1_5,1,5,4,1,0,0,0,lt_40,lt_40,low_lt_3_5
746655,2024-04-10,CWS@CLE,CWS,CLE,away,6,middle_6,1,5,5,0,0,0,0,lt_40,lt_40,low_lt_3_5
746655,2024-04-10,CWS@CLE,CLE,CWS,home,10,late_7_plus,1,5,6,-1,1,1,1,60_plus,50_55,high_4_5_5_5
746655,2024-04-10,CWS@CLE,CWS,CLE,away,10,late_7_plus,1,6,6,0,0,0,0,lt_40,lt_40,low_lt_3_5
746655,2024-04-10,CWS@CLE,CWS,CLE,away,10,late_7_plus,1,6,7,-1,0,0,0,lt_40,lt_40,low_lt_3_5
745429,2024-04-10,CHC@SD,CHC,SD,away,2,early_1_3,1,0,1,-1,0,1,0,45_50,60_plus,very_high_5_5_plus
745429,2024-04-10,CHC@SD,CHC,SD,away,2,early_1_3,1,0,2,-2,0,1,0,45_50,60_plus,very_high_5_5_plus
745429,2024-04-10,CHC@SD,SD,CHC,home,4,f5_1_5,2,2,2,0,1,1,1,40_45,45_50,mid_3_5_4_5
745429,2024-04-10,CHC@SD,CHC,SD,away,4,f5_1_5,1,2,3,-1,0,0,0,45_50,60_plus,very_high_5_5_plus
745429,2024-04-10,CHC@SD,CHC,SD,away,4,f5_1_5,1,2,4,-2,0,0,0,45_50,60_plus,very_high_5_5_plus
745429,2024-04-10,CHC@SD,CHC,SD,away,6,middle_6,1,2,5,-3,0,0,0,45_50,60_plus,very_high_5_5_plus
745429,2024-04-10,CHC@SD,CHC,SD,away,6,middle_6,2,2,7,-5,0,0,0,45_50,60_plus,very_high_5_5_plus
745429,2024-04-10,CHC@SD,CHC,SD,away,7,late_7_plus,1,2,8,-6,0,0,0,45_50,60_plus,very_high_5_5_plus
745429,2024-04-10,CHC@SD,CHC,SD,away,7,late_7_plus,1,2,9,-7,0,0,0,45_50,60_plus,very_high_5_5_plus
745429,2024-04-10,CHC@SD,CHC,SD,away,8,late_7_plus,1,2,10,-8,0,0,0,45_50,60_plus,very_high_5_5_plus
746728,2024-04-10,MIL@CIN,CIN,MIL,home,1,early_1_3,2,0,2,-2,0,0,0,45_50,50_55,high_4_5_5_5
746728,2024-04-10,MIL@CIN,CIN,MIL,home,2,early_1_3,1,0,3,-3,0,1,0,45_50,50_55,high_4_5_5_5
746728,2024-04-10,MIL@CIN,CIN,MIL,home,2,early_1_3,2,0,5,-5,0,1,0,45_50,50_55,high_4_5_5_5
746728,2024-04-10,MIL@CIN,CIN,MIL,home,4,f5_1_5,1,0,6,-6,1,1,0,45_50,50_55,high_4_5_5_5
746728,2024-04-10,MIL@CIN,MIL,CIN,away,4,f5_1_5,1,6,1,5,0,1,1,60_plus,55_60,very_high_5_5_plus
746728,2024-04-10,MIL@CIN,MIL,CIN,away,5,f5_1_5,1,6,2,4,1,1,1,60_plus,55_60,very_high_5_5_plus
746728,2024-04-10,MIL@CIN,CIN,MIL,home,6,middle_6,1,2,7,-5,0,0,0,45_50,50_55,high_4_5_5_5
745763,2024-04-10,MIA@NYY,NYY,MIA,home,3,early_1_3,1,0,1,-1,0,0,0,60_plus,50_55,high_4_5_5_5
745763,2024-04-10,MIA@NYY,NYY,MIA,home,3,early_1_3,3,0,4,-4,0,0,0,60_plus,50_55,high_4_5_5_5
745763,2024-04-10,MIA@NYY,MIA,NYY,away,6,middle_6,1,4,1,3,0,0,1,lt_40,40_45,mid_3_5_4_5
745763,2024-04-10,MIA@NYY,MIA,NYY,away,8,late_7_plus,1,4,2,2,1,1,1,lt_40,40_45,mid_3_5_4_5
745763,2024-04-10,MIA@NYY,NYY,MIA,home,9,late_7_plus,1,2,5,-3,0,0,0,60_plus,50_55,high_4_5_5_5
746980,2024-04-10,BAL@BOS,BAL,BOS,away,3,early_1_3,1,0,1,-1,0,0,1,60_plus,50_55,high_4_5_5_5
746980,2024-04-10,BAL@BOS,BAL,BOS,away,4,f5_1_5,2,0,3,-3,0,1,1,60_plus,50_55,high_4_5_5_5
746980,2024-04-10,BAL@BOS,BAL,BOS,away,5,f5_1_5,2,0,5,-5,1,1,1,60_plus,50_55,high_4_5_5_5
746980,2024-04-10,BAL@BOS,BOS,BAL,home,6,middle_6,2,5,2,3,0,0,0,55_60,45_50,high_4_5_5_5
746980,2024-04-10,BAL@BOS,BOS,BAL,home,6,middle_6,1,5,3,2,0,0,0,55_60,45_50,high_4_5_5_5
746980,2024-04-10,BAL@BOS,BOS,BAL,home,7,late_7_plus,1,5,4,1,0,0,0,55_60,45_50,high_4_5_5_5
746980,2024-04-10,BAL@BOS,BOS,BAL,home,7,late_7_plus,3,5,7,-2,0,0,0,55_60,45_50,high_4_5_5_5
746323,2024-04-10,HOU@KC,HOU,KC,away,3,early_1_3,2,0,2,-2,1,1,0,50_55,45_50,high_4_5_5_5
746323,2024-04-10,HOU@KC,HOU,KC,away,3,early_1_3,2,0,4,-4,1,1,0,50_55,45_50,high_4_5_5_5
746323,2024-04-10,HOU@KC,HOU,KC,away,3,early_1_3,1,0,5,-5,1,1,0,50_55,45_50,high_4_5_5_5
746323,2024-04-10,HOU@KC,HOU,KC,away,3,early_1_3,2,0,7,-7,1,1,0,50_55,45_50,high_4_5_5_5
746323,2024-04-10,HOU@KC,KC,HOU,home,4,f5_1_5,1,7,1,6,1,1,1,45_50,50_55,high_4_5_5_5
746323,2024-04-10,HOU@KC,KC,HOU,home,4,f5_1_5,1,7,2,5,1,1,1,45_50,50_55,high_4_5_5_5
746323,2024-04-10,HOU@KC,HOU,KC,away,4,f5_1_5,1,2,8,-6,0,0,0,50_55,45_50,high_4_5_5_5
746323,2024-04-10,HOU@KC,HOU,KC,away,6,middle_6,1,2,9,-7,0,0,0,50_55,45_50,high_4_5_5_5
746323,2024-04-10,HOU@KC,HOU,KC,away,8,late_7_plus,1,2,10,-8,0,0,0,50_55,45_50,high_4_5_5_5
746323,2024-04-10,HOU@KC,HOU,KC,away,8,late_7_plus,1,2,11,-9,0,0,0,50_55,45_50,high_4_5_5_5
745024,2024-04-10,ATH@TEX,TEX,ATH,home,1,early_1_3,1,0,1,-1,1,1,1,45_50,55_60,very_high_5_5_plus
745024,2024-04-10,ATH@TEX,ATH,TEX,away,1,early_1_3,1,1,1,0,0,0,0,45_50,40_45,low_lt_3_5
745024,2024-04-10,ATH@TEX,ATH,TEX,away,1,early_1_3,2,1,3,-2,0,0,0,45_50,40_45,low_lt_3_5
745024,2024-04-10,ATH@TEX,ATH,TEX,away,4,f5_1_5,1,1,4,-3,0,0,0,45_50,40_45,low_lt_3_5
745024,2024-04-10,ATH@TEX,ATH,TEX,away,4,f5_1_5,2,1,6,-5,0,0,0,45_50,40_45,low_lt_3_5
745024,2024-04-10,ATH@TEX,TEX,ATH,home,8,late_7_plus,1,6,2,4,0,0,1,45_50,55_60,very_high_5_5_plus
747137,2024-04-11,NYM@ATL,ATL,NYM,home,1,early_1_3,1,0,1,-1,0,0,0,60_plus,60_plus,very_high_5_5_plus
747137,2024-04-11,NYM@ATL,ATL,NYM,home,2,early_1_3,1,0,2,-2,0,0,0,60_plus,60_plus,very_high_5_5_plus
747137,2024-04-11,NYM@ATL,ATL,NYM,home,2,early_1_3,1,0,3,-3,0,0,0,60_plus,60_plus,very_high_5_5_plus
747137,2024-04-11,NYM@ATL,ATL,NYM,home,3,early_1_3,1,0,4,-4,0,1,0,60_plus,60_plus,very_high_5_5_plus
747137,2024-04-11,NYM@ATL,ATL,NYM,home,3,early_1_3,1,0,5,-5,0,1,0,60_plus,60_plus,very_high_5_5_plus
747137,2024-04-11,NYM@ATL,ATL,NYM,home,3,early_1_3,2,0,7,-7,0,1,0,60_plus,60_plus,very_high_5_5_plus
747137,2024-04-11,NYM@ATL,NYM,ATL,away,5,f5_1_5,2,7,2,5,0,1,1,40_45,40_45,mid_3_5_4_5
747137,2024-04-11,NYM@ATL,NYM,ATL,away,5,f5_1_5,1,7,3,4,0,1,1,40_45,40_45,mid_3_5_4_5
747137,2024-04-11,NYM@ATL,ATL,NYM,home,7,late_7_plus,1,3,8,-5,1,1,0,60_plus,60_plus,very_high_5_5_plus
747137,2024-04-11,NYM@ATL,ATL,NYM,home,7,late_7_plus,2,3,10,-7,1,1,0,60_plus,60_plus,very_high_5_5_plus
747137,2024-04-11,NYM@ATL,ATL,NYM,home,8,late_7_plus,1,3,11,-8,1,1,0,60_plus,60_plus,very_high_5_5_plus
747137,2024-04-11,NYM@ATL,ATL,NYM,home,8,late_7_plus,1,3,12,-9,1,1,0,60_plus,60_plus,very_high_5_5_plus
747137,2024-04-11,NYM@ATL,NYM,ATL,away,8,late_7_plus,1,12,4,8,1,1,1,40_45,40_45,mid_3_5_4_5
747137,2024-04-11,NYM@ATL,ATL,NYM,home,9,late_7_plus,4,4,16,-12,0,0,0,60_plus,60_plus,very_high_5_5_plus
746322,2024-04-11,HOU@KC,HOU,KC,away,1,early_1_3,2,0,2,-2,0,0,0,45_50,45_50,mid_3_5_4_5
746322,2024-04-11,HOU@KC,HOU,KC,away,1,early_1_3,1,0,3,-3,0,0,0,45_50,45_50,mid_3_5_4_5
746322,2024-04-11,HOU@KC,HOU,KC,away,1,early_1_3,2,0,5,-5,0,0,0,45_50,45_50,mid_3_5_4_5
746322,2024-04-11,HOU@KC,HOU,KC,away,1,early_1_3,2,0,7,-7,0,0,0,45_50,45_50,mid_3_5_4_5
746322,2024-04-11,HOU@KC,HOU,KC,away,1,early_1_3,2,0,9,-9,0,0,0,45_50,45_50,mid_3_5_4_5
746322,2024-04-11,HOU@KC,KC,HOU,home,4,f5_1_5,1,9,1,8,0,1,1,50_55,55_60,very_high_5_5_plus
746322,2024-04-11,HOU@KC,KC,HOU,home,6,middle_6,1,9,2,7,1,1,1,50_55,55_60,very_high_5_5_plus
746322,2024-04-11,HOU@KC,KC,HOU,home,6,middle_6,1,9,3,6,1,1,1,50_55,55_60,very_high_5_5_plus
746322,2024-04-11,HOU@KC,HOU,KC,away,6,middle_6,1,3,10,-7,0,0,0,45_50,45_50,mid_3_5_4_5
746322,2024-04-11,HOU@KC,HOU,KC,away,7,late_7_plus,3,3,13,-10,0,0,0,45_50,45_50,mid_3_5_4_5
745029,2024-04-11,ATH@TEX,TEX,ATH,home,2,early_1_3,1,0,1,-1,0,0,0,45_50,50_55,high_4_5_5_5
745601,2024-04-11,PIT@PHI,PIT,PHI,away,4,f5_1_5,1,0,1,-1,0,0,0,55_60,55_60,very_high_5_5_plus
745601,2024-04-11,PIT@PHI,PIT,PHI,away,7,late_7_plus,2,0,3,-3,0,1,0,55_60,55_60,very_high_5_5_plus
745601,2024-04-11,PIT@PHI,PIT,PHI,away,7,late_7_plus,2,0,5,-5,0,1,0,55_60,55_60,very_high_5_5_plus
745601,2024-04-11,PIT@PHI,PHI,PIT,home,9,late_7_plus,1,5,1,4,0,0,1,40_45,45_50,mid_3_5_4_5
746977,2024-04-11,BAL@BOS,BAL,BOS,away,1,early_1_3,1,0,1,-1,0,0,1,60_plus,50_55,high_4_5_5_5
746977,2024-04-11,BAL@BOS,BAL,BOS,away,1,early_1_3,1,0,2,-2,0,0,1,60_plus,50_55,high_4_5_5_5
746977,2024-04-11,BAL@BOS,BOS,BAL,home,5,f5_1_5,1,2,1,1,0,0,0,55_60,50_55,high_4_5_5_5
746977,2024-04-11,BAL@BOS,BOS,BAL,home,8,late_7_plus,2,2,3,-1,1,1,0,55_60,50_55,high_4_5_5_5
746977,2024-04-11,BAL@BOS,BAL,BOS,away,8,late_7_plus,1,3,3,0,0,1,1,60_plus,50_55,high_4_5_5_5
746977,2024-04-11,BAL@BOS,BOS,BAL,home,10,late_7_plus,2,3,5,-2,1,1,0,55_60,50_55,high_4_5_5_5
