game_date,game_id,away_abbr,home_abbr,game_start_utc,market_ticker,market_type,selected_team_abbr,line_value,coverage_label,total_snapshots,pre_game_snapshots,latest_pre_snap,min_spread_overall,empty_book_fraction
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBTOTAL-26JUN211605LAAATH-7,full_game_total,,7.0,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBTOTAL-26JUN211605LAAATH-14,full_game_total,,14.0,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBTOTAL-26JUN211605LAAATH-8,full_game_total,,8.0,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBTOTAL-26JUN211605LAAATH-4,full_game_total,,4.0,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBTOTAL-26JUN211605LAAATH-12,full_game_total,,12.0,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBTOTAL-26JUN211605LAAATH-13,full_game_total,,13.0,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBTOTAL-26JUN211605LAAATH-10,full_game_total,,10.0,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBTOTAL-26JUN211605LAAATH-11,full_game_total,,11.0,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBGAME-26JUN211605LAAATH-LAA,moneyline,LAA,,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBGAME-26JUN211605LAAATH-ATH,moneyline,ATH,,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBHR-26JUN211605LAAATH-LAAJADELL7-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBHR-26JUN211605LAAATH-LAAJADELL7-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBHR-26JUN211605LAAATH-ATHNKURTZ16-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBHR-26JUN211605LAAATH-ATHJWILSON5-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBHR-26JUN211605LAAATH-ATHNKURTZ16-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBSPREAD-26JUN211605LAAATH-ATH3,spread_run_line,,,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBSPREAD-26JUN211605LAAATH-ATH2,spread_run_line,,,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBSPREAD-26JUN211605LAAATH-LAA3,spread_run_line,,,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBSPREAD-26JUN211605LAAATH-ATH4,spread_run_line,,,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBSPREAD-26JUN211605LAAATH-LAA4,spread_run_line,,,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,LAA@ATH,LAA,ATH,2026-06-21T20:05,KXMLBSPREAD-26JUN211605LAAATH-LAA2,spread_run_line,,,stale_only,1549,1052,2026-06-21T20:04:48.870772+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5SPREAD-26JUN211335MILATL-ATL2,f5_spread,,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5SPREAD-26JUN211335MILATL-ATL3,f5_spread,,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5SPREAD-26JUN211335MILATL-MIL2,f5_spread,,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5SPREAD-26JUN211335MILATL-MIL3,f5_spread,,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5TOTAL-26JUN211335MILATL-3,f5_total,,3.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5TOTAL-26JUN211335MILATL-5,f5_total,,5.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5TOTAL-26JUN211335MILATL-2,f5_total,,2.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5TOTAL-26JUN211335MILATL-4,f5_total,,4.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5TOTAL-26JUN211335MILATL-7,f5_total,,7.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5TOTAL-26JUN211335MILATL-6,f5_total,,6.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5TOTAL-26JUN211335MILATL-1,f5_total,,1.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5-26JUN211335MILATL-MIL,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5-26JUN211335MILATL-ATL,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBF5-26JUN211335MILATL-TIE,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTOTAL-26JUN211335MILATL-8,full_game_total,,8.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTOTAL-26JUN211335MILATL-7,full_game_total,,7.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTOTAL-26JUN211335MILATL-5,full_game_total,,5.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTOTAL-26JUN211335MILATL-14,full_game_total,,14.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTOTAL-26JUN211335MILATL-10,full_game_total,,10.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTOTAL-26JUN211335MILATL-12,full_game_total,,12.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTOTAL-26JUN211335MILATL-13,full_game_total,,13.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTOTAL-26JUN211335MILATL-4,full_game_total,,4.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTOTAL-26JUN211335MILATL-6,full_game_total,,6.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTOTAL-26JUN211335MILATL-9,full_game_total,,9.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTOTAL-26JUN211335MILATL-11,full_game_total,,11.0,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBGAME-26JUN211335MILATL-MIL,moneyline,MIL,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBGAME-26JUN211335MILATL-ATL,moneyline,ATL,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILJBAUERS9-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILCPRATT87-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLHKIM7-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILWCONTRERAS24-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILDHAMILTON6-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILJCHOURIO11-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILSFRELICK10-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLOALBIES1-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILGMITCHELL5-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLMOLSON28-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILSFRELICK10-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILCYELICH22-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILJBAUERS9-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLMDUBN14-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLHKIM7-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILBTURANG2-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLJBART16-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLARILEY27-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLJBART16-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILBTURANG2-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILDHAMILTON6-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLMHARRIS23-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLOALBIES1-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILWCONTRERAS24-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLMHARRIS23-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILGMITCHELL5-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILJCHOURIO11-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLDBALDWIN30-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLEWHITE36-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLARILEY27-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLDBALDWIN30-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLEWHITE36-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLMOLSON28-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILCYELICH22-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-MIL4,spread_run_line,,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-MIL3,spread_run_line,,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-MIL2,spread_run_line,,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-ATL2,spread_run_line,,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-ATL3,spread_run_line,,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-ATL4,spread_run_line,,,stale_only,1545,452,2026-06-21T17:34:48.776864+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5SPREAD-26JUN211515MINAZ-MIN3,f5_spread,,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5SPREAD-26JUN211515MINAZ-AZ3,f5_spread,,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5SPREAD-26JUN211515MINAZ-MIN2,f5_spread,,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5SPREAD-26JUN211515MINAZ-AZ2,f5_spread,,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-7,f5_total,,7.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-4,f5_total,,4.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-5,f5_total,,5.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-1,f5_total,,1.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-3,f5_total,,3.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-2,f5_total,,2.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-6,f5_total,,6.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5-26JUN211515MINAZ-TIE,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5-26JUN211515MINAZ-AZ,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5-26JUN211515MINAZ-MIN,f5_winner,,,no_snapshots,0,0,,,
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-4,full_game_total,,4.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-11,full_game_total,,11.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-13,full_game_total,,13.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-9,full_game_total,,9.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-12,full_game_total,,12.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-7,full_game_total,,7.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-14,full_game_total,,14.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-5,full_game_total,,5.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-6,full_game_total,,6.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-8,full_game_total,,8.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-10,full_game_total,,10.0,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBGAME-26JUN211515MINAZ-AZ,moneyline,AZ,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBGAME-26JUN211515MINAZ-MIN,moneyline,MIN,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZGPERDOMO2-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZCCARROLL7-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZCCARROLL7-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-MINBBUXTON25-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZKMARTE4-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZKMARTE4-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-MINBBUXTON25-1,player_hr,,1.0,no_snapshots,0,0,,,
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZGPERDOMO2-2,player_hr,,2.0,no_snapshots,0,0,,,
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBSPREAD-26JUN211515MINAZ-AZ3,spread_run_line,,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBSPREAD-26JUN211515MINAZ-MIN4,spread_run_line,,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBSPREAD-26JUN211515MINAZ-AZ4,spread_run_line,,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBSPREAD-26JUN211515MINAZ-AZ2,spread_run_line,,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBSPREAD-26JUN211515MINAZ-MIN2,spread_run_line,,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBSPREAD-26JUN211515MINAZ-MIN3,spread_run_line,,,stale_only,1547,852,2026-06-21T19:14:48.836888+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5SPREAD-26JUN211920NYMPHI-NYM2,f5_spread,,,stale_only,1551,1551,2026-06-21T22:09:31.405171+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5SPREAD-26JUN211920NYMPHI-PHI2,f5_spread,,,stale_only,1551,1551,2026-06-21T22:09:31.405171+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5SPREAD-26JUN211920NYMPHI-NYM3,f5_spread,,,stale_only,1551,1551,2026-06-21T22:09:31.405171+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5SPREAD-26JUN211920NYMPHI-PHI3,f5_spread,,,stale_only,1551,1551,2026-06-21T22:09:31.405171+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5TOTAL-26JUN211920NYMPHI-5,f5_total,,5.0,stale_only,1551,1551,2026-06-21T22:09:31.405171+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5TOTAL-26JUN211920NYMPHI-1,f5_total,,1.0,stale_only,1551,1551,2026-06-21T22:09:31.405171+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5TOTAL-26JUN211920NYMPHI-7,f5_total,,7.0,stale_only,1551,1551,2026-06-21T22:09:31.405171+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5TOTAL-26JUN211920NYMPHI-3,f5_total,,3.0,stale_only,1551,1551,2026-06-21T22:09:31.405171+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5TOTAL-26JUN211920NYMPHI-6,f5_total,,6.0,stale_only,1551,1551,2026-06-21T22:09:31.405171+00:00,98,1.0
2026-06-21,NYM@PHI,NYM,PHI,2026-06-21T23:20,KXMLBF5TOTAL-26JUN211920NYMPHI-4,f5_total,,4.0,stale_only,1551,1551,2026-06-21T22:09:31.405171+00:00,98,1.0
