game_date,game_id,away_abbr,home_abbr,game_start_utc,market_ticker,market_type,selected_team_abbr,line_value,is_semantics_clear,coverage_label,total_snapshots,pre_game_snapshots,post_game_snapshots,snapshots_6h_3h,snapshots_3h_90m,snapshots_90m_30m,snapshots_30m_start,latest_pre_snap,earliest_snap,latest_snap,min_spread_overall,min_spread_6h_3h,min_spread_3h_90m,min_spread_90m_30m,min_spread_30m_start,avg_spread_6h_3h,avg_spread_3h_90m,avg_spread_90m_30m,median_spread_6h_3h,median_spread_3h_90m,median_spread_90m_30m,empty_book_pre_count,empty_book_fraction,first_narrow_snap,last_narrow_snap,has_depth_json,depth_nonempty_count
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLMOLSON28-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLMOLSON28-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLOALBIES1-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-ATLOALBIES1-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILBTURANG2-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILBTURANG2-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILCPRATT87-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILCYELICH22-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILCYELICH22-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILDHAMILTON6-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILDHAMILTON6-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILGMITCHELL5-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILGMITCHELL5-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILJBAUERS9-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILJBAUERS9-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILJCHOURIO11-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILJCHOURIO11-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILSFRELICK10-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILSFRELICK10-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILWCONTRERAS24-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBHR-26JUN211335MILATL-MILWCONTRERAS24-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-ATL2,spread_run_line,,,0,stale_only,1545,452,1093,0,92,240,120,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,98,,98,98,98,,98,98,,98.0,98.0,452,1.0,,,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-ATL3,spread_run_line,,,0,stale_only,1545,452,1093,0,92,240,120,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,98,,98,98,98,,98,98,,98.0,98.0,452,1.0,,,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-ATL4,spread_run_line,,,0,stale_only,1545,452,1093,0,92,240,120,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,98,,98,98,98,,98,98,,98.0,98.0,452,1.0,,,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-MIL2,spread_run_line,,,0,stale_only,1545,452,1093,0,92,240,120,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,98,,98,98,98,,98,98,,98.0,98.0,452,1.0,,,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-MIL3,spread_run_line,,,0,stale_only,1545,452,1093,0,92,240,120,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,98,,98,98,98,,98,98,,98.0,98.0,452,1.0,,,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBSPREAD-26JUN211335MILATL-MIL4,spread_run_line,,,0,stale_only,1545,452,1093,0,92,240,120,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,98,,98,98,98,,98,98,,98.0,98.0,452,1.0,,,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-ATL2,team_total,ATL,,1,good_pregame_coverage,2795,469,2326,0,99,242,128,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,2,,2,2,2,,91.3,97.2,,98,98.0,452,0.964,2026-06-21T15:38:19.311647+00:00,2026-06-21T17:32:00.453868+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-ATL3,team_total,ATL,,1,good_pregame_coverage,3562,469,3093,0,95,248,126,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,2,,2,2,2,,95.0,94.9,,98,98.0,452,0.964,2026-06-21T15:38:19.312176+00:00,2026-06-21T17:32:35.456886+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-ATL4,team_total,ATL,,1,good_pregame_coverage,3304,493,2811,0,110,254,129,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,1,1,2,,82.3,92.7,,98.0,98.0,452,0.917,2026-06-21T15:38:19.312585+00:00,2026-06-21T17:33:50.458541+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-ATL5,team_total,ATL,,1,good_pregame_coverage,5330,484,4846,0,97,253,134,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,1,1,2,,93,93.0,,98,98,452,0.934,2026-06-21T15:38:19.312984+00:00,2026-06-21T17:34:13.459384+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-ATL6,team_total,ATL,,1,good_pregame_coverage,3876,470,3406,0,102,242,126,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,1,2,2,,88.6,97.2,,98.0,98.0,452,0.962,2026-06-21T15:38:19.313381+00:00,2026-06-21T17:33:54.459393+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-ATL7,team_total,ATL,,1,good_pregame_coverage,3771,527,3244,0,101,301,125,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,2,1,3,,89.5,78.6,,98,98,452,0.858,2026-06-21T15:38:19.313781+00:00,2026-06-21T17:34:12.458763+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-ATL8,team_total,ATL,,1,good_pregame_coverage,3973,468,3505,0,94,247,127,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,2,1,2,,96.0,95.3,,98.0,98,452,0.966,2026-06-21T15:38:19.314196+00:00,2026-06-21T17:32:53.456530+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-MIL2,team_total,MIL,,1,good_pregame_coverage,2004,485,1519,0,112,249,124,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,1,2,2,,81.0,94.5,,98.0,98,452,0.932,2026-06-21T15:38:19.314603+00:00,2026-06-21T17:32:35.458054+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-MIL3,team_total,MIL,,1,good_pregame_coverage,2268,743,1525,0,177,422,144,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,1,1,1,,51.4,56.2,,98,98.0,452,0.608,2026-06-21T15:38:19.315108+00:00,2026-06-21T17:33:04.459202+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-MIL4,team_total,MIL,,1,good_pregame_coverage,2043,512,1531,0,100,283,129,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,1,1,1,,90.2,83.3,,98.0,98,452,0.883,2026-06-21T15:38:19.315496+00:00,2026-06-21T17:33:04.457944+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-MIL5,team_total,MIL,,1,good_pregame_coverage,2248,530,1718,0,101,278,151,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,1,1,2,,89.4,84.9,,98,98.0,452,0.853,2026-06-21T15:38:19.315884+00:00,2026-06-21T17:33:49.459060+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-MIL6,team_total,MIL,,1,good_pregame_coverage,2282,691,1591,0,175,382,134,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,2,1,1,,52.5,62.3,,98,98.0,452,0.654,2026-06-21T15:38:19.316437+00:00,2026-06-21T17:33:54.458784+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-MIL7,team_total,MIL,,1,good_pregame_coverage,2297,477,1820,0,97,252,128,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,1,1,1,,93,93.4,,98,98.0,452,0.948,2026-06-21T15:38:19.316874+00:00,2026-06-21T17:33:04.457259+00:00,True,452
2026-06-21,MIL@ATL,MIL,ATL,2026-06-21T17:35,KXMLBTEAMTOTAL-26JUN211335MILATL-MIL8,team_total,MIL,,1,good_pregame_coverage,2183,515,1668,0,111,270,134,2026-06-21T17:34:48.776864+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:01.400978+00:00,1,,1,1,1,,81.5,87.3,,98,98.0,452,0.878,2026-06-21T15:38:19.318010+00:00,2026-06-21T17:33:13.457795+00:00,True,452
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5SPREAD-26JUN211515MINAZ-AZ2,f5_spread,,,0,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5SPREAD-26JUN211515MINAZ-AZ3,f5_spread,,,0,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5SPREAD-26JUN211515MINAZ-MIN2,f5_spread,,,0,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5SPREAD-26JUN211515MINAZ-MIN3,f5_spread,,,0,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-1,f5_total,,1.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-2,f5_total,,2.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-3,f5_total,,3.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-4,f5_total,,4.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-5,f5_total,,5.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-6,f5_total,,6.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5TOTAL-26JUN211515MINAZ-7,f5_total,,7.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5-26JUN211515MINAZ-AZ,f5_winner,,,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5-26JUN211515MINAZ-MIN,f5_winner,,,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBF5-26JUN211515MINAZ-TIE,f5_winner,,,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-10,full_game_total,,10.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-11,full_game_total,,11.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-12,full_game_total,,12.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-13,full_game_total,,13.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-14,full_game_total,,14.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-4,full_game_total,,4.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-5,full_game_total,,5.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-6,full_game_total,,6.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-7,full_game_total,,7.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-8,full_game_total,,8.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBTOTAL-26JUN211515MINAZ-9,full_game_total,,9.0,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBGAME-26JUN211515MINAZ-AZ,moneyline,AZ,,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBGAME-26JUN211515MINAZ-MIN,moneyline,MIN,,1,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZCCARROLL7-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZCCARROLL7-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZGPERDOMO2-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZGPERDOMO2-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZKMARTE4-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-AZKMARTE4-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-MINBBUXTON25-1,player_hr,,1.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBHR-26JUN211515MINAZ-MINBBUXTON25-2,player_hr,,2.0,0,no_snapshots,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,,,,False,0
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBSPREAD-26JUN211515MINAZ-AZ2,spread_run_line,,,0,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBSPREAD-26JUN211515MINAZ-AZ3,spread_run_line,,,0,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
2026-06-21,MIN@AZ,MIN,AZ,2026-06-21T19:15,KXMLBSPREAD-26JUN211515MINAZ-AZ4,spread_run_line,,,0,stale_only,1547,852,695,132,360,240,120,2026-06-21T19:14:48.836888+00:00,2026-06-21T15:38:18.719003+00:00,2026-06-21T22:08:31.408845+00:00,98,98,98,98,98,98,98,98,98.0,98.0,98.0,852,1.0,,,True,852
