season,game_pk,game_date,game_id,team,opponent,home_away,model_version,side_score,side_fade_score,side_pick,team_runs_4plus_score,team_runs_5plus_no_score,team_f5_runs_2plus_score,full_total_avoid_score,full_game_over_score,live_watch_score,avoid_score,top_positive_reasons,top_negative_reasons,bo_bucket,bd_bucket,bo_plus_weak_bd_tag,avoid_low_bo_strong_bd_tag,actual_team_won,actual_team_runs_4plus,actual_team_runs_5plus,actual_team_f5_runs_2plus,actual_game_total_9plus,actual_lw_tied_or_led,validation_mode
2025,776516,2025-08-30,BAL@SF,SF,BAL,home,ff_only,0.0895,0.0,neutral,0.0,0.0,0.1377,0.0,0.0176,0.0457,0.0011,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__high_60_75(+0.054) | [team_runs_5plus] l10_scored4_rate_bucket+opponent_l10_allowed4_rate_bucket=very_high_75_plus__high_60_75(+0.069) | [team_runs_5plus] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__45_50(+0.048) | [f5_total_4plus] starter_confidence=none(+0.047),,very_high_115_plus,high_105_115,yes,no,0,0,0,0,1,0,chronological_2023+2024_to_2025
2025,776523,2025-08-30,AZ@LAD,LAD,AZ,home,ff_only,0.1994,0.0,neutral,0.2677,0.0,0.188,0.0,0.0887,0.0457,0.0,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] l10_rpg_bucket+opponent_starter_xfip_bucket=high_4_5_5_5__very_bad_5_25_plus(+0.070) | [team_runs_4plus] l10_rpg_bucket+opponent_starter_xfip_bucket=high_4_5_5_5__very_bad_5_25_plus(+0.058) | [team_runs_4plus] opponent_starter_kbb_bucket=weak_lt_8(+0.054) | [team_runs_5plus] l10_rpg_bucket+opponent_starter_xfip_bucket=high_4_5_5_5__very_bad_5_25_plus(+0.068),,high_105_115,very_high_115_plus,no,no,0,0,0,0,0,0,chronological_2023+2024_to_2025
2025,776517,2025-08-31,PIT@BOS,BOS,PIT,home,ff_only,0.1802,0.0,neutral,0.0,0.0,0.0,0.0,0.0,0.0457,0.0361,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] team_strength_gap_bucket=plus_5_to_10(+0.055) | [team_early_deficit_tied_or_led_later] tag_live_rebound_watch=yes(+0.046) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__45_50(+0.043) | [team_early_deficit_scored_next2] home_away=home(+0.042),[team_f5_runs_2plus] opponent_l10_allowed4_rate_bucket=low_lt_30(-0.062) | [team_f5_runs_2plus] tag_low_run_environment_risk=yes(-0.040),very_low_lt_85,very_high_115_plus,no,yes,1,1,1,1,0,0,chronological_2023+2024_to_2025
2025,776520,2025-08-31,TB@WSN,TB,WSN,away,ff_only,0.3369,0.0,lean,0.2151,0.0,0.2104,0.0,0.002,0.0457,0.0,[team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_won] team_strength_bucket+opponent_strength_bucket=50_55__40_45(+0.076) | [team_runs_4plus] tag_weak_leader_fade_watch=yes(+0.078) | [team_runs_4plus] l10_rpg_bucket+opponent_strength_bucket=high_4_5_5_5__40_45(+0.053) | [team_runs_5plus] home_away+opponent_strength_bucket=away__40_45(+0.093),[team_early_deficit_scored_next2] home_away+opponent_strength_bucket=away__40_45(-0.060) | [team_early_deficit_scored_next2] home_away+l10_rpg_bucket=away__high_4_5_5_5(-0.057),high_105_115,very_high_115_plus,yes,no,1,1,1,1,1,0,chronological_2023+2024_to_2025
2025,776519,2025-08-31,MIA@NYM,NYM,MIA,home,ff_only,0.2642,0.0,lean,0.0591,0.0,0.225,0.0,0.1258,0.0457,0.0,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] offense_form_bucket=60_plus(+0.062) | [team_runs_4plus] opponent_run_prevention_bucket=lt_40(+0.082) | [team_runs_4plus] offense_form_bucket=60_plus(+0.068) | [team_runs_5plus] opponent_run_prevention_bucket=lt_40(+0.073),,very_high_115_plus,very_low_lt_85,yes,no,0,0,0,0,0,0,chronological_2023+2024_to_2025
2025,776510,2025-08-31,LAA@HOU,HOU,LAA,home,ff_only,0.0,0.0075,neutral,0.0,0.0938,0.0,0.1156,0.0,0.0457,0.0881,[team_early_deficit_tied_or_led_later] tag_live_rebound_watch=yes(+0.046) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__45_50(+0.043) | [team_early_deficit_scored_next2] home_away=home(+0.042) | [opponent_blew_early_small_lead] tag_live_rebound_watch=yes(+0.046),[team_runs_4plus] l10_rpg_bucket+opponent_starter_xfip_bucket=mid_3_5_4_5__excellent_lt_3_75(-0.110) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_5plus] l10_rpg_bucket+opponent_starter_xfip_bucket=mid_3_5_4_5__excellent_lt_3_75(-0.085) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057) | [game_total_9plus] l10_rpg_bucket+opponent_starter_xfip_bucket=mid_3_5_4_5__excellent_lt_3_75(-0.072),very_low_lt_85,very_high_115_plus,no,yes,0,0,0,0,0,0,chronological_2023+2024_to_2025
2025,776522,2025-08-31,ATL@PHI,PHI,ATL,home,ff_only,0.1418,0.0,neutral,0.0,0.0,0.0914,0.0,0.0,0.0457,0.0675,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] team_strength_gap_bucket=plus_5_to_10(+0.055) | [team_runs_5plus] team_strength_bucket=55_60(+0.055) | [team_runs_5plus] team_strength_gap_bucket=plus_5_to_10(+0.049) | [team_f5_runs_2plus] tag_live_rebound_watch=yes(+0.052),[team_runs_4plus] opponent_starter_ip_bucket=deep_5_8_6_4(-0.057) | [team_runs_4plus] opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=deep_5_8_6_4__low_lt_3_5(-0.055),high_105_115,high_105_115,no,no,0,0,0,0,0,0,chronological_2023+2024_to_2025
2025,776498,2025-09-01,MIA@WSN,MIA,WSN,away,ff_only,0.3284,0.0,lean,0.228,0.0,0.2104,0.0,0.0496,0.0457,0.0,[team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_won] team_strength_bucket+opponent_strength_bucket=45_50__40_45(+0.074) | [team_runs_4plus] tag_weak_leader_fade_watch=yes(+0.078) | [team_runs_4plus] l10_rpg_bucket+opponent_strength_bucket=high_4_5_5_5__40_45(+0.053) | [team_runs_5plus] home_away+opponent_strength_bucket=away__40_45(+0.093),[team_early_deficit_scored_next2] home_away+opponent_strength_bucket=away__40_45(-0.060) | [team_early_deficit_scored_next2] home_away+l10_rpg_bucket=away__high_4_5_5_5(-0.057),high_105_115,very_low_lt_85,yes,no,0,0,0,0,0,0,chronological_2023+2024_to_2025
2025,776505,2025-09-01,CLE@BOS,BOS,CLE,home,ff_only,0.0,0.0075,neutral,0.0,0.0938,0.0,0.1156,0.0,0.0457,0.0881,[team_early_deficit_tied_or_led_later] tag_live_rebound_watch=yes(+0.046) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=home__45_50(+0.043) | [team_early_deficit_scored_next2] home_away=home(+0.042) | [opponent_blew_early_small_lead] tag_live_rebound_watch=yes(+0.046),[team_runs_4plus] l10_rpg_bucket+opponent_starter_xfip_bucket=mid_3_5_4_5__excellent_lt_3_75(-0.110) | [team_runs_4plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.067) | [team_runs_5plus] l10_rpg_bucket+opponent_starter_xfip_bucket=mid_3_5_4_5__excellent_lt_3_75(-0.085) | [team_runs_5plus] opponent_starter_xfip_bucket=excellent_lt_3_75(-0.057) | [game_total_9plus] l10_rpg_bucket+opponent_starter_xfip_bucket=mid_3_5_4_5__excellent_lt_3_75(-0.072),very_low_lt_85,very_high_115_plus,no,no,1,1,1,1,1,1,chronological_2023+2024_to_2025
2025,776499,2025-09-01,LAA@HOU,HOU,LAA,home,ff_only,0.1321,0.0,neutral,0.0,0.0,0.0524,0.0,0.0,0.0457,0.0,[team_won] tag_live_rebound_watch=yes(+0.084) | [team_won] team_strength_gap_bucket=plus_5_to_10(+0.055) | [team_runs_5plus] team_strength_gap_bucket=plus_5_to_10(+0.049) | [f5_total_4plus] starter_confidence=none(+0.047) | [team_f5_runs_2plus] tag_live_rebound_watch=yes(+0.052),,very_low_lt_85,very_high_115_plus,no,yes,1,1,1,1,1,0,chronological_2023+2024_to_2025
