season,game_pk,game_date,game_id,team,opponent,home_away,model_version,side_score,side_fade_score,side_pick,team_runs_4plus_score,team_runs_5plus_no_score,team_f5_runs_2plus_score,full_total_avoid_score,full_game_over_score,live_watch_score,avoid_score,top_positive_reasons,top_negative_reasons,bo_bucket,bd_bucket,bo_plus_weak_bd_tag,avoid_low_bo_strong_bd_tag,actual_team_won,actual_team_runs_4plus,actual_team_runs_5plus,actual_team_f5_runs_2plus,actual_game_total_9plus,actual_lw_tied_or_led,validation_mode
2025,777483,2025-06-16,PHI@MIA,PHI,MIA,away,ff_only,0.5507,0.0,lean,0.5123,0.0,0.4247,0.0,0.1383,0.0,0.0,[team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_won] team_strength_gap_bucket=plus_10_plus(+0.100) | [team_runs_4plus] team_strength_gap_bucket=plus_10_plus(+0.087) | [team_runs_4plus] tag_weak_leader_fade_watch=yes(+0.078) | [team_runs_5plus] team_strength_gap_bucket=plus_10_plus(+0.094),[f5_total_4plus] starter_quality_gap_bucket=plus_5_to_10(-0.061) | [f5_total_4plus] opponent_starter_blowup_rate_bucket=avg_45_60(-0.057) | [team_early_deficit_scored_next2] home_away+opponent_strength_bucket=away__40_45(-0.060) | [team_early_deficit_scored_next2] starter_quality_gap_bucket=plus_5_to_10(-0.052),avg_95_105,very_high_115_plus,no,no,1,1,1,1,0,0,chronological_2023+2024_to_2025
2025,777535,2025-06-13,COL@ATL,ATL,COL,home,ff_only,0.502,0.0,lean,0.5118,0.0,0.4255,0.0,0.1135,0.0,0.0,[team_won] home_away+opponent_strength_bucket=home__lt_40(+0.144) | [team_won] opponent_strength_bucket=lt_40(+0.115) | [team_runs_4plus] home_away+opponent_strength_bucket=home__lt_40(+0.105) | [team_runs_4plus] opponent_strength_bucket=lt_40(+0.097) | [team_runs_5plus] l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__lt_40(+0.109),,very_low_lt_85,avg_95_105,no,no,1,1,1,0,1,1,chronological_2023+2024_to_2025
2025,777445,2025-06-19,COL@WSN,COL,WSN,away,ff_only,0.314,0.0,lean,0.5112,0.0,0.6745,0.0,0.3369,0.0,0.0,[team_won] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.134) | [team_won] team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.113) | [team_runs_4plus] team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.115) | [team_runs_4plus] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.095) | [team_runs_5plus] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.144),[team_early_deficit_scored_next2] home_away+opponent_strength_bucket=away__40_45(-0.060) | [team_early_deficit_scored_next2] home_away+l10_rpg_bucket=away__very_high_5_5_plus(-0.044),very_high_115_plus,very_low_lt_85,yes,no,0,0,0,1,0,0,chronological_2023+2024_to_2025
2025,777674,2025-06-02,DET@CWS,DET,CWS,away,ff_only,0.2936,0.0,lean,0.511,0.0,0.322,0.0,0.0887,0.0,0.0,[team_won] opponent_strength_bucket=lt_40(+0.115) | [team_won] team_strength_gap_bucket=plus_10_plus(+0.100) | [team_runs_4plus] opponent_strength_bucket=lt_40(+0.097) | [team_runs_4plus] home_away+opponent_strength_bucket=away__lt_40(+0.088) | [team_runs_5plus] team_strength_gap_bucket=plus_10_plus(+0.094),[team_early_deficit_scored_next2] home_away=away(-0.042),very_low_lt_85,very_high_115_plus,no,no,1,1,1,1,1,0,chronological_2023+2024_to_2025
2025,776951,2025-07-29,COL@CLE,CLE,COL,home,ff_only,0.5677,0.0,lean,0.51,0.0,0.3809,0.0,0.0698,0.0868,0.0,[team_won] l10_rpg_bucket+opponent_strength_bucket=high_4_5_5_5__lt_40(+0.149) | [team_won] home_away+opponent_strength_bucket=home__lt_40(+0.144) | [team_runs_4plus] l10_rpg_bucket+opponent_strength_bucket=high_4_5_5_5__lt_40(+0.130) | [team_runs_4plus] home_away+opponent_strength_bucket=home__lt_40(+0.105) | [team_runs_5plus] home_away+opponent_strength_bucket=home__lt_40(+0.098),,high_105_115,low_85_95,yes,no,1,1,1,1,1,0,chronological_2023+2024_to_2025
2025,778145,2025-04-27,PIT@LAD,LAD,PIT,home,ff_only,0.6488,0.0,lean,0.5098,0.0,0.3362,0.0,0.0,0.0862,0.0,[team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_won] team_strength_gap_bucket=plus_10_plus(+0.100) | [team_runs_4plus] team_strength_gap_bucket=plus_10_plus(+0.087) | [team_runs_4plus] tag_weak_leader_fade_watch=yes(+0.078) | [team_runs_5plus] team_strength_gap_bucket=plus_10_plus(+0.094),,very_high_115_plus,very_high_115_plus,no,no,1,1,1,1,1,1,chronological_2023+2024_to_2025
2025,777383,2025-06-24,AZ@CWS,AZ,CWS,away,ff_only,0.5253,0.0,lean,0.5084,0.0,0.3968,0.0,0.0428,0.0568,0.0,[team_won] team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.123) | [team_won] opponent_strength_bucket=lt_40(+0.115) | [team_runs_4plus] team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.106) | [team_runs_4plus] opponent_strength_bucket=lt_40(+0.097) | [team_runs_5plus] team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.111),[team_early_deficit_scored_next2] home_away+l10_rpg_bucket=away__very_high_5_5_plus(-0.044) | [team_early_deficit_scored_next2] home_away=away(-0.042),very_high_115_plus,very_low_lt_85,yes,no,1,1,0,0,0,0,chronological_2023+2024_to_2025
2025,777720,2025-05-30,CWS@BAL,CWS,BAL,away,ff_only,0.2808,0.0,lean,0.5078,0.0,0.402,0.0,0.0887,0.0,0.0,[team_won] opponent_strength_bucket=lt_40(+0.115) | [team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_runs_4plus] opponent_strength_bucket=lt_40(+0.097) | [team_runs_4plus] home_away+opponent_strength_bucket=away__lt_40(+0.088) | [team_runs_5plus] l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__lt_40(+0.109),[team_early_deficit_scored_next2] home_away=away(-0.042),low_85_95,low_85_95,no,no,0,0,0,0,0,0,chronological_2023+2024_to_2025
2025,776952,2025-07-29,PHI@CWS,PHI,CWS,away,ff_only,0.5144,0.0,lean,0.5072,0.0,0.4991,0.0,0.1554,0.0,0.0,[team_won] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.134) | [team_won] tag_weak_leader_fade_watch=yes(+0.101) | [team_runs_4plus] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.095) | [team_runs_4plus] team_strength_gap_bucket=plus_10_plus(+0.087) | [team_runs_5plus] l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.144),[team_early_deficit_scored_next2] home_away+opponent_strength_bucket=away__40_45(-0.060) | [team_early_deficit_scored_next2] home_away+l10_rpg_bucket=away__very_high_5_5_plus(-0.044),very_high_115_plus,very_low_lt_85,no,no,1,1,1,1,1,0,chronological_2023+2024_to_2025
2025,778236,2025-04-20,AZ@CHC,CHC,AZ,home,ff_only,0.2981,0.0,lean,0.5069,0.0,0.5509,0.0,0.3257,0.0,0.0,[team_won] team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.113) | [team_won] team_strength_gap_bucket=plus_5_to_10(+0.055) | [team_runs_4plus] team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.115) | [team_runs_4plus] l10_rpg_bucket+opponent_starter_xfip_bucket=very_high_5_5_plus__very_bad_5_25_plus(+0.082) | [team_runs_5plus] team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.114),,high_105_115,avg_95_105,no,no,0,0,0,0,0,0,chronological_2023+2024_to_2025
