season,family,feature,feature_value,outcome,count,feature_rate,baseline_rate,lift
2024,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_early_deficit_scored_next2,396,0.3333,0.3148,0.0185
2025,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_early_deficit_scored_next2,371,0.3558,0.3279,0.0279
2023,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_early_deficit_tied_or_led_later,383,0.2637,0.2853,-0.0216
2024,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_early_deficit_tied_or_led_later,396,0.2955,0.2697,0.0258
2025,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_early_deficit_tied_or_led_later,371,0.3019,0.2877,0.0142
2023,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_f5_runs_2plus,383,0.6005,0.5945,0.006
2024,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_f5_runs_2plus,396,0.6313,0.5795,0.0518
2025,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_f5_runs_2plus,371,0.5984,0.5754,0.023
2023,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_post5_runs_2plus,383,0.5117,0.4955,0.0162
2024,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_post5_runs_2plus,396,0.5076,0.4773,0.0303
2025,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_post5_runs_2plus,371,0.4825,0.4701,0.0124
2023,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_runs_4plus,383,0.5875,0.5745,0.013
2024,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_runs_4plus,396,0.596,0.55,0.046
2025,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_runs_4plus,371,0.5633,0.5493,0.014
2023,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_runs_5plus,383,0.4778,0.4529,0.0249
2024,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_runs_5plus,396,0.4848,0.4252,0.0596
2025,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_runs_5plus,371,0.4582,0.4166,0.0416
2023,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_trailed_early_1to3,383,0.4569,0.4889,-0.032
2024,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_trailed_early_1to3,396,0.4697,0.4826,-0.0129
2025,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_trailed_early_1to3,371,0.5067,0.4927,0.014
2023,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_won,383,0.5352,0.5,0.0352
2024,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_won,396,0.5177,0.498,0.0197
2025,starter_volatility,opponent_starter_blowup_rate_bucket,missing,team_won,371,0.5202,0.5,0.0202
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,f5_total_4plus,512,0.6074,0.6342,-0.0268
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,f5_total_4plus,556,0.6115,0.6211,-0.0096
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,f5_total_4plus,589,0.6265,0.6226,0.0039
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,f5_total_5plus,512,0.502,0.531,-0.029
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,f5_total_5plus,556,0.4784,0.4957,-0.0173
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,f5_total_5plus,589,0.4737,0.4925,-0.0188
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,game_total_10plus,512,0.4297,0.4257,0.004
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,game_total_10plus,556,0.3957,0.3805,0.0152
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,game_total_10plus,589,0.3752,0.3911,-0.0159
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,game_total_9plus,512,0.5293,0.5237,0.0056
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,game_total_9plus,556,0.5018,0.4863,0.0155
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,game_total_9plus,589,0.455,0.4853,-0.0303
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,opponent_blew_early_small_lead,512,0.2969,0.2853,0.0116
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,opponent_blew_early_small_lead,556,0.286,0.2697,0.0163
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,opponent_blew_early_small_lead,589,0.2818,0.2877,-0.0059
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,opponent_runs_4plus,512,0.5254,0.5745,-0.0491
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,opponent_runs_4plus,556,0.5701,0.55,0.0201
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,opponent_runs_4plus,589,0.5297,0.5493,-0.0196
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,opponent_runs_5plus,512,0.3945,0.4529,-0.0584
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,opponent_runs_5plus,556,0.4209,0.4252,-0.0043
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,opponent_runs_5plus,589,0.3956,0.4166,-0.021
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_early_deficit_scored_next2,512,0.3125,0.3316,-0.0191
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_early_deficit_scored_next2,556,0.3273,0.3148,0.0125
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_early_deficit_scored_next2,589,0.326,0.3279,-0.0019
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_early_deficit_tied_or_led_later,512,0.2969,0.2853,0.0116
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_early_deficit_tied_or_led_later,556,0.286,0.2697,0.0163
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_early_deficit_tied_or_led_later,589,0.2818,0.2877,-0.0059
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_f5_runs_2plus,512,0.6035,0.5945,0.009
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_f5_runs_2plus,556,0.6007,0.5795,0.0212
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_f5_runs_2plus,589,0.5908,0.5754,0.0154
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_post5_runs_2plus,512,0.5039,0.4955,0.0084
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_post5_runs_2plus,556,0.4892,0.4773,0.0119
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_post5_runs_2plus,589,0.4482,0.4701,-0.0219
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_runs_4plus,512,0.6133,0.5745,0.0388
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_runs_4plus,556,0.5558,0.55,0.0058
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_runs_4plus,589,0.5365,0.5493,-0.0128
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_runs_5plus,512,0.498,0.4529,0.0451
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_runs_5plus,556,0.4424,0.4252,0.0172
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_runs_5plus,589,0.399,0.4166,-0.0176
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_trailed_early_1to3,512,0.4648,0.4889,-0.0241
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_trailed_early_1to3,556,0.4874,0.4826,0.0048
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_trailed_early_1to3,589,0.4873,0.4927,-0.0054
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_won,512,0.5645,0.5,0.0645
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_won,556,0.5162,0.498,0.0182
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,avg_45_60,team_won,589,0.5093,0.5,0.0093
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,f5_total_4plus,703,0.6543,0.6342,0.0201
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,f5_total_4plus,834,0.6223,0.6211,0.0012
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,f5_total_4plus,829,0.6345,0.6226,0.0119
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,f5_total_5plus,703,0.5477,0.531,0.0167
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,f5_total_5plus,834,0.4964,0.4957,0.0007
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,f5_total_5plus,829,0.5115,0.4925,0.019
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,game_total_10plus,703,0.4267,0.4257,0.001
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,game_total_10plus,834,0.3693,0.3805,-0.0112
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,game_total_10plus,829,0.3908,0.3911,-0.0003
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,game_total_9plus,703,0.5576,0.5237,0.0339
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,game_total_9plus,834,0.4892,0.4863,0.0029
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,game_total_9plus,829,0.497,0.4853,0.0117
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,opponent_blew_early_small_lead,703,0.3129,0.2853,0.0276
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,opponent_blew_early_small_lead,834,0.277,0.2697,0.0073
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,opponent_blew_early_small_lead,829,0.3088,0.2877,0.0211
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,opponent_runs_4plus,703,0.5917,0.5745,0.0172
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,opponent_runs_4plus,834,0.5588,0.55,0.0088
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,opponent_runs_4plus,829,0.5476,0.5493,-0.0017
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,opponent_runs_5plus,703,0.4723,0.4529,0.0194
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,opponent_runs_5plus,834,0.4161,0.4252,-0.0091
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,opponent_runs_5plus,829,0.4065,0.4166,-0.0101
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_early_deficit_scored_next2,703,0.357,0.3316,0.0254
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_early_deficit_scored_next2,834,0.3213,0.3148,0.0065
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_early_deficit_scored_next2,829,0.351,0.3279,0.0231
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_early_deficit_tied_or_led_later,703,0.3129,0.2853,0.0276
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_early_deficit_tied_or_led_later,834,0.277,0.2697,0.0073
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_early_deficit_tied_or_led_later,829,0.3088,0.2877,0.0211
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_f5_runs_2plus,703,0.6344,0.5945,0.0399
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_f5_runs_2plus,834,0.5743,0.5795,-0.0052
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_f5_runs_2plus,829,0.5923,0.5754,0.0169
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_post5_runs_2plus,703,0.4908,0.4955,-0.0047
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_post5_runs_2plus,834,0.476,0.4773,-0.0013
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_post5_runs_2plus,829,0.4717,0.4701,0.0016
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_runs_4plus,703,0.5818,0.5745,0.0073
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_runs_4plus,834,0.5659,0.55,0.0159
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_runs_4plus,829,0.5706,0.5493,0.0213
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_runs_5plus,703,0.4381,0.4529,-0.0148
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_runs_5plus,834,0.4388,0.4252,0.0136
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_runs_5plus,829,0.427,0.4166,0.0104
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_trailed_early_1to3,703,0.5164,0.4889,0.0275
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_trailed_early_1to3,834,0.4904,0.4826,0.0078
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_trailed_early_1to3,829,0.5006,0.4927,0.0079
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_won,703,0.4751,0.5,-0.0249
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_won,834,0.5012,0.498,0.0032
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,below_avg_30_45,team_won,829,0.4934,0.5,-0.0066
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,f5_total_4plus,271,0.6199,0.6342,-0.0143
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,f5_total_4plus,245,0.5755,0.6211,-0.0456
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,f5_total_4plus,245,0.6612,0.6226,0.0386
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,f5_total_5plus,271,0.5498,0.531,0.0188
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,f5_total_5plus,245,0.4776,0.4957,-0.0181
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,f5_total_5plus,245,0.5143,0.4925,0.0218
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,game_total_10plus,271,0.4022,0.4257,-0.0235
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,game_total_10plus,245,0.3592,0.3805,-0.0213
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,game_total_10plus,245,0.3714,0.3911,-0.0197
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,game_total_9plus,271,0.4908,0.5237,-0.0329
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,game_total_9plus,245,0.4408,0.4863,-0.0455
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,game_total_9plus,245,0.449,0.4853,-0.0363
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_blew_early_small_lead,271,0.262,0.2853,-0.0233
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_blew_early_small_lead,245,0.249,0.2697,-0.0207
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_blew_early_small_lead,245,0.3265,0.2877,0.0388
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_runs_4plus,271,0.5129,0.5745,-0.0616
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_runs_4plus,245,0.5102,0.55,-0.0398
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_runs_4plus,245,0.5633,0.5493,0.014
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_runs_5plus,271,0.369,0.4529,-0.0839
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_runs_5plus,245,0.4163,0.4252,-0.0089
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_runs_5plus,245,0.4041,0.4166,-0.0125
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_early_deficit_scored_next2,271,0.3173,0.3316,-0.0143
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_early_deficit_scored_next2,245,0.2776,0.3148,-0.0372
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_early_deficit_scored_next2,245,0.3673,0.3279,0.0394
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_early_deficit_tied_or_led_later,271,0.262,0.2853,-0.0233
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_early_deficit_tied_or_led_later,245,0.249,0.2697,-0.0207
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_early_deficit_tied_or_led_later,245,0.3265,0.2877,0.0388
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_f5_runs_2plus,271,0.6642,0.5945,0.0697
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_f5_runs_2plus,245,0.5878,0.5795,0.0083
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_f5_runs_2plus,245,0.6163,0.5754,0.0409
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_post5_runs_2plus,271,0.4871,0.4955,-0.0084
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_post5_runs_2plus,245,0.4857,0.4773,0.0084
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_post5_runs_2plus,245,0.4408,0.4701,-0.0293
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_runs_4plus,271,0.6273,0.5745,0.0528
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_runs_4plus,245,0.5633,0.55,0.0133
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_runs_4plus,245,0.5102,0.5493,-0.0391
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_runs_5plus,271,0.524,0.4529,0.0711
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_runs_5plus,245,0.4163,0.4252,-0.0089
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_runs_5plus,245,0.3959,0.4166,-0.0207
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_trailed_early_1to3,271,0.4059,0.4889,-0.083
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_trailed_early_1to3,245,0.4531,0.4826,-0.0295
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_trailed_early_1to3,245,0.5347,0.4927,0.042
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_won,271,0.583,0.5,0.083
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_won,245,0.5306,0.498,0.0326
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_won,245,0.5061,0.5,0.0061
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,f5_total_4plus,2663,0.6346,0.6342,0.0004
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,f5_total_4plus,2584,0.62,0.6211,-0.0011
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,f5_total_4plus,2557,0.6097,0.6226,-0.0129
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,f5_total_5plus,2663,0.5314,0.531,0.0004
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,f5_total_5plus,2584,0.4919,0.4957,-0.0038
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,f5_total_5plus,2557,0.4873,0.4925,-0.0052
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,game_total_10plus,2663,0.43,0.4257,0.0043
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,game_total_10plus,2584,0.3688,0.3805,-0.0117
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,game_total_10plus,2557,0.3911,0.3911,0.0
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,game_total_9plus,2663,0.5223,0.5237,-0.0014
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,game_total_9plus,2584,0.469,0.4863,-0.0173
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,game_total_9plus,2557,0.4787,0.4853,-0.0066
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_blew_early_small_lead,2663,0.2809,0.2853,-0.0044
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_blew_early_small_lead,2584,0.2632,0.2697,-0.0065
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_blew_early_small_lead,2557,0.2753,0.2877,-0.0124
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_runs_4plus,2663,0.5963,0.5745,0.0218
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_runs_4plus,2584,0.5461,0.55,-0.0039
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_runs_4plus,2557,0.5479,0.5493,-0.0014
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_runs_5plus,2663,0.4792,0.4529,0.0263
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_runs_5plus,2584,0.428,0.4252,0.0028
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,opponent_runs_5plus,2557,0.4204,0.4166,0.0038
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_early_deficit_scored_next2,2663,0.3335,0.3316,0.0019
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_early_deficit_scored_next2,2584,0.3131,0.3148,-0.0017
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_early_deficit_scored_next2,2557,0.3129,0.3279,-0.015
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_early_deficit_tied_or_led_later,2663,0.2809,0.2853,-0.0044
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_early_deficit_tied_or_led_later,2584,0.2632,0.2697,-0.0065
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_early_deficit_tied_or_led_later,2557,0.2753,0.2877,-0.0124
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_f5_runs_2plus,2663,0.5727,0.5945,-0.0218
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_f5_runs_2plus,2584,0.5635,0.5795,-0.016
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_f5_runs_2plus,2557,0.5565,0.5754,-0.0189
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_post5_runs_2plus,2663,0.4919,0.4955,-0.0036
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_post5_runs_2plus,2584,0.4609,0.4773,-0.0164
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_post5_runs_2plus,2557,0.4732,0.4701,0.0031
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_runs_4plus,2663,0.5576,0.5745,-0.0169
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_runs_4plus,2584,0.5298,0.55,-0.0202
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_runs_4plus,2557,0.5405,0.5493,-0.0088
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_runs_5plus,2663,0.4337,0.4529,-0.0192
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_runs_5plus,2584,0.4067,0.4252,-0.0185
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_runs_5plus,2557,0.411,0.4166,-0.0056
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_trailed_early_1to3,2663,0.5039,0.4889,0.015
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_trailed_early_1to3,2584,0.4942,0.4826,0.0116
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_trailed_early_1to3,2557,0.4842,0.4927,-0.0085
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_won,2663,0.4765,0.5,-0.0235
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_won,2584,0.4772,0.498,-0.0208
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,low_lt_30,team_won,2557,0.4982,0.5,-0.0018
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,f5_total_4plus,383,0.6554,0.6342,0.0212
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,f5_total_4plus,396,0.6944,0.6211,0.0733
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,f5_total_4plus,371,0.6361,0.6226,0.0135
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,f5_total_5plus,383,0.5379,0.531,0.0069
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,f5_total_5plus,396,0.5556,0.4957,0.0599
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,f5_total_5plus,371,0.496,0.4925,0.0035
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,game_total_10plus,383,0.4178,0.4257,-0.0079
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,game_total_10plus,396,0.4444,0.3805,0.0639
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,game_total_10plus,371,0.4016,0.3911,0.0105
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,game_total_9plus,383,0.5222,0.5237,-0.0015
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,game_total_9plus,396,0.5455,0.4863,0.0592
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,game_total_9plus,371,0.5229,0.4853,0.0376
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_blew_early_small_lead,383,0.2637,0.2853,-0.0216
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_blew_early_small_lead,396,0.2955,0.2697,0.0258
2025,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_blew_early_small_lead,371,0.3019,0.2877,0.0142
2023,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_runs_4plus,383,0.5483,0.5745,-0.0262
2024,starter_volatility,opponent_starter_early_exit_rate_bucket,missing,opponent_runs_4plus,396,0.5631,0.55,0.0131
